ID;software_mention;package_url;exact_match;doi;paragraph;authors_oa;authors;field/topic/keywords
SM1198;Firestar;https://github.com/amourfrei/Firestar;FALSE;10.1007/s13205-014-0231-z;We also detected an AMP-binding site in P44717 structure at Val227 using Firestar server analysis (Figure S2 C);https://openalex.org/A5050530317,https://openalex.org/A5077513922,https://openalex.org/A5100643883;Mohd Shahbaaz,Faizan Ahmad,Md. Imtaiyaz Hassan;Haemophilus influenzae,Biology,Hypothetical protein,Lyase
SM1198;Firestar;https://github.com/amourfrei/Firestar;FALSE;10.2196/jmir.6053;We used the R-based CAT simulation engine Firestar [50] to simulate CATs in this study;https://openalex.org/A5038685423,https://openalex.org/A5065553319,https://openalex.org/A5007023083,https://openalex.org/A5022527000,https://openalex.org/A5018991465;Chris Sidey?Gibbons,Peter Bower,Karina Lovell,José M Valderas,Suzanne M. Skevington;Computerized adaptive testing,Differential item functioning,Reliability (semiconductor),Item bank,Quality of life (healthcare),Item response theory,Psychology,Dependency (UML)
SM1212;MUSCLE;https://github.com/JudasDie/Comparison;FALSE;10.1371/journal.pgen.1002274;"When available, we included reference sequences from GenBank and aligned the sequence datasets online using Multiple Sequence Comparison by Log-Expectation program (MUSCLE; http://www.ebi.ac.uk/Tools/muscle/index.html)";https://openalex.org/A5012525905,https://openalex.org/A5091482974,https://openalex.org/A5015788289,https://openalex.org/A5031428493,https://openalex.org/A5006730520,https://openalex.org/A5026715728,https://openalex.org/A5037176123;Krushnamegh Kunte,Cristina Shea,Matthew L. Aardema,J. Mark Scriber,Thomas Juenger,Lawrence E. Gilbert,Marcus R. Kronforst;Biology,Hybrid zone,Reproductive isolation,Introgression,Gene flow,Danaus
SM1212;MUSCLE;https://github.com/JudasDie/Comparison;FALSE;10.1186/1471-2164-13-395;PPO multiple sequence alignments were generated using MUSCLE (Multiple Sequence Comparison by Log Expectation) [63] with default parameters ( http://www.ebi.ac.uk/Tools/muscle/index.html);https://openalex.org/A5077342945,https://openalex.org/A5109581414,https://openalex.org/A5085689588;Lan T. Tran,John S. Taylor,C. Peter Constabel;Physcomitrella patens,Biology,Gene family,Gene,Arabidopsis thaliana,Gene duplication,Populus trichocarpa,Arabidopsis
SM1212;FlowJo;https://github.com/JudasDie/Comparison;FALSE;10.1038/s41598-017-15354-0;The percentage of IFN-?, IL-2 or TNF positive CD4+ and CD8+ splenocyte populations was calculated by subtracting background values of mock-stimulated cells from the antigen-specific re-stimulated sample using Overton subtraction in the FlowJo Population Comparison tool (FlowJo software version 9.1 Treestar Inc.).;https://openalex.org/A5034516738,https://openalex.org/A5020634099,https://openalex.org/A5028014361,https://openalex.org/A5037285448,https://openalex.org/A5010966529,https://openalex.org/A5087303099;Sophie Schussek,Angela Trieu,Simon H. Apte,John Sidney,Alessandro Sette,Denise L. Doolan;Plasmodium yoelii,Biology,Plasmodium falciparum,Antigen,Proteome,Immune system,Plasmodium (life cycle),Genome,Malaria,Transcriptome,Virology
SM1212;MUSCLE;https://github.com/JudasDie/Comparison;FALSE;10.1186/s42269-021-00561-7;Using Multiple Sequence Comparison by Log Expectation (MUSCLE), highly related sequences with 96 to 100 percent identity are compared with endophyte sequences isolated;https://openalex.org/A5061490056,https://openalex.org/A5066325733,https://openalex.org/A5079683114,https://openalex.org/A5026500096;Chijioke E. Ezeobiora,Nwamaka H. Igbokwe,Dina H. Amin,Udoma E. Mendie;Biology,Endophyte,Drug discovery,Antimicrobial,Medicinal plants
SM1212;MUSCLE;https://www.ebi.ac.uk/jdispatcher/msa/muscle?stype=protein;TRUE;10.1371/journal.pgen.1002274;"When available, we included reference sequences from GenBank and aligned the sequence datasets online using Multiple Sequence Comparison by Log-Expectation program (MUSCLE; http://www.ebi.ac.uk/Tools/muscle/index.html)";https://openalex.org/A5012525905,https://openalex.org/A5091482974,https://openalex.org/A5015788289,https://openalex.org/A5031428493,https://openalex.org/A5006730520,https://openalex.org/A5026715728,https://openalex.org/A5037176123;Krushnamegh Kunte,Cristina Shea,Matthew L. Aardema,J. Mark Scriber,Thomas Juenger,Lawrence E. Gilbert,Marcus R. Kronforst;Biology,Hybrid zone,Reproductive isolation,Introgression,Gene flow,Danaus
SM1212;MUSCLE;https://www.ebi.ac.uk/jdispatcher/msa/muscle?stype=protein;TRUE;10.1186/1471-2164-13-395;PPO multiple sequence alignments were generated using MUSCLE (Multiple Sequence Comparison by Log Expectation) [63] with default parameters ( http://www.ebi.ac.uk/Tools/muscle/index.html);https://openalex.org/A5077342945,https://openalex.org/A5109581414,https://openalex.org/A5085689588;Lan T. Tran,John S. Taylor,C. Peter Constabel;Physcomitrella patens,Biology,Gene family,Gene,Arabidopsis thaliana,Gene duplication,Populus trichocarpa,Arabidopsis
SM1212;FlowJo;https://www.flowjo.com/;TRUE;10.1038/s41598-017-15354-0;The percentage of IFN-?, IL-2 or TNF positive CD4+ and CD8+ splenocyte populations was calculated by subtracting background values of mock-stimulated cells from the antigen-specific re-stimulated sample using Overton subtraction in the FlowJo Population Comparison tool (FlowJo software version 9.1 Treestar Inc.).;https://openalex.org/A5034516738,https://openalex.org/A5020634099,https://openalex.org/A5028014361,https://openalex.org/A5037285448,https://openalex.org/A5010966529,https://openalex.org/A5087303099;Sophie Schussek,Angela Trieu,Simon H. Apte,John Sidney,Alessandro Sette,Denise L. Doolan;Plasmodium yoelii,Biology,Plasmodium falciparum,Antigen,Proteome,Immune system,Plasmodium (life cycle),Genome,Malaria,Transcriptome,Virology
SM1212;MUSCLE;https://www.ebi.ac.uk/jdispatcher/msa/muscle?stype=protein;TRUE;10.1186/s42269-021-00561-7;Using Multiple Sequence Comparison by Log Expectation (MUSCLE), highly related sequences with 96 to 100 percent identity are compared with endophyte sequences isolated;https://openalex.org/A5061490056,https://openalex.org/A5066325733,https://openalex.org/A5079683114,https://openalex.org/A5026500096;Chijioke E. Ezeobiora,Nwamaka H. Igbokwe,Dina H. Amin,Udoma E. Mendie;Biology,Endophyte,Drug discovery,Antimicrobial,Medicinal plants
SM1262;Velvet;https://github.com/bitswift/Velvet;FALSE;10.1371/journal.pone.0216679;"Velvet ([77]; https://www.ebi.ac.uk/~zerbino/velvet/)";https://openalex.org/A5074742359,https://openalex.org/A5091277382,https://openalex.org/A5002416256,https://openalex.org/A5002658729,https://openalex.org/A5029218967,https://openalex.org/A5021412311,https://openalex.org/A5001892521,https://openalex.org/A5001450490,https://openalex.org/A5024485850,https://openalex.org/A5084918804,https://openalex.org/A5112652886,https://openalex.org/A5045840439,https://openalex.org/A5079342653,https://openalex.org/A5067009357,https://openalex.org/A5006238710,https://openalex.org/A5044560051,https://openalex.org/A5014747183;Fatma Zohra Djazouli Alim,Elena V. Romanova,Yea-Ling Tay,Ahmad Yamin bin Abdul Rahman,Kok?Gan Chan,Kar?Wai Hong,Mark F. Rogers,Bruce R. Southey,Michael Greenwood,André S. Mecawi,Mohammad Rais Mustafa,Nicole Mahy,Colin Campbell,José Antunes?Rodrigues,Jonathan V. Sweedler,David Murphy,Charles C.T. Hindmarch;Vasopressin,Antidiuretic,Neuropeptide,Biology,Arginine
SM1262;Velvet;https://github.com/bitswift/Velvet;FALSE;10.1128/genomeA.00342-16;The data generated was assembled using Velvet (v1.2.10.) (8), resulting in 81 contigs, a total of 4,513,937 bp, and a N50 contig size of 233,632 bp;https://openalex.org/A5062968154,https://openalex.org/A5062506619,https://openalex.org/A5011104781,https://openalex.org/A5108297560,https://openalex.org/A5101603780,https://openalex.org/A5044849339,https://openalex.org/A5085725866,https://openalex.org/A5065949200,https://openalex.org/A5067343993,https://openalex.org/A5103704406,https://openalex.org/A5048925394;Samir R. Mishra,Ananta Narayan Panda,L. Bryan Ray,Neha Sahu,Gayatri Mishra,Sudhir Jadhao,Mrutyunjay Suar,Tapan Kumar Adhya,Gurdeep Rastogi,Ajit K. Pattnaik,Vishakha Raina;Biology,Rhizosphere,Pseudomonas,Gammaproteobacteria,Strain (injury),Botany,Bacteria
SM1262;Velvet;https://github.com/bitswift/Velvet;FALSE;10.1186/1471-2164-13-3;The variable paired end sequences for each common SE were extracted using the filtered sequence set and compiled for the LongRead® contig construction, using a modified version of the Velvet sequence assembler (v;https://openalex.org/A5028577571,https://openalex.org/A5031908418,https://openalex.org/A5073575996,https://openalex.org/A5043403896,https://openalex.org/A5063672576,https://openalex.org/A5064214273;Davide Scaglione,Alberto Acquadro,Ezio Portis,Matteo Tirone,Steven J. Knapp,Sergio Lanteri;Cynara,Biology,Indel,Genetics,Genome
SM1262;Velvet;https://github.com/bitswift/Velvet;FALSE;10.1371/journal.pone.0143472; De novo assembly was performed on the unmapped reads following assembly with bowtie2, as well as the entire read set, using Velvet [33] in conjunction with the VelvetOptimiser (http://bioinformatics.net.au/software.velvetoptimiser.shtml);https://openalex.org/A5102862234,https://openalex.org/A5038863627,https://openalex.org/A5085588216,https://openalex.org/A5080502093;Ruth R. Miller,Trevor J. Hird,Patrick Tang,James E. A. Zlosnik;Burkholderia cenocepacia,Burkholderia cepacia complex,Biology,Cystic fibrosis,Whole genome sequencing
SM1262;Velvet;https://github.com/bitswift/Velvet;FALSE;10.3389/fmicb.2017.02619;For genomic assembler it is used the Velvet algorithm package;https://openalex.org/A5079264714,https://openalex.org/A5052700841,https://openalex.org/A5058212424;Mercedes Berlanga,Montserrat Palau,Ricardo Guerrero;Biology,Microbial mat,Firmicutes,Metagenomics,Archaea,Proteobacteria,Euryarchaeota,Bacteroidetes,Microbial population biology,Actinobacteria,Population
SM1262;Velvet;https://github.com/dzerbino/velvet/;TRUE;10.1371/journal.pone.0216679;"Velvet ([77]; https://www.ebi.ac.uk/~zerbino/velvet/)";https://openalex.org/A5074742359,https://openalex.org/A5091277382,https://openalex.org/A5002416256,https://openalex.org/A5002658729,https://openalex.org/A5029218967,https://openalex.org/A5021412311,https://openalex.org/A5001892521,https://openalex.org/A5001450490,https://openalex.org/A5024485850,https://openalex.org/A5084918804,https://openalex.org/A5112652886,https://openalex.org/A5045840439,https://openalex.org/A5079342653,https://openalex.org/A5067009357,https://openalex.org/A5006238710,https://openalex.org/A5044560051,https://openalex.org/A5014747183;Fatma Zohra Djazouli Alim,Elena V. Romanova,Yea-Ling Tay,Ahmad Yamin bin Abdul Rahman,Kok?Gan Chan,Kar?Wai Hong,Mark F. Rogers,Bruce R. Southey,Michael Greenwood,André S. Mecawi,Mohammad Rais Mustafa,Nicole Mahy,Colin Campbell,José Antunes?Rodrigues,Jonathan V. Sweedler,David Murphy,Charles C.T. Hindmarch;Vasopressin,Antidiuretic,Neuropeptide,Biology,Arginine
SM1262;Velvet;https://github.com/dzerbino/velvet/;TRUE;10.1128/genomeA.00342-16;The data generated was assembled using Velvet (v1.2.10.) (8), resulting in 81 contigs, a total of 4,513,937 bp, and a N50 contig size of 233,632 bp;https://openalex.org/A5062968154,https://openalex.org/A5062506619,https://openalex.org/A5011104781,https://openalex.org/A5108297560,https://openalex.org/A5101603780,https://openalex.org/A5044849339,https://openalex.org/A5085725866,https://openalex.org/A5065949200,https://openalex.org/A5067343993,https://openalex.org/A5103704406,https://openalex.org/A5048925394;Samir R. Mishra,Ananta Narayan Panda,L. Bryan Ray,Neha Sahu,Gayatri Mishra,Sudhir Jadhao,Mrutyunjay Suar,Tapan Kumar Adhya,Gurdeep Rastogi,Ajit K. Pattnaik,Vishakha Raina;Biology,Rhizosphere,Pseudomonas,Gammaproteobacteria,Strain (injury),Botany,Bacteria
SM1262;Velvet;https://github.com/dzerbino/velvet/;TRUE;10.1186/1471-2164-13-3;The variable paired end sequences for each common SE were extracted using the filtered sequence set and compiled for the LongRead® contig construction, using a modified version of the Velvet sequence assembler (v;https://openalex.org/A5028577571,https://openalex.org/A5031908418,https://openalex.org/A5073575996,https://openalex.org/A5043403896,https://openalex.org/A5063672576,https://openalex.org/A5064214273;Davide Scaglione,Alberto Acquadro,Ezio Portis,Matteo Tirone,Steven J. Knapp,Sergio Lanteri;Cynara,Biology,Indel,Genetics,Genome
SM1262;Velvet;https://github.com/dzerbino/velvet/;TRUE;10.1371/journal.pone.0143472; De novo assembly was performed on the unmapped reads following assembly with bowtie2, as well as the entire read set, using Velvet [33] in conjunction with the VelvetOptimiser (http://bioinformatics.net.au/software.velvetoptimiser.shtml);https://openalex.org/A5102862234,https://openalex.org/A5038863627,https://openalex.org/A5085588216,https://openalex.org/A5080502093;Ruth R. Miller,Trevor J. Hird,Patrick Tang,James E. A. Zlosnik;Burkholderia cenocepacia,Burkholderia cepacia complex,Biology,Cystic fibrosis,Whole genome sequencing
SM1262;Velvet;https://github.com/dzerbino/velvet/;TRUE;10.3389/fmicb.2017.02619;For genomic assembler it is used the Velvet algorithm package;https://openalex.org/A5079264714,https://openalex.org/A5052700841,https://openalex.org/A5058212424;Mercedes Berlanga,Montserrat Palau,Ricardo Guerrero;Biology,Microbial mat,Firmicutes,Metagenomics,Archaea,Proteobacteria,Euryarchaeota,Bacteroidetes,Microbial population biology,Actinobacteria,Population
SM1268;Tophat2;https://github.com/petadimensionlab/Tophat2;FALSE;10.24272/j.issn.2095-8137.2018.068;The RNA-seq clean reads were mapped onto the Sus scrofa 10.2 genome using Tophat2 (Kim et al., 2013);https://openalex.org/A5100397377,https://openalex.org/A5001802545,https://openalex.org/A5102995722,https://openalex.org/A5100366779;Yang Yang,Adeniyi C. Adeola,Hai?Bing Xie,Ya?Ping Zhang;Biology,Gene,Breed,Genetics,Phenotype
SM1268;Tophat2;https://github.com/petadimensionlab/Tophat2;FALSE;10.1038/s41408-020-00344-9;Tophat2 was re-run using corrected mean value and Cufflinks tool was to assemble the reads into transcripts.;https://openalex.org/A5017626381,https://openalex.org/A5101899252,https://openalex.org/A5103178138,https://openalex.org/A5100379195,https://openalex.org/A5035077043,https://openalex.org/A5026574827,https://openalex.org/A5066940168,https://openalex.org/A5067106221;Amit Mitra,Harish Kumar,Vijay Ramakrishnan,Li Chen,Linda B. Baughn,Shaji Kumar,S. Vincent Rajkumar,Brian G. Van Ness;Biology,Ex vivo,Gene expression,Gene expression profiling
SM1268;Tophat2;https://github.com/petadimensionlab/Tophat2;FALSE;10.1186/s12864-021-07577-3;To construct a genetic map for eQTL mapping, we used samtools-1.3.1 mpileup to collect nucleotide information from the bam files produced by aligning B73, Mo17 and RIL reads to the B73 reference with Tophat2 default criteria;https://openalex.org/A5112760496,https://openalex.org/A5013698351,https://openalex.org/A5034904474;Shuhua Zhan,Cortland K. Griswold,Lewis Lukens;Biology,Genetics,Gene,Genome,Reference genome
SM1268;Tophat2;https://github.com/petadimensionlab/Tophat2;FALSE;10.1186/s12864-017-3726-2;Htseq counts were also used to count the reads that mapped to each of the bovine genes using the Tophat2 output [27];https://openalex.org/A5100382562,https://openalex.org/A5090997272,https://openalex.org/A5101219049,https://openalex.org/A5101943689,https://openalex.org/A5102008573,https://openalex.org/A5101131462,https://openalex.org/A5091252490,https://openalex.org/A5100627020,https://openalex.org/A5103913057;Bing Wang,Diming Wang,Xuehui Wu,Jie Cai,Mei Liu,Xinbei Huang,Jiusheng Wu,Jianxin Liu,Leluo Guan;Rumen,Biology,Forage,Animal science,Hay,Lactation
SM1268;Tophat2;https://github.com/petadimensionlab/Tophat2;FALSE;10.1002/cam4.3948;DNA translocation analysis was performed using both Tophat2 and Factera 1.4.3;https://openalex.org/A5100751754,https://openalex.org/A5102002019,https://openalex.org/A5052165206,https://openalex.org/A5112596325,https://openalex.org/A5100414443,https://openalex.org/A5037830618,https://openalex.org/A5082268791;Yujun Zhang,Liwen Xiong,Fangfang Xie,Xiaoxuan Zheng,Ying Li,Lei Zhu,Jiayuan Sun;T790M,Concomitant,Epidermal growth factor receptor,Digital polymerase chain reaction,Lung cancer,Liquid biopsy,Medicine
SM1268;Tophat2;https://ccb.jhu.edu/software/tophat/index.shtml;TRUE;10.24272/j.issn.2095-8137.2018.068;The RNA-seq clean reads were mapped onto the Sus scrofa 10.2 genome using Tophat2 (Kim et al., 2013);https://openalex.org/A5100397377,https://openalex.org/A5001802545,https://openalex.org/A5102995722,https://openalex.org/A5100366779;Yang Yang,Adeniyi C. Adeola,Hai?Bing Xie,Ya?Ping Zhang;Biology,Gene,Breed,Genetics,Phenotype
SM1268;Tophat2;https://ccb.jhu.edu/software/tophat/index.shtml;TRUE;10.1038/s41408-020-00344-9;Tophat2 was re-run using corrected mean value and Cufflinks tool was to assemble the reads into transcripts.;https://openalex.org/A5017626381,https://openalex.org/A5101899252,https://openalex.org/A5103178138,https://openalex.org/A5100379195,https://openalex.org/A5035077043,https://openalex.org/A5026574827,https://openalex.org/A5066940168,https://openalex.org/A5067106221;Amit Mitra,Harish Kumar,Vijay Ramakrishnan,Li Chen,Linda B. Baughn,Shaji Kumar,S. Vincent Rajkumar,Brian G. Van Ness;Biology,Ex vivo,Gene expression,Gene expression profiling
SM1268;Tophat2;https://ccb.jhu.edu/software/tophat/index.shtml;TRUE;10.1186/s12864-021-07577-3;To construct a genetic map for eQTL mapping, we used samtools-1.3.1 mpileup to collect nucleotide information from the bam files produced by aligning B73, Mo17 and RIL reads to the B73 reference with Tophat2 default criteria;https://openalex.org/A5112760496,https://openalex.org/A5013698351,https://openalex.org/A5034904474;Shuhua Zhan,Cortland K. Griswold,Lewis Lukens;Biology,Genetics,Gene,Genome,Reference genome
SM1268;Tophat2;https://ccb.jhu.edu/software/tophat/index.shtml;TRUE;10.1186/s12864-017-3726-2;Htseq counts were also used to count the reads that mapped to each of the bovine genes using the Tophat2 output [27];https://openalex.org/A5100382562,https://openalex.org/A5090997272,https://openalex.org/A5101219049,https://openalex.org/A5101943689,https://openalex.org/A5102008573,https://openalex.org/A5101131462,https://openalex.org/A5091252490,https://openalex.org/A5100627020,https://openalex.org/A5103913057;Bing Wang,Diming Wang,Xuehui Wu,Jie Cai,Mei Liu,Xinbei Huang,Jiusheng Wu,Jianxin Liu,Leluo Guan;Rumen,Biology,Forage,Animal science,Hay,Lactation
SM1268;Tophat2;https://ccb.jhu.edu/software/tophat/index.shtml;TRUE;10.1002/cam4.3948;DNA translocation analysis was performed using both Tophat2 and Factera 1.4.3;https://openalex.org/A5100751754,https://openalex.org/A5102002019,https://openalex.org/A5052165206,https://openalex.org/A5112596325,https://openalex.org/A5100414443,https://openalex.org/A5037830618,https://openalex.org/A5082268791;Yujun Zhang,Liwen Xiong,Fangfang Xie,Xiaoxuan Zheng,Ying Li,Lei Zhu,Jiayuan Sun;T790M,Concomitant,Epidermal growth factor receptor,Digital polymerase chain reaction,Lung cancer,Liquid biopsy,Medicine
SM1456;Phyre;https://github.com/pinktrink/Phyre;FALSE;10.1371/journal.pone.0001878;Then, we searched for in silico models predicting the 3D structure of the FZC18 CRD using threading algorithms that seek for template proteins with well-characterized crystal structures in PDB databases (Phyre www server);https://openalex.org/A5079462364,https://openalex.org/A5030228663,https://openalex.org/A5056841392,https://openalex.org/A5045111720,https://openalex.org/A5005067223,https://openalex.org/A5031708559,https://openalex.org/A5036252076,https://openalex.org/A5038218994,https://openalex.org/A5033952317;Delphine Quélard,Elise Lavergne,Ismaïl Hendaoui,Harri Elamaa,Ulla Tiirola,Ritva Heljäsvaara,Taina Pihlajaniemi,Bruno Clément,Orlando Musso;Frizzled,Wnt signaling pathway,WNT3A,Cell biology,Biology,LRP5
SM1456;Phyre;https://github.com/pinktrink/Phyre;FALSE;10.1371/journal.pone.0015199;Fold recognitions, 3D structure predictions and motif searches were performed with Phyre [31], I-Tasser Structure Prediction Meta Server [32] and ScanProsite [40], respectively.;https://openalex.org/A5055416392,https://openalex.org/A5077423952,https://openalex.org/A5030112718,https://openalex.org/A5089592476,https://openalex.org/A5055962502,https://openalex.org/A5059012185,https://openalex.org/A5016735058;Tom Martin,Shunwen Lu,Herman van Tilbeurgh,Daniel R. Ripoll,Christina Dixelius,B. Gillian Turgeon,Robert Debuchy;Biology,Genetics,Gene,Mating type,Fungal protein
SM1456;Phyre;https://github.com/pinktrink/Phyre;FALSE;10.1371/journal.pone.0069742;Study of the putative peptidoglycan binding site of PGRP-LA using both the 3D model obtained with the Phyre software [36] and the sequence alignment with PGRP-LCx leads to three main observations;https://openalex.org/A5034487541,https://openalex.org/A5039475234,https://openalex.org/A5063938981,https://openalex.org/A5063357770,https://openalex.org/A5047997235,https://openalex.org/A5085766942,https://openalex.org/A5026910100;Mathilde Gendrin,Anna Zaidman-Rémy,Nichole A. Broderick,Juan C. Paredes,Mickaël Poidevin,Alain Roussel,Bruno Lemaître;Biology,Pattern recognition receptor,Peptidoglycan,Microarray analysis techniques,Antimicrobial peptides,Innate immune system,Mutant
SM1456;Phyre;https://github.com/pinktrink/Phyre;FALSE;10.1038/s41598-020-66256-7;3-D models were generated using, Phyre V 2.0 in intensive mode, by applying the crystal structure of homologous proteins as templates;https://openalex.org/A5038866462,https://openalex.org/A5024947339,https://openalex.org/A5071790968,https://openalex.org/A5066518311,https://openalex.org/A5069969354,https://openalex.org/A5057527406,https://openalex.org/A5049750776;Donatella Tesei,Felice Quartinello,Georg M. Guebitz,Doris Ribitsch,Katharina Nöbauer,Ebrahim Razzazi?Fazeli,Katja Sterflinger;Shotgun proteomics,Proteomics,Fungus,Shotgun,Computational biology
SM1456;Phyre;https://github.com/pinktrink/Phyre;FALSE;10.3390/ijms21030961;Phyre (upgraded from 3D-PSSM) is a 3D model building tool;https://openalex.org/A5041227254,https://openalex.org/A5113221597,https://openalex.org/A5014822763,https://openalex.org/A5002894811,https://openalex.org/A5026661980,https://openalex.org/A5005976184;Piby Paul,Vimala Antonydhason,Judy Gopal,Steve Haga,Nazim Hasan,Jae?Wook Oh;Proteomics,Biomarker discovery,Urinary system,Data science
SM1456;Phyre;https://www.sbg.bio.ic.ac.uk/~phyre2/html/page.cgi?id=index;TRUE;10.1371/journal.pone.0001878;Then, we searched for in silico models predicting the 3D structure of the FZC18 CRD using threading algorithms that seek for template proteins with well-characterized crystal structures in PDB databases (Phyre www server);https://openalex.org/A5079462364,https://openalex.org/A5030228663,https://openalex.org/A5056841392,https://openalex.org/A5045111720,https://openalex.org/A5005067223,https://openalex.org/A5031708559,https://openalex.org/A5036252076,https://openalex.org/A5038218994,https://openalex.org/A5033952317;Delphine Quélard,Elise Lavergne,Ismaïl Hendaoui,Harri Elamaa,Ulla Tiirola,Ritva Heljäsvaara,Taina Pihlajaniemi,Bruno Clément,Orlando Musso;Frizzled,Wnt signaling pathway,WNT3A,Cell biology,Biology,LRP5
SM1456;Phyre;https://www.sbg.bio.ic.ac.uk/~phyre2/html/page.cgi?id=index;TRUE;10.1371/journal.pone.0015199;Fold recognitions, 3D structure predictions and motif searches were performed with Phyre [31], I-Tasser Structure Prediction Meta Server [32] and ScanProsite [40], respectively.;https://openalex.org/A5055416392,https://openalex.org/A5077423952,https://openalex.org/A5030112718,https://openalex.org/A5089592476,https://openalex.org/A5055962502,https://openalex.org/A5059012185,https://openalex.org/A5016735058;Tom Martin,Shunwen Lu,Herman van Tilbeurgh,Daniel R. Ripoll,Christina Dixelius,B. Gillian Turgeon,Robert Debuchy;Biology,Genetics,Gene,Mating type,Fungal protein
SM1456;Phyre;https://www.sbg.bio.ic.ac.uk/~phyre2/html/page.cgi?id=index;TRUE;10.1371/journal.pone.0069742;Study of the putative peptidoglycan binding site of PGRP-LA using both the 3D model obtained with the Phyre software [36] and the sequence alignment with PGRP-LCx leads to three main observations;https://openalex.org/A5034487541,https://openalex.org/A5039475234,https://openalex.org/A5063938981,https://openalex.org/A5063357770,https://openalex.org/A5047997235,https://openalex.org/A5085766942,https://openalex.org/A5026910100;Mathilde Gendrin,Anna Zaidman-Rémy,Nichole A. Broderick,Juan C. Paredes,Mickaël Poidevin,Alain Roussel,Bruno Lemaître;Biology,Pattern recognition receptor,Peptidoglycan,Microarray analysis techniques,Antimicrobial peptides,Innate immune system,Mutant
SM1456;Phyre;https://www.sbg.bio.ic.ac.uk/~phyre2/html/page.cgi?id=index;TRUE;10.1038/s41598-020-66256-7;3-D models were generated using, Phyre V 2.0 in intensive mode, by applying the crystal structure of homologous proteins as templates;https://openalex.org/A5038866462,https://openalex.org/A5024947339,https://openalex.org/A5071790968,https://openalex.org/A5066518311,https://openalex.org/A5069969354,https://openalex.org/A5057527406,https://openalex.org/A5049750776;Donatella Tesei,Felice Quartinello,Georg M. Guebitz,Doris Ribitsch,Katharina Nöbauer,Ebrahim Razzazi?Fazeli,Katja Sterflinger;Shotgun proteomics,Proteomics,Fungus,Shotgun,Computational biology
SM1456;Phyre;https://www.sbg.bio.ic.ac.uk/~phyre2/html/page.cgi?id=index;TRUE;10.3390/ijms21030961;Phyre (upgraded from 3D-PSSM) is a 3D model building tool;https://openalex.org/A5041227254,https://openalex.org/A5113221597,https://openalex.org/A5014822763,https://openalex.org/A5002894811,https://openalex.org/A5026661980,https://openalex.org/A5005976184;Piby Paul,Vimala Antonydhason,Judy Gopal,Steve Haga,Nazim Hasan,Jae?Wook Oh;Proteomics,Biomarker discovery,Urinary system,Data science
SM1572;MOE;https://github.com/Yelp/MOE;FALSE;10.3390/scipharm85010005;The homology modeling interface in MOE was used to generate a set of putative protein structures by aligning atomic coordinates of the amino acid sequence to those of the template sequence backbone and minimizing permutations of side chain orientations using the AMBER12:EHT force field [21,22,23] with reaction field solvation;https://openalex.org/A5004127128,https://openalex.org/A5031150614,https://openalex.org/A5038621910,https://openalex.org/A5040005212;Mary C. Setzer,Kendall Byler,Ifedayo Victor Ogungbe,William N. Setzer;Trichomoniasis,Trichomonas vaginalis,Docking (animal),Antiprotozoal
SM1572;MOE;https://github.com/Yelp/MOE;FALSE;10.1038/srep33861;We employed the top scoring alignment among 100 candidates generated by the method to search for potential pharmacophores using the Pharmacophore Consensus application of MOE;https://openalex.org/A5073552602,https://openalex.org/A5059167845,https://openalex.org/A5015110283,https://openalex.org/A5043599525,https://openalex.org/A5009419922,https://openalex.org/A5029920510,https://openalex.org/A5103634557,https://openalex.org/A5025261908,https://openalex.org/A5024758900,https://openalex.org/A5062837649,https://openalex.org/A5007893141,https://openalex.org/A5101438175,https://openalex.org/A5101494443,https://openalex.org/A5074475230,https://openalex.org/A5035479034,https://openalex.org/A5077459569,https://openalex.org/A5064983402,https://openalex.org/A5063835821;Tomomi Imamura,Kyota Fujita,Kazuhiko Tagawa,Teikichi Ikura,Xigui Chen,Hidenori Homma,Takuya Tamura,Yingwei Mao,Juliana Bosso Taniguchi,Kazumi Motoki,Makoto Nakabayashi,Nobutoshi Ito,Kazunori Yamada,Kentaro Tomii,Hideyuki Okano,Julia Kaye,Steven Finkbeiner,Hitoshi Okazawa;In silico,In vivo,In vitro,Drug discovery,Mutant
SM1572;MOE;https://github.com/Yelp/MOE;FALSE;10.1371/journal.pone.0144145;The MOE software (Chemical Computing Group Inc, Canada) was used to construct the homology models of the protein domains;https://openalex.org/A5107207098,https://openalex.org/A5064971980,https://openalex.org/A5012071560,https://openalex.org/A5075892383,https://openalex.org/A5049642674,https://openalex.org/A5082693484,https://openalex.org/A5004454600,https://openalex.org/A5020102435;Sini M. Kinnunen,Mika J. Välimäki,Marja Tölli,Gerd Wohlfahrt,Rami Darwich,Hiba Komati,Mona Nemer,Heikki Ruskoaho;Zinc finger,Homeobox,GATA4,Transcription factor,Biology,Nuclear receptor
SM1572;MOE;https://github.com/Yelp/MOE;FALSE;10.3390/molecules26030708;The MOE 2010 program was used for carrying out molecular docking for the target derivatives 2–9 inside the EGFR active site;https://openalex.org/A5072393688,https://openalex.org/A5066038882,https://openalex.org/A5024613157,https://openalex.org/A5009530307;Islam H. El Azab,Hamdy S. El?Sheshtawy,Rania B. Bakr,Nadia A. A. Elkanzi;Click chemistry,Chemistry,Docking (animal),Cycloaddition,Combinatorial chemistry,Conjugate,Pyrazole,Stereochemistry,1,2,3-Triazole
