id,name,doi,paragraph,authors,field/topic/keywords,url (ground truth),candidate_urls,probability_ranked
1059,HIV.LifeTables,10.1371/journal.pone.0096447,"We have released an R package, HIV.LifeTables [35], that implements the model described in this paper, and we will continue to develop and improve that package","David Sharrow,Samuel J. Clark,Adrian E. Raftery","Life expectancy,Mortality rate,Demography,Population projection,Population","https://cran.r-project.org/web/packages/HIV.LifeTables/index.html,https://github.com/PPgp/HIV.LifeTables","['https://github.com/PPgp/HIV.LifeTables', 'https://cran.r-project.org/package=HIV.LifeTables', 'https://github.com/cran/HIV.LifeTables', 'https://cran.r-project.org/package=LifeTables', 'https://cran.r-project.org/package=Lifertable', 'https://cran.r-project.org/package=TideTables', 'https://cran.r-project.org/package=DiffXTables']","[0.6918694612394105, 0.6827383065665209, 0.6564584378842955, 0.6277260498240884, 0.5653216960249892, 0.3991324195871641, 0.3623099333747321]"
1070,HydeNet,10.1111/risa.13580,"We use the R program HydeNet and the JAGS modeling framework to build a decision network that uses the collective administrative data to generate distributions for simulating posteriors under different surveillance scenarios (Nutter, n.d.; Plummer, 2004)","Ryan P. Scott,Alison C. Cullen,Guillaume Chabot‐Couture","Poliomyelitis,Poliomyelitis eradication","https://cran.r-project.org/web/packages/HydeNet/index.html,https://github.com/nutterb/HydeNet","['https://cran.r-project.org/package=HydeNet', 'https://github.com/cran/HydeNet', 'https://github.com/nutterb/HydeNet', 'https://cran.r-project.org/package=debest']","[0.5457634293729525, 0.5138579006121343, 0.4830425456312701, 0.3687400034393119]"
1077,JoinMap,10.1371/journal.pbio.0030004,"Genotype data were analyzed by both three-point and multipoint mapping, using JoinMap version 1.4 [42]","Michaël Nicolas,Gabriel Marais,Vladka Hykelova,Bohuslav Janoušek,Valérie Laporte,Boris Vyskot,Dominique Mouchiroud,Ioan Negrutiu,Deborah Charlesworth,Françoise Monéger","Biology,Pseudoautosomal region,Genetics,Phylogenetic tree,Gene,Recombination",https://www.kyazma.nl/index.php/JoinMap/,"['https://cran.r-project.org/package=onemap', 'https://cran.r-project.org/package=NipponMap', 'https://github.com/Joinmaplehub/Joinmaplehub', 'https://cran.r-project.org/package=oncmap', 'https://cran.r-project.org/package=JointFPM', 'https://cran.r-project.org/package=intmap', 'https://github.com/freelance-012/JoinMap', 'https://github.com/kaizi2009/joinmapper', 'https://github.com/dence/vcf2joinmap', 'https://github.com/sangreashim/VCF-to-Joinmap', 'https://github.com/tomkurowski/vcf2loc?tab=readme-ov-file']","[0.6170231686549509, 0.4144585951384826, 0.4115383148860095, 0.4099712062669319, 0.3992513368450964, 0.3957413741709729, 0.3897364002154421, 0.3839000437037644, 0.3539738704409363, 0.3451918273393397, 0.2991750332615246]"
1093,JoinMap,10.1371/journal.pbio.0050219,"In sum, we analyzed the linkage of 124 informative markers scored in all 465 F2 progeny (57,660 genotypes) using JoinMap software [8]","Cynthia Steiner,Jesse N. Weber,Hopi E. Hoekstra","Biology,Subspecies,Coat,Gene,Melanocortin 1 receptor,Genetics,Candidate gene,Phenotype,Evolutionary biology,Genetic variation",https://www.kyazma.nl/index.php/JoinMap/,"['https://cran.r-project.org/package=onemap', 'https://cran.r-project.org/package=JointFPM', 'https://cran.r-project.org/package=oncmap', 'https://github.com/Joinmaplehub/Joinmaplehub', 'https://cran.r-project.org/package=NipponMap', 'https://cran.r-project.org/package=intmap', 'https://github.com/freelance-012/JoinMap', 'https://github.com/kaizi2009/joinmapper', 'https://github.com/dence/vcf2joinmap', 'https://github.com/sangreashim/VCF-to-Joinmap', 'https://github.com/tomkurowski/vcf2loc?tab=readme-ov-file']","[0.5617559793599182, 0.4059250354289851, 0.4054694637602007, 0.3945212101908746, 0.3773164905686542, 0.371351009347136, 0.3555555555555555, 0.34921068355924, 0.3333092833092833, 0.2998760864930608, 0.2740431927226953]"
1109,JoinMap,10.1534/g3.111.001503,"The accessory loci, which are nearly equivalent to the mapped loci based on the maximum linkage function in JoinMap 4 (Van Ooijen 2006), are listed next to mapped loci","Linglong Liu,Yanqi Wu,Yunwen Wang,Tim Samuels","Biology,Genetics,Quantitative trait locus,Genetic linkage,Population,Selfing",https://www.kyazma.nl/index.php/JoinMap/,"['https://cran.r-project.org/package=onemap', 'https://cran.r-project.org/package=oncmap', 'https://cran.r-project.org/package=NipponMap', 'https://github.com/kaizi2009/joinmapper', 'https://cran.r-project.org/package=intmap', 'https://cran.r-project.org/package=JointFPM', 'https://github.com/dence/vcf2joinmap', 'https://github.com/freelance-012/JoinMap', 'https://github.com/Joinmaplehub/Joinmaplehub', 'https://github.com/sangreashim/VCF-to-Joinmap', 'https://github.com/tomkurowski/vcf2loc?tab=readme-ov-file']","[0.5650716367371612, 0.4297418703102713, 0.4226935175561515, 0.415003295549088, 0.414726882422376, 0.3784913996881496, 0.3571188071188071, 0.3569444444444444, 0.3562824992462993, 0.3442299103534575, 0.3031796019637223]"
1125,JoinMap,10.3389/fpls.2020.00116,"First, the high-density linkage map was reconstructed with SNP markers on the linkage map and the phenotype marker (Scr_P) using JoinMap 5.0 software (https://www.kyazma.nl/index.php/JoinMap) as described above","Na Li,Jianli Shang,Jiming Wang,Dan Zhou,Nannan Li,Shuangwu Ma","Biology,Citrullus lanatus,Locus (genetics),Genetics,Flesh,Quantitative trait locus",https://www.kyazma.nl/index.php/JoinMap/,"['https://cran.r-project.org/package=onemap', 'https://cran.r-project.org/package=oncmap', 'https://cran.r-project.org/package=NipponMap', 'https://github.com/kaizi2009/joinmapper', 'https://github.com/Joinmaplehub/Joinmaplehub', 'https://cran.r-project.org/package=intmap', 'https://cran.r-project.org/package=JointFPM', 'https://github.com/dence/vcf2joinmap', 'https://github.com/freelance-012/JoinMap', 'https://github.com/sangreashim/VCF-to-Joinmap', 'https://github.com/tomkurowski/vcf2loc?tab=readme-ov-file']","[0.5736375921274139, 0.4050834418535289, 0.3978575460451858, 0.3905062817358742, 0.3886572295284147, 0.3810937849248825, 0.3536269486795761, 0.3418139237811368, 0.337431693989071, 0.3149731008887299, 0.2358163414456074]"
1141,JoinMap,10.3390/genes11040368,JoinMap v4.1 [37] was used for linkage group construction and 26 linkage groups (LGs) were obtained,"Haris Ahmed,Mian Faisal Nazir,Zhoe Pan,Wenfang Gong,Muhammad Shahid Iqbal,Shoupu He,Xiongming Du","Gossypium hirsutum,Genotyping,Biology,Quantitative trait locus",https://www.kyazma.nl/index.php/JoinMap/,"['https://cran.r-project.org/package=onemap', 'https://cran.r-project.org/package=oncmap', 'https://cran.r-project.org/package=intmap', 'https://github.com/Joinmaplehub/Joinmaplehub', 'https://cran.r-project.org/package=NipponMap', 'https://github.com/kaizi2009/joinmapper', 'https://github.com/freelance-012/JoinMap', 'https://cran.r-project.org/package=JointFPM', 'https://github.com/sangreashim/VCF-to-Joinmap', 'https://github.com/dence/vcf2joinmap', 'https://github.com/tomkurowski/vcf2loc?tab=readme-ov-file']","[0.5686193761322288, 0.4290771621959088, 0.4268550733843493, 0.4219256813891909, 0.398315173581049, 0.3945370705756876, 0.3685102513227513, 0.3629530645734534, 0.3534085298572568, 0.3512468434343434, 0.2822000184143432]"
1162,MG-RAST,10.1371/journal.pone.0052069,"These low values contrast with the Amazon River metagenome reads classified using BLASTX against NCBI-nr in MG-RAST, 49% of 1.1 million pyrosequencing reads [46]","Diego Javier Jiménez,Fernando Dini Andreote,Diego Gerardo Bogarín Chaves,José Salvador Montaña-Lara,César Osorio-Forero,Howard Junca,María Mercedes Zambrano,Sandra Baena","Gammaproteobacteria,Metagenomics,Biology,Proteobacteria,Betaproteobacteria,Firmicutes,Alphaproteobacteria,Deltaproteobacteria","https://github.com/MG-RAST/MG-RAST,https://www.mg-rast.org/","['https://github.com/MG-RAST/matR', 'https://github.com/MG-RAST/MG-RAST', 'https://cran.r-project.org/package=MiRKAT', 'https://github.com/MG-RAST/MG-RAST-Tools', 'https://cran.r-project.org/package=MST', 'https://cran.r-project.org/package=GAS', 'https://cran.r-project.org/package=RAT', 'https://cran.r-project.org/package=MAT', 'https://github.com/MG-RAST/AWE', 'https://github.com/MG-RAST/Shock']","[0.5955121450954013, 0.5769882941293338, 0.5171403410287377, 0.5093962195219065, 0.2984932207758402, 0.2888655551416609, 0.26971361246069, 0.2604695746375363, 0.215886314739547, 0.2046170973825076]"
1181,MG-RAST,10.3389/fmicb.2015.00053,The assembled metagenomic dataset is publicly available on MG-RAST (http://metagenomics.anl.gov; project ID: 4529136.3),"Armin Erlacher,Tomislav Cernava,Massimiliano Cardinale,Jung Soh,Christoph W. Sensen,Martín Grube,Gabriele Berg","Alphaproteobacteria,Biology,Symbiosis,Lichen","https://github.com/MG-RAST/MG-RAST,https://www.mg-rast.org/","['https://cran.r-project.org/package=MiRKAT', 'https://github.com/MG-RAST/matR', 'https://github.com/MG-RAST/MG-RAST', 'https://github.com/MG-RAST/MG-RAST-Tools', 'https://cran.r-project.org/package=MST', 'https://cran.r-project.org/package=GAS', 'https://cran.r-project.org/package=MAT', 'https://cran.r-project.org/package=RAT', 'https://github.com/MG-RAST/Shock', 'https://github.com/MG-RAST/AWE']","[0.5297345258656305, 0.5235893415761546, 0.5077372762627246, 0.4859277174344348, 0.2998720245469932, 0.2783340603037191, 0.27379670032347, 0.2609838965209373, 0.2072016346521021, 0.191958184472406]"
1196,MG-RAST,10.3389/fmicb.2017.00308,"Diversity (at class level) within metagenomic assemblies, as determined by MG-RAST ( Other represents classes with relative abundance <1% in any sample","Katrina I. Twing,William J. Brazelton,M. D. Kubo,Alex Hyer,Dawn Cardace,Tori M. Hoehler,T. M. McCollom,Matthew O. Schrenk","Betaproteobacteria,Acetogenesis,Operational taxonomic unit,Metagenomics,Biogeochemical cycle,Microbial population biology","https://github.com/MG-RAST/MG-RAST,https://www.mg-rast.org/","['https://cran.r-project.org/package=MiRKAT', 'https://github.com/MG-RAST/matR', 'https://github.com/MG-RAST/MG-RAST', 'https://github.com/MG-RAST/MG-RAST-Tools', 'https://cran.r-project.org/package=GAS', 'https://cran.r-project.org/package=MST', 'https://cran.r-project.org/package=RAT', 'https://cran.r-project.org/package=MAT', 'https://github.com/MG-RAST/Shock', 'https://github.com/MG-RAST/AWE']","[0.5555943474922316, 0.5484625562541956, 0.5405927077161828, 0.5009844662131275, 0.3156626087437955, 0.3081273688784949, 0.3042794746791658, 0.302016766664153, 0.1820776984321633, 0.1545261941144924]"
1213,MG-RAST,10.3389/fmicb.2019.02741,"The Taihu 2013 metatranscriptomes are publicly available on the MG-RAST (Meyer et al., 2008) server (ID: mgm4768721, mgm4768720, mgm4768724, mgm4768726, mgm4768728, mgm47687130) and the Lake Erie 2014 diel metatranscriptomes are available from the NCBI SRA database (SRP128942, SRP128954, SRP128945, SRP117911, SRP117914, SRA117922, SRA117915)","Lauren E. Krausfeldt,Morgan M. Steffen,R. Michael L. McKay,George S. Bullerjahn,Gregory L. Boyer,Steven W. Wilhelm","Microcystin,Biodegradation,Environmental science","https://github.com/MG-RAST/MG-RAST,https://www.mg-rast.org/","['https://github.com/MG-RAST/MG-RAST-Tools', 'https://github.com/MG-RAST/MG-RAST', 'https://github.com/MG-RAST/matR', 'https://cran.r-project.org/package=MiRKAT', 'https://cran.r-project.org/package=MST', 'https://cran.r-project.org/package=GAS', 'https://cran.r-project.org/package=MAT', 'https://cran.r-project.org/package=RAT', 'https://github.com/MG-RAST/Shock', 'https://github.com/MG-RAST/AWE']","[0.5073335285776223, 0.4914733933547655, 0.4899978855177992, 0.4804681663460618, 0.2904787732330808, 0.2896280105138651, 0.2755955517092601, 0.2588299263604141, 0.2129419444391647, 0.200500991966776]"
1223,MG-RAST,10.6026/97320630014031,MG-RAST server is an automated analysis platform for meta-genomes to present the quantitative understandings into microbial populations generated from sequencing data,Amr T. M. Saeb,"Infectious disease (medical specialty),Clinical microbiology","https://github.com/MG-RAST/MG-RAST,https://www.mg-rast.org/","['https://github.com/MG-RAST/MG-RAST', 'https://github.com/MG-RAST/matR', 'https://github.com/MG-RAST/MG-RAST-Tools', 'https://cran.r-project.org/package=MiRKAT', 'https://cran.r-project.org/package=MST', 'https://cran.r-project.org/package=GAS', 'https://cran.r-project.org/package=MAT', 'https://github.com/MG-RAST/AWE', 'https://cran.r-project.org/package=RAT', 'https://github.com/MG-RAST/Shock']","[0.5531579580098863, 0.5397035855031203, 0.5395997309281748, 0.5104233020949804, 0.2907888159356582, 0.2905068931961262, 0.2903197998636299, 0.2675267353594776, 0.2537105722902378, 0.2441769864351029]"
1231,MGDrivE,10.1186/s12915-020-0759-9,"Applying the MGDrivE modeling framework to our research questions, we incorporate the inheritance patterns of reciprocal chromosomal translocations and UDMEL into the inheritance module of the model (Fig. 1a, b, Additional file 2: Fig","Héctor M. Sánchez C.,Jared B. Bennett,Sean L. Wu,Gordana Rašić,Omar S. Akbari,John M. Marshall","Biology,Gene drive,Aedes aegypti","https://cran.r-project.org/package=MGDrivE,https://marshalllab.github.io/MGDrivE/,https://www.marshalllab.com/,https://github.com/MarshallLab/MGDrivE","['https://cran.r-project.org/package=MGDrivE', 'https://cran.r-project.org/package=MGDrivE2', 'https://github.com/MarshallLab/MGDrivE', 'https://github.com/mln27/MGDrivE_Disease-Induced-Mortality', 'https://github.com/Salomon21/MGDrivE_Graph_Tool', 'https://cran.r-project.org/package=DivE', 'https://cran.r-project.org/package=Deriv', 'https://github.com/Moviesgalaxy7/mgdrive', 'https://github.com/conducive333/mgdrive-fdml-app', 'https://cran.r-project.org/package=riv']","[0.6863371180019437, 0.6460066246793543, 0.6229233002887222, 0.5701451081372365, 0.4646490724226828, 0.438160127861303, 0.3690640647368978, 0.3674169859514687, 0.363530279586314, 0.1957952549338512]"
1259,MGDrivE,10.1371/journal.pcbi.1009030,"In this paper, we describe the key developments implemented in MGDrivE 2","Sean L. Wu,Jared B. Bennett,Héctor M. Sánchez C.,Andrew J. Dolgert,Tomás M. León,John M. Marshall",Population,"https://cran.r-project.org/package=MGDrivE,https://marshalllab.github.io/MGDrivE/,https://www.marshalllab.com/,https://github.com/MarshallLab/MGDrivE","['https://cran.r-project.org/package=MGDrivE2', 'https://cran.r-project.org/package=MGDrivE', 'https://github.com/MarshallLab/MGDrivE', 'https://github.com/Salomon21/MGDrivE_Graph_Tool', 'https://github.com/mln27/MGDrivE_Disease-Induced-Mortality', 'https://cran.r-project.org/package=DivE', 'https://github.com/Moviesgalaxy7/mgdrive', 'https://github.com/conducive333/mgdrive-fdml-app', 'https://cran.r-project.org/package=Deriv', 'https://cran.r-project.org/package=riv']","[0.6048217543711265, 0.5315503984722273, 0.5273775515732941, 0.5199386885182725, 0.4343444701592371, 0.3987221005720965, 0.3650462962962963, 0.3585202991452991, 0.3553693422211756, 0.1892158405887975]"
1263,MGDrivE,10.1371/journal.pgen.1009385,"This approach is similar to that of MGDrivE [86], however our model is strictly deterministic, not species-specific, considers space differently (we assume large, 1–3 panmictic populations compared to MGDrivE’s more spatially explicit dynamics), we track haplotypes rather than just genotypes, and can adjust recombination distance between loci","Georg Oberhofer,Tobin Ivy,Bruce A. Hay","Gene drive,Biology,Genetics,CRISPR,Cas9,Gene,Limiting","https://cran.r-project.org/package=MGDrivE,https://marshalllab.github.io/MGDrivE/,https://www.marshalllab.com/,https://github.com/MarshallLab/MGDrivE","['https://cran.r-project.org/package=MGDrivE', 'https://github.com/MarshallLab/MGDrivE', 'https://cran.r-project.org/package=MGDrivE2', 'https://github.com/mln27/MGDrivE_Disease-Induced-Mortality', 'https://github.com/Salomon21/MGDrivE_Graph_Tool', 'https://cran.r-project.org/package=DivE', 'https://github.com/Moviesgalaxy7/mgdrive', 'https://cran.r-project.org/package=Deriv', 'https://github.com/conducive333/mgdrive-fdml-app', 'https://cran.r-project.org/package=riv']","[0.6264311336417345, 0.6005745147083614, 0.5856266439869882, 0.5588453578075396, 0.4680901439912402, 0.4149233466889578, 0.3860735735735735, 0.3686627626421301, 0.3585000866250866, 0.2171940827675096]"
1279,MGDrivE,10.3390/insects11010052,"Various gene drive model platforms exist, including SkeeterBuster, SLiM 2/3, and MGDrivE, although they vary in flexibility [85,86,87,88].","Adeline E. Williams,Alexander W. E. Franz,William Reid,Ken E. Olson","Biology,Aedes aegypti,Arbovirus,Gene drive,Population,Vector (molecular biology),Effector,Dengue fever","https://cran.r-project.org/package=MGDrivE,https://marshalllab.github.io/MGDrivE/,https://www.marshalllab.com/,https://github.com/MarshallLab/MGDrivE","['https://cran.r-project.org/package=MGDrivE', 'https://github.com/MarshallLab/MGDrivE', 'https://github.com/mln27/MGDrivE_Disease-Induced-Mortality', 'https://cran.r-project.org/package=MGDrivE2', 'https://github.com/Salomon21/MGDrivE_Graph_Tool', 'https://cran.r-project.org/package=DivE', 'https://cran.r-project.org/package=Deriv', 'https://github.com/Moviesgalaxy7/mgdrive', 'https://github.com/conducive333/mgdrive-fdml-app', 'https://cran.r-project.org/package=riv']","[0.6946537050238593, 0.6854335054676368, 0.6497138690452497, 0.6071882294781284, 0.4823585274240012, 0.4084671231162359, 0.3897844007573166, 0.3554894179894179, 0.3492050773300773, 0.1881861863418841]"
1295,MGDrivE,10.7554/eLife.65939,"To determine the number of releases required to introgress effector genes into 95% of the female portion of a population, and ascertain how long that introgression could be effective (up to 4 years; Figure 4), we performed simulations using the full version of MGDrivE (Sanchez et al., 2019), implementing overlapping generations and density-dependent growth effects on aquatic stages","Nikolay P. Kandul,Junru Liu,Jared B. Bennett,John M. Marshall,Omar S. Akbari","Gene drive,CRISPR,Biology,Cas9,Population,Genetics","https://cran.r-project.org/package=MGDrivE,https://marshalllab.github.io/MGDrivE/,https://www.marshalllab.com/,https://github.com/MarshallLab/MGDrivE","['https://cran.r-project.org/package=MGDrivE', 'https://github.com/MarshallLab/MGDrivE', 'https://cran.r-project.org/package=MGDrivE2', 'https://github.com/mln27/MGDrivE_Disease-Induced-Mortality', 'https://github.com/Salomon21/MGDrivE_Graph_Tool', 'https://cran.r-project.org/package=DivE', 'https://github.com/Moviesgalaxy7/mgdrive', 'https://github.com/conducive333/mgdrive-fdml-app', 'https://cran.r-project.org/package=Deriv', 'https://cran.r-project.org/package=riv']","[0.6780627163917661, 0.6180997573667102, 0.5973659172807959, 0.5853171407932728, 0.4480588192189181, 0.4212241633705664, 0.3668981481481481, 0.3612980769230769, 0.3476852104023678, 0.2109170254388893]"
1316,MOE,10.1038/srep33861,We employed the top scoring alignment among 100 candidates generated by the method to search for potential pharmacophores using the Pharmacophore Consensus application of MOE,"Tomomi Imamura,Kyota Fujita,Kazuhiko Tagawa,Teikichi Ikura,Xigui Chen,Hidenori Homma,Takuya Tamura,Yingwei Mao,Juliana Bosso Taniguchi,Kazumi Motoki,Makoto Nakabayashi,Nobutoshi Ito,Kazunori Yamada,Kentaro Tomii,Hideyuki Okano,Julia Kaye,Steven Finkbeiner,Hitoshi Okazawa","In silico,In vivo,In vitro,Drug discovery,Mutant",https://www.chemcomp.com/en/Products.htm,"['https://github.com/Yelp/MOE', 'https://cran.r-project.org/package=MOEADr', 'https://cran.r-project.org/package=MoEClust', 'https://github.com/CjangCjengh/MoeGoe', 'https://cran.r-project.org/package=MOTE', 'https://pypi.org/project/Moe/', 'https://cran.r-project.org/package=moexer', 'https://cran.r-project.org/package=puremoe', 'https://github.com/Moeditor/Moeditor', 'https://github.com/journey-ad/Moe-Counter', 'https://github.com/soruly/trace.moe', 'https://github.com/iAJue/MoeKoeMusic']","[0.4784773205079831, 0.4648068300875656, 0.4514301278550984, 0.4391465650955749, 0.4291658539972602, 0.4060845906824203, 0.3957189444754871, 0.383687959549055, 0.3738426807969991, 0.365896102212809, 0.2833024267125322, 0.2453741045273614]"
1331,MOE,10.1371/journal.pone.0144145,"The MOE software (Chemical Computing Group Inc, Canada) was used to construct the homology models of the protein domains","Sini M. Kinnunen,Mika J. Välimäki,Marja Tölli,Gerd Wohlfahrt,Rami Darwich,Hiba Komati,Mona Nemer,Heikki Ruskoaho","Zinc finger,Homeobox,GATA4,Transcription factor,Biology,Nuclear receptor",https://www.chemcomp.com/en/Products.htm,"['https://cran.r-project.org/package=MOEADr', 'https://cran.r-project.org/package=MOTE', 'https://cran.r-project.org/package=moexer', 'https://github.com/Moeditor/Moeditor', 'https://github.com/Yelp/MOE', 'https://pypi.org/project/Moe/', 'https://github.com/CjangCjengh/MoeGoe', 'https://cran.r-project.org/package=MoEClust', 'https://github.com/journey-ad/Moe-Counter', 'https://cran.r-project.org/package=puremoe', 'https://github.com/soruly/trace.moe', 'https://github.com/iAJue/MoeKoeMusic']","[0.4272160327302929, 0.4218175285146757, 0.4161088551627136, 0.4082321653247395, 0.4062549799774783, 0.4061466733451785, 0.3978414392808364, 0.3963677787863103, 0.3777402190246967, 0.3725343008330804, 0.2570636361711955, 0.235991286633141]"
1358,MOE,10.3390/molecules25040793,"All water molecules were deleted, and the hydrogen atoms and charges were adjusted with the PFROSST force field from the MOE suite","Genaro Rocha-Garduño,Norma Angélica Hernández-Martínez,Blanca Colín-Lozano,Samuel Estrada?Soto,Emanuel Hernández?Núñez,Fernando D. Prieto?Martínez,José L. Medina?Franco,Juan Bautista Chalé-Dzul,Rosa Moo?Puc,Gabriel Navarrete?Vázquez","Antiprotozoal,Trichomonas vaginalis,Metronidazole,Potency,Chemistry,IC50",https://www.chemcomp.com/en/Products.htm,"['https://cran.r-project.org/package=MOTE', 'https://cran.r-project.org/package=moexer', 'https://pypi.org/project/Moe/', 'https://github.com/Moeditor/Moeditor', 'https://github.com/CjangCjengh/MoeGoe', 'https://cran.r-project.org/package=MOEADr', 'https://github.com/Yelp/MOE', 'https://github.com/journey-ad/Moe-Counter', 'https://cran.r-project.org/package=MoEClust', 'https://cran.r-project.org/package=puremoe', 'https://github.com/iAJue/MoeKoeMusic', 'https://github.com/soruly/trace.moe']","[0.4270676797750582, 0.4046148720324138, 0.3911473418561971, 0.388148553168918, 0.3734784182066357, 0.3729139605286915, 0.3598512636131495, 0.3533251142552464, 0.3485374688600972, 0.3081745164916105, 0.2521155723906827, 0.2414016923205104]"
1367,MOE,10.3390/molecules26030708,The MOE 2010 program was used for carrying out molecular docking for the target derivatives 2–9 inside the EGFR active site,"Islam H. El Azab,Hamdy S. El?Sheshtawy,Rania B. Bakr,Nadia A. A. Elkanzi","Click chemistry,Chemistry,Docking (animal),Cycloaddition,Combinatorial chemistry,Conjugate,Pyrazole,Stereochemistry,1,2,3-Triazole",https://www.chemcomp.com/en/Products.htm,"['https://cran.r-project.org/package=MOEADr', 'https://cran.r-project.org/package=MOTE', 'https://pypi.org/project/Moe/', 'https://github.com/journey-ad/Moe-Counter', 'https://cran.r-project.org/package=MoEClust', 'https://cran.r-project.org/package=moexer', 'https://github.com/Moeditor/Moeditor', 'https://github.com/Yelp/MOE', 'https://github.com/CjangCjengh/MoeGoe', 'https://cran.r-project.org/package=puremoe', 'https://github.com/iAJue/MoeKoeMusic', 'https://github.com/soruly/trace.moe']","[0.4273657097164318, 0.4242772989850816, 0.4183684006263968, 0.4052165867841371, 0.3950455215780671, 0.3900812316885079, 0.3717322977341613, 0.3592553394276704, 0.3519188892965684, 0.3495073559540647, 0.2522210949636769, 0.2395974404336611]"
1385,MOE,10.3390/scipharm85010005,"The homology modeling interface in MOE was used to generate a set of putative protein structures by aligning atomic coordinates of the amino acid sequence to those of the template sequence backbone and minimizing permutations of side chain orientations using the AMBER12:EHT force field [21,22,23] with reaction field solvation","Mary C. Setzer,Kendall Byler,Ifedayo Victor Ogungbe,William N. Setzer","Trichomoniasis,Trichomonas vaginalis,Docking (animal),Antiprotozoal",https://www.chemcomp.com/en/Products.htm,"['https://cran.r-project.org/package=MOEADr', 'https://cran.r-project.org/package=MOTE', 'https://cran.r-project.org/package=MoEClust', 'https://github.com/CjangCjengh/MoeGoe', 'https://github.com/Yelp/MOE', 'https://cran.r-project.org/package=moexer', 'https://pypi.org/project/Moe/', 'https://github.com/Moeditor/Moeditor', 'https://github.com/journey-ad/Moe-Counter', 'https://cran.r-project.org/package=puremoe', 'https://github.com/soruly/trace.moe', 'https://github.com/iAJue/MoeKoeMusic']","[0.4281328439961246, 0.4279781839127853, 0.4088565242760617, 0.3929120271592858, 0.3901462530281709, 0.3893001307372971, 0.3861073461487045, 0.3532075007433202, 0.3308171712253122, 0.2765607930964321, 0.2525846088183616, 0.2443384961761308]"
1407,MOPAC2016,10.1155/2017/7496934,"HNQs and FNQs were refined by the parametric method 7 (PM7) [56] and the Eigenvector Following (EF) [56] routine implemented in MOPAC2016 [52] by the Octopus Run_mopac routine, which automatically assigns the total molecular charge for each ligand and checks for errors in the structures","Tatiane Freitas Borgati,Maria Fernanda Alves do Nascimento,Juma Fortunato Bernardino,Lunamaura Claudia Oliveira Martins,Alex Gutterres Taranto,Alaı́de Braga de Oliveira","Moiety,Plasmodium falciparum,Chemistry,In vitro,Docking (animal),Cytotoxicity,Stereochemistry,Furan",http://openmopac.net/,"['https://pypi.org/project/mopac/', 'https://github.com/mbanders/mopac_checker']","[0.4113391114714855, 0.3253650807858557]"
1424,MOTIF,10.1038/s41380-020-00991-1,"To determine whether Homer1-binding proteins are enriched in the PSD, we retrieved all PPXXF-containing proteins identified in UniProt (n?=?1995) with the aid of the MOTIF search and performed a gene set analysis with genes encoded by PSD proteins [35, 36]","Sehyoun Yoon,Nicolas H. Piguel,Natalia Khalatyan,Leonardo E. Dionisio,Jeffrey N. Savas,Peter Penzes","Ankyrin,Postsynaptic density,Postsynaptic potential,Cell biology,Proteome,Dendritic spine,Ankyrin repeat,Scaffold protein",https://www.genome.jp/tools/motif/,"['https://cran.r-project.org/package=DNAmotif', 'https://cran.r-project.org/package=motifcluster', 'https://github.com/boozallen/MOTIF', 'https://cran.r-project.org/package=motifr', 'https://pypi.org/project/motif/', 'https://github.com/uber/motif', 'https://cran.r-project.org/package=jmotif', 'https://github.com/erichoracek/Motif', 'https://cran.r-project.org/package=motif', 'https://github.com/johnlcox/motif', 'https://github.com/rowanz/neural-motifs', 'https://github.com/Motif-Archived/yfs']","[0.5125215415676342, 0.4447784059577518, 0.4293996582995033, 0.42876370089077, 0.4221287392493751, 0.4171705354164015, 0.4081406247886744, 0.3975388614771267, 0.3970487507601452, 0.3462265666553857, 0.1803351523275049, 0.0953742010491358]"
1442,MOTIF,10.1128/mBio.02818-18,"To generate the Cdk8KD (kinase-dead) strain, we first identified the serine-threonine kinase domain in the Cdk8 primary structure using the MOTIF search service coupled with the PROSITE and Pfam databases; this indicated that the active motif was PROSITE entry PS00108 and the active aspartic acid residue was D225 (45)","Andrew L. Chang,Yiming Kang,Tamara L. Doering","Cryptococcus neoformans,Virulence,Oxidative stress,Cryptococcosis,Microbiology,Cryptococcus,Biology,Pathogen",https://www.genome.jp/tools/motif/,"['https://cran.r-project.org/package=DNAmotif', 'https://cran.r-project.org/package=motifr', 'https://cran.r-project.org/package=motifcluster', 'https://github.com/boozallen/MOTIF', 'https://github.com/johnlcox/motif', 'https://pypi.org/project/motif/', 'https://cran.r-project.org/package=motif', 'https://cran.r-project.org/package=jmotif', 'https://github.com/erichoracek/Motif', 'https://github.com/uber/motif', 'https://github.com/rowanz/neural-motifs', 'https://github.com/Motif-Archived/yfs']","[0.4769587574474641, 0.4323277645104354, 0.4170838593183652, 0.415423613770941, 0.405822213876547, 0.397306884081455, 0.3918332834482914, 0.3882726421728953, 0.3789763273214031, 0.3655182698077356, 0.1392778251074975, 0.1173858505709976]"
