id,name,doi,paragraph,authors,field/topic/keywords,url (ground truth),candidate_urls,probability_ranked
1672,NLME,10.1186/s12918-015-0203-x,"Using all available experimental data, the estimated parameters from STS and NLME are roughly the same and they both describe the data well as can be seen in Fig","Markus Karlsson,David Janzén,L. Durrieu,Alejandro Colman?Lerner,Maria C. Kjellsson,Gunnar Cedersund","Nonlinear system,Noise (video),Systems biology,Estimation theory,Computer science",https://cran.r-project.org/package=nlme,"['https://github.com/jony5525/NLME', 'https://cran.r-project.org/package=nlme', 'https://cran.r-project.org/package=Certara.NLME8', 'https://cran.r-project.org/package=Certara.RsNLME.ModelExecutor', 'https://cran.r-project.org/package=Certara.RsNLME', 'https://github.com/s-k/nlmeans', 'https://cran.r-project.org/package=Certara.Xpose.NLME', 'https://github.com/nonlocalmodels/NLMech', 'https://cran.r-project.org/package=Certara.RsNLME.ModelBuilder', 'https://github.com/npd/nlmeans', 'https://github.com/pvskand/NLMeansSpeckleFilter', 'https://github.com/LifangzhouSia/Colored-NLmeans-for-Infrared-Mixed-Noise-Removal']","[0.3265801966190338, 0.303187221288681, 0.1984453052282333, 0.1917816996574401, 0.1666355729103088, 0.1468788832426071, 0.1397029906511306, 0.1362313777208328, 0.1203165501356124, 0.0955738723278045, 0.0639243274927139, -0.0333042442798614]"
1682,NLME,10.1371/journal.pone.0253047,The models were adjusted by the restricted maximum likelihood method using the LME function of the NLME package,"Rosa Maria Rahmi,Priscila Oliveira,Luciano da Silva Selistre,Paulo Cury Rezende,Gabriela Neuvald Pezzella,Pâmela Antoniazzi dos Santos,Daiane de Oliveira Pereira Vergani,Sônia Regina Cabral Madi,José Mauro Madi","Medicine,Glycemic,Internal medicine,Endocrinology,Pregnancy",https://cran.r-project.org/package=nlme,"['https://cran.r-project.org/package=Certara.RsNLME.ModelExecutor', 'https://cran.r-project.org/package=Certara.RsNLME.ModelBuilder', 'https://cran.r-project.org/package=Certara.RsNLME', 'https://cran.r-project.org/package=Certara.NLME8', 'https://github.com/pvskand/NLMeansSpeckleFilter', 'https://cran.r-project.org/package=Certara.Xpose.NLME', 'https://github.com/jony5525/NLME', 'https://github.com/LifangzhouSia/Colored-NLmeans-for-Infrared-Mixed-Noise-Removal', 'https://cran.r-project.org/package=nlme', 'https://github.com/npd/nlmeans', 'https://github.com/s-k/nlmeans', 'https://github.com/nonlocalmodels/NLMech']","[0.2095569372177124, 0.1823125630617141, 0.1344682425260543, 0.0879175662994384, 0.0849186182022094, 0.0334388837218284, 0.0319481156766414, 0.0282061342149972, 0.0143440160900354, 0.0105434693396091, 0.0024455734528601, -0.0370055437088012]"
1708,NLME,10.3389/fphar.2020.00552,The population pharmacokinetics model of teicoplanin was developed using NLME program,"Liuliu Gao,Hua Xu,Ye Qi,Sichan Li,Jun Wang,Yan Mei,Changhe Niu,Ting Kang,Chen Chen,Yang Wang","Pharmacokinetics,Teicoplanin,Population pharmacokinetics,Medicine,Pharmacology,Population",https://cran.r-project.org/package=nlme,"['https://cran.r-project.org/package=Certara.RsNLME', 'https://cran.r-project.org/package=Certara.RsNLME.ModelBuilder', 'https://cran.r-project.org/package=Certara.RsNLME.ModelExecutor', 'https://cran.r-project.org/package=Certara.NLME8', 'https://github.com/jony5525/NLME', 'https://cran.r-project.org/package=nlme', 'https://cran.r-project.org/package=Certara.Xpose.NLME', 'https://github.com/LifangzhouSia/Colored-NLmeans-for-Infrared-Mixed-Noise-Removal', 'https://github.com/pvskand/NLMeansSpeckleFilter', 'https://github.com/s-k/nlmeans', 'https://github.com/npd/nlmeans', 'https://github.com/nonlocalmodels/NLMech']","[0.3822819292545318, 0.3656148314476013, 0.3308808505535126, 0.1335615068674087, 0.1126695424318313, 0.0954090058803558, 0.0784559920430183, 0.0784116834402084, -0.017984190955758, -0.0228598676621913, -0.0459887459874153, -0.0489152893424034]"
1726,PANDA,10.1186/1471-2105-9-182,"Of these 2,464,046 sequences, 1,528,382 (62%) are marked as redundant, with 1,353,885 (55%) being marked as redundant by existing cd-hit representatives in the CAMERA clusters and the remaining being marked as redundant by other PANDA sequences","Shibu Yooseph,Weizhong Li,Granger Sutton","Metagenomics,Cluster analysis,Computational biology,Identification (biology),Biology",https://github.com/ZaixuCui/PANDA,"['https://cran.r-project.org/package=RPANDA', 'https://cran.r-project.org/package=rADA', 'https://cran.r-project.org/package=SPADAR', 'https://github.com/pandas-dev/pandas', 'https://github.com/jvns/pandas-cookbook', 'https://github.com/guipsamora/pandas_exercises', 'https://cran.r-project.org/package=PRANA', 'https://cran.r-project.org/package=ExPanDaR', 'https://github.com/sinaptik-ai/pandas-ai', 'https://github.com/ZaixuCui/PANDA', 'https://pypi.org/project/panda/', 'https://github.com/chakra-ui/panda']","[0.3689084351062774, 0.1509874910116195, 0.1238306611776351, 0.1214401796460151, 0.1127888783812522, 0.105043314397335, 0.1025899946689605, 0.0668127760291099, 0.0526525452733039, 0.0514531731605529, 0.0127335460856556, -0.0345856174826622]"
1743,PANDA,10.1186/1471-2105-9-182,The PANDA sequences that are labeled as predicted proteins (i.e,"Shibu Yooseph,Weizhong Li,Granger Sutton","Metagenomics,Cluster analysis,Computational biology,Identification (biology),Biology",https://github.com/ZaixuCui/PANDA,"['https://cran.r-project.org/package=RPANDA', 'https://cran.r-project.org/package=rADA', 'https://github.com/pandas-dev/pandas', 'https://cran.r-project.org/package=PRANA', 'https://github.com/jvns/pandas-cookbook', 'https://cran.r-project.org/package=ExPanDaR', 'https://github.com/sinaptik-ai/pandas-ai', 'https://github.com/guipsamora/pandas_exercises', 'https://cran.r-project.org/package=SPADAR', 'https://github.com/ZaixuCui/PANDA', 'https://pypi.org/project/panda/', 'https://github.com/chakra-ui/panda']","[0.3284375667572021, 0.2305353879928589, 0.2198829799890518, 0.1727071851491928, 0.1660747826099395, 0.1266516298055648, 0.1067458763718605, 0.105043314397335, 0.1017259508371353, 0.064108207821846, 0.0127335460856556, -0.0091842655092477]"
1759,PANDA,10.1186/s13195-018-0413-8,We carried out probabilistic fiber tractography on these seeds using the DTI analysis software PANDA (Additional file 1: Figure S2),"Ashwati Vipin,Yng Miin Loke,Siwei Liu,Saima Hilal,Hee Youn Shim,Xin Xu,Boon Yeow Tan,Narayanaswamy Venketasubramanian,Christopher Chen,Juan Zhou","Default mode network,Neuroscience,Psychology,Functional magnetic resonance imaging",https://github.com/ZaixuCui/PANDA,"['https://github.com/ZaixuCui/PANDA', 'https://cran.r-project.org/package=rADA', 'https://cran.r-project.org/package=ExPanDaR', 'https://cran.r-project.org/package=PRANA', 'https://cran.r-project.org/package=RPANDA', 'https://cran.r-project.org/package=SPADAR', 'https://github.com/sinaptik-ai/pandas-ai', 'https://pypi.org/project/panda/', 'https://github.com/guipsamora/pandas_exercises', 'https://github.com/pandas-dev/pandas', 'https://github.com/jvns/pandas-cookbook', 'https://github.com/chakra-ui/panda']","[0.3314610123634338, 0.2473109662532806, 0.1607220768928527, 0.1431362926959991, 0.0939756259322166, 0.0698302388191223, 0.0665927827358245, 0.0464782044291496, 0.0319278538227081, -0.0084507316350936, -0.0445163697004318, -0.0821981728076934]"
1776,PANDA,10.14336/AD.2019.0929,Deterministic tractography was performed using the FACT (Fiber Assignment by Continuous Tracking) algorithm in PANDA (www.nitrc.org/projects/panda; version 1.3.1) [33] and ended at voxels with FA < 0.2 or a tract turning angle of < 45˚ [34],"Mengsha Yao,Liche Zhou,Yuyan Tan,Hong Jiang,Zhi‐Chun Chen,Lin Zhu,Ningdi Luo,WU Quan-zhou,Wenyan Kang,Jun Liu","Insula,Gait,Medicine,Supplementary motor area,Berg Balance Scale,Physical medicine and rehabilitation,Parkinson's disease,Superior frontal gyrus,Fractional anisotropy",https://github.com/ZaixuCui/PANDA,"['https://github.com/ZaixuCui/PANDA', 'https://cran.r-project.org/package=rADA', 'https://github.com/pandas-dev/pandas', 'https://github.com/guipsamora/pandas_exercises', 'https://cran.r-project.org/package=ExPanDaR', 'https://github.com/jvns/pandas-cookbook', 'https://cran.r-project.org/package=RPANDA', 'https://cran.r-project.org/package=PRANA', 'https://cran.r-project.org/package=SPADAR', 'https://github.com/sinaptik-ai/pandas-ai', 'https://pypi.org/project/panda/', 'https://github.com/chakra-ui/panda']","[0.1881705522537231, 0.1759122461080551, 0.1331218779087066, 0.1162410899996757, 0.0890244096517562, 0.0866661965847015, 0.0666320323944091, 0.0618965253233909, 0.0522508397698402, 0.0129375159740448, 0.0124545730650424, -0.0804592072963714]"
1793,PANDA,10.18632/aging.102023,"The preprocessing of diffusion-weighted images was performed using the functional magnetic resonance imaging of the brain (FMRIB) Software Library in Version 5.0 (FSL, [65]), diffusion toolkit [66], and PANDA [67].","Junhua Li,Rafael Romero-García,John Suckling,Lei Feng","Default mode network,Neuroimaging,Neuropsychology,Functional connectivity",https://github.com/ZaixuCui/PANDA,"['https://github.com/ZaixuCui/PANDA', 'https://cran.r-project.org/package=PRANA', 'https://cran.r-project.org/package=rADA', 'https://cran.r-project.org/package=ExPanDaR', 'https://cran.r-project.org/package=RPANDA', 'https://cran.r-project.org/package=SPADAR', 'https://github.com/sinaptik-ai/pandas-ai', 'https://github.com/guipsamora/pandas_exercises', 'https://github.com/pandas-dev/pandas', 'https://github.com/jvns/pandas-cookbook', 'https://pypi.org/project/panda/', 'https://github.com/chakra-ui/panda']","[0.3263290226459503, 0.2820111513137817, 0.2482895851135254, 0.1594259440898895, 0.1119312271475792, 0.0836531594395637, 0.0488388240337371, -0.0019411817193031, -0.0286165792495012, -0.0322735123336315, -0.0363746397197246, -0.0919154360890388]"
1810,PANDA,10.18632/aging.102901,"ucl.ac.uk/spm/software/spm12) running on MATLAB version 2016b, the PANDA toolbox (https://www.nitrc","Cui Zhao,Ying Liang,Ting Cui,Yihua Zhong,Xianglong Li,Jing Wei,Chunlin Li,Xu Zhang","White matter,Cognition,White (mutation)",https://github.com/ZaixuCui/PANDA,"['https://github.com/ZaixuCui/PANDA', 'https://cran.r-project.org/package=rADA', 'https://cran.r-project.org/package=RPANDA', 'https://cran.r-project.org/package=PRANA', 'https://github.com/pandas-dev/pandas', 'https://github.com/sinaptik-ai/pandas-ai', 'https://cran.r-project.org/package=ExPanDaR', 'https://github.com/jvns/pandas-cookbook', 'https://github.com/guipsamora/pandas_exercises', 'https://pypi.org/project/panda/', 'https://cran.r-project.org/package=SPADAR', 'https://github.com/chakra-ui/panda']","[0.2689886093139648, 0.1849844604730606, 0.1802117675542831, 0.0714270770549774, 0.069865383207798, 0.0637580752372741, 0.0599313229322433, 0.0432897061109542, 0.0315800383687019, 0.0306821316480636, 0.0069089601747691, -0.0042759776115417]"
1817,PANDA (Pipeline for Analyzing braiN Diffusion imAges),10.3389/fncom.2021.659838,"In this study, PANDA (Pipeline for Analyzing braiN Diffusion imAges) (Cui et al., 2013), a toolkit based on MATLAB (R2009b; MathWorks) and FSL that integrates several processing steps, was used to process the data and construct the network","Qi Wang,Siwei Chen,He Wang,Luzeng Chen,Ying Sun,Yan Ge","Betweenness centrality,Centrality,Diffusion MRI,Neurology,Neuroimaging",https://github.com/ZaixuCui/PANDA,['https://github.com/ZaixuCui/PANDA'],[0.4929453262786596]
1824,POAP,10.1038/s41598-021-92622-0,"We have obtained the SMILES notations of these compounds, and generated their 3D models (in mol2 format) through the POAP Ligand Preparation pipeline","Ali Asghar,Yong Chiang Tan,Muhammad Zahoor,Syafiq Asnawi Zainal Abidin,Yoon‐Yen Yow,Ezzat Khan,Chandrajit Lahiri","Pseudomonas aeruginosa,Staphylococcus aureus,Antimicrobial,Antibacterial activity,Bacillus subtilis,Chemistry,Human pathogen",https://github.com/inpacdb/POAP,"['https://github.com/poap-xyz/poap-bot-v2', 'https://cran.r-project.org/package=PP', 'https://github.com/ljdursi/poapy', 'https://github.com/decentraland-scenes/POAP-Booth', 'https://cran.r-project.org/package=POSSA', 'https://cran.r-project.org/package=PheCAP', 'https://github.com/inpacdb/POAP', 'https://github.com/poap-xyz/poap-website', 'https://github.com/waxcloud2021/poap', 'https://cran.r-project.org/package=COAP', 'https://pypi.org/project/POAP/', 'https://cran.r-project.org/package=SpPOP']","[0.1187867596745491, 0.106907844543457, 0.0819181501865387, 0.0744119584560394, 0.04438092187047, 0.0393723621964454, 0.0309974774718284, 0.0056197065860033, 0.0, -0.0391749441623687, -0.0486234687268734, -0.0503295212984085]"
1842,POAP,10.31557/APJCP.2019.20.11.3399,"POAP calculates the ligand binding energy and scoring based on the AutoDock Lamarckian Genetic Algorithm and free energy empirical scoring (Morris et al., 2009; Samdani and Vetrivel, 2018)","Aparna Natarajan,Thangarajan Rajkumar,Kesavan Sabitha","Myeloid leukemia,Repurposing,In silico,Protein kinase domain,Cancer research",https://github.com/inpacdb/POAP,"['https://cran.r-project.org/package=PheCAP', 'https://github.com/inpacdb/POAP', 'https://github.com/ljdursi/poapy', 'https://cran.r-project.org/package=POSSA', 'https://pypi.org/project/POAP/', 'https://cran.r-project.org/package=SpPOP', 'https://cran.r-project.org/package=COAP', 'https://cran.r-project.org/package=PP', 'https://github.com/waxcloud2021/poap', 'https://github.com/poap-xyz/poap-website', 'https://github.com/poap-xyz/poap-bot-v2', 'https://github.com/decentraland-scenes/POAP-Booth']","[0.1427479088306427, 0.09961798787117, 0.0795588791370391, 0.0636627227067947, 0.0575182363390922, 0.0358969494700431, 0.0189075041562318, 0.0151283610612154, 0.0, -0.026642944663763, -0.05100704357028, -0.0643854141235351]"
1864,POAP,10.31557/APJCP.2019.20.11.3399,"POAP integrates the tools such as Open Babel, AutoDock, AutoDock Vina and AutoDockZN in an easily configurable Bash shell-based text interface","Aparna Natarajan,Thangarajan Rajkumar,Kesavan Sabitha","Myeloid leukemia,Repurposing,In silico,Protein kinase domain,Cancer research",https://github.com/inpacdb/POAP,"['https://github.com/inpacdb/POAP', 'https://pypi.org/project/POAP/', 'https://github.com/ljdursi/poapy', 'https://cran.r-project.org/package=PheCAP', 'https://cran.r-project.org/package=COAP', 'https://cran.r-project.org/package=PP', 'https://cran.r-project.org/package=POSSA', 'https://github.com/waxcloud2021/poap', 'https://cran.r-project.org/package=SpPOP', 'https://github.com/poap-xyz/poap-website', 'https://github.com/poap-xyz/poap-bot-v2', 'https://github.com/decentraland-scenes/POAP-Booth']","[0.09961798787117, 0.0843434780836105, 0.0795588791370391, 0.0511751659214496, 0.0189075041562318, 0.0151283610612154, 0.0143752349540591, 0.0, -0.0256276428699493, -0.026642944663763, -0.05100704357028, -0.0643854141235351]"
1884,POAP,10.31557/APJCP.2019.20.11.3399,The energies obtained from POAP were compared with the ligand score identified from Schrodinger,"Aparna Natarajan,Thangarajan Rajkumar,Kesavan Sabitha","Myeloid leukemia,Repurposing,In silico,Protein kinase domain,Cancer research",https://github.com/inpacdb/POAP,"['https://github.com/ljdursi/poapy', 'https://cran.r-project.org/package=PheCAP', 'https://cran.r-project.org/package=POSSA', 'https://cran.r-project.org/package=COAP', 'https://cran.r-project.org/package=PP', 'https://github.com/waxcloud2021/poap', 'https://github.com/inpacdb/POAP', 'https://github.com/poap-xyz/poap-website', 'https://pypi.org/project/POAP/', 'https://cran.r-project.org/package=SpPOP', 'https://github.com/poap-xyz/poap-bot-v2', 'https://github.com/decentraland-scenes/POAP-Booth']","[0.0795588791370391, 0.0691725462675094, 0.0636627227067947, 0.0189075041562318, 0.0151283610612154, 0.0, -0.006993057206273, -0.026642944663763, -0.0380243435502052, -0.0429845191538333, -0.05100704357028, -0.0643854141235351]"
1888,POAP,10.3389/fmed.2021.672629,"POAP implements dynamic file handling methods for efficient memory usage and data organization, ligand minimization (5,000 steps), MMFF94 force-field was employed with the addition of hydrogens","V. Umashankar,Sanjay Deshpande,Harsha V. Hegde,Ishwar Singh,Debprasad Chattopadhyay",,https://github.com/inpacdb/POAP,"['https://github.com/decentraland-scenes/POAP-Booth', 'https://pypi.org/project/POAP/', 'https://github.com/poap-xyz/poap-bot-v2', 'https://cran.r-project.org/package=PheCAP', 'https://cran.r-project.org/package=SpPOP', 'https://github.com/waxcloud2021/poap', 'https://cran.r-project.org/package=COAP', 'https://github.com/inpacdb/POAP', 'https://cran.r-project.org/package=POSSA', 'https://github.com/ljdursi/poapy', 'https://github.com/poap-xyz/poap-website', 'https://cran.r-project.org/package=PP']","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
15339,PRISM,10.1002/cam4.208,"Analyses were performed using PRISM (Graphpad, La Jolla, CA) and SAS Enterprise Guide 4.3 (SAS, Cary, NC).","Dana Backlund Cardin,Laura W. Goff,Chung‐I Li,Yu Shyr,C. Winkler,Russell F. DeVore,Larry Schlabach,Melanie Holloway,Pam McClanahan,Krista Meyer,Julia Grigorieva,Jordan Berlin,Emily Chan","Erlotinib,Medicine,Internal medicine,Clinical endpoint,Sorafenib,Hazard ratio,Rash",https://www.graphpad.com/,"['https://cran.r-project.org/package=iPRISM', 'https://cran.r-project.org/package=ggprism', 'https://github.com/PrismJS/prism', 'https://cran.r-project.org/package=PRISMA', 'https://github.com/PrismLibrary/Prism', 'https://github.com/PrismLauncher/PrismLauncher', 'https://cran.r-project.org/package=prism', 'https://cran.r-project.org/package=PRISM.forecast', 'https://pypi.org/project/prism/']","[0.2045832574367523, 0.0703601911664009, 0.036608088761568, -0.0041707027703523, -0.0271416399627923, -0.0292520262300968, -0.0421783998608589, -0.0588312000036239, -0.107079416513443]"
19836,PRISM,10.1016/j.csbj.2020.06.032,Summary of predictions (note: both PRISM and DeepRiPP predict multiple possible RiPP products and only the first prediction is visualised here),"Alicia H. Russell,Andrew W. Truman","Genome,Computational biology",https://www.graphpad.com/,"['https://cran.r-project.org/package=iPRISM', 'https://pypi.org/project/prism/', 'https://cran.r-project.org/package=ggprism', 'https://cran.r-project.org/package=PRISMA', 'https://cran.r-project.org/package=prism', 'https://github.com/PrismJS/prism', 'https://github.com/PrismLauncher/PrismLauncher', 'https://cran.r-project.org/package=PRISM.forecast', 'https://github.com/PrismLibrary/Prism']","[0.2913117706775665, 0.2159353643655777, 0.1945156157016754, 0.190628707408905, 0.132080465555191, 0.0981611907482147, 0.0492111891508102, 0.0098473420366644, -0.0083086378872394]"
12201,PRISM,10.1016/j.jbc.2021.100872,Plots and statistics were performed using PRISM software (GraphPad),"Stefano Pascarelli,Dalmira Merzhakupova,Gen‐ichiro Uechi,Paola Laurino","Epidermal growth factor,Mutant,Epidermal growth factor receptor,Dimer,Cell biology,Receptor,Chemistry",https://www.graphpad.com/,"['https://cran.r-project.org/package=ggprism', 'https://cran.r-project.org/package=iPRISM', 'https://cran.r-project.org/package=prism', 'https://github.com/PrismJS/prism', 'https://github.com/PrismLauncher/PrismLauncher', 'https://cran.r-project.org/package=PRISM.forecast', 'https://github.com/PrismLibrary/Prism', 'https://pypi.org/project/prism/', 'https://cran.r-project.org/package=PRISMA']","[0.2297007590532302, 0.1364039778709411, 0.0614396408200264, 0.0223045125603675, 0.0151824234053492, 0.0080074518918991, -0.0034057311713695, -0.0043222866952419, -0.009716909378767]"
15858,PRISM,10.1021/acschemneuro.9b00549,"Student t test was used to analyze difference between the two groups in PRISM software (GraphPad), and difference was considered significant if p < 0.05","Laura M. De Plano,Santina Carnazza,Domenico Franco,Maria Giovanna Rizzo,Sabrina Conoci,Salvatore Petralia,Alessandra Nicoletti,Mario Zappia,Michela Campolo,Emanuela Esposito,Salvatore Cuzzocrea,Salvatore Guglielmino","Biopanning,Phage display,Autoantibody,Antigen,Amyloid (mycology)",https://www.graphpad.com/,"['https://cran.r-project.org/package=ggprism', 'https://cran.r-project.org/package=PRISMA', 'https://cran.r-project.org/package=iPRISM', 'https://cran.r-project.org/package=prism', 'https://pypi.org/project/prism/', 'https://github.com/PrismJS/prism', 'https://cran.r-project.org/package=PRISM.forecast', 'https://github.com/PrismLauncher/PrismLauncher', 'https://github.com/PrismLibrary/Prism']","[0.2485475093126297, 0.0784035176038742, 0.0654239058494567, 0.0223239976912736, -0.0260967910289764, -0.0371331013739109, -0.0381071716547012, -0.0616554021835327, -0.095020592212677]"
12987,PRISM,10.1038/s41419-020-2572-3,"Data analyses were processed through ANOVA or t test, by employing PRISM 7 (GraphPad, San Diego, CA), with statistical significance was set as pâ€‰<â€‰0.05.","Weekai Chia,Jiali Liu,Yigang Huang,Changqing Zhang","Cell biology,Gene silencing,Notch signaling pathway,Downregulation and upregulation,Signal transducing adaptor protein,Chemistry,Circular RNA,Transcription factor",https://www.graphpad.com/,"['https://cran.r-project.org/package=iPRISM', 'https://cran.r-project.org/package=PRISMA', 'https://cran.r-project.org/package=ggprism', 'https://github.com/PrismLauncher/PrismLauncher', 'https://cran.r-project.org/package=prism', 'https://github.com/PrismLibrary/Prism', 'https://cran.r-project.org/package=PRISM.forecast', 'https://pypi.org/project/prism/', 'https://github.com/PrismJS/prism']","[0.112709179520607, 0.1114154681563377, 0.091595783829689, 0.0313243195414543, -0.0087295304983854, -0.0294024497270584, -0.041795864701271, -0.0453512482345104, -0.0481421686708927]"
18169,PRISM,10.1038/s41598-018-26668-y,"are expression levels of each recombinant MP different between two expression hosts?, was tested by using the one-way ANOVA with a post-hoc Tukey test using PRISM program","Federica Angius,Oana Ilioaia,Amira Amrani,Annabelle Suisse,Lindsay Rosset,Amélie Legrand,Abbas Abou‐Hamdan,Marc Uzan,Francesca Zito,Bruno Miroux","T7 RNA polymerase,Overproduction,Green fluorescent protein,Biology",https://www.graphpad.com/,"['https://cran.r-project.org/package=ggprism', 'https://github.com/PrismLauncher/PrismLauncher', 'https://cran.r-project.org/package=PRISMA', 'https://cran.r-project.org/package=iPRISM', 'https://pypi.org/project/prism/', 'https://github.com/PrismJS/prism', 'https://cran.r-project.org/package=prism', 'https://cran.r-project.org/package=PRISM.forecast', 'https://github.com/PrismLibrary/Prism']","[0.1611607074737548, 0.143088161945343, 0.1051562651991844, 0.0729785859584808, 0.0259139649569988, 0.0224202014505863, 0.0041995965875685, -0.0035913717001676, -0.0715004205703735]"
15891,PRISM,10.1038/s41598-019-46531-y,"The concentration response stimulation was statistically analyzed using a nonlinear regression, dose-response with PRISM","Vanessa Benham,Blair Bullard,Thomas S. Dexheimer,Matthew P. Bernard,Richard R. Neubig,Karen T. Liby,Jamie J. Bernard","Adipose tissue,Cancer research",https://www.graphpad.com/,"['https://cran.r-project.org/package=iPRISM', 'https://cran.r-project.org/package=PRISM.forecast', 'https://cran.r-project.org/package=prism', 'https://cran.r-project.org/package=ggprism', 'https://cran.r-project.org/package=PRISMA', 'https://github.com/PrismLauncher/PrismLauncher', 'https://github.com/PrismLibrary/Prism', 'https://pypi.org/project/prism/', 'https://github.com/PrismJS/prism']","[0.126133531332016, 0.109696015715599, 0.078045904636383, 0.0770773142576217, 0.0217146128416061, 0.0064425207674503, -0.0301350802183151, -0.06246018409729, -0.0629366934299469]"
14840,PRISM,10.1038/s41598-021-96531-0,"In order to elucidate difference in fluorescence lifetime for normal and tumor tissues displayed in Fig.Â 4, we evaluated it between normal tissues (Nâ€‰=â€‰20) and tumor tissues with MDA-MB-361 breast cancer (Nâ€‰=â€‰10) and A375 skin cancer (Nâ€‰=â€‰10) using ANOVA statistical analysis by PRISM 9.1.0.221 (GraphPad Software Inc., https://www.graphpad.com/scientific-software/prism/)","Jooran Lee,Byungyeon Kim,Byung‐Jun Park,Youngjae Won,Sang‐Yeob Kim,Seungrag Lee","Cancer,Breast cancer,Biopsy,H&E stain,Medicine,Pathology,Endoscopy",https://www.graphpad.com/,"['https://cran.r-project.org/package=ggprism', 'https://cran.r-project.org/package=iPRISM', 'https://cran.r-project.org/package=prism', 'https://github.com/PrismJS/prism', 'https://github.com/PrismLauncher/PrismLauncher', 'https://pypi.org/project/prism/', 'https://cran.r-project.org/package=PRISM.forecast', 'https://cran.r-project.org/package=PRISMA', 'https://github.com/PrismLibrary/Prism']","[0.1093973517417907, 0.0963785424828529, 0.0366485677659511, -0.00801907107234, -0.0208547115325927, -0.0412458032369613, -0.0540210902690887, -0.0566003248095512, -0.0605602152645587]"
18312,PRISM,10.1080/14756366.2018.1564045,"The inhibition constants were obtained by nonlinear least-squares methods using PRISM 3 and the Cheng-Prusoff equation, as reported earlier, and represent the mean from at least three different determinations,.","Atilla Akdemir,Andrea Angeli,Füsun Göktaş,Pınar Eraslan Elma,Nilgün Karalı,Claudiu T. Supuran","Carbonic anhydrase,Chemistry,Candida glabrata,Moiety,Sulfonamide,Enzyme,Docking (animal),Stereochemistry,Indole test,Active site,Cytosol,Selectivity",https://www.graphpad.com/,"['https://cran.r-project.org/package=ggprism', 'https://cran.r-project.org/package=prism', 'https://cran.r-project.org/package=iPRISM', 'https://cran.r-project.org/package=PRISMA', 'https://github.com/PrismLauncher/PrismLauncher', 'https://cran.r-project.org/package=PRISM.forecast', 'https://github.com/PrismLibrary/Prism', 'https://github.com/PrismJS/prism', 'https://pypi.org/project/prism/']","[0.0784704089164733, 0.0225193090736866, 0.0163162853568792, 0.0150403697043657, -0.0067647043615579, -0.040571428835392, -0.0452734716236591, -0.0493680387735366, -0.080341063439846]"
16808,PRISM,10.1080/14756366.2021.1931863,"The inhibition constants were obtained by non-linear least-squares methods using PRISM 3 and the Chengâ€“Prusoff equation, whereas the kinetic parameters for the uninhibited enzymes were obtained from Lineweaver-Burk plots, as reported earlier","Linda J. Urbański,Daniela Vullo,Seppo Parkkila,Claudiu T. Supuran","Chemistry,Sulfamide,Carbonic anhydrase,Staphylococcus aureus",https://www.graphpad.com/,"['https://cran.r-project.org/package=ggprism', 'https://cran.r-project.org/package=prism', 'https://github.com/PrismLibrary/Prism', 'https://cran.r-project.org/package=PRISMA', 'https://cran.r-project.org/package=iPRISM', 'https://github.com/PrismLauncher/PrismLauncher', 'https://cran.r-project.org/package=PRISM.forecast', 'https://github.com/PrismJS/prism', 'https://pypi.org/project/prism/']","[0.0817237123847007, 0.0650603249669075, 0.034491017460823, 0.0300892610102891, 0.006088139489293, -0.0265352241694927, -0.0405680239200592, -0.0578043572604656, -0.1273884326219558]"
15678,PRISM,10.1155/2013/148725,Significant differences among groups were analyzed using a one- or two-way ANOVA followed by Bonferroni's test for multiple comparisons using PRISM statistical software (GraphPad Software),"Hany M. Ibrahim,Ibrahim El-Elaimy,Heba M. Saad Eldien,Badr Mohamed Badr,Danny Rabah,Gamal Badr","Proinflammatory cytokine,Streptozotocin,Endocrinology,STAT1,Oxidative stress,Internal medicine",https://www.graphpad.com/,"['https://cran.r-project.org/package=iPRISM', 'https://cran.r-project.org/package=ggprism', 'https://cran.r-project.org/package=PRISMA', 'https://pypi.org/project/prism/', 'https://cran.r-project.org/package=prism', 'https://cran.r-project.org/package=PRISM.forecast', 'https://github.com/PrismLauncher/PrismLauncher', 'https://github.com/PrismJS/prism', 'https://github.com/PrismLibrary/Prism']","[0.1139445230364799, 0.0822642743587493, 0.0609096363186836, 0.0285146441310644, 0.0232588313519954, -0.002124736085534, -0.0121027566492557, -0.0466910973191261, -0.0523492097854614]"
