id,name,doi,paragraph,authors,field/topic/keywords,url (ground truth),candidate_urls,probability_ranked
1370,MOE,10.3390/molecules26030708,The MOE 2010 program was used for carrying out molecular docking for the target derivatives 2–9 inside the EGFR active site,"Islam H. El Azab,Hamdy S. El?Sheshtawy,Rania B. Bakr,Nadia A. A. Elkanzi","Click chemistry,Chemistry,Docking (animal),Cycloaddition,Combinatorial chemistry,Conjugate,Pyrazole,Stereochemistry,1,2,3-Triazole",https://www.chemcomp.com/en/Products.htm,"['https://github.com/Yelp/MOE', 'https://pypi.org/project/Moe/', 'https://cran.r-project.org/package=MOTE', 'https://cran.r-project.org/package=moexer', 'https://cran.r-project.org/package=MOEADr', 'https://github.com/CjangCjengh/MoeGoe', 'https://github.com/Moeditor/Moeditor', 'https://cran.r-project.org/package=MoEClust', 'https://github.com/journey-ad/Moe-Counter', 'https://github.com/iAJue/MoeKoeMusic', 'https://cran.r-project.org/package=puremoe', 'https://github.com/soruly/trace.moe']","[1.0, 1.0, 0.9333333333333332, 0.8833333333333334, 0.8833333333333334, 0.8833333333333334, 0.8541666666666666, 0.8541666666666666, 0.8303030303030302, 0.8303030303030302, 0.5062544420753375, 0.49212271973466]"
1388,MOE,10.3390/scipharm85010005,"The homology modeling interface in MOE was used to generate a set of putative protein structures by aligning atomic coordinates of the amino acid sequence to those of the template sequence backbone and minimizing permutations of side chain orientations using the AMBER12:EHT force field [21,22,23] with reaction field solvation","Mary C. Setzer,Kendall Byler,Ifedayo Victor Ogungbe,William N. Setzer","Trichomoniasis,Trichomonas vaginalis,Docking (animal),Antiprotozoal",https://www.chemcomp.com/en/Products.htm,"['https://github.com/Yelp/MOE', 'https://pypi.org/project/Moe/', 'https://cran.r-project.org/package=MOTE', 'https://cran.r-project.org/package=moexer', 'https://cran.r-project.org/package=MOEADr', 'https://github.com/CjangCjengh/MoeGoe', 'https://github.com/Moeditor/Moeditor', 'https://cran.r-project.org/package=MoEClust', 'https://github.com/journey-ad/Moe-Counter', 'https://github.com/iAJue/MoeKoeMusic', 'https://github.com/soruly/trace.moe', 'https://cran.r-project.org/package=puremoe']","[1.0, 1.0, 0.9333333333333332, 0.8833333333333334, 0.8833333333333334, 0.8833333333333334, 0.8541666666666666, 0.8541666666666666, 0.8303030303030302, 0.8303030303030302, 0.502653399668325, 0.4920634920634921]"
1407,MOPAC2016,10.1155/2017/7496934,"HNQs and FNQs were refined by the parametric method 7 (PM7) [56] and the Eigenvector Following (EF) [56] routine implemented in MOPAC2016 [52] by the Octopus Run_mopac routine, which automatically assigns the total molecular charge for each ligand and checks for errors in the structures","Tatiane Freitas Borgati,Maria Fernanda Alves do Nascimento,Juma Fortunato Bernardino,Lunamaura Claudia Oliveira Martins,Alex Gutterres Taranto,Alaı́de Braga de Oliveira","Moiety,Plasmodium falciparum,Chemistry,In vitro,Docking (animal),Cytotoxicity,Stereochemistry,Furan",http://openmopac.net/,"['https://pypi.org/project/mopac/', 'https://github.com/mbanders/mopac_checker']","[0.9111111111111112, 0.6467236467236467]"
1411,MOTIF,10.1038/s41380-020-00991-1,"To determine whether Homer1-binding proteins are enriched in the PSD, we retrieved all PPXXF-containing proteins identified in UniProt (n?=?1995) with the aid of the MOTIF search and performed a gene set analysis with genes encoded by PSD proteins [35, 36]","Sehyoun Yoon,Nicolas H. Piguel,Natalia Khalatyan,Leonardo E. Dionisio,Jeffrey N. Savas,Peter Penzes","Ankyrin,Postsynaptic density,Postsynaptic potential,Cell biology,Proteome,Dendritic spine,Ankyrin repeat,Scaffold protein",https://www.genome.jp/tools/motif/,"['https://github.com/boozallen/MOTIF', 'https://pypi.org/project/motif/', 'https://github.com/uber/motif', 'https://github.com/johnlcox/motif', 'https://github.com/erichoracek/Motif', 'https://cran.r-project.org/package=motif', 'https://cran.r-project.org/package=motifr', 'https://cran.r-project.org/package=jmotif', 'https://cran.r-project.org/package=motifcluster', 'https://cran.r-project.org/package=DNAmotif', 'https://github.com/rowanz/neural-motifs', 'https://github.com/Motif-Archived/yfs']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9666666666666668, 0.9444444444444444, 0.8833333333333334, 0.875, 0.524465811965812, 0.4819173881673881]"
1429,MOTIF,10.1128/mBio.02818-18,"To generate the Cdk8KD (kinase-dead) strain, we first identified the serine-threonine kinase domain in the Cdk8 primary structure using the MOTIF search service coupled with the PROSITE and Pfam databases; this indicated that the active motif was PROSITE entry PS00108 and the active aspartic acid residue was D225 (45)","Andrew L. Chang,Yiming Kang,Tamara L. Doering","Cryptococcus neoformans,Virulence,Oxidative stress,Cryptococcosis,Microbiology,Cryptococcus,Biology,Pathogen",https://www.genome.jp/tools/motif/,"['https://github.com/boozallen/MOTIF', 'https://pypi.org/project/motif/', 'https://github.com/uber/motif', 'https://github.com/johnlcox/motif', 'https://github.com/erichoracek/Motif', 'https://cran.r-project.org/package=motif', 'https://cran.r-project.org/package=motifr', 'https://cran.r-project.org/package=jmotif', 'https://cran.r-project.org/package=motifcluster', 'https://cran.r-project.org/package=DNAmotif', 'https://github.com/Motif-Archived/yfs', 'https://github.com/rowanz/neural-motifs']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9666666666666668, 0.9444444444444444, 0.8833333333333334, 0.875, 0.5062753783684016, 0.4242269358548428]"
1447,MOTIF,10.1186/1471-2199-10-67,"As illustrated in Figure 5, although neither TATA-box nor CCAAT element were found in this intergenic region, several potential transcription factor binding sites were recognized in silico by MatInspector and MOTIF softwares","Chien-Chang Huang,Wun?Shaing Wayne Chang","Biology,Gene,Genetics,Transcription factor,Promoter,Cis-regulatory module,Transcription (linguistics),TBX1,Regulation of gene expression",https://www.genome.jp/tools/motif/,"['https://github.com/boozallen/MOTIF', 'https://pypi.org/project/motif/', 'https://github.com/uber/motif', 'https://github.com/johnlcox/motif', 'https://github.com/erichoracek/Motif', 'https://cran.r-project.org/package=motif', 'https://cran.r-project.org/package=motifr', 'https://cran.r-project.org/package=jmotif', 'https://cran.r-project.org/package=motifcluster', 'https://cran.r-project.org/package=DNAmotif', 'https://github.com/rowanz/neural-motifs', 'https://github.com/Motif-Archived/yfs']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9666666666666668, 0.9444444444444444, 0.8833333333333334, 0.875, 0.4759157509157508, 0.4154761904761905]"
1465,MOTIF,10.1371/journal.pone.0209980,MOTIF search (http://www.genome.jp/tools/motif/) tools were used to check the reliability of conserved domains,"M. Nagaraju,Sanjay Kumar,Palakolanu Sudhakar Reddy,Anuj Kumar,D. Manohar Rao,P. B. Kavi Kishor","Biology,Abiotic stress,Gene,Gene family,Genetics,Oryza sativa,Arabidopsis",https://www.genome.jp/tools/motif/,"['https://github.com/boozallen/MOTIF', 'https://pypi.org/project/motif/', 'https://github.com/uber/motif', 'https://github.com/johnlcox/motif', 'https://github.com/erichoracek/Motif', 'https://cran.r-project.org/package=motif', 'https://cran.r-project.org/package=motifr', 'https://cran.r-project.org/package=jmotif', 'https://cran.r-project.org/package=motifcluster', 'https://cran.r-project.org/package=DNAmotif', 'https://github.com/rowanz/neural-motifs', 'https://github.com/Motif-Archived/yfs']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9666666666666668, 0.9444444444444444, 0.8833333333333334, 0.875, 0.4934472934472935, 0.3867724867724867]"
1483,MOTIF,10.18632/oncotarget.16486,"By using the MOTIF search of the GenomeNet database (www.genome.jp), we have found that about 99 human PTKs and serine/threonine kinases possess this Mx(2)CWx(6)R consensus sequence (Figure 1)","Christoph Thurm,Mateusz P. Poltorak,Elisa Reimer,Melanie M. Brinkmann,Lars I. Leichert,Burkhart Schraven,Luca Simeoni","ZAP70,Immune system,Autoimmunity,T-cell receptor",https://www.genome.jp/tools/motif/,"['https://github.com/boozallen/MOTIF', 'https://pypi.org/project/motif/', 'https://github.com/uber/motif', 'https://github.com/johnlcox/motif', 'https://github.com/erichoracek/Motif', 'https://cran.r-project.org/package=motif', 'https://cran.r-project.org/package=motifr', 'https://cran.r-project.org/package=jmotif', 'https://cran.r-project.org/package=motifcluster', 'https://cran.r-project.org/package=DNAmotif', 'https://github.com/rowanz/neural-motifs', 'https://github.com/Motif-Archived/yfs']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9666666666666668, 0.9444444444444444, 0.8833333333333334, 0.875, 0.5372244714349979, 0.5364927470190628]"
1506,MUSCLE,10.1186/1471-2164-13-395,PPO multiple sequence alignments were generated using MUSCLE (Multiple Sequence Comparison by Log Expectation) [63] with default parameters ( http://www.ebi.ac.uk/Tools/muscle/index.html),"Lan T. Tran,John S. Taylor,C. Peter Constabel","Physcomitrella patens,Biology,Gene family,Gene,Arabidopsis thaliana,Gene duplication,Populus trichocarpa,Arabidopsis",https://www.ebi.ac.uk/jdispatcher/msa/muscle?stype=protein,"['https://pypi.org/project/muscle/', 'https://github.com/rcedgar/muscle', 'https://github.com/TORISOUP/MuscleDropSrc', 'https://cran.r-project.org/package=MUS', 'https://cran.r-project.org/package=musclesyneRgies', 'https://github.com/gree/MuscleCompressor', 'https://cran.r-project.org/package=MCL', 'https://cran.r-project.org/package=SMLE', 'https://github.com/AdvancerTechnologies/MyoWare_MuscleSensor', 'https://cran.r-project.org/package=MLE', 'https://github.com/JudasDie/Comparison']","[1.0, 1.0, 0.8923076923076924, 0.8833333333333334, 0.88, 0.875, 0.8500000000000001, 0.8055555555555555, 0.6555555555555556, 0.5701597253321391, 0.448015873015873]"
1522,MUSCLE,10.1186/s42269-021-00561-7,"Using Multiple Sequence Comparison by Log Expectation (MUSCLE), highly related sequences with 96 to 100 percent identity are compared with endophyte sequences isolated","Chijioke E. Ezeobiora,Nwamaka H. Igbokwe,Dina H. Amin,Udoma E. Mendie","Biology,Endophyte,Drug discovery,Antimicrobial,Medicinal plants",https://www.ebi.ac.uk/jdispatcher/msa/muscle?stype=protein,"['https://pypi.org/project/muscle/', 'https://github.com/rcedgar/muscle', 'https://github.com/TORISOUP/MuscleDropSrc', 'https://cran.r-project.org/package=MUS', 'https://cran.r-project.org/package=musclesyneRgies', 'https://github.com/gree/MuscleCompressor', 'https://cran.r-project.org/package=MCL', 'https://cran.r-project.org/package=SMLE', 'https://github.com/AdvancerTechnologies/MyoWare_MuscleSensor', 'https://cran.r-project.org/package=MLE', 'https://github.com/JudasDie/Comparison']","[1.0, 1.0, 0.8923076923076924, 0.8833333333333334, 0.88, 0.875, 0.8500000000000001, 0.8055555555555555, 0.6555555555555556, 0.6158922631829036, 0.4339743589743589]"
1538,MUSCLE,10.1371/journal.pgen.1002274,"When available, we included reference sequences from GenBank and aligned the sequence datasets online using Multiple Sequence Comparison by Log-Expectation program (MUSCLE; http://www.ebi.ac.uk/Tools/muscle/index.html)","Krushnamegh Kunte,Cristina Shea,Matthew L. Aardema,J. Mark Scriber,Thomas Juenger,Lawrence E. Gilbert,Marcus R. Kronforst","Biology,Hybrid zone,Reproductive isolation,Introgression,Gene flow,Danaus",https://www.ebi.ac.uk/jdispatcher/msa/muscle?stype=protein,"['https://pypi.org/project/muscle/', 'https://github.com/rcedgar/muscle', 'https://github.com/TORISOUP/MuscleDropSrc', 'https://cran.r-project.org/package=MUS', 'https://cran.r-project.org/package=musclesyneRgies', 'https://github.com/gree/MuscleCompressor', 'https://cran.r-project.org/package=MCL', 'https://cran.r-project.org/package=SMLE', 'https://github.com/AdvancerTechnologies/MyoWare_MuscleSensor', 'https://cran.r-project.org/package=MLE', 'https://github.com/JudasDie/Comparison']","[1.0, 1.0, 0.8923076923076924, 0.8833333333333334, 0.88, 0.875, 0.8500000000000001, 0.8055555555555555, 0.6555555555555556, 0.6356411412192345, 0.4225783475783475]"
1552,MultiPhen,10.1038/srep34323,"We used extensive simulation studies as well as real data application to compare the performance of AFC with TATES, Tippett, FC, MANOVA, MultiPhen, and SUMSCORE","Xiaoyu Liang,Zhenchuan Wang,Qiuying Sha,Shuanglin Zhang","Univariate,Genome-wide association study,Pleiotropy,Statistical power,Type I and type II errors,Genetic association,Statistical hypothesis testing","https://cran.r-project.org/package=MultiPhen,https://github.com/cran/MultiPhen","['https://github.com/cran/MultiPhen', 'https://cran.r-project.org/package=MultiPhen', 'https://github.com/multiphenics/multiphenics', 'https://github.com/multiphenics/multiphenicsx', 'https://github.com/Dario-Galanti/multipheno_GWAS', 'https://github.com/epierson9/multiphenotype_methods', 'https://cran.r-project.org/package=MultiKink', 'https://cran.r-project.org/package=MultiSkew', 'https://cran.r-project.org/package=MultiJoin', 'https://cran.r-project.org/package=rMultiNet', 'https://github.com/PhiFEM/publication_Poisson-Mixed-Boundary-Fracture-Interface_multiphenics']","[1.0, 1.0, 0.95, 0.9384615384615383, 0.92, 0.8818181818181818, 0.8666666666666666, 0.8666666666666666, 0.8666666666666666, 0.8042328042328042, 0.54503367003367]"
1568,MultiPhen,10.1038/srep38837,"While the methods generally perform as expected under the null, there is mild inflation for min-P and TATES under high phenotypic correlations for ≤ 8 phenotypes and for MultiPhen for 48 phenotypes, and strong deflation for min-P, TATES and SHom for 48 phenotypes","Heather F. Porter,Paul F. O’Reilly","Multivariate statistics,Univariate,Genome-wide association study,Computer science,Genetic epidemiology,Trait","https://cran.r-project.org/package=MultiPhen,https://github.com/cran/MultiPhen","['https://github.com/cran/MultiPhen', 'https://cran.r-project.org/package=MultiPhen', 'https://github.com/multiphenics/multiphenics', 'https://github.com/multiphenics/multiphenicsx', 'https://github.com/Dario-Galanti/multipheno_GWAS', 'https://github.com/epierson9/multiphenotype_methods', 'https://cran.r-project.org/package=MultiKink', 'https://cran.r-project.org/package=MultiSkew', 'https://cran.r-project.org/package=MultiJoin', 'https://cran.r-project.org/package=rMultiNet', 'https://github.com/PhiFEM/publication_Poisson-Mixed-Boundary-Fracture-Interface_multiphenics']","[1.0, 1.0, 0.95, 0.9384615384615383, 0.92, 0.8818181818181818, 0.8666666666666666, 0.8666666666666666, 0.8666666666666666, 0.8042328042328042, 0.54503367003367]"
1584,MultiPhen,10.1093/bioinformatics/btu783,"MultiPhen, canonical correlation analysis (CCA), i.e","Sophie van der Sluis,Conor V. Dolan,Jiang Li,You‐Qiang Song,Pak C. Sham,Daniëlle Posthuma,Miaoxin Li","Multivariate statistics,Univariate,Single-nucleotide polymorphism,Multivariate analysis,Genome-wide association study,Multivariate analysis of variance,Multiple comparisons problem,Computational biology","https://cran.r-project.org/package=MultiPhen,https://github.com/cran/MultiPhen","['https://github.com/cran/MultiPhen', 'https://cran.r-project.org/package=MultiPhen', 'https://github.com/multiphenics/multiphenics', 'https://github.com/multiphenics/multiphenicsx', 'https://github.com/Dario-Galanti/multipheno_GWAS', 'https://github.com/epierson9/multiphenotype_methods', 'https://cran.r-project.org/package=MultiKink', 'https://cran.r-project.org/package=MultiSkew', 'https://cran.r-project.org/package=MultiJoin', 'https://cran.r-project.org/package=rMultiNet', 'https://github.com/PhiFEM/publication_Poisson-Mixed-Boundary-Fracture-Interface_multiphenics']","[1.0, 1.0, 0.95, 0.9384615384615383, 0.92, 0.8818181818181818, 0.8666666666666666, 0.8666666666666666, 0.8666666666666666, 0.8042328042328042, 0.54503367003367]"
1600,MultiPhen,10.1371/journal.pone.0149206,"Results are from joint testing of all four VSS variables using MultiPhen [26], with adjustment for age, sex, %TBSA burned, number of operations, and population stratification.","Ravi F. Sood,Saman Arbabi,Shari Honari,Nicole S. Gibran","Single-nucleotide polymorphism,Minor allele frequency,Medicine,Missense mutation,Internal medicine,Genome-wide association study","https://cran.r-project.org/package=MultiPhen,https://github.com/cran/MultiPhen","['https://github.com/cran/MultiPhen', 'https://cran.r-project.org/package=MultiPhen', 'https://github.com/multiphenics/multiphenics', 'https://github.com/multiphenics/multiphenicsx', 'https://github.com/Dario-Galanti/multipheno_GWAS', 'https://github.com/epierson9/multiphenotype_methods', 'https://cran.r-project.org/package=MultiKink', 'https://cran.r-project.org/package=MultiSkew', 'https://cran.r-project.org/package=MultiJoin', 'https://cran.r-project.org/package=rMultiNet', 'https://github.com/PhiFEM/publication_Poisson-Mixed-Boundary-Fracture-Interface_multiphenics']","[1.0, 1.0, 0.95, 0.9384615384615383, 0.92, 0.8818181818181818, 0.8666666666666666, 0.8666666666666666, 0.8666666666666666, 0.8042328042328042, 0.54503367003367]"
1616,MultiPhen,10.3389/fgene.2020.00431,"The statistical power in these discovery efforts can be boosted considerably by multivariate tests, which have become more practical through recent implementations that require only univariate summary statistics, such as MultiPhen (O’Reilly et al., 2012), TATES (van der Sluis et al., 2013), CONFIT (Gai and Eskin, 2018), MTAG (Turley et al., 2018), MTAR (Guo and Wu, 2019), and metaCCA (Cichonska et al., 2016)","Jake Lin,Rubina Tabassum,Samuli Ripatti,Matti Pirinen","Genome-wide association study,Univariate,Multivariate statistics,Genetic association,Multivariate analysis,Biology","https://cran.r-project.org/package=MultiPhen,https://github.com/cran/MultiPhen","['https://github.com/cran/MultiPhen', 'https://cran.r-project.org/package=MultiPhen', 'https://github.com/multiphenics/multiphenics', 'https://github.com/multiphenics/multiphenicsx', 'https://github.com/Dario-Galanti/multipheno_GWAS', 'https://github.com/epierson9/multiphenotype_methods', 'https://cran.r-project.org/package=MultiKink', 'https://cran.r-project.org/package=MultiSkew', 'https://cran.r-project.org/package=MultiJoin', 'https://cran.r-project.org/package=rMultiNet', 'https://github.com/PhiFEM/publication_Poisson-Mixed-Boundary-Fracture-Interface_multiphenics']","[1.0, 1.0, 0.95, 0.9384615384615383, 0.92, 0.8818181818181818, 0.8666666666666666, 0.8666666666666666, 0.8666666666666666, 0.8042328042328042, 0.54503367003367]"
1632,NLME,10.1007/s10928-014-9353-5,"For NLME, especially when used in simulations, the stochastic components of the model are crucial but the development procedure can be laborious","Elin M. Svensson,Mats O. Karlsson","Linearization,Residual,Covariance,Random effects model,Nonlinear system,Applied mathematics",https://cran.r-project.org/package=nlme,"['https://cran.r-project.org/package=nlme', 'https://github.com/jony5525/NLME', 'https://github.com/nonlocalmodels/NLMech', 'https://github.com/s-k/nlmeans', 'https://github.com/npd/nlmeans', 'https://github.com/pvskand/NLMeansSpeckleFilter', 'https://cran.r-project.org/package=Certara.NLME8', 'https://cran.r-project.org/package=Certara.Xpose.NLME', 'https://cran.r-project.org/package=Certara.RsNLME', 'https://cran.r-project.org/package=Certara.RsNLME.ModelExecutor', 'https://cran.r-project.org/package=Certara.RsNLME.ModelBuilder', 'https://github.com/LifangzhouSia/Colored-NLmeans-for-Infrared-Mixed-Noise-Removal']","[1.0, 1.0, 0.9333333333333332, 0.9142857142857144, 0.9142857142857144, 0.8400000000000001, 0.6141231744879492, 0.6096949192090065, 0.597490388931171, 0.5578226220653777, 0.5493827160493827, 0.5277777777777778]"
1649,NLME,10.1007/s10928-017-9526-0,The aim of this study is to develop a new method to quantify and model pulsatile data for the development of a pharmacodynamic model that is able to quantify highly variable pulsatile secretion patterns over time by combining deconvolution analysis techniques and NLME modeling,"Michiel J. van Esdonk,Jacobus Burggraaf,Piet H. van der Graaf,Jasper Stevens","NONMEM,Pharmacodynamics,Population,Pulsatile flow",https://cran.r-project.org/package=nlme,"['https://cran.r-project.org/package=nlme', 'https://github.com/jony5525/NLME', 'https://github.com/nonlocalmodels/NLMech', 'https://github.com/s-k/nlmeans', 'https://github.com/npd/nlmeans', 'https://github.com/pvskand/NLMeansSpeckleFilter', 'https://cran.r-project.org/package=Certara.NLME8', 'https://cran.r-project.org/package=Certara.RsNLME', 'https://cran.r-project.org/package=Certara.Xpose.NLME', 'https://cran.r-project.org/package=Certara.RsNLME.ModelExecutor', 'https://cran.r-project.org/package=Certara.RsNLME.ModelBuilder', 'https://github.com/LifangzhouSia/Colored-NLmeans-for-Infrared-Mixed-Noise-Removal']","[1.0, 1.0, 0.9333333333333332, 0.9142857142857144, 0.9142857142857144, 0.8400000000000001, 0.6790153625596664, 0.6648737051056409, 0.6501036901880783, 0.6495325834308885, 0.6279433071885903, 0.5277777777777778]"
1666,NLME,10.1186/s12918-015-0203-x,"Using all available experimental data, the estimated parameters from STS and NLME are roughly the same and they both describe the data well as can be seen in Fig","Markus Karlsson,David Janzén,L. Durrieu,Alejandro Colman?Lerner,Maria C. Kjellsson,Gunnar Cedersund","Nonlinear system,Noise (video),Systems biology,Estimation theory,Computer science",https://cran.r-project.org/package=nlme,"['https://cran.r-project.org/package=nlme', 'https://github.com/jony5525/NLME', 'https://github.com/nonlocalmodels/NLMech', 'https://github.com/s-k/nlmeans', 'https://github.com/npd/nlmeans', 'https://github.com/pvskand/NLMeansSpeckleFilter', 'https://cran.r-project.org/package=Certara.RsNLME', 'https://cran.r-project.org/package=Certara.NLME8', 'https://cran.r-project.org/package=Certara.Xpose.NLME', 'https://cran.r-project.org/package=Certara.RsNLME.ModelExecutor', 'https://cran.r-project.org/package=Certara.RsNLME.ModelBuilder', 'https://github.com/LifangzhouSia/Colored-NLmeans-for-Infrared-Mixed-Noise-Removal']","[1.0, 1.0, 0.9333333333333332, 0.9142857142857144, 0.9142857142857144, 0.8400000000000001, 0.6643332442508024, 0.6324852490247731, 0.6268355315106487, 0.6043537151942578, 0.585746975929203, 0.5277777777777778]"
1683,NLME,10.1371/journal.pone.0253047,The models were adjusted by the restricted maximum likelihood method using the LME function of the NLME package,"Rosa Maria Rahmi,Priscila Oliveira,Luciano da Silva Selistre,Paulo Cury Rezende,Gabriela Neuvald Pezzella,Pâmela Antoniazzi dos Santos,Daiane de Oliveira Pereira Vergani,Sônia Regina Cabral Madi,José Mauro Madi","Medicine,Glycemic,Internal medicine,Endocrinology,Pregnancy",https://cran.r-project.org/package=nlme,"['https://cran.r-project.org/package=nlme', 'https://github.com/jony5525/NLME', 'https://github.com/nonlocalmodels/NLMech', 'https://github.com/s-k/nlmeans', 'https://github.com/npd/nlmeans', 'https://github.com/pvskand/NLMeansSpeckleFilter', 'https://cran.r-project.org/package=Certara.RsNLME.ModelExecutor', 'https://cran.r-project.org/package=Certara.RsNLME', 'https://cran.r-project.org/package=Certara.NLME8', 'https://cran.r-project.org/package=Certara.Xpose.NLME', 'https://cran.r-project.org/package=Certara.RsNLME.ModelBuilder', 'https://github.com/LifangzhouSia/Colored-NLmeans-for-Infrared-Mixed-Noise-Removal']","[1.0, 1.0, 0.9333333333333332, 0.9142857142857144, 0.9142857142857144, 0.8400000000000001, 0.6284384727478027, 0.5973625860660521, 0.5931206345558167, 0.5908148776236718, 0.5493827160493827, 0.5277777777777778]"
1700,NLME,10.3389/fphar.2020.00552,The population pharmacokinetics model of teicoplanin was developed using NLME program,"Liuliu Gao,Hua Xu,Ye Qi,Sichan Li,Jun Wang,Yan Mei,Changhe Niu,Ting Kang,Chen Chen,Yang Wang","Pharmacokinetics,Teicoplanin,Population pharmacokinetics,Medicine,Pharmacology,Population",https://cran.r-project.org/package=nlme,"['https://cran.r-project.org/package=nlme', 'https://github.com/jony5525/NLME', 'https://github.com/nonlocalmodels/NLMech', 'https://github.com/s-k/nlmeans', 'https://github.com/npd/nlmeans', 'https://github.com/pvskand/NLMeansSpeckleFilter', 'https://cran.r-project.org/package=Certara.NLME8', 'https://cran.r-project.org/package=Certara.RsNLME', 'https://cran.r-project.org/package=Certara.RsNLME.ModelBuilder', 'https://cran.r-project.org/package=Certara.RsNLME.ModelExecutor', 'https://cran.r-project.org/package=Certara.Xpose.NLME', 'https://github.com/LifangzhouSia/Colored-NLmeans-for-Infrared-Mixed-Noise-Removal']","[1.0, 1.0, 0.9333333333333332, 0.9142857142857144, 0.9142857142857144, 0.8400000000000001, 0.6177568991272899, 0.6153774493253804, 0.6045319266650133, 0.6002853421535191, 0.5963397813517058, 0.5277777777777778]"
1719,PANDA,10.1186/1471-2105-9-182,"Of these 2,464,046 sequences, 1,528,382 (62%) are marked as redundant, with 1,353,885 (55%) being marked as redundant by existing cd-hit representatives in the CAMERA clusters and the remaining being marked as redundant by other PANDA sequences","Shibu Yooseph,Weizhong Li,Granger Sutton","Metagenomics,Cluster analysis,Computational biology,Identification (biology),Biology",https://github.com/ZaixuCui/PANDA,"['https://github.com/chakra-ui/panda', 'https://pypi.org/project/panda/', 'https://github.com/ZaixuCui/PANDA', 'https://github.com/pandas-dev/pandas', 'https://cran.r-project.org/package=RPANDA', 'https://github.com/sinaptik-ai/pandas-ai', 'https://cran.r-project.org/package=PRANA', 'https://cran.r-project.org/package=ExPanDaR', 'https://github.com/jvns/pandas-cookbook', 'https://github.com/guipsamora/pandas_exercises', 'https://cran.r-project.org/package=SPADAR', 'https://cran.r-project.org/package=rADA']","[1.0, 1.0, 1.0, 0.9666666666666668, 0.9444444444444444, 0.9111111111111112, 0.88, 0.875, 0.8666666666666666, 0.8625, 0.8222222222222223, 0.7833333333333333]"
1736,PANDA,10.1186/1471-2105-9-182,The PANDA sequences that are labeled as predicted proteins (i.e,"Shibu Yooseph,Weizhong Li,Granger Sutton","Metagenomics,Cluster analysis,Computational biology,Identification (biology),Biology",https://github.com/ZaixuCui/PANDA,"['https://github.com/chakra-ui/panda', 'https://pypi.org/project/panda/', 'https://github.com/ZaixuCui/PANDA', 'https://github.com/pandas-dev/pandas', 'https://cran.r-project.org/package=RPANDA', 'https://github.com/sinaptik-ai/pandas-ai', 'https://cran.r-project.org/package=PRANA', 'https://cran.r-project.org/package=ExPanDaR', 'https://github.com/jvns/pandas-cookbook', 'https://github.com/guipsamora/pandas_exercises', 'https://cran.r-project.org/package=SPADAR', 'https://cran.r-project.org/package=rADA']","[1.0, 1.0, 1.0, 0.9666666666666668, 0.9444444444444444, 0.9111111111111112, 0.88, 0.875, 0.8666666666666666, 0.8625, 0.8222222222222223, 0.7833333333333333]"
1753,PANDA,10.1186/s13195-018-0413-8,We carried out probabilistic fiber tractography on these seeds using the DTI analysis software PANDA (Additional file 1: Figure S2),"Ashwati Vipin,Yng Miin Loke,Siwei Liu,Saima Hilal,Hee Youn Shim,Xin Xu,Boon Yeow Tan,Narayanaswamy Venketasubramanian,Christopher Chen,Juan Zhou","Default mode network,Neuroscience,Psychology,Functional magnetic resonance imaging",https://github.com/ZaixuCui/PANDA,"['https://github.com/chakra-ui/panda', 'https://pypi.org/project/panda/', 'https://github.com/ZaixuCui/PANDA', 'https://github.com/pandas-dev/pandas', 'https://cran.r-project.org/package=RPANDA', 'https://github.com/sinaptik-ai/pandas-ai', 'https://cran.r-project.org/package=PRANA', 'https://cran.r-project.org/package=ExPanDaR', 'https://github.com/jvns/pandas-cookbook', 'https://github.com/guipsamora/pandas_exercises', 'https://cran.r-project.org/package=SPADAR', 'https://cran.r-project.org/package=rADA']","[1.0, 1.0, 1.0, 0.9666666666666668, 0.9444444444444444, 0.9111111111111112, 0.88, 0.875, 0.8666666666666666, 0.8625, 0.8222222222222223, 0.7833333333333333]"
