id,name,doi,paragraph,authors,field/topic/keywords,url (ground truth),candidate_urls,prediction,true_label
739,PANDA,10.1186/1471-2105-9-182,"Of these 2,464,046 sequences, 1,528,382 (62%) are marked as redundant, with 1,353,885 (55%) being marked as redundant by existing cd-hit representatives in the CAMERA clusters and the remaining being marked as redundant by other PANDA sequences","Shibu Yooseph,Weizhong Li,Granger Sutton","Metagenomics,Cluster analysis,Computational biology,Identification (biology),Biology",https://github.com/ZaixuCui/PANDA,https://pypi.org/project/panda/,0,0
740,PANDA,10.1186/1471-2105-9-182,"Of these 2,464,046 sequences, 1,528,382 (62%) are marked as redundant, with 1,353,885 (55%) being marked as redundant by existing cd-hit representatives in the CAMERA clusters and the remaining being marked as redundant by other PANDA sequences","Shibu Yooseph,Weizhong Li,Granger Sutton","Metagenomics,Cluster analysis,Computational biology,Identification (biology),Biology",https://github.com/ZaixuCui/PANDA,https://cran.r-project.org/package=SPADAR,0,0
741,PANDA,10.1186/1471-2105-9-182,"Of these 2,464,046 sequences, 1,528,382 (62%) are marked as redundant, with 1,353,885 (55%) being marked as redundant by existing cd-hit representatives in the CAMERA clusters and the remaining being marked as redundant by other PANDA sequences","Shibu Yooseph,Weizhong Li,Granger Sutton","Metagenomics,Cluster analysis,Computational biology,Identification (biology),Biology",https://github.com/ZaixuCui/PANDA,https://cran.r-project.org/package=RPANDA,0,0
742,PANDA,10.1186/1471-2105-9-182,"Of these 2,464,046 sequences, 1,528,382 (62%) are marked as redundant, with 1,353,885 (55%) being marked as redundant by existing cd-hit representatives in the CAMERA clusters and the remaining being marked as redundant by other PANDA sequences","Shibu Yooseph,Weizhong Li,Granger Sutton","Metagenomics,Cluster analysis,Computational biology,Identification (biology),Biology",https://github.com/ZaixuCui/PANDA,https://github.com/chakra-ui/panda,0,0
743,PANDA,10.1186/1471-2105-9-182,"Of these 2,464,046 sequences, 1,528,382 (62%) are marked as redundant, with 1,353,885 (55%) being marked as redundant by existing cd-hit representatives in the CAMERA clusters and the remaining being marked as redundant by other PANDA sequences","Shibu Yooseph,Weizhong Li,Granger Sutton","Metagenomics,Cluster analysis,Computational biology,Identification (biology),Biology",https://github.com/ZaixuCui/PANDA,https://github.com/sinaptik-ai/pandas-ai,0,0
744,PANDA,10.1186/1471-2105-9-182,"Of these 2,464,046 sequences, 1,528,382 (62%) are marked as redundant, with 1,353,885 (55%) being marked as redundant by existing cd-hit representatives in the CAMERA clusters and the remaining being marked as redundant by other PANDA sequences","Shibu Yooseph,Weizhong Li,Granger Sutton","Metagenomics,Cluster analysis,Computational biology,Identification (biology),Biology",https://github.com/ZaixuCui/PANDA,https://github.com/guipsamora/pandas_exercises,0,0
745,PANDA,10.1186/1471-2105-9-182,"Of these 2,464,046 sequences, 1,528,382 (62%) are marked as redundant, with 1,353,885 (55%) being marked as redundant by existing cd-hit representatives in the CAMERA clusters and the remaining being marked as redundant by other PANDA sequences","Shibu Yooseph,Weizhong Li,Granger Sutton","Metagenomics,Cluster analysis,Computational biology,Identification (biology),Biology",https://github.com/ZaixuCui/PANDA,https://github.com/ZaixuCui/PANDA,0,1
746,PANDA,10.1186/1471-2105-9-182,The PANDA sequences that are labeled as predicted proteins (i.e,"Shibu Yooseph,Weizhong Li,Granger Sutton","Metagenomics,Cluster analysis,Computational biology,Identification (biology),Biology",https://github.com/ZaixuCui/PANDA,https://github.com/pandas-dev/pandas,0,0
747,PANDA,10.1186/1471-2105-9-182,The PANDA sequences that are labeled as predicted proteins (i.e,"Shibu Yooseph,Weizhong Li,Granger Sutton","Metagenomics,Cluster analysis,Computational biology,Identification (biology),Biology",https://github.com/ZaixuCui/PANDA,https://cran.r-project.org/package=ExPanDaR,0,0
748,PANDA,10.1186/1471-2105-9-182,The PANDA sequences that are labeled as predicted proteins (i.e,"Shibu Yooseph,Weizhong Li,Granger Sutton","Metagenomics,Cluster analysis,Computational biology,Identification (biology),Biology",https://github.com/ZaixuCui/PANDA,https://cran.r-project.org/package=PRANA,0,0
749,PANDA,10.1186/1471-2105-9-182,The PANDA sequences that are labeled as predicted proteins (i.e,"Shibu Yooseph,Weizhong Li,Granger Sutton","Metagenomics,Cluster analysis,Computational biology,Identification (biology),Biology",https://github.com/ZaixuCui/PANDA,https://github.com/jvns/pandas-cookbook,0,0
750,PANDA,10.1186/1471-2105-9-182,The PANDA sequences that are labeled as predicted proteins (i.e,"Shibu Yooseph,Weizhong Li,Granger Sutton","Metagenomics,Cluster analysis,Computational biology,Identification (biology),Biology",https://github.com/ZaixuCui/PANDA,https://pypi.org/project/panda/,0,0
751,PANDA,10.1186/1471-2105-9-182,The PANDA sequences that are labeled as predicted proteins (i.e,"Shibu Yooseph,Weizhong Li,Granger Sutton","Metagenomics,Cluster analysis,Computational biology,Identification (biology),Biology",https://github.com/ZaixuCui/PANDA,https://cran.r-project.org/package=SPADAR,0,0
752,PANDA,10.1186/1471-2105-9-182,The PANDA sequences that are labeled as predicted proteins (i.e,"Shibu Yooseph,Weizhong Li,Granger Sutton","Metagenomics,Cluster analysis,Computational biology,Identification (biology),Biology",https://github.com/ZaixuCui/PANDA,https://cran.r-project.org/package=RPANDA,0,0
753,PANDA,10.1186/1471-2105-9-182,The PANDA sequences that are labeled as predicted proteins (i.e,"Shibu Yooseph,Weizhong Li,Granger Sutton","Metagenomics,Cluster analysis,Computational biology,Identification (biology),Biology",https://github.com/ZaixuCui/PANDA,https://github.com/chakra-ui/panda,0,0
754,PANDA,10.1186/1471-2105-9-182,The PANDA sequences that are labeled as predicted proteins (i.e,"Shibu Yooseph,Weizhong Li,Granger Sutton","Metagenomics,Cluster analysis,Computational biology,Identification (biology),Biology",https://github.com/ZaixuCui/PANDA,https://github.com/sinaptik-ai/pandas-ai,0,0
755,PANDA,10.1186/1471-2105-9-182,The PANDA sequences that are labeled as predicted proteins (i.e,"Shibu Yooseph,Weizhong Li,Granger Sutton","Metagenomics,Cluster analysis,Computational biology,Identification (biology),Biology",https://github.com/ZaixuCui/PANDA,https://github.com/guipsamora/pandas_exercises,0,0
756,PANDA,10.1186/1471-2105-9-182,The PANDA sequences that are labeled as predicted proteins (i.e,"Shibu Yooseph,Weizhong Li,Granger Sutton","Metagenomics,Cluster analysis,Computational biology,Identification (biology),Biology",https://github.com/ZaixuCui/PANDA,https://github.com/ZaixuCui/PANDA,0,1
757,PANDA,10.1186/s13195-018-0413-8,We carried out probabilistic fiber tractography on these seeds using the DTI analysis software PANDA (Additional file 1: Figure S2),"Ashwati Vipin,Yng Miin Loke,Siwei Liu,Saima Hilal,Hee Youn Shim,Xin Xu,Boon Yeow Tan,Narayanaswamy Venketasubramanian,Christopher Chen,Juan Zhou","Default mode network,Neuroscience,Psychology,Functional magnetic resonance imaging",https://github.com/ZaixuCui/PANDA,https://github.com/pandas-dev/pandas,0,0
758,PANDA,10.1186/s13195-018-0413-8,We carried out probabilistic fiber tractography on these seeds using the DTI analysis software PANDA (Additional file 1: Figure S2),"Ashwati Vipin,Yng Miin Loke,Siwei Liu,Saima Hilal,Hee Youn Shim,Xin Xu,Boon Yeow Tan,Narayanaswamy Venketasubramanian,Christopher Chen,Juan Zhou","Default mode network,Neuroscience,Psychology,Functional magnetic resonance imaging",https://github.com/ZaixuCui/PANDA,https://cran.r-project.org/package=ExPanDaR,0,0
759,PANDA,10.1186/s13195-018-0413-8,We carried out probabilistic fiber tractography on these seeds using the DTI analysis software PANDA (Additional file 1: Figure S2),"Ashwati Vipin,Yng Miin Loke,Siwei Liu,Saima Hilal,Hee Youn Shim,Xin Xu,Boon Yeow Tan,Narayanaswamy Venketasubramanian,Christopher Chen,Juan Zhou","Default mode network,Neuroscience,Psychology,Functional magnetic resonance imaging",https://github.com/ZaixuCui/PANDA,https://cran.r-project.org/package=PRANA,0,0
760,PANDA,10.1186/s13195-018-0413-8,We carried out probabilistic fiber tractography on these seeds using the DTI analysis software PANDA (Additional file 1: Figure S2),"Ashwati Vipin,Yng Miin Loke,Siwei Liu,Saima Hilal,Hee Youn Shim,Xin Xu,Boon Yeow Tan,Narayanaswamy Venketasubramanian,Christopher Chen,Juan Zhou","Default mode network,Neuroscience,Psychology,Functional magnetic resonance imaging",https://github.com/ZaixuCui/PANDA,https://github.com/jvns/pandas-cookbook,0,0
761,PANDA,10.1186/s13195-018-0413-8,We carried out probabilistic fiber tractography on these seeds using the DTI analysis software PANDA (Additional file 1: Figure S2),"Ashwati Vipin,Yng Miin Loke,Siwei Liu,Saima Hilal,Hee Youn Shim,Xin Xu,Boon Yeow Tan,Narayanaswamy Venketasubramanian,Christopher Chen,Juan Zhou","Default mode network,Neuroscience,Psychology,Functional magnetic resonance imaging",https://github.com/ZaixuCui/PANDA,https://pypi.org/project/panda/,0,0
762,PANDA,10.1186/s13195-018-0413-8,We carried out probabilistic fiber tractography on these seeds using the DTI analysis software PANDA (Additional file 1: Figure S2),"Ashwati Vipin,Yng Miin Loke,Siwei Liu,Saima Hilal,Hee Youn Shim,Xin Xu,Boon Yeow Tan,Narayanaswamy Venketasubramanian,Christopher Chen,Juan Zhou","Default mode network,Neuroscience,Psychology,Functional magnetic resonance imaging",https://github.com/ZaixuCui/PANDA,https://cran.r-project.org/package=SPADAR,0,0
763,PANDA,10.1186/s13195-018-0413-8,We carried out probabilistic fiber tractography on these seeds using the DTI analysis software PANDA (Additional file 1: Figure S2),"Ashwati Vipin,Yng Miin Loke,Siwei Liu,Saima Hilal,Hee Youn Shim,Xin Xu,Boon Yeow Tan,Narayanaswamy Venketasubramanian,Christopher Chen,Juan Zhou","Default mode network,Neuroscience,Psychology,Functional magnetic resonance imaging",https://github.com/ZaixuCui/PANDA,https://cran.r-project.org/package=RPANDA,0,0
764,PANDA,10.1186/s13195-018-0413-8,We carried out probabilistic fiber tractography on these seeds using the DTI analysis software PANDA (Additional file 1: Figure S2),"Ashwati Vipin,Yng Miin Loke,Siwei Liu,Saima Hilal,Hee Youn Shim,Xin Xu,Boon Yeow Tan,Narayanaswamy Venketasubramanian,Christopher Chen,Juan Zhou","Default mode network,Neuroscience,Psychology,Functional magnetic resonance imaging",https://github.com/ZaixuCui/PANDA,https://github.com/chakra-ui/panda,0,0
765,PANDA,10.1186/s13195-018-0413-8,We carried out probabilistic fiber tractography on these seeds using the DTI analysis software PANDA (Additional file 1: Figure S2),"Ashwati Vipin,Yng Miin Loke,Siwei Liu,Saima Hilal,Hee Youn Shim,Xin Xu,Boon Yeow Tan,Narayanaswamy Venketasubramanian,Christopher Chen,Juan Zhou","Default mode network,Neuroscience,Psychology,Functional magnetic resonance imaging",https://github.com/ZaixuCui/PANDA,https://github.com/sinaptik-ai/pandas-ai,0,0
766,PANDA,10.1186/s13195-018-0413-8,We carried out probabilistic fiber tractography on these seeds using the DTI analysis software PANDA (Additional file 1: Figure S2),"Ashwati Vipin,Yng Miin Loke,Siwei Liu,Saima Hilal,Hee Youn Shim,Xin Xu,Boon Yeow Tan,Narayanaswamy Venketasubramanian,Christopher Chen,Juan Zhou","Default mode network,Neuroscience,Psychology,Functional magnetic resonance imaging",https://github.com/ZaixuCui/PANDA,https://github.com/guipsamora/pandas_exercises,0,0
767,PANDA,10.1186/s13195-018-0413-8,We carried out probabilistic fiber tractography on these seeds using the DTI analysis software PANDA (Additional file 1: Figure S2),"Ashwati Vipin,Yng Miin Loke,Siwei Liu,Saima Hilal,Hee Youn Shim,Xin Xu,Boon Yeow Tan,Narayanaswamy Venketasubramanian,Christopher Chen,Juan Zhou","Default mode network,Neuroscience,Psychology,Functional magnetic resonance imaging",https://github.com/ZaixuCui/PANDA,https://github.com/ZaixuCui/PANDA,0,1
768,PANDA,10.14336/AD.2019.0929,Deterministic tractography was performed using the FACT (Fiber Assignment by Continuous Tracking) algorithm in PANDA (www.nitrc.org/projects/panda; version 1.3.1) [33] and ended at voxels with FA < 0.2 or a tract turning angle of < 45˚ [34],"Mengsha Yao,Liche Zhou,Yuyan Tan,Hong Jiang,Zhi‐Chun Chen,Lin Zhu,Ningdi Luo,WU Quan-zhou,Wenyan Kang,Jun Liu","Insula,Gait,Medicine,Supplementary motor area,Berg Balance Scale,Physical medicine and rehabilitation,Parkinson's disease,Superior frontal gyrus,Fractional anisotropy",https://github.com/ZaixuCui/PANDA,https://github.com/pandas-dev/pandas,0,0
769,PANDA,10.14336/AD.2019.0929,Deterministic tractography was performed using the FACT (Fiber Assignment by Continuous Tracking) algorithm in PANDA (www.nitrc.org/projects/panda; version 1.3.1) [33] and ended at voxels with FA < 0.2 or a tract turning angle of < 45˚ [34],"Mengsha Yao,Liche Zhou,Yuyan Tan,Hong Jiang,Zhi‐Chun Chen,Lin Zhu,Ningdi Luo,WU Quan-zhou,Wenyan Kang,Jun Liu","Insula,Gait,Medicine,Supplementary motor area,Berg Balance Scale,Physical medicine and rehabilitation,Parkinson's disease,Superior frontal gyrus,Fractional anisotropy",https://github.com/ZaixuCui/PANDA,https://cran.r-project.org/package=ExPanDaR,0,0
770,PANDA,10.14336/AD.2019.0929,Deterministic tractography was performed using the FACT (Fiber Assignment by Continuous Tracking) algorithm in PANDA (www.nitrc.org/projects/panda; version 1.3.1) [33] and ended at voxels with FA < 0.2 or a tract turning angle of < 45˚ [34],"Mengsha Yao,Liche Zhou,Yuyan Tan,Hong Jiang,Zhi‐Chun Chen,Lin Zhu,Ningdi Luo,WU Quan-zhou,Wenyan Kang,Jun Liu","Insula,Gait,Medicine,Supplementary motor area,Berg Balance Scale,Physical medicine and rehabilitation,Parkinson's disease,Superior frontal gyrus,Fractional anisotropy",https://github.com/ZaixuCui/PANDA,https://cran.r-project.org/package=PRANA,0,0
771,PANDA,10.14336/AD.2019.0929,Deterministic tractography was performed using the FACT (Fiber Assignment by Continuous Tracking) algorithm in PANDA (www.nitrc.org/projects/panda; version 1.3.1) [33] and ended at voxels with FA < 0.2 or a tract turning angle of < 45˚ [34],"Mengsha Yao,Liche Zhou,Yuyan Tan,Hong Jiang,Zhi‐Chun Chen,Lin Zhu,Ningdi Luo,WU Quan-zhou,Wenyan Kang,Jun Liu","Insula,Gait,Medicine,Supplementary motor area,Berg Balance Scale,Physical medicine and rehabilitation,Parkinson's disease,Superior frontal gyrus,Fractional anisotropy",https://github.com/ZaixuCui/PANDA,https://github.com/jvns/pandas-cookbook,0,0
772,PANDA,10.14336/AD.2019.0929,Deterministic tractography was performed using the FACT (Fiber Assignment by Continuous Tracking) algorithm in PANDA (www.nitrc.org/projects/panda; version 1.3.1) [33] and ended at voxels with FA < 0.2 or a tract turning angle of < 45˚ [34],"Mengsha Yao,Liche Zhou,Yuyan Tan,Hong Jiang,Zhi‐Chun Chen,Lin Zhu,Ningdi Luo,WU Quan-zhou,Wenyan Kang,Jun Liu","Insula,Gait,Medicine,Supplementary motor area,Berg Balance Scale,Physical medicine and rehabilitation,Parkinson's disease,Superior frontal gyrus,Fractional anisotropy",https://github.com/ZaixuCui/PANDA,https://pypi.org/project/panda/,0,0
773,PANDA,10.14336/AD.2019.0929,Deterministic tractography was performed using the FACT (Fiber Assignment by Continuous Tracking) algorithm in PANDA (www.nitrc.org/projects/panda; version 1.3.1) [33] and ended at voxels with FA < 0.2 or a tract turning angle of < 45˚ [34],"Mengsha Yao,Liche Zhou,Yuyan Tan,Hong Jiang,Zhi‐Chun Chen,Lin Zhu,Ningdi Luo,WU Quan-zhou,Wenyan Kang,Jun Liu","Insula,Gait,Medicine,Supplementary motor area,Berg Balance Scale,Physical medicine and rehabilitation,Parkinson's disease,Superior frontal gyrus,Fractional anisotropy",https://github.com/ZaixuCui/PANDA,https://cran.r-project.org/package=SPADAR,0,0
774,PANDA,10.14336/AD.2019.0929,Deterministic tractography was performed using the FACT (Fiber Assignment by Continuous Tracking) algorithm in PANDA (www.nitrc.org/projects/panda; version 1.3.1) [33] and ended at voxels with FA < 0.2 or a tract turning angle of < 45˚ [34],"Mengsha Yao,Liche Zhou,Yuyan Tan,Hong Jiang,Zhi‐Chun Chen,Lin Zhu,Ningdi Luo,WU Quan-zhou,Wenyan Kang,Jun Liu","Insula,Gait,Medicine,Supplementary motor area,Berg Balance Scale,Physical medicine and rehabilitation,Parkinson's disease,Superior frontal gyrus,Fractional anisotropy",https://github.com/ZaixuCui/PANDA,https://cran.r-project.org/package=RPANDA,0,0
775,PANDA,10.14336/AD.2019.0929,Deterministic tractography was performed using the FACT (Fiber Assignment by Continuous Tracking) algorithm in PANDA (www.nitrc.org/projects/panda; version 1.3.1) [33] and ended at voxels with FA < 0.2 or a tract turning angle of < 45˚ [34],"Mengsha Yao,Liche Zhou,Yuyan Tan,Hong Jiang,Zhi‐Chun Chen,Lin Zhu,Ningdi Luo,WU Quan-zhou,Wenyan Kang,Jun Liu","Insula,Gait,Medicine,Supplementary motor area,Berg Balance Scale,Physical medicine and rehabilitation,Parkinson's disease,Superior frontal gyrus,Fractional anisotropy",https://github.com/ZaixuCui/PANDA,https://github.com/chakra-ui/panda,0,0
776,PANDA,10.14336/AD.2019.0929,Deterministic tractography was performed using the FACT (Fiber Assignment by Continuous Tracking) algorithm in PANDA (www.nitrc.org/projects/panda; version 1.3.1) [33] and ended at voxels with FA < 0.2 or a tract turning angle of < 45˚ [34],"Mengsha Yao,Liche Zhou,Yuyan Tan,Hong Jiang,Zhi‐Chun Chen,Lin Zhu,Ningdi Luo,WU Quan-zhou,Wenyan Kang,Jun Liu","Insula,Gait,Medicine,Supplementary motor area,Berg Balance Scale,Physical medicine and rehabilitation,Parkinson's disease,Superior frontal gyrus,Fractional anisotropy",https://github.com/ZaixuCui/PANDA,https://github.com/sinaptik-ai/pandas-ai,0,0
777,PANDA,10.14336/AD.2019.0929,Deterministic tractography was performed using the FACT (Fiber Assignment by Continuous Tracking) algorithm in PANDA (www.nitrc.org/projects/panda; version 1.3.1) [33] and ended at voxels with FA < 0.2 or a tract turning angle of < 45˚ [34],"Mengsha Yao,Liche Zhou,Yuyan Tan,Hong Jiang,Zhi‐Chun Chen,Lin Zhu,Ningdi Luo,WU Quan-zhou,Wenyan Kang,Jun Liu","Insula,Gait,Medicine,Supplementary motor area,Berg Balance Scale,Physical medicine and rehabilitation,Parkinson's disease,Superior frontal gyrus,Fractional anisotropy",https://github.com/ZaixuCui/PANDA,https://github.com/guipsamora/pandas_exercises,0,0
778,PANDA,10.14336/AD.2019.0929,Deterministic tractography was performed using the FACT (Fiber Assignment by Continuous Tracking) algorithm in PANDA (www.nitrc.org/projects/panda; version 1.3.1) [33] and ended at voxels with FA < 0.2 or a tract turning angle of < 45˚ [34],"Mengsha Yao,Liche Zhou,Yuyan Tan,Hong Jiang,Zhi‐Chun Chen,Lin Zhu,Ningdi Luo,WU Quan-zhou,Wenyan Kang,Jun Liu","Insula,Gait,Medicine,Supplementary motor area,Berg Balance Scale,Physical medicine and rehabilitation,Parkinson's disease,Superior frontal gyrus,Fractional anisotropy",https://github.com/ZaixuCui/PANDA,https://github.com/ZaixuCui/PANDA,0,1
779,PANDA,10.18632/aging.102023,"The preprocessing of diffusion-weighted images was performed using the functional magnetic resonance imaging of the brain (FMRIB) Software Library in Version 5.0 (FSL, [65]), diffusion toolkit [66], and PANDA [67].","Junhua Li,Rafael Romero-García,John Suckling,Lei Feng","Default mode network,Neuroimaging,Neuropsychology,Functional connectivity",https://github.com/ZaixuCui/PANDA,https://github.com/pandas-dev/pandas,0,0
780,PANDA,10.18632/aging.102023,"The preprocessing of diffusion-weighted images was performed using the functional magnetic resonance imaging of the brain (FMRIB) Software Library in Version 5.0 (FSL, [65]), diffusion toolkit [66], and PANDA [67].","Junhua Li,Rafael Romero-García,John Suckling,Lei Feng","Default mode network,Neuroimaging,Neuropsychology,Functional connectivity",https://github.com/ZaixuCui/PANDA,https://cran.r-project.org/package=ExPanDaR,0,0
781,PANDA,10.18632/aging.102023,"The preprocessing of diffusion-weighted images was performed using the functional magnetic resonance imaging of the brain (FMRIB) Software Library in Version 5.0 (FSL, [65]), diffusion toolkit [66], and PANDA [67].","Junhua Li,Rafael Romero-García,John Suckling,Lei Feng","Default mode network,Neuroimaging,Neuropsychology,Functional connectivity",https://github.com/ZaixuCui/PANDA,https://cran.r-project.org/package=PRANA,0,0
782,PANDA,10.18632/aging.102023,"The preprocessing of diffusion-weighted images was performed using the functional magnetic resonance imaging of the brain (FMRIB) Software Library in Version 5.0 (FSL, [65]), diffusion toolkit [66], and PANDA [67].","Junhua Li,Rafael Romero-García,John Suckling,Lei Feng","Default mode network,Neuroimaging,Neuropsychology,Functional connectivity",https://github.com/ZaixuCui/PANDA,https://github.com/jvns/pandas-cookbook,0,0
783,PANDA,10.18632/aging.102023,"The preprocessing of diffusion-weighted images was performed using the functional magnetic resonance imaging of the brain (FMRIB) Software Library in Version 5.0 (FSL, [65]), diffusion toolkit [66], and PANDA [67].","Junhua Li,Rafael Romero-García,John Suckling,Lei Feng","Default mode network,Neuroimaging,Neuropsychology,Functional connectivity",https://github.com/ZaixuCui/PANDA,https://pypi.org/project/panda/,0,0
784,PANDA,10.18632/aging.102023,"The preprocessing of diffusion-weighted images was performed using the functional magnetic resonance imaging of the brain (FMRIB) Software Library in Version 5.0 (FSL, [65]), diffusion toolkit [66], and PANDA [67].","Junhua Li,Rafael Romero-García,John Suckling,Lei Feng","Default mode network,Neuroimaging,Neuropsychology,Functional connectivity",https://github.com/ZaixuCui/PANDA,https://cran.r-project.org/package=SPADAR,0,0
785,PANDA,10.18632/aging.102023,"The preprocessing of diffusion-weighted images was performed using the functional magnetic resonance imaging of the brain (FMRIB) Software Library in Version 5.0 (FSL, [65]), diffusion toolkit [66], and PANDA [67].","Junhua Li,Rafael Romero-García,John Suckling,Lei Feng","Default mode network,Neuroimaging,Neuropsychology,Functional connectivity",https://github.com/ZaixuCui/PANDA,https://cran.r-project.org/package=RPANDA,0,0
786,PANDA,10.18632/aging.102023,"The preprocessing of diffusion-weighted images was performed using the functional magnetic resonance imaging of the brain (FMRIB) Software Library in Version 5.0 (FSL, [65]), diffusion toolkit [66], and PANDA [67].","Junhua Li,Rafael Romero-García,John Suckling,Lei Feng","Default mode network,Neuroimaging,Neuropsychology,Functional connectivity",https://github.com/ZaixuCui/PANDA,https://github.com/chakra-ui/panda,0,0
787,PANDA,10.18632/aging.102023,"The preprocessing of diffusion-weighted images was performed using the functional magnetic resonance imaging of the brain (FMRIB) Software Library in Version 5.0 (FSL, [65]), diffusion toolkit [66], and PANDA [67].","Junhua Li,Rafael Romero-García,John Suckling,Lei Feng","Default mode network,Neuroimaging,Neuropsychology,Functional connectivity",https://github.com/ZaixuCui/PANDA,https://github.com/sinaptik-ai/pandas-ai,0,0
788,PANDA,10.18632/aging.102023,"The preprocessing of diffusion-weighted images was performed using the functional magnetic resonance imaging of the brain (FMRIB) Software Library in Version 5.0 (FSL, [65]), diffusion toolkit [66], and PANDA [67].","Junhua Li,Rafael Romero-García,John Suckling,Lei Feng","Default mode network,Neuroimaging,Neuropsychology,Functional connectivity",https://github.com/ZaixuCui/PANDA,https://github.com/guipsamora/pandas_exercises,0,0
789,PANDA,10.18632/aging.102023,"The preprocessing of diffusion-weighted images was performed using the functional magnetic resonance imaging of the brain (FMRIB) Software Library in Version 5.0 (FSL, [65]), diffusion toolkit [66], and PANDA [67].","Junhua Li,Rafael Romero-García,John Suckling,Lei Feng","Default mode network,Neuroimaging,Neuropsychology,Functional connectivity",https://github.com/ZaixuCui/PANDA,https://github.com/ZaixuCui/PANDA,0,1
790,PANDA,10.18632/aging.102901,"ucl.ac.uk/spm/software/spm12) running on MATLAB version 2016b, the PANDA toolbox (https://www.nitrc","Cui Zhao,Ying Liang,Ting Cui,Yihua Zhong,Xianglong Li,Jing Wei,Chunlin Li,Xu Zhang","White matter,Cognition,White (mutation)",https://github.com/ZaixuCui/PANDA,https://github.com/pandas-dev/pandas,0,0
791,PANDA,10.18632/aging.102901,"ucl.ac.uk/spm/software/spm12) running on MATLAB version 2016b, the PANDA toolbox (https://www.nitrc","Cui Zhao,Ying Liang,Ting Cui,Yihua Zhong,Xianglong Li,Jing Wei,Chunlin Li,Xu Zhang","White matter,Cognition,White (mutation)",https://github.com/ZaixuCui/PANDA,https://cran.r-project.org/package=ExPanDaR,0,0
792,PANDA,10.18632/aging.102901,"ucl.ac.uk/spm/software/spm12) running on MATLAB version 2016b, the PANDA toolbox (https://www.nitrc","Cui Zhao,Ying Liang,Ting Cui,Yihua Zhong,Xianglong Li,Jing Wei,Chunlin Li,Xu Zhang","White matter,Cognition,White (mutation)",https://github.com/ZaixuCui/PANDA,https://cran.r-project.org/package=PRANA,0,0
793,PANDA,10.18632/aging.102901,"ucl.ac.uk/spm/software/spm12) running on MATLAB version 2016b, the PANDA toolbox (https://www.nitrc","Cui Zhao,Ying Liang,Ting Cui,Yihua Zhong,Xianglong Li,Jing Wei,Chunlin Li,Xu Zhang","White matter,Cognition,White (mutation)",https://github.com/ZaixuCui/PANDA,https://github.com/jvns/pandas-cookbook,0,0
794,PANDA,10.18632/aging.102901,"ucl.ac.uk/spm/software/spm12) running on MATLAB version 2016b, the PANDA toolbox (https://www.nitrc","Cui Zhao,Ying Liang,Ting Cui,Yihua Zhong,Xianglong Li,Jing Wei,Chunlin Li,Xu Zhang","White matter,Cognition,White (mutation)",https://github.com/ZaixuCui/PANDA,https://pypi.org/project/panda/,0,0
795,PANDA,10.18632/aging.102901,"ucl.ac.uk/spm/software/spm12) running on MATLAB version 2016b, the PANDA toolbox (https://www.nitrc","Cui Zhao,Ying Liang,Ting Cui,Yihua Zhong,Xianglong Li,Jing Wei,Chunlin Li,Xu Zhang","White matter,Cognition,White (mutation)",https://github.com/ZaixuCui/PANDA,https://cran.r-project.org/package=SPADAR,0,0
796,PANDA,10.18632/aging.102901,"ucl.ac.uk/spm/software/spm12) running on MATLAB version 2016b, the PANDA toolbox (https://www.nitrc","Cui Zhao,Ying Liang,Ting Cui,Yihua Zhong,Xianglong Li,Jing Wei,Chunlin Li,Xu Zhang","White matter,Cognition,White (mutation)",https://github.com/ZaixuCui/PANDA,https://cran.r-project.org/package=RPANDA,0,0
797,PANDA,10.18632/aging.102901,"ucl.ac.uk/spm/software/spm12) running on MATLAB version 2016b, the PANDA toolbox (https://www.nitrc","Cui Zhao,Ying Liang,Ting Cui,Yihua Zhong,Xianglong Li,Jing Wei,Chunlin Li,Xu Zhang","White matter,Cognition,White (mutation)",https://github.com/ZaixuCui/PANDA,https://github.com/chakra-ui/panda,0,0
798,PANDA,10.18632/aging.102901,"ucl.ac.uk/spm/software/spm12) running on MATLAB version 2016b, the PANDA toolbox (https://www.nitrc","Cui Zhao,Ying Liang,Ting Cui,Yihua Zhong,Xianglong Li,Jing Wei,Chunlin Li,Xu Zhang","White matter,Cognition,White (mutation)",https://github.com/ZaixuCui/PANDA,https://github.com/sinaptik-ai/pandas-ai,0,0
799,PANDA,10.18632/aging.102901,"ucl.ac.uk/spm/software/spm12) running on MATLAB version 2016b, the PANDA toolbox (https://www.nitrc","Cui Zhao,Ying Liang,Ting Cui,Yihua Zhong,Xianglong Li,Jing Wei,Chunlin Li,Xu Zhang","White matter,Cognition,White (mutation)",https://github.com/ZaixuCui/PANDA,https://github.com/guipsamora/pandas_exercises,0,0
800,PANDA,10.18632/aging.102901,"ucl.ac.uk/spm/software/spm12) running on MATLAB version 2016b, the PANDA toolbox (https://www.nitrc","Cui Zhao,Ying Liang,Ting Cui,Yihua Zhong,Xianglong Li,Jing Wei,Chunlin Li,Xu Zhang","White matter,Cognition,White (mutation)",https://github.com/ZaixuCui/PANDA,https://github.com/ZaixuCui/PANDA,0,1
