id,name,doi,paragraph,authors,field/topic/keywords,url (ground truth),candidate_urls,probability_ranked
1579,Velvet,10.1128/genomeA.00342-16,"The data generated was assembled using Velvet (v1.2.10.) (8), resulting in 81 contigs, a total of 4,513,937 bp, and a N50 contig size of 233,632 bp","Samir R. Mishra,Ananta Narayan Panda,L. Bryan Ray,Neha Sahu,Gayatri Mishra,Sudhir Jadhao,Mrutyunjay Suar,Tapan Kumar Adhya,Gurdeep Rastogi,Ajit K. Pattnaik,Vishakha Raina","Biology,Rhizosphere,Pseudomonas,Gammaproteobacteria,Strain (injury),Botany,Bacteria",https://github.com/dzerbino/velvet/,"https://github.com/dzerbino/velvet,https://github.com/ergohaven/velvet,https://pypi.org/project/velvet/,https://github.com/vitalight/Velvet,https://github.com/noamr/velvette,https://cran.r-project.org/package=elect,https://cran.r-project.org/package=relevent,https://cran.r-project.org/package=event,https://cran.r-project.org/package=lvnet,https://cran.r-project.org/package=revert,https://github.com/caro401/royal-velvet","1.0,1.0,1.0,1.0,0.95,0.8222222222222223,0.7527777777777779,0.7388888888888889,0.7388888888888889,0.6944444444444443,0.5893213572854291"
1590,Velvet,10.1186/1471-2164-13-3,"The variable paired end sequences for each common SE were extracted using the filtered sequence set and compiled for the LongRead® contig construction, using a modified version of the Velvet sequence assembler (v","Davide Scaglione,Alberto Acquadro,Ezio Portis,Matteo Tirone,Steven J. Knapp,Sergio Lanteri","Cynara,Biology,Indel,Genetics,Genome",https://github.com/dzerbino/velvet/,"https://github.com/dzerbino/velvet,https://github.com/ergohaven/velvet,https://pypi.org/project/velvet/,https://github.com/vitalight/Velvet,https://github.com/noamr/velvette,https://cran.r-project.org/package=elect,https://cran.r-project.org/package=relevent,https://cran.r-project.org/package=event,https://cran.r-project.org/package=lvnet,https://cran.r-project.org/package=revert,https://github.com/caro401/royal-velvet","1.0,1.0,1.0,1.0,0.95,0.8222222222222223,0.7527777777777779,0.7388888888888889,0.7388888888888889,0.6944444444444443,0.5833333333333334"
1601,Velvet,10.1371/journal.pone.0143472," De novo assembly was performed on the unmapped reads following assembly with bowtie2, as well as the entire read set, using Velvet [33] in conjunction with the VelvetOptimiser (http://bioinformatics.net.au/software.velvetoptimiser.shtml)","Ruth R. Miller,Trevor J. Hird,Patrick Tang,James E. A. Zlosnik","Burkholderia cenocepacia,Burkholderia cepacia complex,Biology,Cystic fibrosis,Whole genome sequencing",https://github.com/dzerbino/velvet/,"https://github.com/dzerbino/velvet,https://github.com/ergohaven/velvet,https://pypi.org/project/velvet/,https://github.com/vitalight/Velvet,https://github.com/noamr/velvette,https://cran.r-project.org/package=elect,https://cran.r-project.org/package=relevent,https://cran.r-project.org/package=event,https://cran.r-project.org/package=lvnet,https://cran.r-project.org/package=revert,https://github.com/caro401/royal-velvet","1.0,1.0,1.0,1.0,0.95,0.8222222222222223,0.7527777777777779,0.7388888888888889,0.7388888888888889,0.6944444444444443,0.5833333333333334"
1612,Velvet,10.1371/journal.pone.0216679,Velvet ([77]; https://www.ebi.ac.uk/~zerbino/velvet/),"Fatma Zohra Djazouli Alim,Elena V. Romanova,Yea-Ling Tay,Ahmad Yamin bin Abdul Rahman,Kok?Gan Chan,Kar?Wai Hong,Mark F. Rogers,Bruce R. Southey,Michael Greenwood,André S. Mecawi,Mohammad Rais Mustafa,Nicole Mahy,Colin Campbell,José Antunes?Rodrigues,Jonathan V. Sweedler,David Murphy,Charles C.T. Hindmarch","Vasopressin,Antidiuretic,Neuropeptide,Biology,Arginine",https://github.com/dzerbino/velvet/,"https://github.com/dzerbino/velvet,https://github.com/ergohaven/velvet,https://pypi.org/project/velvet/,https://github.com/vitalight/Velvet,https://github.com/noamr/velvette,https://cran.r-project.org/package=elect,https://cran.r-project.org/package=relevent,https://cran.r-project.org/package=event,https://cran.r-project.org/package=lvnet,https://cran.r-project.org/package=revert,https://github.com/caro401/royal-velvet","1.0,1.0,1.0,1.0,0.95,0.8222222222222223,0.7527777777777779,0.7388888888888889,0.7388888888888889,0.6944444444444443,0.5833333333333334"
1623,Velvet,10.3389/fmicb.2017.02619,For genomic assembler it is used the Velvet algorithm package,"Mercedes Berlanga,Montserrat Palau,Ricardo Guerrero","Biology,Microbial mat,Firmicutes,Metagenomics,Archaea,Proteobacteria,Euryarchaeota,Bacteroidetes,Microbial population biology,Actinobacteria,Population",https://github.com/dzerbino/velvet/,"https://github.com/dzerbino/velvet,https://github.com/ergohaven/velvet,https://pypi.org/project/velvet/,https://github.com/vitalight/Velvet,https://github.com/noamr/velvette,https://cran.r-project.org/package=elect,https://cran.r-project.org/package=relevent,https://cran.r-project.org/package=event,https://cran.r-project.org/package=lvnet,https://cran.r-project.org/package=revert,https://github.com/caro401/royal-velvet","1.0,1.0,1.0,1.0,0.95,0.8222222222222223,0.7527777777777779,0.7388888888888889,0.7388888888888889,0.6944444444444443,0.5833333333333334"
1633,WeightedROC,10.2196/16153,"R version 3.6.1 and variable functions from its packages were used: decision tree, “rpart” in the caret package (using down-sampling and cross-validation) [19,20]; dummy-coded variables, “dummy.code” in the psych package [21]; cross-validation for Lasso, “cv.glmnet” in the glmnet package [22]; survey-weighted multiple logistic regression, “svyglm” in the survey package [23]; weighted ROC curve and AUC, “WeightedROC” and “WeightedAUC,” respectively, in the WeightedROC package [24]; confidence interval of AUC","Sang Min Nam,Thomas A. Peterson,Atul J. Butte,Kyoung Yul Seo,Hyun Wook Han","Logistic regression,National Health and Nutrition Examination Survey,Medicine,Centrality,Lasso (programming language),Receiver operating characteristic","https://cran.r-project.org/package=WeightedROC, https://github.com/tdhock/WeightedROC, https://github.com/cran/WeightedROC","https://cran.r-project.org/package=weightedGCM,https://github.com/tdhock/WeightedROC,https://github.com/cran/WeightedROC,https://cran.r-project.org/package=weightedRank,https://cran.r-project.org/package=WeightedROC,https://cran.r-project.org/package=weightedCL","1.0,1.0,1.0,1.0,1.0,1.0"
1640,WeightedROC,10.2196/27344,"Receiver operating characteristic (ROC) curves were generated using the ggplot2 package [26], and the weighted AUC was calculated by using the “WeightedAUC” function with the sample weight (WeightedROC package) [19].","Sang Min Nam,Thomas A. Peterson,Kyoung Yul Seo,Hyun Wook Han,Jee In Kang","Multicollinearity,Logistic regression","https://cran.r-project.org/package=WeightedROC, https://github.com/tdhock/WeightedROC, https://github.com/cran/WeightedROC","https://github.com/tdhock/WeightedROC,https://github.com/cran/WeightedROC,https://cran.r-project.org/package=WeightedROC,https://cran.r-project.org/package=weightedCL,https://cran.r-project.org/package=weightedGCM,https://cran.r-project.org/package=weightedRank","1.0,1.0,1.0,0.9436363636363636,0.9272727272727274,0.9136363636363636"
1646,activity,10.1038/s41598-021-99341-6,We plotted the activity patterns of each species using a von Mises kernel using the package activity in R version 4.0.2,"Miyabi Nakabayashi,Tomoko Kanamori,Aoi Matsukawa,Joseph Tangah,Augustine Tuuga,Peter Malim,Henry Bernard,Abdul Hamid Ahmad,Ikki Matsuda,Goro Hanya","Sympatric speciation,Carnivore,Nocturnal,Threatened species,Niche differentiation,Biology,Ecology","https://cran.r-project.org/package=activity, https://github.com/cran/activity","https://cran.r-project.org/package=biologicalActivityIndices,https://cran.r-project.org/package=activityCounts,https://cran.r-project.org/package=ActivityIndex,https://github.com/cran/activity,https://cran.r-project.org/package=PhysicalActivity,https://pypi.org/project/activity/,https://cran.r-project.org/package=activity,https://github.com/ActivityWatch/activitywatch,https://github.com/spatie/laravel-activitylog,https://github.com/guillaume-chevalier/LSTM-Human-Activity-Recognition,https://github.com/Ereza/CustomActivityOnCrash,https://github.com/Shpota/github-activity-generator","1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9230769230769232,0.7236842105263158,0.6875,0.6686507936507936,0.6483333333333333"
1664,activity,10.1186/s12870-015-0666-3,Results This report demonstrates that a respiration activity-monitoring system (RAMOS) can identify compounds with defense priming-inducing activity in parsley cell suspension in culture,"Jana Viola Schilling,Britta Schillheim,Stefan Mahr,Yannik Reufer,Sandi Sanjoyo,Uwe Conrath,Jochen Büchs","Elicitor,Biology,Salicylic acid,Priming (agriculture),Systemic acquired resistance,Plant defense against herbivory,Abiotic component,Plant cell","https://cran.r-project.org/package=activity, https://github.com/cran/activity","https://github.com/cran/activity,https://pypi.org/project/activity/,https://cran.r-project.org/package=activity,https://github.com/ActivityWatch/activitywatch,https://cran.r-project.org/package=ActivityIndex,https://cran.r-project.org/package=activityCounts,https://github.com/spatie/laravel-activitylog,https://cran.r-project.org/package=PhysicalActivity,https://github.com/Ereza/CustomActivityOnCrash,https://cran.r-project.org/package=biologicalActivityIndices,https://github.com/Shpota/github-activity-generator,https://github.com/guillaume-chevalier/LSTM-Human-Activity-Recognition","1.0,1.0,1.0,0.9230769230769232,0.9230769230769232,0.9142857142857144,0.7236842105263158,0.67637070410089,0.6686507936507936,0.6652618100872959,0.6483333333333333,0.6276881720430108"
1676,activity,10.1371/journal.pone.0256876,We used the function compareCkern in package activity [52] to test whether activity patterns were significantly different for the same species across different sites; for different species at the same site; and between males and females of the same species at the same site (for lion and leopard only).,"Charlotte E. Searle,Josephine Smit,Jeremy J. Cusack,Paolo Strampelli,A. Grau,Lameck Mkuburo,David W. Macdonald,Andrew J. Loveridge,Amy Dickman","Panthera,Leopard,Carnivore,Guild,Crocuta crocuta,Ecology,Sympatric speciation","https://cran.r-project.org/package=activity, https://github.com/cran/activity","https://github.com/cran/activity,https://pypi.org/project/activity/,https://cran.r-project.org/package=activity,https://github.com/ActivityWatch/activitywatch,https://cran.r-project.org/package=ActivityIndex,https://cran.r-project.org/package=activityCounts,https://github.com/spatie/laravel-activitylog,https://cran.r-project.org/package=PhysicalActivity,https://github.com/Ereza/CustomActivityOnCrash,https://cran.r-project.org/package=biologicalActivityIndices,https://github.com/Shpota/github-activity-generator,https://github.com/guillaume-chevalier/LSTM-Human-Activity-Recognition","1.0,1.0,1.0,0.9230769230769232,0.9230769230769232,0.9142857142857144,0.7236842105263158,0.6777903938001262,0.6686507936507936,0.6483333333333333,0.6483333333333333,0.6276881720430108"
1682,activity,10.3390/ani11020562,"For each pairwise comparison between species, an additional bootstrap analysis was performed to estimate the probability that two sets of circular observations belonged to the same distribution, using the package activity [17] in R 3.5.1","Andrea Viviano,Emiliano Mori,Niccolò Fattorini,Giuseppe Mazza,Lorenzo Lazzeri,Alessandra Panichi,Luigi Strianese,Walid Fathy Mohamed","Capreolus,Vulpes,Roe deer,Predation,Marten,Interspecific competition,Ecology,Biology","https://cran.r-project.org/package=activity, https://github.com/cran/activity","https://cran.r-project.org/package=biologicalActivityIndices,https://cran.r-project.org/package=activityCounts,https://cran.r-project.org/package=ActivityIndex,https://github.com/cran/activity,https://cran.r-project.org/package=PhysicalActivity,https://pypi.org/project/activity/,https://cran.r-project.org/package=activity,https://github.com/ActivityWatch/activitywatch,https://github.com/spatie/laravel-activitylog,https://github.com/guillaume-chevalier/LSTM-Human-Activity-Recognition,https://github.com/Ereza/CustomActivityOnCrash,https://github.com/Shpota/github-activity-generator","1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9230769230769232,0.7236842105263158,0.6875,0.6686507936507936,0.6483333333333333"
1694,activity,10.3390/ani9121071,"Thus, we fitted non-parametric circular kernel density models using the packages “activity” (Version 1.1) and “overlap” (Version 0.3.2) [72,73], in the statistical software R (version 3.6.1) [74]","Yixin Chen,Zhishu Xiao,Long Zhang,Xinwen Wang,Ming Li,Zuofu Xiang","Rhythm,Ecology","https://cran.r-project.org/package=activity, https://github.com/cran/activity","https://cran.r-project.org/package=biologicalActivityIndices,https://cran.r-project.org/package=activityCounts,https://cran.r-project.org/package=ActivityIndex,https://github.com/cran/activity,https://cran.r-project.org/package=PhysicalActivity,https://pypi.org/project/activity/,https://cran.r-project.org/package=activity,https://github.com/ActivityWatch/activitywatch,https://github.com/spatie/laravel-activitylog,https://github.com/guillaume-chevalier/LSTM-Human-Activity-Recognition,https://github.com/Ereza/CustomActivityOnCrash,https://github.com/Shpota/github-activity-generator","1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9230769230769232,0.7236842105263158,0.6875,0.6686507936507936,0.6483333333333333"
1705,ads,10.1002/ece3.4592,"The L 12 (r)?function was calculated between 1 m and 10 m for distance r by using the package ads (Pélissier & Goreaud, 2015) for free statistical software R (R Core Team, 2017)","Koichi Takahashi,Yoshifumi Ikeyama,Isao Okuhara","Evergreen,Hardwood,Competition (biology),Ecology,Distribution (mathematics)","https://cran.r-project.org/package=ads, https://github.com/cran/ads","https://cran.r-project.org/package=ads,https://cran.r-project.org/package=amazonadsR,https://github.com/cran/ads,https://pypi.org/project/ads/,https://cran.r-project.org/package=AdsorpR,https://cran.r-project.org/package=adsDataHubR,https://cran.r-project.org/package=appleadsR,https://github.com/adsbypasser/adsbypasser,https://github.com/kboghdady/youTube_ads_4_pi-hole,https://github.com/jerryn70/GoodbyeAds,https://github.com/TG-Twilight/AWAvenue-Ads-Rule,https://github.com/revive-adserver/revive-adserver","1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8303030303030302,0.7142857142857143,0.4777777777777778,0.4640522875816993,0.4536643026004728"
1718,ampir,10.7717/peerj.10555,"(2020) presented ampir, which does support detection of precursor sequences","Célio Dias Santos Júnior,Shaojun Pan,Xing‐Ming Zhao,Luís Pedro Coelho","In silico,Computational biology,Precision and recall,Genome,Antimicrobial peptides,Computer science","https://cran.r-project.org/package=ampir, https://github.com/Legana/ampir, https://github.com/cran/ampir","https://github.com/Legana/ampir,https://cran.r-project.org/package=ampir,https://github.com/cran/ampir,https://github.com/arguman/ampirik,https://cran.r-project.org/package=amp,https://cran.r-project.org/package=ami,https://github.com/iracooke/ampir_shiny,https://github.com/Aveglia/vAMPirus,https://cran.r-project.org/package=mpr","1.0,1.0,1.0,0.9428571428571428,0.9066666666666668,0.8933333333333333,0.890909090909091,0.875,0.6888888888888888"
1727,anocva,10.3389/fnins.2017.00016,ANOCVA is implemented in R and is freely available at the R project website (package “anocva”).,"Maciel Calebe Vidal,João Ricardo Sato,Joana Bisol Balardin,Daniel Y. Takahashi,André Fujita","Autism spectrum disorder,Autism","https://cran.r-project.org/package=anocva, https://github.com/cran/anocva","https://cran.r-project.org/package=granova,https://cran.r-project.org/package=anocva,https://github.com/cran/anocva,https://github.com/davicaetano/anocva,https://cran.r-project.org/package=kanova,https://cran.r-project.org/package=rofanova,https://github.com/conda-forge/r-anocva-feedstock","1.0,1.0,1.0,1.0,1.0,1.0,0.7777777777777777"
1734,assignPOP,10.1002/ece3.6304,"Then, both data sets were used as input files to the assign.X function from assignPOP v1.1.4 (Chen et al., 2018), which uses the baseline data (i.e., the basin of origin data set) to build a predictive model which is subsequently used to make predictions on the origin of the test data (i.e., the genotypes of the Corsican lobsters)","Tom L. Jenkins,Charlie D. Ellis,Éric Durieux,Jean‐José Filippi,Jérémy Bracconi,Jamie R. Stevens","Stocking,Biology,Fishery,Hatchery,Corsican,Population","https://cran.r-project.org/package=assignPOP, https://github.com/alexkychen/assignPOP, https://github.com/cran/assignPOP","https://github.com/cran/assignPOP,https://github.com/alexkychen/assignPOP,https://cran.r-project.org/package=assignPOP,https://github.com/cavega36/AssignPopModule,https://cran.r-project.org/package=assignR,https://cran.r-project.org/package=Massign,https://cran.r-project.org/package=BayesDesign,https://github.com/ishratc/Cross_Validation_and_AssignPop","1.0,1.0,1.0,0.92,0.9047619047619048,0.8412698412698413,0.5299823633156966,0.5166666666666666"
1742,assignPOP,10.1038/s41598-020-72369-w,The package assignPOP was also used to standardize the data with and without the optional software to remove low variance loci across the dataset,"Natacha Nikolic,Iratxe Montes,Maxime Lalire,Alexis Puech,Nathalie Bodin,Sophie Arnaud‐Haond,Sven Kerwath,Emmanuel Corse,Philippe Gaspar,Stéphanie Hollanda,Jérôme Bourjea,Wendy West,Sylvain Bonhommeau","Albacore,Tuna,Biological dispersal,Thunnus,Population,Fishery,Geography,Yellowfin tuna","https://cran.r-project.org/package=assignPOP, https://github.com/alexkychen/assignPOP, https://github.com/cran/assignPOP","https://github.com/cran/assignPOP,https://github.com/alexkychen/assignPOP,https://cran.r-project.org/package=assignPOP,https://github.com/cavega36/AssignPopModule,https://cran.r-project.org/package=assignR,https://cran.r-project.org/package=Massign,https://cran.r-project.org/package=BayesDesign,https://github.com/ishratc/Cross_Validation_and_AssignPop","1.0,1.0,1.0,0.92,0.9047619047619048,0.8412698412698413,0.5614812881144539,0.5154034059184812"
1750,assignPOP,10.1111/eva.12849,assignPOP uses a cross‐validation procedure followed by PCA to evaluate assignment accuracy and membership probabilities,"Tom L. Jenkins,Charlie D. Ellis,Alexandros Triantafyllidis,Jamie R. Stevens","Cline (biology),Biology,Genetic structure,Population","https://cran.r-project.org/package=assignPOP, https://github.com/alexkychen/assignPOP, https://github.com/cran/assignPOP","https://github.com/cran/assignPOP,https://github.com/alexkychen/assignPOP,https://cran.r-project.org/package=assignPOP,https://github.com/cavega36/AssignPopModule,https://cran.r-project.org/package=assignR,https://cran.r-project.org/package=Massign,https://cran.r-project.org/package=BayesDesign,https://github.com/ishratc/Cross_Validation_and_AssignPop","1.0,1.0,1.0,0.92,0.9047619047619048,0.8412698412698413,0.5538359788359788,0.5111111111111111"
1758,assignPOP,10.1111/eva.12962,"For cross‐validation in assignPOP, using the top half loci with highest F ST values versus","Yunke Wu,Steven M. Bogdanowicz,José Á. Andrés,Kendra A. Vieira,Baode Wang,Allard A. Cossé,Scott Pfister","Lymantria dispar,Introgression,Gypsy moth,Biology,Population","https://cran.r-project.org/package=assignPOP, https://github.com/alexkychen/assignPOP, https://github.com/cran/assignPOP","https://github.com/cran/assignPOP,https://github.com/alexkychen/assignPOP,https://cran.r-project.org/package=assignPOP,https://github.com/cavega36/AssignPopModule,https://cran.r-project.org/package=assignR,https://cran.r-project.org/package=Massign,https://cran.r-project.org/package=BayesDesign,https://github.com/ishratc/Cross_Validation_and_AssignPop","1.0,1.0,1.0,0.92,0.9047619047619048,0.8412698412698413,0.543483709273183,0.5111111111111111"
1766,assignPOP,10.3390/ani10091584,"In order to overcome the problem of unbalanced population sizes, a machine-learning approach (assignPOP package, r software) was applied to study the mean and variance of assignments (Figure 3)","David Gamarra,Masaaki Taniguchi,Noelia Aldai,Aisaku Arakawa,A. López-Oceja,Marian M. de Pancorbo","Traceability,Characterization (materials science)","https://cran.r-project.org/package=assignPOP, https://github.com/alexkychen/assignPOP, https://github.com/cran/assignPOP","https://github.com/cran/assignPOP,https://github.com/alexkychen/assignPOP,https://cran.r-project.org/package=Massign,https://cran.r-project.org/package=assignPOP,https://cran.r-project.org/package=BayesDesign,https://cran.r-project.org/package=assignR,https://github.com/cavega36/AssignPopModule,https://github.com/ishratc/Cross_Validation_and_AssignPop","1.0,1.0,1.0,1.0,1.0,1.0,0.92,0.5111111111111111"
1775,beautifulsoup4,10.3390/s20010190,"Our API for the acquisition of weather data operates by scraping the web page of the automatic Brazilian weather stations [5] using the libraries requests [67] and beautifulsoup4 [68], as well the frameworks Django [69] and Django rest [70]","Nídia G. S. Campos,Atslands R. da Rocha,Rubens Sonsol Gondim,Ticiana L. Coelho da Silva,Danielo G. Gomes","Irrigation,Irrigation management,Agricultural engineering,Computer science","https://pypi.org/project/beautifulsoup4/, https://github.com/wention/BeautifulSoup4","https://github.com/wention/BeautifulSoup4,https://pypi.org/project/beautifulsoup4/,https://github.com/PythonDevMaster/beautifulSoup4,https://github.com/collegue1337/BeautifulSoup4,https://github.com/YouXianMing/BeautifulSoup4-WebCralwer,https://github.com/meteopavel/BeautifulSoup4_PEP_Parser","1.0,1.0,1.0,1.0,0.912,0.912"
1784,beepr,10.1371/journal.pone.0188955,"It incorporates existing packages calibration, roc, gbm.predict.grids (from [31]’s appendix, bundled into gbm.utils by Dedman), beepr, dismo, gbm, mapplots, mgcv, raster, rgdal and vegan, and functions also built by the authors for this task: gbm.map, gbm.basemap, gbm.rsb, gbm.cons, gbm.valuemap, gbm.bfcheck and gbm.loop","Simon Dedman,Rick Officer,Maurice Clarke,David G. Reid,Deirdre Brophy","Software,Computer science","https://cran.r-project.org/package=beepr, https://github.com/rasmusab/beepr, https://github.com/cran/beepr","https://github.com/cran/beepr,https://cran.r-project.org/package=beepr,https://github.com/rasmusab/beepr,https://github.com/panyanyany/beeprint,https://github.com/xreef/beeprint_3d_printer_web_interface,https://cran.r-project.org/package=debkeepr,https://github.com/beeverycreative/helloBEEprusa-hardware,https://cran.r-project.org/package=bpr,https://github.com/xreef/MKS_WIFI_upgrade_with_BeePrint_web_interface,https://cran.r-project.org/package=epr","1.0,1.0,1.0,0.925,0.8303030303030303,0.8083333333333332,0.6757575757575758,0.5389822595704948,0.5240196078431373,0.5111111111111111"
1790,beepr,10.3389/fimmu.2021.632333,"The raw RNA-seq data was analyzed using the statistical computing environment R, the Bioconductor suite of packages for R and RStudio (tidyverse, reshape2, tximport, biomaRt, RColorBrewer, genefilter, edgeR, matrixStats, hrbrthemes, gplots, limma, DT, gt, plotly, beepr, skimr, cowplot, data.table, sva).","Pingping Yang,Lu Liu,Lizhe Sun,Pu Fang,Nathaniel W. Snyder,Jason Saredy,Yong Ji,Wen Shen,Xuebin Qin,Qinghua Wu,Xiaofeng Yang,Hong Wang","Transcriptome,Monocyte","https://cran.r-project.org/package=beepr, https://github.com/rasmusab/beepr, https://github.com/cran/beepr","https://cran.r-project.org/package=epr,https://cran.r-project.org/package=debkeepr,https://github.com/cran/beepr,https://cran.r-project.org/package=beepr,https://github.com/rasmusab/beepr,https://cran.r-project.org/package=bpr,https://github.com/panyanyany/beeprint,https://github.com/xreef/beeprint_3d_printer_web_interface,https://github.com/beeverycreative/helloBEEprusa-hardware,https://github.com/xreef/MKS_WIFI_upgrade_with_BeePrint_web_interface","1.0,1.0,1.0,1.0,1.0,1.0,0.925,0.8303030303030303,0.6757575757575758,0.5172305764411028"
1807,biopy,10.1093/molbev/msx126,"For all simulations, the version of biopy (Heled, unpublished data) used was 0.1.9","Huw A. Ogilvie,Remco Bouckaert,Alexei J. Drummond","Coalescent theory,Estimator,Tree (set theory)",https://github.com/jheled/biopy,"https://pypi.org/project/biopy/,https://github.com/jheled/biopy,https://github.com/biopython/biopython,https://github.com/bigwiv/Biopython-cn,https://cran.r-project.org/package=bitops,https://github.com/peterjc/biopython_workshop,https://github.com/tiagoantao/biopython-notebook,https://github.com/biopython/biopython.github.io,https://cran.r-project.org/package=ioncopy,https://cran.r-project.org/package=rbioapi,https://cran.r-project.org/package=iopsych,https://cran.r-project.org/package=mcbiopi","1.0,1.0,0.9111111111111112,0.8833333333333334,0.8577777777777779,0.8555555555555555,0.8555555555555555,0.8526315789473684,0.7904761904761904,0.7904761904761904,0.7904761904761904,0.7904761904761904"
1819,biopy,10.1093/molbev/msx126,"Simulated trees were generated using biopy, and trees sampled from a prior distribution were generated using StarBEAST2 with all new features enabled","Huw A. Ogilvie,Remco Bouckaert,Alexei J. Drummond","Coalescent theory,Estimator,Tree (set theory)",https://github.com/jheled/biopy,"https://pypi.org/project/biopy/,https://github.com/jheled/biopy,https://github.com/biopython/biopython,https://github.com/bigwiv/Biopython-cn,https://cran.r-project.org/package=bitops,https://github.com/peterjc/biopython_workshop,https://github.com/tiagoantao/biopython-notebook,https://github.com/biopython/biopython.github.io,https://cran.r-project.org/package=ioncopy,https://cran.r-project.org/package=rbioapi,https://cran.r-project.org/package=iopsych,https://cran.r-project.org/package=mcbiopi","1.0,1.0,0.9111111111111112,0.8833333333333334,0.8577777777777779,0.8555555555555555,0.8555555555555555,0.8526315789473684,0.7904761904761904,0.7904761904761904,0.7904761904761904,0.7904761904761904"
1831,biopy,10.1093/sysbio/syv118,"Sequence alignments were also simulated using biopy for experiments 1 and 2, and Seq-Gen (Rambaut and Grass 1997) was used to simulate nucleotide alignments for experiment 3.","Huw A. Ogilvie,Joseph Heled,Dong Xie,Alexei J. Drummond","Coalescent theory,Concatenation (mathematics),Supermatrix,Phylogenetic tree,Bayesian probability",https://github.com/jheled/biopy,"https://pypi.org/project/biopy/,https://github.com/jheled/biopy,https://github.com/biopython/biopython,https://github.com/bigwiv/Biopython-cn,https://cran.r-project.org/package=bitops,https://github.com/peterjc/biopython_workshop,https://github.com/tiagoantao/biopython-notebook,https://github.com/biopython/biopython.github.io,https://cran.r-project.org/package=ioncopy,https://cran.r-project.org/package=rbioapi,https://cran.r-project.org/package=iopsych,https://cran.r-project.org/package=mcbiopi","1.0,1.0,0.9111111111111112,0.8833333333333334,0.8577777777777779,0.8555555555555555,0.8555555555555555,0.8526315789473684,0.7904761904761904,0.7904761904761904,0.7904761904761904,0.7904761904761904"
1843,biopy,10.1186/1471-2148-12-23,"Tree files were summarized in biopy v0.1.2 [104], the posterior was resampled, and the variance among 100 random resampled species trees was visualized in DensiTree [105]","Christine D. Bacon,Miles J. McKenna,Mark P. Simmons,Warren L. Wagner","Coalescent theory,Biology,Sympatric speciation,Evolutionary biology,Lineage (genetic),Monophyly,Reticulate evolution,Gene flow,Phylogenetic tree",https://github.com/jheled/biopy,"https://pypi.org/project/biopy/,https://github.com/jheled/biopy,https://github.com/biopython/biopython,https://github.com/bigwiv/Biopython-cn,https://cran.r-project.org/package=bitops,https://github.com/peterjc/biopython_workshop,https://github.com/tiagoantao/biopython-notebook,https://github.com/biopython/biopython.github.io,https://cran.r-project.org/package=ioncopy,https://cran.r-project.org/package=rbioapi,https://cran.r-project.org/package=iopsych,https://cran.r-project.org/package=mcbiopi","1.0,1.0,0.9111111111111112,0.8833333333333334,0.8577777777777779,0.8555555555555555,0.8555555555555555,0.8526315789473684,0.7904761904761904,0.7904761904761904,0.7904761904761904,0.7904761904761904"
1855,biopy,10.1186/1471-2148-13-221,"The methods are implemented in biopy [9], and integrated with DensiTree, making it easy to examine the summary tree in the context of the full posterior.","Joseph Heled,Remco Bouckaert","Tree (set theory),Set (abstract data type),Phylogenetic tree,Computer science",https://github.com/jheled/biopy,"https://pypi.org/project/biopy/,https://github.com/jheled/biopy,https://github.com/biopython/biopython,https://github.com/bigwiv/Biopython-cn,https://cran.r-project.org/package=bitops,https://github.com/peterjc/biopython_workshop,https://github.com/tiagoantao/biopython-notebook,https://github.com/biopython/biopython.github.io,https://cran.r-project.org/package=ioncopy,https://cran.r-project.org/package=rbioapi,https://cran.r-project.org/package=iopsych,https://cran.r-project.org/package=mcbiopi","1.0,1.0,0.9111111111111112,0.8833333333333334,0.8577777777777779,0.8555555555555555,0.8555555555555555,0.8526315789473684,0.7904761904761904,0.7904761904761904,0.7904761904761904,0.7904761904761904"
1861,biosignalEMG,10.3758/s13428-020-01435-y,"In addition, a baseline correction using the mean level of activation during the baseline measurement was applied to the EMG channels using the dcbiasremoval function from the biosignalEMG package (Guerrero & Macias-Diaz, 2018)","Laura Israel,Felix D. Schönbrodt","Variance (accounting),Facial expression,Set (abstract data type),Benchmark (surveying),Psychology,Dimension (graph theory)","https://cran.r-project.org/package=biosignalEMG, https://github.com/cran/biosignalEMG","https://github.com/cran/biosignalEMG,https://cran.r-project.org/package=biosignalEMG,https://cran.r-project.org/package=signal,https://cran.r-project.org/package=gsignal,https://cran.r-project.org/package=phylosignal","1.0,1.0,0.7777777777777778,0.7301587301587302,0.6446608946608947"
