id,name,doi,paragraph,authors,field/topic/keywords,url (ground truth),candidate_urls,probability_ranked
552,MG-RAST,10.3389/fmicb.2017.00308,"Diversity (at class level) within metagenomic assemblies, as determined by MG-RAST ( Other represents classes with relative abundance <1% in any sample","Katrina I. Twing,William J. Brazelton,M. D. Kubo,Alex Hyer,Dawn Cardace,Tori M. Hoehler,T. M. McCollom,Matthew O. Schrenk","Betaproteobacteria,Acetogenesis,Operational taxonomic unit,Metagenomics,Biogeochemical cycle,Microbial population biology",https://github.com/MG-RAST/MG-RAST,"https://github.com/MG-RAST/matR,https://github.com/MG-RAST/MG-RAST-Tools,https://github.com/MG-RAST/MG-RAST,https://cran.r-project.org/package=MST,https://cran.r-project.org/package=MiRKAT,https://github.com/MG-RAST/Shock,https://cran.r-project.org/package=RAT,https://cran.r-project.org/package=GAS,https://cran.r-project.org/package=MAT,https://github.com/MG-RAST/AWE","0.4528445006321113,0.2498061954975128,0.2419494688510894,0.1069748923182487,0.0321293324232101,0.0,0.0,-0.0062979157082736,-0.0122560104355216,-0.0294871572405099"
562,MG-RAST,10.3389/fmicb.2019.02741,"The Taihu 2013 metatranscriptomes are publicly available on the MG-RAST (Meyer et al., 2008) server (ID: mgm4768721, mgm4768720, mgm4768724, mgm4768726, mgm4768728, mgm47687130) and the Lake Erie 2014 diel metatranscriptomes are available from the NCBI SRA database (SRP128942, SRP128954, SRP128945, SRP117911, SRP117914, SRA117922, SRA117915)","Lauren E. Krausfeldt,Morgan M. Steffen,R. Michael L. McKay,George S. Bullerjahn,Gregory L. Boyer,Steven W. Wilhelm","Microcystin,Biodegradation,Environmental science",https://github.com/MG-RAST/MG-RAST,"https://github.com/MG-RAST/matR,https://github.com/MG-RAST/MG-RAST-Tools,https://github.com/MG-RAST/MG-RAST,https://cran.r-project.org/package=MiRKAT,https://cran.r-project.org/package=MST,https://cran.r-project.org/package=MAT,https://github.com/MG-RAST/Shock,https://cran.r-project.org/package=RAT,https://cran.r-project.org/package=GAS,https://github.com/MG-RAST/AWE","0.2379452884197235,0.2058300971984863,0.1514503359794616,0.111910343170166,0.0540550425648689,0.0219339728355407,0.0,0.0,-0.0506670922040939,-0.0549130775034427"
572,MG-RAST,10.6026/97320630014031,MG-RAST server is an automated analysis platform for meta-genomes to present the quantitative understandings into microbial populations generated from sequencing data,Amr T. M. Saeb,"Infectious disease (medical specialty),Clinical microbiology",https://github.com/MG-RAST/MG-RAST,"https://github.com/MG-RAST/matR,https://github.com/MG-RAST/MG-RAST,https://github.com/MG-RAST/MG-RAST-Tools,https://cran.r-project.org/package=MiRKAT,https://github.com/MG-RAST/AWE,https://github.com/MG-RAST/Shock,https://cran.r-project.org/package=RAT,https://cran.r-project.org/package=MAT,https://cran.r-project.org/package=MST,https://cran.r-project.org/package=GAS","0.2195046097040176,0.156574010848999,0.114145927131176,0.01223861053586,0.0,0.0,0.0,-0.0017567928880453,-0.0042305365204811,-0.0081539507955312"
585,MGDrivE,10.1186/s12915-020-0759-9,"Applying the MGDrivE modeling framework to our research questions, we incorporate the inheritance patterns of reciprocal chromosomal translocations and UDMEL into the inheritance module of the model (Fig. 1a, b, Additional file 2: Fig","Héctor M. Sánchez C.,Jared B. Bennett,Sean L. Wu,Gordana Rašić,Omar S. Akbari,John M. Marshall","Biology,Gene drive,Aedes aegypti","https://cran.r-project.org/package=MGDrivE, https://github.com/MarshallLab/MGDrivE, https://github.com/cran/MGDrivE","https://github.com/conducive333/mgdrive-fdml-app,https://github.com/Moviesgalaxy7/mgdrive,https://github.com/mln27/MGDrivE_Disease-Induced-Mortality,https://github.com/MarshallLab/MGDrivE,https://github.com/cran/MGDrivE,https://cran.r-project.org/package=MGDrivE,https://cran.r-project.org/package=DivE,https://github.com/Salomon21/MGDrivE_Graph_Tool,https://cran.r-project.org/package=MGDrivE2","0.5666211183452563,0.4696679438058748,0.4436349868774414,0.4381783306598663,0.2610386610031128,0.1953444182872772,0.1510041803121566,0.1259155869483947,-0.0476773679256439"
594,MGDrivE,10.1371/journal.pcbi.1009030,"In this paper, we describe the key developments implemented in MGDrivE 2","Sean L. Wu,Jared B. Bennett,Héctor M. Sánchez C.,Andrew J. Dolgert,Tomás M. León,John M. Marshall",Population,"https://cran.r-project.org/package=MGDrivE, https://github.com/MarshallLab/MGDrivE, https://github.com/cran/MGDrivE","https://github.com/conducive333/mgdrive-fdml-app,https://github.com/Moviesgalaxy7/mgdrive,https://cran.r-project.org/package=MGDrivE,https://cran.r-project.org/package=DivE,https://github.com/Salomon21/MGDrivE_Graph_Tool,https://cran.r-project.org/package=MGDrivE2,https://github.com/MarshallLab/MGDrivE,https://github.com/cran/MGDrivE,https://github.com/mln27/MGDrivE_Disease-Induced-Mortality","0.5465811965811965,0.4601851851851852,0.1877928078174591,0.0909735411405563,0.0905702486634254,0.0825505256652832,0.0765760987997055,0.0074258418753743,-0.0202612355351448"
603,MGDrivE,10.1371/journal.pgen.1009385,"This approach is similar to that of MGDrivE [86], however our model is strictly deterministic, not species-specific, considers space differently (we assume large, 1–3 panmictic populations compared to MGDrivE’s more spatially explicit dynamics), we track haplotypes rather than just genotypes, and can adjust recombination distance between loci","Georg Oberhofer,Tobin Ivy,Bruce A. Hay","Gene drive,Biology,Genetics,CRISPR,Cas9,Gene,Limiting","https://cran.r-project.org/package=MGDrivE, https://github.com/MarshallLab/MGDrivE, https://github.com/cran/MGDrivE","https://github.com/conducive333/mgdrive-fdml-app,https://github.com/Moviesgalaxy7/mgdrive,https://github.com/MarshallLab/MGDrivE,https://github.com/mln27/MGDrivE_Disease-Induced-Mortality,https://github.com/cran/MGDrivE,https://cran.r-project.org/package=MGDrivE,https://github.com/Salomon21/MGDrivE_Graph_Tool,https://cran.r-project.org/package=DivE,https://cran.r-project.org/package=MGDrivE2","0.5465003465003465,0.5442942942942942,0.4429429429429429,0.3921063921063921,0.2594362497329712,0.1791256815195083,0.1282071620225906,0.102209597826004,0.0090433852747082"
612,MGDrivE,10.3390/insects11010052,"Various gene drive model platforms exist, including SkeeterBuster, SLiM 2/3, and MGDrivE, although they vary in flexibility [85,86,87,88].","Adeline E. Williams,Alexander W. E. Franz,William Reid,Ken E. Olson","Biology,Aedes aegypti,Arbovirus,Gene drive,Population,Vector (molecular biology),Effector,Dengue fever","https://cran.r-project.org/package=MGDrivE, https://github.com/MarshallLab/MGDrivE, https://github.com/cran/MGDrivE","https://github.com/conducive333/mgdrive-fdml-app,https://github.com/MarshallLab/MGDrivE,https://github.com/mln27/MGDrivE_Disease-Induced-Mortality,https://github.com/Moviesgalaxy7/mgdrive,https://cran.r-project.org/package=MGDrivE,https://github.com/cran/MGDrivE,https://github.com/Salomon21/MGDrivE_Graph_Tool,https://cran.r-project.org/package=DivE,https://cran.r-project.org/package=MGDrivE2","0.5093203093203093,0.4828042328042328,0.477973997592926,0.4219576719576719,0.4146995544433594,0.3035835027694702,0.1847267895936966,0.1145435720682144,0.0024619838222861"
621,MGDrivE,10.7554/eLife.65939,"To determine the number of releases required to introgress effector genes into 95% of the female portion of a population, and ascertain how long that introgression could be effective (up to 4 years; Figure 4), we performed simulations using the full version of MGDrivE (Sanchez et al., 2019), implementing overlapping generations and density-dependent growth effects on aquatic stages","Nikolay P. Kandul,Junru Liu,Jared B. Bennett,John M. Marshall,Omar S. Akbari","Gene drive,CRISPR,Biology,Cas9,Population,Genetics","https://cran.r-project.org/package=MGDrivE, https://github.com/MarshallLab/MGDrivE, https://github.com/cran/MGDrivE","https://github.com/conducive333/mgdrive-fdml-app,https://github.com/Moviesgalaxy7/mgdrive,https://github.com/MarshallLab/MGDrivE,https://github.com/mln27/MGDrivE_Disease-Induced-Mortality,https://github.com/cran/MGDrivE,https://cran.r-project.org/package=MGDrivE,https://cran.r-project.org/package=DivE,https://github.com/Salomon21/MGDrivE_Graph_Tool,https://cran.r-project.org/package=MGDrivE2","0.5576923076923078,0.4675925925925925,0.4673741161823272,0.4612433862433862,0.299073725938797,0.2249428331851959,0.1266618371009826,0.1177131682634353,0.0044900011271238"
626,MultiPhen,10.1038/srep34323,"We used extensive simulation studies as well as real data application to compare the performance of AFC with TATES, Tippett, FC, MANOVA, MultiPhen, and SUMSCORE","Xiaoyu Liang,Zhenchuan Wang,Qiuying Sha,Shuanglin Zhang","Univariate,Genome-wide association study,Pleiotropy,Statistical power,Type I and type II errors,Genetic association,Statistical hypothesis testing","https://cran.r-project.org/package=MultiPhen, https://github.com/cran/MultiPhen","https://github.com/PhiFEM/publication_Poisson-Mixed-Boundary-Fracture-Interface_multiphenics,https://cran.r-project.org/package=MultiPhen,https://github.com/Dario-Galanti/multipheno_GWAS,https://github.com/epierson9/multiphenotype_methods,https://cran.r-project.org/package=MultiSkew,https://github.com/cran/MultiPhen,https://cran.r-project.org/package=MultiKink,https://cran.r-project.org/package=rMultiNet,https://github.com/multiphenics/multiphenicsx,https://github.com/multiphenics/multiphenics","0.4070707070707071,0.3449844121932983,0.2939546704292297,0.2246681749820709,0.1781630963087082,0.176429346203804,0.125074952840805,0.0149264456704258,-0.0131300147622823,-0.0238252654671669"
636,MultiPhen,10.1038/srep38837,"While the methods generally perform as expected under the null, there is mild inflation for min-P and TATES under high phenotypic correlations for ≤ 8 phenotypes and for MultiPhen for 48 phenotypes, and strong deflation for min-P, TATES and SHom for 48 phenotypes","Heather F. Porter,Paul F. O’Reilly","Multivariate statistics,Univariate,Genome-wide association study,Computer science,Genetic epidemiology,Trait","https://cran.r-project.org/package=MultiPhen, https://github.com/cran/MultiPhen","https://github.com/PhiFEM/publication_Poisson-Mixed-Boundary-Fracture-Interface_multiphenics,https://github.com/Dario-Galanti/multipheno_GWAS,https://cran.r-project.org/package=MultiPhen,https://github.com/epierson9/multiphenotype_methods,https://cran.r-project.org/package=MultiSkew,https://github.com/cran/MultiPhen,https://cran.r-project.org/package=MultiKink,https://github.com/multiphenics/multiphenicsx,https://cran.r-project.org/package=rMultiNet,https://github.com/multiphenics/multiphenics","0.5298611111111111,0.4105100333690643,0.4085908532142639,0.3352147936820984,0.2803236842155456,0.2344386279582977,0.1855427026748657,-0.0051231142133474,-0.0077927038073539,-0.0168824549764394"
646,MultiPhen,10.1093/bioinformatics/btu783,"MultiPhen, canonical correlation analysis (CCA), i.e","Sophie van der Sluis,Conor V. Dolan,Jiang Li,You‐Qiang Song,Pak C. Sham,Daniëlle Posthuma,Miaoxin Li","Multivariate statistics,Univariate,Single-nucleotide polymorphism,Multivariate analysis,Genome-wide association study,Multivariate analysis of variance,Multiple comparisons problem,Computational biology","https://cran.r-project.org/package=MultiPhen, https://github.com/cran/MultiPhen","https://github.com/PhiFEM/publication_Poisson-Mixed-Boundary-Fracture-Interface_multiphenics,https://cran.r-project.org/package=MultiPhen,https://cran.r-project.org/package=MultiSkew,https://github.com/epierson9/multiphenotype_methods,https://github.com/Dario-Galanti/multipheno_GWAS,https://github.com/cran/MultiPhen,https://cran.r-project.org/package=MultiKink,https://github.com/multiphenics/multiphenicsx,https://github.com/multiphenics/multiphenics,https://cran.r-project.org/package=rMultiNet","0.4858276643990929,0.3032504916191101,0.2984698116779327,0.2405959367752075,0.2035724371671676,0.2001138925552368,0.0896868556737899,0.0089110732078552,0.0027329325675964,-0.0445968061685562"
656,MultiPhen,10.1371/journal.pone.0149206,"Results are from joint testing of all four VSS variables using MultiPhen [26], with adjustment for age, sex, %TBSA burned, number of operations, and population stratification.","Ravi F. Sood,Saman Arbabi,Shari Honari,Nicole S. Gibran","Single-nucleotide polymorphism,Minor allele frequency,Medicine,Missense mutation,Internal medicine,Genome-wide association study","https://cran.r-project.org/package=MultiPhen, https://github.com/cran/MultiPhen","https://github.com/PhiFEM/publication_Poisson-Mixed-Boundary-Fracture-Interface_multiphenics,https://cran.r-project.org/package=MultiPhen,https://github.com/Dario-Galanti/multipheno_GWAS,https://github.com/cran/MultiPhen,https://cran.r-project.org/package=MultiSkew,https://cran.r-project.org/package=MultiKink,https://github.com/epierson9/multiphenotype_methods,https://cran.r-project.org/package=rMultiNet,https://github.com/multiphenics/multiphenicsx,https://github.com/multiphenics/multiphenics","0.4077568134171908,0.2800413072109222,0.2178738564252853,0.1551667004823684,0.1419080197811126,0.0887062698602676,0.0441417731344699,0.0026813279837369,-0.0361452177166938,-0.0665282532572746"
672,MultiPhen,10.3389/fgene.2020.00431,"The statistical power in these discovery efforts can be boosted considerably by multivariate tests, which have become more practical through recent implementations that require only univariate summary statistics, such as MultiPhen (O’Reilly et al., 2012), TATES (van der Sluis et al., 2013), CONFIT (Gai and Eskin, 2018), MTAG (Turley et al., 2018), MTAR (Guo and Wu, 2019), and metaCCA (Cichonska et al., 2016)","Jake Lin,Rubina Tabassum,Samuli Ripatti,Matti Pirinen","Genome-wide association study,Univariate,Multivariate statistics,Genetic association,Multivariate analysis,Biology","https://cran.r-project.org/package=MultiPhen, https://github.com/cran/MultiPhen","https://github.com/Dario-Galanti/multipheno_GWAS,https://github.com/PhiFEM/publication_Poisson-Mixed-Boundary-Fracture-Interface_multiphenics,https://cran.r-project.org/package=MultiPhen,https://github.com/epierson9/multiphenotype_methods,https://cran.r-project.org/package=MultiSkew,https://github.com/cran/MultiPhen,https://cran.r-project.org/package=MultiKink,https://github.com/multiphenics/multiphenicsx,https://github.com/multiphenics/multiphenics,https://cran.r-project.org/package=rMultiNet","0.4340967237949371,0.4077568134171908,0.3986356854438782,0.3975264430046081,0.3045980930328369,0.1495032459497451,0.1344567537307739,0.0579065605998039,0.0504812784492969,-0.0067616486921906"
681,NLME,10.1007/s10928-014-9353-5,"For NLME, especially when used in simulations, the stochastic components of the model are crucial but the development procedure can be laborious","Elin M. Svensson,Mats O. Karlsson","Linearization,Residual,Covariance,Random effects model,Nonlinear system,Applied mathematics","https://cran.r-project.org/package=nlme, https://github.com/cran/nlme","https://github.com/cran/nlme,https://cran.r-project.org/package=Certara.Xpose.NLME,https://cran.r-project.org/package=nlme,https://cran.r-project.org/package=Certara.NLME8,https://cran.r-project.org/package=Certara.RsNLME.ModelBuilder,https://cran.r-project.org/package=Certara.RsNLME.ModelExecutor,https://github.com/nonlocalmodels/NLMech,https://github.com/pvskand/NLMeansSpeckleFilter,https://github.com/npd/nlmeans,https://github.com/s-k/nlmeans,https://github.com/LifangzhouSia/Colored-NLmeans-for-Infrared-Mixed-Noise-Removal,https://cran.r-project.org/package=Certara.RsNLME","0.3797121345996856,0.3456220626831054,0.3365128338336944,0.325055181980133,0.1570633053779602,0.1467494517564773,0.1415375471115112,0.1019383817911148,0.0968152582645416,0.0885690450668335,0.0545723959803581,-0.0112579651176929"
692,NLME,10.1007/s10928-017-9526-0,The aim of this study is to develop a new method to quantify and model pulsatile data for the development of a pharmacodynamic model that is able to quantify highly variable pulsatile secretion patterns over time by combining deconvolution analysis techniques and NLME modeling,"Michiel J. van Esdonk,Jacobus Burggraaf,Piet H. van der Graaf,Jasper Stevens","NONMEM,Pharmacodynamics,Population,Pulsatile flow","https://cran.r-project.org/package=nlme, https://github.com/cran/nlme","https://cran.r-project.org/package=Certara.RsNLME.ModelBuilder,https://github.com/cran/nlme,https://cran.r-project.org/package=Certara.NLME8,https://github.com/s-k/nlmeans,https://github.com/npd/nlmeans,https://github.com/pvskand/NLMeansSpeckleFilter,https://github.com/nonlocalmodels/NLMech,https://cran.r-project.org/package=Certara.RsNLME.ModelExecutor,https://cran.r-project.org/package=Certara.Xpose.NLME,https://github.com/LifangzhouSia/Colored-NLmeans-for-Infrared-Mixed-Noise-Removal,https://cran.r-project.org/package=nlme,https://cran.r-project.org/package=Certara.RsNLME","0.3194389343261719,0.1629052460193634,0.0979791134595871,0.0809359028935432,0.0776099413633346,0.0729570984840393,0.0719851106405258,0.0505567118525505,0.0395692661404609,0.0325351729989051,-0.0387376435101032,-0.044442068785429"
707,NLME,10.1186/s12918-015-0203-x,"Using all available experimental data, the estimated parameters from STS and NLME are roughly the same and they both describe the data well as can be seen in Fig","Markus Karlsson,David Janzén,L. Durrieu,Alejandro Colman?Lerner,Maria C. Kjellsson,Gunnar Cedersund","Nonlinear system,Noise (video),Systems biology,Estimation theory,Computer science","https://cran.r-project.org/package=nlme, https://github.com/cran/nlme","https://cran.r-project.org/package=nlme,https://cran.r-project.org/package=Certara.RsNLME.ModelExecutor,https://github.com/cran/nlme,https://cran.r-project.org/package=Certara.NLME8,https://cran.r-project.org/package=Certara.Xpose.NLME,https://github.com/s-k/nlmeans,https://github.com/nonlocalmodels/NLMech,https://cran.r-project.org/package=Certara.RsNLME,https://cran.r-project.org/package=Certara.RsNLME.ModelBuilder,https://github.com/npd/nlmeans,https://github.com/pvskand/NLMeansSpeckleFilter,https://github.com/LifangzhouSia/Colored-NLmeans-for-Infrared-Mixed-Noise-Removal","0.2236339598894119,0.2121035456657409,0.2035978287458419,0.2021836638450622,0.1951619833707809,0.1468788832426071,0.1362313777208328,0.1310524493455886,0.1113761067390441,0.0955738723278045,0.0639243274927139,-0.0333042442798614"
716,NLME,10.1371/journal.pone.0253047,The models were adjusted by the restricted maximum likelihood method using the LME function of the NLME package,"Rosa Maria Rahmi,Priscila Oliveira,Luciano da Silva Selistre,Paulo Cury Rezende,Gabriela Neuvald Pezzella,Pâmela Antoniazzi dos Santos,Daiane de Oliveira Pereira Vergani,Sônia Regina Cabral Madi,José Mauro Madi","Medicine,Glycemic,Internal medicine,Endocrinology,Pregnancy","https://cran.r-project.org/package=nlme, https://github.com/cran/nlme","https://cran.r-project.org/package=Certara.RsNLME.ModelBuilder,https://github.com/cran/nlme,https://github.com/pvskand/NLMeansSpeckleFilter,https://cran.r-project.org/package=Certara.RsNLME.ModelExecutor,https://github.com/LifangzhouSia/Colored-NLmeans-for-Infrared-Mixed-Noise-Removal,https://cran.r-project.org/package=nlme,https://github.com/npd/nlmeans,https://github.com/s-k/nlmeans,https://cran.r-project.org/package=Certara.Xpose.NLME,https://cran.r-project.org/package=Certara.NLME8,https://github.com/nonlocalmodels/NLMech,https://cran.r-project.org/package=Certara.RsNLME","0.1195046007633209,0.1054634898900985,0.0849186182022094,0.0392631888389587,0.0282061342149972,0.02056167088449,0.0105434693396091,0.0024455734528601,0.0010313391685485,-0.0285104773938655,-0.0370055437088012,-0.0500024035573005"
728,NLME,10.3389/fphar.2020.00552,The population pharmacokinetics model of teicoplanin was developed using NLME program,"Liuliu Gao,Hua Xu,Ye Qi,Sichan Li,Jun Wang,Yan Mei,Changhe Niu,Ting Kang,Chen Chen,Yang Wang","Pharmacokinetics,Teicoplanin,Population pharmacokinetics,Medicine,Pharmacology,Population","https://cran.r-project.org/package=nlme, https://github.com/cran/nlme","https://cran.r-project.org/package=Certara.RsNLME.ModelBuilder,https://github.com/cran/nlme,https://cran.r-project.org/package=Certara.NLME8,https://github.com/LifangzhouSia/Colored-NLmeans-for-Infrared-Mixed-Noise-Removal,https://cran.r-project.org/package=Certara.Xpose.NLME,https://cran.r-project.org/package=nlme,https://cran.r-project.org/package=Certara.RsNLME.ModelExecutor,https://github.com/pvskand/NLMeansSpeckleFilter,https://github.com/s-k/nlmeans,https://github.com/npd/nlmeans,https://github.com/nonlocalmodels/NLMech,https://cran.r-project.org/package=Certara.RsNLME","0.3975359797477722,0.1581036150455474,0.0907187312841415,0.0784116834402084,0.0391279831528663,0.0193402245640754,-0.0127491205930709,-0.017984190955758,-0.0228598676621913,-0.0459887459874153,-0.0489152893424034,-0.0601221732795238"
741,PANDA,10.1186/1471-2105-9-182,"Of these 2,464,046 sequences, 1,528,382 (62%) are marked as redundant, with 1,353,885 (55%) being marked as redundant by existing cd-hit representatives in the CAMERA clusters and the remaining being marked as redundant by other PANDA sequences","Shibu Yooseph,Weizhong Li,Granger Sutton","Metagenomics,Cluster analysis,Computational biology,Identification (biology),Biology",https://github.com/ZaixuCui/PANDA,"https://cran.r-project.org/package=RPANDA,https://github.com/pandas-dev/pandas,https://github.com/jvns/pandas-cookbook,https://github.com/guipsamora/pandas_exercises,https://cran.r-project.org/package=PRANA,https://cran.r-project.org/package=SPADAR,https://cran.r-project.org/package=ExPanDaR,https://github.com/sinaptik-ai/pandas-ai,https://github.com/ZaixuCui/PANDA,https://pypi.org/project/panda/,https://github.com/chakra-ui/panda","0.2149233818054199,0.1214401796460151,0.1127888783812522,0.105043314397335,0.1025899946689605,0.0746131092309951,0.0668127760291099,0.0526525452733039,0.0514531731605529,0.0127335460856556,-0.0345856174826622"
746,PANDA,10.1186/1471-2105-9-182,The PANDA sequences that are labeled as predicted proteins (i.e,"Shibu Yooseph,Weizhong Li,Granger Sutton","Metagenomics,Cluster analysis,Computational biology,Identification (biology),Biology",https://github.com/ZaixuCui/PANDA,"https://github.com/pandas-dev/pandas,https://cran.r-project.org/package=RPANDA,https://cran.r-project.org/package=PRANA,https://github.com/jvns/pandas-cookbook,https://cran.r-project.org/package=ExPanDaR,https://github.com/sinaptik-ai/pandas-ai,https://github.com/guipsamora/pandas_exercises,https://cran.r-project.org/package=SPADAR,https://github.com/ZaixuCui/PANDA,https://pypi.org/project/panda/,https://github.com/chakra-ui/panda","0.2198829799890518,0.2149233818054199,0.1727071851491928,0.1660747826099395,0.1600392609834671,0.1067458763718605,0.105043314397335,0.0746131092309951,0.064108207821846,0.0127335460856556,-0.0091842655092477"
767,PANDA,10.1186/s13195-018-0413-8,We carried out probabilistic fiber tractography on these seeds using the DTI analysis software PANDA (Additional file 1: Figure S2),"Ashwati Vipin,Yng Miin Loke,Siwei Liu,Saima Hilal,Hee Youn Shim,Xin Xu,Boon Yeow Tan,Narayanaswamy Venketasubramanian,Christopher Chen,Juan Zhou","Default mode network,Neuroscience,Psychology,Functional magnetic resonance imaging",https://github.com/ZaixuCui/PANDA,"https://github.com/ZaixuCui/PANDA,https://cran.r-project.org/package=PRANA,https://cran.r-project.org/package=SPADAR,https://cran.r-project.org/package=RPANDA,https://github.com/sinaptik-ai/pandas-ai,https://pypi.org/project/panda/,https://cran.r-project.org/package=ExPanDaR,https://github.com/guipsamora/pandas_exercises,https://github.com/pandas-dev/pandas,https://github.com/jvns/pandas-cookbook,https://github.com/chakra-ui/panda","0.3314610123634338,0.1431362926959991,0.1024002656340599,0.0771056711673736,0.0665927827358245,0.0464782044291496,0.044311299920082,0.0319278538227081,-0.0084507316350936,-0.0445163697004318,-0.0821981728076934"
778,PANDA,10.14336/AD.2019.0929,Deterministic tractography was performed using the FACT (Fiber Assignment by Continuous Tracking) algorithm in PANDA (www.nitrc.org/projects/panda; version 1.3.1) [33] and ended at voxels with FA < 0.2 or a tract turning angle of < 45˚ [34],"Mengsha Yao,Liche Zhou,Yuyan Tan,Hong Jiang,Zhi‐Chun Chen,Lin Zhu,Ningdi Luo,WU Quan-zhou,Wenyan Kang,Jun Liu","Insula,Gait,Medicine,Supplementary motor area,Berg Balance Scale,Physical medicine and rehabilitation,Parkinson's disease,Superior frontal gyrus,Fractional anisotropy",https://github.com/ZaixuCui/PANDA,"https://github.com/ZaixuCui/PANDA,https://github.com/pandas-dev/pandas,https://github.com/guipsamora/pandas_exercises,https://cran.r-project.org/package=RPANDA,https://github.com/jvns/pandas-cookbook,https://cran.r-project.org/package=ExPanDaR,https://github.com/sinaptik-ai/pandas-ai,https://pypi.org/project/panda/,https://cran.r-project.org/package=PRANA,https://cran.r-project.org/package=SPADAR,https://github.com/chakra-ui/panda","0.1881705522537231,0.1331218779087066,0.1162410899996757,0.1060051098465919,0.0866661965847015,0.0459821671247482,0.0129375159740448,0.0124545730650424,-0.02553116902709,-0.0466781333088874,-0.0804592072963714"
789,PANDA,10.18632/aging.102023,"The preprocessing of diffusion-weighted images was performed using the functional magnetic resonance imaging of the brain (FMRIB) Software Library in Version 5.0 (FSL, [65]), diffusion toolkit [66], and PANDA [67].","Junhua Li,Rafael Romero-García,John Suckling,Lei Feng","Default mode network,Neuroimaging,Neuropsychology,Functional connectivity",https://github.com/ZaixuCui/PANDA,"https://github.com/ZaixuCui/PANDA,https://cran.r-project.org/package=PRANA,https://cran.r-project.org/package=SPADAR,https://cran.r-project.org/package=RPANDA,https://github.com/sinaptik-ai/pandas-ai,https://cran.r-project.org/package=ExPanDaR,https://github.com/guipsamora/pandas_exercises,https://github.com/pandas-dev/pandas,https://github.com/jvns/pandas-cookbook,https://pypi.org/project/panda/,https://github.com/chakra-ui/panda","0.3263290226459503,0.2542328536510467,0.0640847757458686,0.0571764558553695,0.0488388240337371,0.0158711913973093,-0.0019411817193031,-0.0286165792495012,-0.0322735123336315,-0.0363746397197246,-0.0919154360890388"
800,PANDA,10.18632/aging.102901,"ucl.ac.uk/spm/software/spm12) running on MATLAB version 2016b, the PANDA toolbox (https://www.nitrc","Cui Zhao,Ying Liang,Ting Cui,Yihua Zhong,Xianglong Li,Jing Wei,Chunlin Li,Xu Zhang","White matter,Cognition,White (mutation)",https://github.com/ZaixuCui/PANDA,"https://github.com/ZaixuCui/PANDA,https://github.com/pandas-dev/pandas,https://github.com/sinaptik-ai/pandas-ai,https://github.com/jvns/pandas-cookbook,https://github.com/guipsamora/pandas_exercises,https://pypi.org/project/panda/,https://cran.r-project.org/package=ExPanDaR,https://cran.r-project.org/package=PRANA,https://cran.r-project.org/package=SPADAR,https://cran.r-project.org/package=RPANDA,https://github.com/chakra-ui/panda","0.2689886093139648,0.069865383207798,0.0637580752372741,0.0432897061109542,0.0315800383687019,0.0306821316480636,0.0,0.0,0.0,0.0,-0.0042759776115417"
801,PANDA (Pipeline for Analyzing braiN Diffusion imAges),10.3389/fncom.2021.659838,"In this study, PANDA (Pipeline for Analyzing braiN Diffusion imAges) (Cui et al., 2013), a toolkit based on MATLAB (R2009b; MathWorks) and FSL that integrates several processing steps, was used to process the data and construct the network","Qi Wang,Siwei Chen,He Wang,Luzeng Chen,Ying Sun,Yan Ge","Betweenness centrality,Centrality,Diffusion MRI,Neurology,Neuroimaging",https://github.com/ZaixuCui/PANDA,https://github.com/ZaixuCui/PANDA,0.4929453262786596
811,POAP,10.1038/s41598-021-92622-0,"We have obtained the SMILES notations of these compounds, and generated their 3D models (in mol2 format) through the POAP Ligand Preparation pipeline","Ali Asghar,Yong Chiang Tan,Muhammad Zahoor,Syafiq Asnawi Zainal Abidin,Yoon‐Yen Yow,Ezzat Khan,Chandrajit Lahiri","Pseudomonas aeruginosa,Staphylococcus aureus,Antimicrobial,Antibacterial activity,Bacillus subtilis,Chemistry,Human pathogen",https://github.com/inpacdb/POAP,"https://github.com/waxcloud2021/poap,https://github.com/poap-xyz/poap-bot-v2,https://github.com/ljdursi/poapy,https://github.com/decentraland-scenes/POAP-Booth,https://github.com/inpacdb/POAP,https://github.com/poap-xyz/poap-website,https://cran.r-project.org/package=PP,https://cran.r-project.org/package=COAP,https://pypi.org/project/POAP/,https://cran.r-project.org/package=POSSA,https://cran.r-project.org/package=SpPOP,https://cran.r-project.org/package=PheCAP","0.5029761904761905,0.1187867596745491,0.0819181501865387,0.0744119584560394,0.0309974774718284,0.0056197065860033,0.002102377358824,-0.0423760674893856,-0.0486234687268734,-0.0795770585536956,-0.0849473625421524,-0.1526859849691391"
