id,name,doi,paragraph,authors,field/topic/keywords,url (ground truth),candidate_urls,probability_ranked
1615,Velvet,10.1371/journal.pone.0216679,Velvet ([77]; https://www.ebi.ac.uk/~zerbino/velvet/),"Fatma Zohra Djazouli Alim,Elena V. Romanova,Yea-Ling Tay,Ahmad Yamin bin Abdul Rahman,Kok?Gan Chan,Kar?Wai Hong,Mark F. Rogers,Bruce R. Southey,Michael Greenwood,André S. Mecawi,Mohammad Rais Mustafa,Nicole Mahy,Colin Campbell,José Antunes?Rodrigues,Jonathan V. Sweedler,David Murphy,Charles C.T. Hindmarch","Vasopressin,Antidiuretic,Neuropeptide,Biology,Arginine",https://github.com/dzerbino/velvet/,"https://github.com/ergohaven/velvet,https://github.com/vitalight/Velvet,https://github.com/dzerbino/velvet,https://pypi.org/project/velvet/,https://github.com/noamr/velvette,https://cran.r-project.org/package=elect,https://github.com/caro401/royal-velvet,https://cran.r-project.org/package=lvnet,https://cran.r-project.org/package=revert,https://cran.r-project.org/package=relevent,https://cran.r-project.org/package=event","0.4760534431090383,0.441655984399236,0.427680289075709,0.4173424718991799,0.3974520761448236,0.3572608091839986,0.3305168774237302,0.3292127337750911,0.327220599077259,0.3044623448142834,0.3004818834600335"
1623,Velvet,10.3389/fmicb.2017.02619,For genomic assembler it is used the Velvet algorithm package,"Mercedes Berlanga,Montserrat Palau,Ricardo Guerrero","Biology,Microbial mat,Firmicutes,Metagenomics,Archaea,Proteobacteria,Euryarchaeota,Bacteroidetes,Microbial population biology,Actinobacteria,Population",https://github.com/dzerbino/velvet/,"https://github.com/dzerbino/velvet,https://pypi.org/project/velvet/,https://github.com/vitalight/Velvet,https://github.com/ergohaven/velvet,https://cran.r-project.org/package=revert,https://cran.r-project.org/package=elect,https://cran.r-project.org/package=event,https://cran.r-project.org/package=lvnet,https://github.com/noamr/velvette,https://cran.r-project.org/package=relevent,https://github.com/caro401/royal-velvet","0.5906357462722269,0.4418878127802528,0.4358328603548941,0.4249082424315872,0.4238859379434898,0.3744831493060452,0.3647310424355835,0.3639367595419864,0.3611351178376392,0.3531589432905446,0.2935225300040412"
1637,WeightedROC,10.2196/16153,"R version 3.6.1 and variable functions from its packages were used: decision tree, “rpart” in the caret package (using down-sampling and cross-validation) [19,20]; dummy-coded variables, “dummy.code” in the psych package [21]; cross-validation for Lasso, “cv.glmnet” in the glmnet package [22]; survey-weighted multiple logistic regression, “svyglm” in the survey package [23]; weighted ROC curve and AUC, “WeightedROC” and “WeightedAUC,” respectively, in the WeightedROC package [24]; confidence interval of AUC","Sang Min Nam,Thomas A. Peterson,Atul J. Butte,Kyoung Yul Seo,Hyun Wook Han","Logistic regression,National Health and Nutrition Examination Survey,Medicine,Centrality,Lasso (programming language),Receiver operating characteristic","https://cran.r-project.org/package=WeightedROC, https://github.com/tdhock/WeightedROC, https://github.com/cran/WeightedROC","https://cran.r-project.org/package=WeightedROC,https://github.com/cran/WeightedROC,https://github.com/tdhock/WeightedROC,https://cran.r-project.org/package=weightedGCM,https://cran.r-project.org/package=weightedRank,https://cran.r-project.org/package=weightedCL","0.6909547677305009,0.6708753420246972,0.6566457023885515,0.6129730530532143,0.5978498076217114,0.5709853910594409"
1643,WeightedROC,10.2196/27344,"Receiver operating characteristic (ROC) curves were generated using the ggplot2 package [26], and the weighted AUC was calculated by using the “WeightedAUC” function with the sample weight (WeightedROC package) [19].","Sang Min Nam,Thomas A. Peterson,Kyoung Yul Seo,Hyun Wook Han,Jee In Kang","Multicollinearity,Logistic regression","https://cran.r-project.org/package=WeightedROC, https://github.com/tdhock/WeightedROC, https://github.com/cran/WeightedROC","https://cran.r-project.org/package=WeightedROC,https://github.com/tdhock/WeightedROC,https://github.com/cran/WeightedROC,https://cran.r-project.org/package=weightedGCM,https://cran.r-project.org/package=weightedCL,https://cran.r-project.org/package=weightedRank","0.6140317484032416,0.5603144667338633,0.5419961666930262,0.5374063734564116,0.4713926905889363,0.4610923479905715"
1652,activity,10.1038/s41598-021-99341-6,We plotted the activity patterns of each species using a von Mises kernel using the package activity in R version 4.0.2,"Miyabi Nakabayashi,Tomoko Kanamori,Aoi Matsukawa,Joseph Tangah,Augustine Tuuga,Peter Malim,Henry Bernard,Abdul Hamid Ahmad,Ikki Matsuda,Goro Hanya","Sympatric speciation,Carnivore,Nocturnal,Threatened species,Niche differentiation,Biology,Ecology","https://cran.r-project.org/package=activity, https://github.com/cran/activity","https://github.com/cran/activity,https://cran.r-project.org/package=activity,https://cran.r-project.org/package=activityCounts,https://cran.r-project.org/package=ActivityIndex,https://cran.r-project.org/package=biologicalActivityIndices,https://pypi.org/project/activity/,https://cran.r-project.org/package=PhysicalActivity,https://github.com/guillaume-chevalier/LSTM-Human-Activity-Recognition,https://github.com/ActivityWatch/activitywatch,https://github.com/spatie/laravel-activitylog,https://github.com/Shpota/github-activity-generator,https://github.com/Ereza/CustomActivityOnCrash","0.6519783515999125,0.6246694454296721,0.5811892905829803,0.5652833654297953,0.5282138001345162,0.5,0.4996504055494263,0.4087726555245737,0.3109985437125889,0.2869563688189006,0.271601394874615,0.2671474903057665"
1667,activity,10.1186/s12870-015-0666-3,Results This report demonstrates that a respiration activity-monitoring system (RAMOS) can identify compounds with defense priming-inducing activity in parsley cell suspension in culture,"Jana Viola Schilling,Britta Schillheim,Stefan Mahr,Yannik Reufer,Sandi Sanjoyo,Uwe Conrath,Jochen Büchs","Elicitor,Biology,Salicylic acid,Priming (agriculture),Systemic acquired resistance,Plant defense against herbivory,Abiotic component,Plant cell","https://cran.r-project.org/package=activity, https://github.com/cran/activity","https://pypi.org/project/activity/,https://github.com/cran/activity,https://cran.r-project.org/package=activityCounts,https://cran.r-project.org/package=activity,https://cran.r-project.org/package=biologicalActivityIndices,https://cran.r-project.org/package=ActivityIndex,https://github.com/ActivityWatch/activitywatch,https://cran.r-project.org/package=PhysicalActivity,https://github.com/spatie/laravel-activitylog,https://github.com/Shpota/github-activity-generator,https://github.com/Ereza/CustomActivityOnCrash,https://github.com/guillaume-chevalier/LSTM-Human-Activity-Recognition","1.0,0.4869641419198713,0.415519380431246,0.4096554422034744,0.4024814062970709,0.3925383929662234,0.3404855687707247,0.3339151050298652,0.3265412119123677,0.3251958041541177,0.3163985505270211,0.3047469973009983"
1679,activity,10.1371/journal.pone.0256876,We used the function compareCkern in package activity [52] to test whether activity patterns were significantly different for the same species across different sites; for different species at the same site; and between males and females of the same species at the same site (for lion and leopard only).,"Charlotte E. Searle,Josephine Smit,Jeremy J. Cusack,Paolo Strampelli,A. Grau,Lameck Mkuburo,David W. Macdonald,Andrew J. Loveridge,Amy Dickman","Panthera,Leopard,Carnivore,Guild,Crocuta crocuta,Ecology,Sympatric speciation","https://cran.r-project.org/package=activity, https://github.com/cran/activity","https://pypi.org/project/activity/,https://github.com/cran/activity,https://cran.r-project.org/package=activity,https://cran.r-project.org/package=activityCounts,https://cran.r-project.org/package=ActivityIndex,https://cran.r-project.org/package=PhysicalActivity,https://cran.r-project.org/package=biologicalActivityIndices,https://github.com/ActivityWatch/activitywatch,https://github.com/spatie/laravel-activitylog,https://github.com/guillaume-chevalier/LSTM-Human-Activity-Recognition,https://github.com/Ereza/CustomActivityOnCrash,https://github.com/Shpota/github-activity-generator","1.0,0.5856310649346697,0.5160952820784134,0.5129465998584274,0.4719324737290402,0.4187994236012101,0.4045240904832748,0.3846812395753011,0.3633136076131299,0.3375794371671755,0.3235962327620941,0.3133431562195774"
1688,activity,10.3390/ani11020562,"For each pairwise comparison between species, an additional bootstrap analysis was performed to estimate the probability that two sets of circular observations belonged to the same distribution, using the package activity [17] in R 3.5.1","Andrea Viviano,Emiliano Mori,Niccolò Fattorini,Giuseppe Mazza,Lorenzo Lazzeri,Alessandra Panichi,Luigi Strianese,Walid Fathy Mohamed","Capreolus,Vulpes,Roe deer,Predation,Marten,Interspecific competition,Ecology,Biology","https://cran.r-project.org/package=activity, https://github.com/cran/activity","https://github.com/cran/activity,https://cran.r-project.org/package=activity,https://cran.r-project.org/package=activityCounts,https://cran.r-project.org/package=ActivityIndex,https://cran.r-project.org/package=biologicalActivityIndices,https://pypi.org/project/activity/,https://cran.r-project.org/package=PhysicalActivity,https://github.com/guillaume-chevalier/LSTM-Human-Activity-Recognition,https://github.com/spatie/laravel-activitylog,https://github.com/ActivityWatch/activitywatch,https://github.com/Ereza/CustomActivityOnCrash,https://github.com/Shpota/github-activity-generator","0.6421959336780713,0.6027375819638875,0.5624524795242126,0.5223238441008211,0.5116102294147588,0.5,0.469020261813709,0.3733348126891839,0.2771092811064137,0.2594427021780141,0.2442577305683855,0.22386230519328"
1704,activity,10.3390/ani9121071,"Thus, we fitted non-parametric circular kernel density models using the packages “activity” (Version 1.1) and “overlap” (Version 0.3.2) [72,73], in the statistical software R (version 3.6.1) [74]","Yixin Chen,Zhishu Xiao,Long Zhang,Xinwen Wang,Ming Li,Zuofu Xiang","Rhythm,Ecology","https://cran.r-project.org/package=activity, https://github.com/cran/activity","https://cran.r-project.org/package=activity,https://github.com/cran/activity,https://cran.r-project.org/package=activityCounts,https://cran.r-project.org/package=ActivityIndex,https://cran.r-project.org/package=PhysicalActivity,https://pypi.org/project/activity/,https://cran.r-project.org/package=biologicalActivityIndices,https://github.com/guillaume-chevalier/LSTM-Human-Activity-Recognition,https://github.com/ActivityWatch/activitywatch,https://github.com/spatie/laravel-activitylog,https://github.com/Ereza/CustomActivityOnCrash,https://github.com/Shpota/github-activity-generator","0.6228205832049378,0.6188516260416079,0.560346841702543,0.5595295052058422,0.5121188108435366,0.5,0.4842955897781648,0.4089510142195235,0.3246429191287766,0.2917031995478215,0.2594699474321326,0.2578906517614666"
1705,ads,10.1002/ece3.4592,"The L 12 (r)?function was calculated between 1 m and 10 m for distance r by using the package ads (Pélissier & Goreaud, 2015) for free statistical software R (R Core Team, 2017)","Koichi Takahashi,Yoshifumi Ikeyama,Isao Okuhara","Evergreen,Hardwood,Competition (biology),Ecology,Distribution (mathematics)","https://cran.r-project.org/package=ads, https://github.com/cran/ads","https://cran.r-project.org/package=ads,https://cran.r-project.org/package=AdsorpR,https://cran.r-project.org/package=adsDataHubR,https://cran.r-project.org/package=amazonadsR,https://cran.r-project.org/package=appleadsR,https://github.com/cran/ads,https://pypi.org/project/ads/,https://github.com/adsbypasser/adsbypasser,https://github.com/kboghdady/youTube_ads_4_pi-hole,https://github.com/TG-Twilight/AWAvenue-Ads-Rule,https://github.com/jerryn70/GoodbyeAds,https://github.com/revive-adserver/revive-adserver","0.6208404390444705,0.5505519492509705,0.4597890964316957,0.4534263520569034,0.4452359663521122,0.3638013334773111,0.326020968230979,0.2628504390583304,0.2543668602891102,0.2414461512007363,0.1770132618691622,0.108327516868323"
1721,ampir,10.7717/peerj.10555,"(2020) presented ampir, which does support detection of precursor sequences","Célio Dias Santos Júnior,Shaojun Pan,Xing‐Ming Zhao,Luís Pedro Coelho","In silico,Computational biology,Precision and recall,Genome,Antimicrobial peptides,Computer science","https://cran.r-project.org/package=ampir, https://github.com/Legana/ampir, https://github.com/cran/ampir","https://github.com/arguman/ampirik,https://cran.r-project.org/package=ampir,https://github.com/Legana/ampir,https://github.com/cran/ampir,https://github.com/Aveglia/vAMPirus,https://cran.r-project.org/package=ami,https://github.com/iracooke/ampir_shiny,https://cran.r-project.org/package=amp,https://cran.r-project.org/package=mpr","0.7398895790200137,0.6755784638198854,0.6192824291907317,0.6036922589736284,0.5318060909232796,0.4706495655188799,0.4262089449239892,0.3957067973980888,0.349434568669983"
1730,anocva,10.3389/fnins.2017.00016,ANOCVA is implemented in R and is freely available at the R project website (package “anocva”).,"Maciel Calebe Vidal,João Ricardo Sato,Joana Bisol Balardin,Daniel Y. Takahashi,André Fujita","Autism spectrum disorder,Autism","https://cran.r-project.org/package=anocva, https://github.com/cran/anocva","https://github.com/cran/anocva,https://cran.r-project.org/package=anocva,https://cran.r-project.org/package=rofanova,https://github.com/davicaetano/anocva,https://cran.r-project.org/package=granova,https://cran.r-project.org/package=kanova,https://github.com/conda-forge/r-anocva-feedstock","0.6464008098782114,0.6355470207056466,0.6123674462427675,0.5467701797084503,0.5427461788335504,0.5348748280311652,0.3862111565094882"
1740,assignPOP,10.1002/ece3.6304,"Then, both data sets were used as input files to the assign.X function from assignPOP v1.1.4 (Chen et al., 2018), which uses the baseline data (i.e., the basin of origin data set) to build a predictive model which is subsequently used to make predictions on the origin of the test data (i.e., the genotypes of the Corsican lobsters)","Tom L. Jenkins,Charlie D. Ellis,Éric Durieux,Jean‐José Filippi,Jérémy Bracconi,Jamie R. Stevens","Stocking,Biology,Fishery,Hatchery,Corsican,Population","https://cran.r-project.org/package=assignPOP, https://github.com/alexkychen/assignPOP, https://github.com/cran/assignPOP","https://github.com/cavega36/AssignPopModule,https://github.com/cran/assignPOP,https://cran.r-project.org/package=assignPOP,https://github.com/alexkychen/assignPOP,https://github.com/ishratc/Cross_Validation_and_AssignPop,https://cran.r-project.org/package=assignR,https://cran.r-project.org/package=Massign,https://cran.r-project.org/package=BayesDesign","0.7035185185185185,0.5955250103992444,0.5808990153186876,0.5690673845785635,0.5138888888888888,0.4711158820442737,0.4138228972181283,0.2574666292117381"
1748,assignPOP,10.1038/s41598-020-72369-w,The package assignPOP was also used to standardize the data with and without the optional software to remove low variance loci across the dataset,"Natacha Nikolic,Iratxe Montes,Maxime Lalire,Alexis Puech,Nathalie Bodin,Sophie Arnaud‐Haond,Sven Kerwath,Emmanuel Corse,Philippe Gaspar,Stéphanie Hollanda,Jérôme Bourjea,Wendy West,Sylvain Bonhommeau","Albacore,Tuna,Biological dispersal,Thunnus,Population,Fishery,Geography,Yellowfin tuna","https://cran.r-project.org/package=assignPOP, https://github.com/alexkychen/assignPOP, https://github.com/cran/assignPOP","https://github.com/cavega36/AssignPopModule,https://cran.r-project.org/package=assignPOP,https://github.com/alexkychen/assignPOP,https://github.com/cran/assignPOP,https://github.com/ishratc/Cross_Validation_and_AssignPop,https://cran.r-project.org/package=assignR,https://cran.r-project.org/package=Massign,https://cran.r-project.org/package=BayesDesign","0.7030764935790061,0.5430357273310306,0.5366883115444617,0.5135580026724031,0.5132572585147961,0.4580505781750968,0.3706994055456002,0.25489308527746"
1756,assignPOP,10.1111/eva.12849,assignPOP uses a cross‐validation procedure followed by PCA to evaluate assignment accuracy and membership probabilities,"Tom L. Jenkins,Charlie D. Ellis,Alexandros Triantafyllidis,Jamie R. Stevens","Cline (biology),Biology,Genetic structure,Population","https://cran.r-project.org/package=assignPOP, https://github.com/alexkychen/assignPOP, https://github.com/cran/assignPOP","https://github.com/cavega36/AssignPopModule,https://cran.r-project.org/package=assignPOP,https://github.com/cran/assignPOP,https://github.com/alexkychen/assignPOP,https://github.com/ishratc/Cross_Validation_and_AssignPop,https://cran.r-project.org/package=assignR,https://cran.r-project.org/package=Massign,https://cran.r-project.org/package=BayesDesign","0.7053703703703704,0.6129530799692602,0.5873258340137977,0.5559800394155361,0.5055555555555555,0.4443781706468514,0.4134585845367934,0.316341389183308"
1764,assignPOP,10.1111/eva.12962,"For cross‐validation in assignPOP, using the top half loci with highest F ST values versus","Yunke Wu,Steven M. Bogdanowicz,José Á. Andrés,Kendra A. Vieira,Baode Wang,Allard A. Cossé,Scott Pfister","Lymantria dispar,Introgression,Gypsy moth,Biology,Population","https://cran.r-project.org/package=assignPOP, https://github.com/alexkychen/assignPOP, https://github.com/cran/assignPOP","https://github.com/cavega36/AssignPopModule,https://cran.r-project.org/package=assignPOP,https://github.com/cran/assignPOP,https://github.com/ishratc/Cross_Validation_and_AssignPop,https://cran.r-project.org/package=assignR,https://github.com/alexkychen/assignPOP,https://cran.r-project.org/package=Massign,https://cran.r-project.org/package=BayesDesign","0.7205263157894737,0.5606460588545404,0.514455664131725,0.4803462254120148,0.4710943299818709,0.443324748304678,0.373292888110502,0.296517935607261"
1772,assignPOP,10.3390/ani10091584,"In order to overcome the problem of unbalanced population sizes, a machine-learning approach (assignPOP package, r software) was applied to study the mean and variance of assignments (Figure 3)","David Gamarra,Masaaki Taniguchi,Noelia Aldai,Aisaku Arakawa,A. López-Oceja,Marian M. de Pancorbo","Traceability,Characterization (materials science)","https://cran.r-project.org/package=assignPOP, https://github.com/alexkychen/assignPOP, https://github.com/cran/assignPOP","https://github.com/cavega36/AssignPopModule,https://cran.r-project.org/package=assignPOP,https://github.com/alexkychen/assignPOP,https://github.com/cran/assignPOP,https://cran.r-project.org/package=assignR,https://cran.r-project.org/package=Massign,https://github.com/ishratc/Cross_Validation_and_AssignPop,https://cran.r-project.org/package=BayesDesign","0.7077541371158392,0.6491020244162531,0.6171361051364805,0.6046733089689666,0.5920891362174358,0.5276210566087476,0.4990543735224586,0.4273442481842295"
1777,beautifulsoup4,10.3390/s20010190,"Our API for the acquisition of weather data operates by scraping the web page of the automatic Brazilian weather stations [5] using the libraries requests [67] and beautifulsoup4 [68], as well the frameworks Django [69] and Django rest [70]","Nídia G. S. Campos,Atslands R. da Rocha,Rubens Sonsol Gondim,Ticiana L. Coelho da Silva,Danielo G. Gomes","Irrigation,Irrigation management,Agricultural engineering,Computer science","https://pypi.org/project/beautifulsoup4/, https://github.com/wention/BeautifulSoup4","https://github.com/PythonDevMaster/beautifulSoup4,https://github.com/collegue1337/BeautifulSoup4,https://pypi.org/project/beautifulsoup4/,https://github.com/YouXianMing/BeautifulSoup4-WebCralwer,https://github.com/wention/BeautifulSoup4,https://github.com/meteopavel/BeautifulSoup4_PEP_Parser","0.7507575757575757,0.5265816878590118,0.5081339081128439,0.4667297797308425,0.4566142192408765,0.2946387472301721"
1781,beepr,10.1371/journal.pone.0188955,"It incorporates existing packages calibration, roc, gbm.predict.grids (from [31]’s appendix, bundled into gbm.utils by Dedman), beepr, dismo, gbm, mapplots, mgcv, raster, rgdal and vegan, and functions also built by the authors for this task: gbm.map, gbm.basemap, gbm.rsb, gbm.cons, gbm.valuemap, gbm.bfcheck and gbm.loop","Simon Dedman,Rick Officer,Maurice Clarke,David G. Reid,Deirdre Brophy","Software,Computer science","https://cran.r-project.org/package=beepr, https://github.com/rasmusab/beepr, https://github.com/cran/beepr","https://github.com/beeverycreative/helloBEEprusa-hardware,https://cran.r-project.org/package=beepr,https://github.com/rasmusab/beepr,https://github.com/cran/beepr,https://cran.r-project.org/package=debkeepr,https://github.com/xreef/beeprint_3d_printer_web_interface,https://cran.r-project.org/package=bpr,https://cran.r-project.org/package=epr,https://github.com/panyanyany/beeprint,https://github.com/xreef/MKS_WIFI_upgrade_with_BeePrint_web_interface","0.6082739156268568,0.473879005034375,0.4695182094085946,0.4657041652042881,0.3883392765338903,0.3533083972911253,0.3191581767066325,0.3145133687673547,0.2719878571107984,0.2714992995143149"
1791,beepr,10.3389/fimmu.2021.632333,"The raw RNA-seq data was analyzed using the statistical computing environment R, the Bioconductor suite of packages for R and RStudio (tidyverse, reshape2, tximport, biomaRt, RColorBrewer, genefilter, edgeR, matrixStats, hrbrthemes, gplots, limma, DT, gt, plotly, beepr, skimr, cowplot, data.table, sva).","Pingping Yang,Lu Liu,Lizhe Sun,Pu Fang,Nathaniel W. Snyder,Jason Saredy,Yong Ji,Wen Shen,Xuebin Qin,Qinghua Wu,Xiaofeng Yang,Hong Wang","Transcriptome,Monocyte","https://cran.r-project.org/package=beepr, https://github.com/rasmusab/beepr, https://github.com/cran/beepr","https://github.com/beeverycreative/helloBEEprusa-hardware,https://github.com/cran/beepr,https://github.com/rasmusab/beepr,https://cran.r-project.org/package=beepr,https://cran.r-project.org/package=debkeepr,https://cran.r-project.org/package=epr,https://cran.r-project.org/package=bpr,https://github.com/xreef/beeprint_3d_printer_web_interface,https://github.com/panyanyany/beeprint,https://github.com/xreef/MKS_WIFI_upgrade_with_BeePrint_web_interface","0.5799460773144983,0.5397312799504427,0.5342987973582416,0.5311066445874839,0.4766529870590346,0.4198003238602639,0.4156723124821146,0.277818204612796,0.218121833205223,0.1921489747874583"
1809,biopy,10.1093/molbev/msx126,"For all simulations, the version of biopy (Heled, unpublished data) used was 0.1.9","Huw A. Ogilvie,Remco Bouckaert,Alexei J. Drummond","Coalescent theory,Estimator,Tree (set theory)",https://github.com/jheled/biopy,"https://github.com/jheled/biopy,https://github.com/peterjc/biopython_workshop,https://github.com/bigwiv/Biopython-cn,https://github.com/biopython/biopython,https://cran.r-project.org/package=ioncopy,https://cran.r-project.org/package=mcbiopi,https://pypi.org/project/biopy/,https://github.com/biopython/biopython.github.io,https://cran.r-project.org/package=rbioapi,https://github.com/tiagoantao/biopython-notebook,https://cran.r-project.org/package=iopsych,https://cran.r-project.org/package=bitops","0.5060047969264215,0.4610157945072256,0.4579252441326366,0.4558913323444624,0.4459100834026923,0.4333459353287339,0.4225743743135466,0.4196576456113647,0.4188056630576215,0.3950801472752578,0.3789431724627192,0.3640548622573643"
1812,biopy,10.1093/molbev/msx126,"Simulated trees were generated using biopy, and trees sampled from a prior distribution were generated using StarBEAST2 with all new features enabled","Huw A. Ogilvie,Remco Bouckaert,Alexei J. Drummond","Coalescent theory,Estimator,Tree (set theory)",https://github.com/jheled/biopy,"https://github.com/peterjc/biopython_workshop,https://github.com/jheled/biopy,https://cran.r-project.org/package=mcbiopi,https://github.com/bigwiv/Biopython-cn,https://cran.r-project.org/package=ioncopy,https://github.com/biopython/biopython,https://pypi.org/project/biopy/,https://cran.r-project.org/package=rbioapi,https://github.com/biopython/biopython.github.io,https://cran.r-project.org/package=iopsych,https://github.com/tiagoantao/biopython-notebook,https://cran.r-project.org/package=bitops","0.4784433283722006,0.4711983144325441,0.4601177266080499,0.4403594796458469,0.4315702340498557,0.4282383683485289,0.4228104906632438,0.4073427287424169,0.4007488320155929,0.3947897955705102,0.385344667324353,0.3723902747373013"
1833,biopy,10.1093/sysbio/syv118,"Sequence alignments were also simulated using biopy for experiments 1 and 2, and Seq-Gen (Rambaut and Grass 1997) was used to simulate nucleotide alignments for experiment 3.","Huw A. Ogilvie,Joseph Heled,Dong Xie,Alexei J. Drummond","Coalescent theory,Concatenation (mathematics),Supermatrix,Phylogenetic tree,Bayesian probability",https://github.com/jheled/biopy,"https://github.com/jheled/biopy,https://github.com/biopython/biopython,https://github.com/peterjc/biopython_workshop,https://cran.r-project.org/package=ioncopy,https://github.com/bigwiv/Biopython-cn,https://cran.r-project.org/package=mcbiopi,https://pypi.org/project/biopy/,https://github.com/biopython/biopython.github.io,https://github.com/tiagoantao/biopython-notebook,https://cran.r-project.org/package=rbioapi,https://cran.r-project.org/package=iopsych,https://cran.r-project.org/package=bitops","0.5706742374402172,0.4928815392443443,0.4922034471883464,0.4581358033231368,0.4528678740453059,0.4378477207099022,0.422074411471539,0.4220196186388925,0.4142604472085562,0.3949957473468151,0.3785631637774316,0.3325725060827412"
1836,biopy,10.1186/1471-2148-12-23,"Tree files were summarized in biopy v0.1.2 [104], the posterior was resampled, and the variance among 100 random resampled species trees was visualized in DensiTree [105]","Christine D. Bacon,Miles J. McKenna,Mark P. Simmons,Warren L. Wagner","Coalescent theory,Biology,Sympatric speciation,Evolutionary biology,Lineage (genetic),Monophyly,Reticulate evolution,Gene flow,Phylogenetic tree",https://github.com/jheled/biopy,"https://github.com/peterjc/biopython_workshop,https://github.com/biopython/biopython,https://github.com/jheled/biopy,https://github.com/bigwiv/Biopython-cn,https://github.com/tiagoantao/biopython-notebook,https://cran.r-project.org/package=ioncopy,https://cran.r-project.org/package=rbioapi,https://github.com/biopython/biopython.github.io,https://cran.r-project.org/package=mcbiopi,https://pypi.org/project/biopy/,https://cran.r-project.org/package=iopsych,https://cran.r-project.org/package=bitops","0.5070660405688816,0.4930336615358822,0.4850886050197813,0.467709640496307,0.4536894756693172,0.4415591835611866,0.4312617435400714,0.4136263831964655,0.4127005332282611,0.4071385806633366,0.3735728855463081,0.3074285446640886"
1848,biopy,10.1186/1471-2148-13-221,"The methods are implemented in biopy [9], and integrated with DensiTree, making it easy to examine the summary tree in the context of the full posterior.","Joseph Heled,Remco Bouckaert","Tree (set theory),Set (abstract data type),Phylogenetic tree,Computer science",https://github.com/jheled/biopy,"https://github.com/peterjc/biopython_workshop,https://github.com/biopython/biopython,https://cran.r-project.org/package=mcbiopi,https://github.com/jheled/biopy,https://github.com/bigwiv/Biopython-cn,https://github.com/biopython/biopython.github.io,https://cran.r-project.org/package=rbioapi,https://pypi.org/project/biopy/,https://cran.r-project.org/package=ioncopy,https://github.com/tiagoantao/biopython-notebook,https://cran.r-project.org/package=iopsych,https://cran.r-project.org/package=bitops","0.5637405847746229,0.5301726892842228,0.4806750333734921,0.4670891272288466,0.4637290117877816,0.4509311193078622,0.4416268504228129,0.438122267140046,0.4267060740752989,0.4263795880872277,0.410303544746106,0.3722165358532606"
1863,biosignalEMG,10.3758/s13428-020-01435-y,"In addition, a baseline correction using the mean level of activation during the baseline measurement was applied to the EMG channels using the dcbiasremoval function from the biosignalEMG package (Guerrero & Macias-Diaz, 2018)","Laura Israel,Felix D. Schönbrodt","Variance (accounting),Facial expression,Set (abstract data type),Benchmark (surveying),Psychology,Dimension (graph theory)","https://cran.r-project.org/package=biosignalEMG, https://github.com/cran/biosignalEMG","https://cran.r-project.org/package=biosignalEMG,https://github.com/cran/biosignalEMG,https://cran.r-project.org/package=signal,https://cran.r-project.org/package=gsignal,https://cran.r-project.org/package=phylosignal","0.608465990110568,0.5699941104404815,0.4385555901331263,0.4295894711699541,0.363010257780362"
1868,biosignalEMG,10.3758/s13428-020-01435-y,"In line with the recommendations of Fridlund and Cacioppo (1986), we also applied a low-pass filter at 250 Hz using the lowpass function from the biosignalEMG package (Guerrero & Macias-Diaz, 2018)","Laura Israel,Felix D. Schönbrodt","Variance (accounting),Facial expression,Set (abstract data type),Benchmark (surveying),Psychology,Dimension (graph theory)","https://cran.r-project.org/package=biosignalEMG, https://github.com/cran/biosignalEMG","https://cran.r-project.org/package=biosignalEMG,https://github.com/cran/biosignalEMG,https://cran.r-project.org/package=signal,https://cran.r-project.org/package=gsignal,https://cran.r-project.org/package=phylosignal","0.5984498020850935,0.5875749474518188,0.45125307075208,0.4498433380808886,0.3848816522581466"
1872,bootLR,10.1016/j.pmedr.2021.101447,"All analyses were performed in RStudio (version 1.2.1335) using the packages rms, cutpointr, bootLR, ROCR, and ggplot2 (R Core Team, 2019, Thiele, 2020, Marill, 2017, Sing et al., 2005, Wickham, 2016, Harrell, 2019).","Tim Kortlever,Manon van der Vlugt,Evelien Dekker,Patrick M. Bossuyt","Colonoscopy,Medicine,Colorectal cancer,Logistic regression,Asymptomatic,Feces,Colorectal cancer screening","https://cran.r-project.org/package=bootLR, https://github.com/cran/bootLR","https://github.com/cran/bootLR,https://cran.r-project.org/package=bootLR,https://cran.r-project.org/package=boot,https://github.com/gsk3/bootLR,https://cran.r-project.org/package=bootUR,https://github.com/Gustavolmo/bootlr,https://github.com/irinakostikova/bootLR2","0.6363906856137092,0.6264201645847398,0.5810120800723361,0.5697431191109648,0.552319801967206,0.542307129263651,0.5003367003367004"
