ID,software_mention,package_url,homepage_url,github_repo,exact_match,doi,paragraph,authors_oa,authors,field/topic/keywords
SM3077,matplotlib,"https://pypi.org/project/matplotlib,https://github.com/matplotlib/matplotlib,https://matplotlib.org/",,,True,10.7717/peerj.1029,"GraPhlAn uses the matplotlib library (Hunter, 2007)","https://openalex.org/A5023870348,https://openalex.org/A5021685640,https://openalex.org/A5049288816,https://openalex.org/A5008844345,https://openalex.org/A5068576885","Francesco Asnicar,George Weingart,Timothy L. Tickle,Curtis Huttenhower,Nicola Segata","Metadata,Metagenomics,Phylogenetic tree,Visualization,Genomics"
SM3077,matplotlib,"https://pypi.org/project/matplotlib,https://github.com/matplotlib/matplotlib,https://matplotlib.org/",,,True,10.1038/sdata.2018.280,"The notebooks import the following modules: pandas (version 0.22.0), numpy (version 1.14.0), matplotlib (version 2.1.2), and csv (version 1.0).","https://openalex.org/A5013904380,https://openalex.org/A5020185210,https://openalex.org/A5070378593,https://openalex.org/A5017445529,https://openalex.org/A5002276197,https://openalex.org/A5101746217,https://openalex.org/A5057569278,https://openalex.org/A5054715001,https://openalex.org/A5100439937,https://openalex.org/A5084224959,https://openalex.org/A5046924442,https://openalex.org/A5027993128,https://openalex.org/A5055937379,https://openalex.org/A5055830218,https://openalex.org/A5039923713,https://openalex.org/A5048443949,https://openalex.org/A5078552854","Cathy Nangini,Anna Peregon,Philippe Ciais,Ulf Weddige,Felix Vogel,Jun Wang,François‐Marie Bréon,Simeran Bachra,Yilong Wang,K. R. Gurney,Yoshiki Yamagata,Kyra Appleby,Sara Telahoun,Josep G. Canadell,Arnulf Grübler,Shobhakar Dhakal,Felix Creutzig","Greenhouse gas,Environmental science,China"
SM3077,matplotlib,"https://pypi.org/project/matplotlib,https://github.com/matplotlib/matplotlib,https://matplotlib.org/",,,True,10.1038/s41398-018-0334-0,"We used the publicly available Python eSig package (version 0.6.31) to calculate signatures of streams of data, Python pandas package (version 0.20.1) for statistical analysis, data manipulations and processing, Python scikit-learn package (version 0.18.1) for machine learning tasks and matplotlib for plotting and graphics (version 2.0.1).","https://openalex.org/A5077371715,https://openalex.org/A5037628078,https://openalex.org/A5074939684,https://openalex.org/A5033716148,https://openalex.org/A5034057328","Imanol Pérez Arribas,Guy M. Goodwin,John Geddes,Terry Lyons,Kate Saunders","Borderline personality disorder,Mood,Bipolar disorder,Psychology"
SM3077,matplotlib,"https://pypi.org/project/matplotlib,https://github.com/matplotlib/matplotlib,https://matplotlib.org/",,,True,10.1038/s41598-017-16050-9,"Subsequent analyses were performed using Python in Jupyter Notebook, using the numpy, sklearn, pandas, and SciPy packages, as well as matplotlib and Seaborn visualization libraries","https://openalex.org/A5039348525,https://openalex.org/A5100461518,https://openalex.org/A5089511600,https://openalex.org/A5088500114,https://openalex.org/A5072762956","Rachel K. Severin,Xinwei Li,Kun Qian,Andreas Mueller,Lynn Petukhova","Hair follicle,Biology,Computational biology,DNA sequencing,Gene,Disease"
SM3411,numpy,"https://pypi.org/project/numpy,https://numpy.org/,https://github.com/numpy/numpy",,,True,10.1098/rstb.2013.0067,"2.7.3 (http://www.python.org) with its numpy, scipy and pylab extension modules","https://openalex.org/A5079544909,https://openalex.org/A5029730228,https://openalex.org/A5007588886,https://openalex.org/A5068224973","Bernard Marius ‘t Hart,Hannah Claudia Elfriede Fanny Schmidt,Ingo Klein-Harmeyer,Wolfgang Einhäuser","Gaze,Contrast (vision),Fixation (population genetics),Covert,Eye movement"
SM3411,numpy,"https://pypi.org/project/numpy,https://numpy.org/,https://github.com/numpy/numpy",,,True,10.1371/journal.pcbi.1007113,"All statistical analyses and data visualization were performed using Jupyter Notebook [64] and Python 2.7, and the following packages: scipy.stats, numpy [65], pandas [66], matplotlib [67], mpl_toolkits, matplotlib_venn, seaborn, statsmodels.stats.multitest.fdrcorrection, mygene [68,69], sklearn.decomposition.PCA [59], sklearn.preprocessing.StandardScaler.","https://openalex.org/A5014794521,https://openalex.org/A5078768179,https://openalex.org/A5005990188,https://openalex.org/A5077085914,https://openalex.org/A5063001738,https://openalex.org/A5012991069","Claire Bomkamp,Shreejoy J. Tripathy,Carolina Bengtsson Gonzales,Jens Hjerling‐Leffler,Ann Marie Craig,Paul Pavlidis","Electrophysiology,Biology,Excitatory postsynaptic potential,Transcriptome,Neuroscience,Gene expression,Inhibitory postsynaptic potential,Phenotype"
SM3411,numpy,"https://pypi.org/project/numpy,https://numpy.org/,https://github.com/numpy/numpy",,,True,10.1038/s41598-017-13828-9,"To use the code, one requires a Python 3 interpreter, as well as the numpy, scipy and pandas Python modules","https://openalex.org/A5023611475,https://openalex.org/A5101893553,https://openalex.org/A5005166809","Diana Suleimenova,David Bell,Derek Groen","Refugee,Forced migration,Destinations,Computer science,Set (abstract data type)"
SM3411,numpy,"https://pypi.org/project/numpy,https://numpy.org/,https://github.com/numpy/numpy",,,True,10.1371/journal.pone.0206193,"All scripts were coded in Matlab and Python using statistics libraries (numpy, pylab, scilab and matplotlib)","https://openalex.org/A5059228304,https://openalex.org/A5091781295,https://openalex.org/A5022001331,https://openalex.org/A5031809595,https://openalex.org/A5001500450","Axel Séguret,Bertrand Collignon,Léo Cazenille,Yohann Chemtob,José Halloy","Danio,Zebrafish,Group cohesiveness,Cohesion (chemistry),Group (periodic table),Population,Fish <Actinopterygii>"
SM3411,numpy,"https://pypi.org/project/numpy,https://numpy.org/,https://github.com/numpy/numpy",,,True,10.7717/peerj.4925,"AMPtk is written in Python and relies on several modules: edlib (Šošic & Šikic, 2017), biopython (Cock et al., 2009), biom-format (McDonald et al., 2012), pandas (McKinney, 2010), numpy (van der Walt, Colbert & Varoquaux, 2011), and matplotlib modules (Hunter, 2007)","https://openalex.org/A5089606692,https://openalex.org/A5016226368,https://openalex.org/A5025711268,https://openalex.org/A5043890333","Jonathan Palmer,Michelle A. Jusino,Mark T. Banik,Daniel L. Lindner","Amplicon,Amplicon sequencing,Spike (software development),Computer science,Software,Computational biology"
SM3411,numpy,"https://pypi.org/project/numpy,https://numpy.org/,https://github.com/numpy/numpy",,,True,10.1038/s41598-019-44272-6,"We simulated one single admixture event from Southern Ural/West Siberian to both Indo-European and Hungarian Sekler populations occurring 30 generations ago, with same unknown amount of admixture [using numpy.random.random_sample] and then randomly drifted for 30 generations","https://openalex.org/A5052722450,https://openalex.org/A5055147105,https://openalex.org/A5021927788,https://openalex.org/A5057806403,https://openalex.org/A5103122382,https://openalex.org/A5014758692,https://openalex.org/A5063198288,https://openalex.org/A5091399630,https://openalex.org/A5020775311,https://openalex.org/A5005542782,https://openalex.org/A5013273051,https://openalex.org/A5015103512,https://openalex.org/A5081209814,https://openalex.org/A5058282202,https://openalex.org/A5078963278,https://openalex.org/A5112203950,https://openalex.org/A5076155453,https://openalex.org/A5056308153","Helen Post,Endre Németh,László Klima,Rodrigo Flores,Tibor Fehér,Attila Türk,Gábor J. Székely,Hovhannes Sahakyan,Mayukh Mondal,Francesco Montinaro,Monika Karmin,Lauri Saag,Bayazit Yunusbayev,Э. К. Хуснутдинова,Ene Metspalu,Richard Villems,Kristiina Tambets,Siiri Rootsi",Clade
SM3411,numpy,"https://pypi.org/project/numpy,https://numpy.org/,https://github.com/numpy/numpy",,,True,10.1371/journal.pgen.1009774,"Bioinformatic analyses were done using Python 3.6 and the following packages: numpy 1.18.1, pandas 1.0.3 and matplotlib 3.1.3","https://openalex.org/A5073555059,https://openalex.org/A5034591110,https://openalex.org/A5014211932,https://openalex.org/A5042454677,https://openalex.org/A5040675375,https://openalex.org/A5034714637,https://openalex.org/A5048236897","Payel Ganguly,Landiso Madonsela,Jesse T. Chao,Christopher Loewen,Timothy P. O’Connor,Esther M. Verheyen,Douglas W. Allan","PTEN,Biology,Computational biology,PI3K/AKT/mTOR pathway,Drosophila melanogaster"
SM3411,numpy,"https://pypi.org/project/numpy,https://numpy.org/,https://github.com/numpy/numpy",,,True,10.1186/s12864-019-6436-0,"0.22.0), numpy (v","https://openalex.org/A5051220504,https://openalex.org/A5068820428,https://openalex.org/A5048068282,https://openalex.org/A5062235012","Karol Szlachta,Heather M. Raimer,Laurey Comeau,Yuh‐Hwa Wang","Biology,Computational biology,Genome,DNA microarray,Genetics"
SM3411,numpy,"https://pypi.org/project/numpy,https://numpy.org/,https://github.com/numpy/numpy",,,True,10.1128/mBio.03221-19,"The pipeline was written in Python3 with packages pandas, numpy, Biopython, pybedtools, pyBigWig, and pysam","https://openalex.org/A5053213516,https://openalex.org/A5027183819,https://openalex.org/A5079154247,https://openalex.org/A5101835206,https://openalex.org/A5020556769,https://openalex.org/A5072088715,https://openalex.org/A5063545607","Guy E. Townsend,Weiwei Han,Nathan D. Schwalm,Xinyu Hong,Natasha A. Bencivenga-Barry,Andrew L. Goodman,Eduardo A. Groisman","Bacteroides thetaiotaomicron,Bacteroides,Master regulator,Regulator,Colonization,Microbiology"
SM3411,numpy,"https://pypi.org/project/numpy,https://numpy.org/,https://github.com/numpy/numpy",,,True,10.1371/journal.pone.0218966,"Our algorithm is presented in Algorithm 1, which was developed in Python 3.6.1 with the packages pandas 0.20.3 and numpy 1.13.1.","https://openalex.org/A5018619730,https://openalex.org/A5034445134,https://openalex.org/A5000370051,https://openalex.org/A5031316086,https://openalex.org/A5047915893,https://openalex.org/A5046228322","Luana Fragoso,Tuhin Paul,Flaviu Vadan,Kevin G. Stanley,Scott Bell,Nathaniel Osgood","Curse of dimensionality,Computer science,Data science,Dimension (graph theory),Intrinsic dimension,Scope (computer science),Data mining"
SM3412,pandas,"https://pypi.org/project/pandas,https://pandas.pydata.org/,https://github.com/pandas-dev/pandas",,,True,10.1186/1476-072X-13-11,Statistics were computed using the open-source Python statsmodels and pandas packages.,"https://openalex.org/A5075458779,https://openalex.org/A5053211657,https://openalex.org/A5071029793","Crispin Cooper,David Fone,Alain Chiaradia","Severance,Cohesion (chemistry)"
SM3412,pandas,"https://pypi.org/project/pandas,https://pandas.pydata.org/,https://github.com/pandas-dev/pandas",,,True,10.1371/journal.pone.0230416,"The processing pipeline, including DAS classification, as well as the descriptive part below were all developed in Python [32], mainly relying on the following libraries or tools: scipy [33], scikit-learn [34], pandas [35], numpy [36], nltk [37], matplotlib [38], seaborn [39], gensim [40], beautifulsoup (https://www.crummy.com/software/BeautifulSoup), TextBlob (https://github.com/sloria/textblob) and pymongo (MongoDB, https://www.mongodb.com).","https://openalex.org/A5005227218,https://openalex.org/A5028150013,https://openalex.org/A5089425931,https://openalex.org/A5061727541,https://openalex.org/A5062737501","Giovanni Colavizza,Iain Hrynaszkiewicz,Isla Staden,Kirstie Whitaker,Barbara McGillivray","Citation,Data science"
SM3412,pandas,"https://pypi.org/project/pandas,https://pandas.pydata.org/,https://github.com/pandas-dev/pandas",,,True,10.3390/ma14164507,"First, all data is converted to the form of DataFrame from pandas library [52]","https://openalex.org/A5053307261,https://openalex.org/A5024157828,https://openalex.org/A5036008144,https://openalex.org/A5076171590","Piotr Macioł,J. Falkus,Paulina Indyka,B. Dubiel","Inconel 625,Microanalysis,Inconel,Materials science,Identification (biology)"
SM3412,pandas,"https://pypi.org/project/pandas,https://pandas.pydata.org/,https://github.com/pandas-dev/pandas",,,True,10.1186/s12911-019-0805-0,"All analyses were performed using Python version 2.7 and relevant open-source libraries: scikit-learn, scipy, pandas and numpy.","https://openalex.org/A5059036271,https://openalex.org/A5044010239,https://openalex.org/A5067023223,https://openalex.org/A5101881419,https://openalex.org/A5022288501,https://openalex.org/A5073010916","Maria Pikoula,Jennifer K Quint,Francis Nissen,Harry Hemingway,Liam Smeeth,Spiros Denaxas","Medicine,COPD,Comorbidity"
SM3412,pandas,"https://pypi.org/project/pandas,https://pandas.pydata.org/,https://github.com/pandas-dev/pandas",,,True,10.1186/s12864-019-5924-6,I used this binary table to calculate the Hamming distance [11] between all strains in Python using pandas and the scipy spatial packages.,https://openalex.org/A5007835427,Elisha Roberson,"Biology,Computational biology,Genome"
SM3412,pandas,"https://pypi.org/project/pandas,https://pandas.pydata.org/,https://github.com/pandas-dev/pandas",,,True,10.1038/s41598-019-44839-3,"Data processing was performed using Python, and third party libraries such as NumPy, pandas, scikit-image and scikit-learn.","https://openalex.org/A5065895211,https://openalex.org/A5024643263,https://openalex.org/A5015611215,https://openalex.org/A5046813994,https://openalex.org/A5086028196,https://openalex.org/A5021645576,https://openalex.org/A5066691031,https://openalex.org/A5063934370","Joachim Krois,Thomas Ekert,Leonie Meinhold,Tatiana Golla,Basel Kharbot,Agnes Wittemeier,Christof E. Dörfer,Falk Schwendicke","Radiography,Convolutional neural network,Hyperparameter,Deep learning,Artificial intelligence"
SM3412,pandas,"https://pypi.org/project/pandas,https://pandas.pydata.org/,https://github.com/pandas-dev/pandas",,,True,10.1186/s12859-015-0608-y,"○ external dependences: python 2.7, numpy (> = 1.7), pandas","https://openalex.org/A5046273493,https://openalex.org/A5018355868,https://openalex.org/A5053304029,https://openalex.org/A5077296737,https://openalex.org/A5090059674,https://openalex.org/A5100690068","Carles Hernández-Ferrer,Inés Quintela,Katharina Danielski,Ãngel Carracedo,Luis A. Pérez‐Jurado,Juan R. González","Copy-number variation,Genome-wide association study,SNP,Genetics,SNP array,Biology,Computational biology"
SM3412,pandas,"https://pypi.org/project/pandas,https://pandas.pydata.org/,https://github.com/pandas-dev/pandas",,,True,10.2196/13962,Dropout and step count data were preprocessed using Python (mainly the pandas and matplotlib packages) to generate graphs and format the data into a suitable format for R,"https://openalex.org/A5078337380,https://openalex.org/A5048046690,https://openalex.org/A5017330543,https://openalex.org/A5036563111,https://openalex.org/A5042001634,https://openalex.org/A5057971304,https://openalex.org/A5018649614,https://openalex.org/A5066385647,https://openalex.org/A5047803577,https://openalex.org/A5076816553","Luciano H. O. Santos,Kazuya Okamoto,Silvana Schwerz Funghetto,Adriana Schüler Cavalli,Shusuke Hiragi,Goshiro Yamamoto,Osamu Sugiyama,Carla D. Castanho,Tomoki Aoyama,Tomohiro Kuroda","Affect (linguistics),Physical activity,Psychology"
SM3412,pandas,"https://pypi.org/project/pandas,https://pandas.pydata.org/,https://github.com/pandas-dev/pandas",,,True,10.3390/cancers13061315,Data preprocessing was done in python (version 3.8.3) using the numpy (version 1.18.5) and pandas (version 1.0.5) packages,"https://openalex.org/A5085718013,https://openalex.org/A5113821223,https://openalex.org/A5088722107,https://openalex.org/A5073563490,https://openalex.org/A5111428773,https://openalex.org/A5113698369,https://openalex.org/A5040523499,https://openalex.org/A5083273831","Paul Windisch,Jörg‐Christian Tonn,Christoph Fürweger,Felix Ehret,Berndt Wowra,Markus Kufeld,Christian Schichor,Alexander Muacevic","Medicine,Radiosurgery,Quality of life (healthcare),Audiology,Schwannoma,Vestibular system,Audiometry,Hearing loss"
SM3412,pandas,"https://pypi.org/project/pandas,https://pandas.pydata.org/,https://github.com/pandas-dev/pandas",,,True,10.1038/s41598-020-72174-5,Additional packages used are pandas 0.23.4 for handling and analysis of data and PyBioMed-1.0 package for accessing the AAindex data,"https://openalex.org/A5085818449,https://openalex.org/A5057661181,https://openalex.org/A5072586926,https://openalex.org/A5005301806","Andre Then,Karel Mácha,Bashar Ibrahim,Stefan Schuster","Interpretability,Stacking,Amino acid,Computer science,Binary number"
SM3415,tensorflow,"https://pypi.org/project/tensorflow,https://www.tensorflow.org/,https://github.com/tensorflow/tensorflow",,,True,10.12688/f1000research.51117.1,"Most commonly, there was a description of machine-learning toolkits (Mallet, N = 12; Weka, N = 6; tensorflow, N = 5; scikit-learn, N = 3)","https://openalex.org/A5064259189,https://openalex.org/A5090539324,https://openalex.org/A5037094305,https://openalex.org/A5090183643,https://openalex.org/A5031195893","Lena Schmidt,Babatunde Kazeem Olorisade,Luke A. McGuinness,James Thomas,Julian P. T. Higgins","Systematic review,Open peer review,Data extraction,Systematic error"
SM3415,tensorflow,"https://pypi.org/project/tensorflow,https://www.tensorflow.org/,https://github.com/tensorflow/tensorflow",,,True,10.1001/jamanetworkopen.2021.6096,"Pydicom version 1.4.2, tensorflow, and opencv version 4.1.0 were used for image processing.","https://openalex.org/A5003141310,https://openalex.org/A5110762985,https://openalex.org/A5111661626,https://openalex.org/A5112502828,https://openalex.org/A5033333512,https://openalex.org/A5046132723","Alfred P. Yoon,Yi-Lun Lee,Robert L Kane,Chang-Fu Kuo,Chi‐Hung Lin,Kevin C. Chung","Scaphoid fracture,Medicine,Radiography,Occult,Receiver operating characteristic"
SM3415,tensorflow,"https://pypi.org/project/tensorflow,https://www.tensorflow.org/,https://github.com/tensorflow/tensorflow",,,True,10.1021/acsomega.1c00991,"Machine learning procedures were used/implemented with sklearn, tensorflow, and (for the GNN) pytorch-geometric, while the fingerprints were generated with Dscribe(54) and our own implementation of the PDDF","https://openalex.org/A5063246921,https://openalex.org/A5024700821","Felix Mayr,Alessio Gagliardi","Computer science,Benchmark (surveying),Fingerprint (computing),Workflow"
SM3415,tensorflow,"https://pypi.org/project/tensorflow,https://www.tensorflow.org/,https://github.com/tensorflow/tensorflow",,,True,10.1002/mp.14415,"For all training and inference tasks, tensorflow and a DGX workstation with a 16‐GB NVIDIA V100 graphics processing unit was used.","https://openalex.org/A5090538273,https://openalex.org/A5008015416,https://openalex.org/A5031020692,https://openalex.org/A5080459908,https://openalex.org/A5024043125,https://openalex.org/A5090179091,https://openalex.org/A5038361086,https://openalex.org/A5058839299,https://openalex.org/A5038616193","Tucker Netherton,Dong Joo Rhee,Carlos Cárdenas,Caroline Chung,Ann H. Klopp,Christine B. Peterson,Rebecca M. Howell,Peter Balter,Laurence E. Court","Coronal plane,Sagittal plane,Maximum intensity projection"
SM3415,tensorflow,"https://pypi.org/project/tensorflow,https://www.tensorflow.org/,https://github.com/tensorflow/tensorflow",,,True,10.1186/s40537-020-00387-6,With tensorflow version 1.14.0 and python version 3.7.4,"https://openalex.org/A5007268638,https://openalex.org/A5017913629","Abeer Saleh,Talal Hamoud","Computer science,Convolutional neural network,Artificial intelligence,Normalization (sociology),Adaptation (eye),Pattern recognition (psychology)"
SM3415,tensorflow,"https://pypi.org/project/tensorflow,https://www.tensorflow.org/,https://github.com/tensorflow/tensorflow",,,True,10.1002/advs.202004958,"The Keras version 2.3, a highly useful neural networks API, and the tensorflow‐gpu 1.15 version were adopted for a rapid parallel computing.","https://openalex.org/A5008581924,https://openalex.org/A5056121087,https://openalex.org/A5006688612","Haodong Xu,Peilin Jia,Zhongming Zhao","Genome,Computational biology,Convolutional neural network,Virus,Biology,Human genome"
SM3415,tensorflow,"https://pypi.org/project/tensorflow,https://www.tensorflow.org/,https://github.com/tensorflow/tensorflow",,,True,10.1371/journal.pcbi.1008918,(iii) The packages keras and tensorflow were applied to develop deep learning-based regression model.,"https://openalex.org/A5103180669,https://openalex.org/A5100338122,https://openalex.org/A5032953597,https://openalex.org/A5056217834,https://openalex.org/A5028809089","Kaiwen Shi,Tao Liu,Hanjiang Fu,Wuju Li,Xiaofei Zheng","RNA,Biology,Messenger RNA,Exon,Cytoplasm"
SM3415,tensorflow,"https://pypi.org/project/tensorflow,https://www.tensorflow.org/,https://github.com/tensorflow/tensorflow",,,True,10.3390/s21051734,"As regards the choice of the DL framework, there are numerous open-source frameworks [98,99], such as keras [100], tensorflow [101], and pytorch [102]","https://openalex.org/A5090726519,https://openalex.org/A5059356428,https://openalex.org/A5043087057,https://openalex.org/A5034876923,https://openalex.org/A5091125346,https://openalex.org/A5089303042","Siwar Chaabene,Bassem Bouaziz,Amal Boudaya,Anita Hökelmann,Achraf Ammar,Lotfi Chaâri","Headset,Convolutional neural network,Computer science,Artificial intelligence,Electroencephalography,Wearable computer"
SM3415,tensorflow,"https://pypi.org/project/tensorflow,https://www.tensorflow.org/,https://github.com/tensorflow/tensorflow",,,True,10.1186/s12911-019-0991-9,"Data were analysed in R version 3.4.4 using the packages GLMnet, e1071, randomforest, pROC, ROCR, ggplot, and the neural network was run in python 2.7.12 with tensorflow 1.10.1 (Additional file 3)","https://openalex.org/A5061684613,https://openalex.org/A5112362492,https://openalex.org/A5040006647,https://openalex.org/A5088776968,https://openalex.org/A5021074167,https://openalex.org/A5034164760,https://openalex.org/A5068168518,https://openalex.org/A5033009437","Elizabeth Ford,Philip Rooney,Seb Oliver,Richard Hoile,Peter D. Hurley,Sube Banerjee,Harm van Marwijk,Jackie Cassell","Dementia,Logistic regression,Medicine,Health informatics,Naive Bayes classifier,Epidemiology"
SM3415,tensorflow,"https://cran.r-project.org/package=tensorflow,https://github.com/rstudio/tensorflow,https://tensorflow.rstudio.com/",,,True,10.3390/ijms21186652,"R (v.4.0.1) with RStudio (v.1.3.959, RStudio, Boston, MA, USA) and the R-packages Keras (v.2.3.0.0), generics (v.0.0.2) reticulate (v.1.16-9000), tfruns (v.1.4), magrittr (v.1.5), zeallot (v.0.1.0), R6 (v.2.4.1), tensorflow (v.2.2.0), config (v.0.3), jsonlite (v.1.6.1), processx (v.3.4.2), yaml (v.2.2.1), rstudioapi (v.0.11), caret (v.6.0-86), and e1071 (v.1.7-3)","https://openalex.org/A5086058255,https://openalex.org/A5010070565,https://openalex.org/A5078217749","Georg Steinbuß,Katharina Kriegsmann,Mark Kriegsmann","Gastritis,Antrum,Convolutional neural network,Medicine"
SM3415,tensorflow,"https://pypi.org/project/tensorflow,https://www.tensorflow.org/,https://github.com/tensorflow/tensorflow",,,False,10.3390/ijms21186652,"R (v.4.0.1) with RStudio (v.1.3.959, RStudio, Boston, MA, USA) and the R-packages Keras (v.2.3.0.0), generics (v.0.0.2) reticulate (v.1.16-9000), tfruns (v.1.4), magrittr (v.1.5), zeallot (v.0.1.0), R6 (v.2.4.1), tensorflow (v.2.2.0), config (v.0.3), jsonlite (v.1.6.1), processx (v.3.4.2), yaml (v.2.2.1), rstudioapi (v.0.11), caret (v.6.0-86), and e1071 (v.1.7-3)","https://openalex.org/A5086058255,https://openalex.org/A5010070565,https://openalex.org/A5078217749","Georg Steinbuß,Katharina Kriegsmann,Mark Kriegsmann","Gastritis,Antrum,Convolutional neural network,Medicine"
SM975261,beautifulsoup4,"https://pypi.org/project/beautifulsoup4,https://www.crummy.com/software/BeautifulSoup/,https://code.launchpad.net/beautifulsoup,https://github.com/wention/BeautifulSoup4",,,True,10.3390/s20010190,"Our API for the acquisition of weather data operates by scraping the web page of the automatic Brazilian weather stations [5] using the libraries requests [67] and beautifulsoup4 [68], as well the frameworks Django [69] and Django rest [70]","https://openalex.org/A5053627937,https://openalex.org/A5040712742,https://openalex.org/A5078447430,https://openalex.org/A5046740619,https://openalex.org/A5034760736","Nídia G. S. Campos,Atslands R. da Rocha,Rubens Sonsol Gondim,Ticiana L. Coelho da Silva,Danielo G. Gomes","Irrigation,Irrigation management,Agricultural engineering,Computer science"
SM10267,Django,"https://pypi.org/project/Django,https://www.djangoproject.com/,https://github.com/django/django",,,True,10.1186/s12911-019-0750-y,"The main tools and the development environments that we utilized in developing VIADS include Django, Python, JavaScript, Vis.js, Graph.js, JQuery, Plotly, Chart.js, Unittest, R, and MySQL","https://openalex.org/A5060862724,https://openalex.org/A5048226575,https://openalex.org/A5103719326,https://openalex.org/A5102322653,https://openalex.org/A5063598228,https://openalex.org/A5061878357,https://openalex.org/A5100353280,https://openalex.org/A5085160284,https://openalex.org/A5038271262,https://openalex.org/A5088038199,https://openalex.org/A5070667587,https://openalex.org/A5047328073","Xia Jing,Matthew Emerson,David Masters,Matthew Brooks,Jacob Buskirk,Nasseef Abukamail,Chang Liu,James J. Cimino,Jay H. Shubrook,Sonsoles de Lacalle,Yuchun Zhou,Vimla L. Patel","Computer science,Python (programming language),Information retrieval,Visualization"
SM10267,Django,"https://pypi.org/project/Django,https://www.djangoproject.com/,https://github.com/django/django",,,True,10.1093/database/bax073,"Django is a free and open-source framework, written in Python, which encourages rapid software development and clean, pragmatic design, facilitating the tasks of creating complex, database-driven Web applications","https://openalex.org/A5010658779,https://openalex.org/A5057129019,https://openalex.org/A5020714658,https://openalex.org/A5029367160,https://openalex.org/A5018601947,https://openalex.org/A5103583521","S. M. Niaz Arifin,Gregory R. Madey,Alexander Vyushkov,Benoit Raybaud,Thomas R. Burkot,Frank H. Collins","Data warehouse,Computer science,Star schema,Database,Dimensional modeling,Online analytical processing"
SM10267,Django,"https://pypi.org/project/Django,https://www.djangoproject.com/,https://github.com/django/django",,,True,10.3390/metabo5030431,The Django Python package makes building web requests that integrated diverse data stores straightforward [19] The API defined in Django allows access to both of these resources.,"https://openalex.org/A5108640130,https://openalex.org/A5083278142,https://openalex.org/A5116066643,https://openalex.org/A5068359298,https://openalex.org/A5044268097,https://openalex.org/A5049109394","Yushu Yao,Terence Sun,Tony Wang,Oliver Ruebel,Trent R. Northen,Benjamin P. Bowen","Workflow,Computer science,Scripting language,Raw data,Metabolomics"
SM10267,Django,"https://pypi.org/project/Django,https://www.djangoproject.com/,https://github.com/django/django",,,True,10.3389/fimmu.2019.02820,"This web tool was built using the Django web framework (24) and makes use of several Python libraries including scikit-learn (23), SciPy (25), Pyteomics (26), Altair (27), NumPy (28), Pandas (29), and Dask (30)","https://openalex.org/A5023604446,https://openalex.org/A5026975552,https://openalex.org/A5053271927,https://openalex.org/A5043815279,https://openalex.org/A5017109116,https://openalex.org/A5024445778,https://openalex.org/A5024401144","Sofie Gielis,Pieter Moris,Wout Bittremieux,Nicolas De Neuter,Benson Ogunjimi,Kris Laukens,Pieter Meysman","Epitope,Receptor"
SM10267,Django,"https://pypi.org/project/Django,https://www.djangoproject.com/,https://github.com/django/django",,,True,10.1016/j.heliyon.2019.e02622,"The auto-assessment tool is built on Windows Server 2016 and contains Django Web framework for user interface, PTC Creo Parametric 3.0 M110 to open and run CAD models, Python (version 3.5.4) wrapper for Creo's Visual Basic API for commanding Creo, and Celery for queue tasks","https://openalex.org/A5024759586,https://openalex.org/A5086127779","Kaur Jaakma,Panu Kiviluoma","CAD,Workload,Computer science"
SM10267,Django,"https://pypi.org/project/Django,https://www.djangoproject.com/,https://github.com/django/django",,,True,10.3390/s20102962,"However, the cloud platform is being re-developed from scratch to create a highly scalable cloud, using Angular [43] for web development, and Django [44] as the web framework, with OAuth 2.0 authentication [45]","https://openalex.org/A5039646354,https://openalex.org/A5088264111,https://openalex.org/A5028230780,https://openalex.org/A5078460585,https://openalex.org/A5050368394","Santiago González Izard,Ramiro Sánchez Torres,Óscar Alonso Plaza,Juan Antonio Juanes Méndez,Francisco José García‐Peñalvo","Visualization,Computer science,Augmented reality,DICOM,Virtual reality,Segmentation,Artificial intelligence,Software"
SM10267,Django,"https://pypi.org/project/Django,https://www.djangoproject.com/,https://github.com/django/django",,,True,10.1186/s12859-018-2082-9,"DecoFungi is implemented in Python using several open-source libraries: Django (as the Web application framework), OpenCV (library for image processing and computer vision), the Keras framework with a Tensorflow back-end (provides the deep learning techniques), and the scikit-learn library (library for machine learning).","https://openalex.org/A5100602979,https://openalex.org/A5008590671,https://openalex.org/A5008080867,https://openalex.org/A5027346365","César Domínguez,Jónathan Heras,Eloy Mata,Vico Pascual","Context (archaeology),Computer science"
SM10267,Django,"https://pypi.org/project/Django,https://www.djangoproject.com/,https://github.com/django/django",,,True,10.4269/ajtmh.2011.10-0528,The RapidSMS™ platform is based on the Django web framework and written in Python programming language,"https://openalex.org/A5022280287,https://openalex.org/A5008024633,https://openalex.org/A5049046007,https://openalex.org/A5088932929,https://openalex.org/A5029998518,https://openalex.org/A5048034393,https://openalex.org/A5076888688,https://openalex.org/A5107413745,https://openalex.org/A5034352383","Caroline Asiimwe,David Gelvin,Evan Lee,Yanis Ben Amor,Ebony Quinto,Charles Katureebe,S. Lakshmi,David S.H. Bell,Matt Berg","Malaria,Service (business)"
