ID;software_mention;package_url;homepage_url;github_repo;exact_match;doi;paragraph
SM395048;summarytools;https://pypi.org/project/summarytools,https://github.com/6chaoran/jupyter-summarytools;;;FALSE;10.1186/s41155-021-00194-9;All the analysis was conducted in the R software (R Core Team, 2021) using the packages summarytools (Comtois, 2021), polycor (Fox, 2019), GGally (Schloerke et al., 2021), CTT (Willse, 2018), lavaan (Rosseel, 2012), nFactors (Raiche & Magis, 2020), psych (Revelle, 2020)
SM395048;summarytools;https://pypi.org/project/summarytools,https://github.com/6chaoran/jupyter-summarytools;;;FALSE;10.1371/journal.pone.0239639;Various R packages [76] run in R-studio v.1.2.5033 were used for statistical analyses and plot construction: summarytools library [77] was used for obtaining basal descriptive statistics, ggplot2 library [78] was used to analyze Pearson correlation and plot the result as well as for creating boxplots and histograms, posthoc.kruskal.dunn.test function in the PMCMR library [79] was used for the posthoc Dunn’s test, the FSA library [80] was used to conduct the Mann-Whitney U test, the prcomp function [76] was 
SM395048;summarytools;https://pypi.org/project/summarytools,https://github.com/6chaoran/jupyter-summarytools;;;FALSE;10.2196/25124;R 3.2.2 (R Development Core Team) software [23] was used on every statistical step of this work: discretization of continuous variables (package car [24]), descriptive and comparative analyses (packages gmodels [25] and epitools [26]), missing data analysis (package summarytools [27]), missing data imputation (package DMwR [28]), hierarchical clustering (package stats [23]), Bayesian network inference (packages bnlearn [29] and gRain [30]), and ROC curve analysis (package pROC [31])
SM395048;summarytools;https://pypi.org/project/summarytools,https://github.com/6chaoran/jupyter-summarytools;;;FALSE;10.3390/jpm11060512;R-package ‘dplyr’ was used for data manipulation [28], and R-package ‘summarytools’ was used for frequencies tables, cross-tabulation, and other descriptive statistics [29]
SM397327;hab;https://github.com/basille/hab,http://ase-research.org/basille/hab;;;TRUE;10.1371/journal.pone.0195480;We evaluated models with k-fold cross validation [67] using the hab package [68]
SM397327;hab;https://github.com/basille/hab,http://ase-research.org/basille/hab;;;TRUE;10.1002/ece3.7190;We also assessed the predictive ability of each final model with k?fold cross?validation using the hab package (Basille, 2015)
SM397327;hab;https://pypi.org/project/hab,https://github.com/blurstudio/hab;;;FALSE;10.1371/journal.pone.0195480;We evaluated models with k-fold cross validation [67] using the hab package [68]
SM397327;hab;https://pypi.org/project/hab,https://github.com/blurstudio/hab;;;FALSE;10.1002/ece3.7190;We also assessed the predictive ability of each final model with k?fold cross?validation using the hab package (Basille, 2015)
SM407625;geobr;https://cran.r-project.org/package=geobr,https://ipeagit.github.io/geobr/,https://github.com/ipeaGIT/geobr;;;TRUE;10.3390/pathogens10080988;Geographical maps and general plots were generated using R v3.6.1 [68], and the ggplot2 v3.3.2 [69], geobr v.1.4 [70], and sf v0.9.8 [71] packages
SM407625;geobr;https://cran.r-project.org/package=geobr,https://ipeagit.github.io/geobr/,https://github.com/ipeaGIT/geobr;;;TRUE;10.1371/journal.pntd.0009700;We produced the maps using R software, geobr package [31, 32], (MIT license https://ipeagit.github.io/geobr/).
SM407625;geobr;https://pypi.org/project/geobr,https://github.com/ipeaGIT/geobr;;;FALSE;10.3390/pathogens10080988;Geographical maps and general plots were generated using R v3.6.1 [68], and the ggplot2 v3.3.2 [69], geobr v.1.4 [70], and sf v0.9.8 [71] packages
SM407625;geobr;https://pypi.org/project/geobr,https://github.com/ipeaGIT/geobr;;;FALSE;10.1371/journal.pntd.0009700;We produced the maps using R software, geobr package [31, 32], (MIT license https://ipeagit.github.io/geobr/).
SM407625;geobr;https://pypi.org/project/geobr,https://github.com/ipeaGIT/geobr;;;TRUE;10.1371/journal.pone.0257235;Maps data obtained using geobr, an open-source respository of public domain, official spatial data sets of Brazil [24].
SM410629;pyqi;https://pypi.org/project/pyqi,http://bipy.github.io/pyqi;;;TRUE;10.7717/peerj.4395;Other requirements include GoogleAppEnginePipeline 1.9.22.1, pyqi 0.3.1, requests 2.10.0, requests-toolbelt 0.6.2, mailjet-rest 1.2.2, biom-format 1.1.2, ete3 3.0.0 (for tree generation–see below for details), webapp2 2.5.2, numpy 1.6.1, matplotlib 1.2.0, jinja2 2.6, ssl 2.7.11
SM426249;d3plot;https://www.oasys-software.com/dyna/software/d3plot/;;;TRUE;10.1098/rsta.2009.0051;Once boundary conditions were applied, the model was solved within LS-DYNA and the results interpreted using the d3plot post-processor (Ove/Arup).
SM426250;d3plot;https://pypi.org/project/d3plot,https://github.com/yuhangwang/d3plot;;;FALSE;10.1098/rsta.2009.0052;Once boundary conditions were applied, the model was solved within LS-DYNA and the results interpreted using the d3plot post-processor (Ove/Arup).
SM442171;sasa;https://manual.gromacs.org/current/onlinehelp/gmx-sasa.html;;;TRUE;10.3389/fmolb.2019.00025;Shaw Research was converted to Gromacs format and SASA was calculated for 1,044,000 frames using gmx sasa tool from the Gromacs package (Abraham et al., 2015)
SM442171;sasa;https://pypi.org/project/sasa,https://code.google.com/p/sasa-tool/;;;FALSE;10.3389/fmolb.2019.00025;Shaw Research was converted to Gromacs format and SASA was calculated for 1,044,000 frames using gmx sasa tool from the Gromacs package (Abraham et al., 2015)
SM442171;g_sasa;https://manual.gromacs.org/current/onlinehelp/gmx-sasa.html;;;TRUE;10.1371/journal.pone.0225368;RMSD, RMSF, SASA, Rg, temperature, pressure and density plot analysis were carried out using g_rms, g_rmsf, g_sasa, g_Rg and g_density tools, respectively
SM442171;g_sasa;https://pypi.org/project/sasa,https://code.google.com/p/sasa-tool/;;;FALSE;10.1371/journal.pone.0225368;RMSD, RMSF, SASA, Rg, temperature, pressure and density plot analysis were carried out using g_rms, g_rmsf, g_sasa, g_Rg and g_density tools, respectively
SM442171;sasa;https://pypi.org/project/sasa,https://code.google.com/p/sasa-tool/;;;FALSE;10.1038/s41598-019-56052-3;In all cases we utilize the algorithm of implemented in GROMACS tool package (gmx sasa)
SM442171;sasa;https://pypi.org/project/sasa,https://code.google.com/p/sasa-tool/;;;FALSE;10.1038/s41598-021-84569-z;The data are calculated with GROMACS tool gmx sasa from systems B1–8
SM442171;sasa;https://manual.gromacs.org/current/onlinehelp/gmx-sasa.html;;;TRUE;10.1038/s41598-019-56052-3;In all cases we utilize the algorithm of implemented in GROMACS tool package (gmx sasa)
SM442171;sasa;https://manual.gromacs.org/current/onlinehelp/gmx-sasa.html;;;TRUE;10.1038/s41598-021-84569-z;The data are calculated with GROMACS tool gmx sasa from systems B1–8
SM442505;pyAFQ;https://pypi.org/project/pyAFQ,https://yeatmanlab.github.io/pyAFQ;;;TRUE;10.1371/journal.pcbi.1009136;In addition to demonstrating the our analysis pipeline is robust to changes in tractometry software, the use of the updated pyAFQ capitalized upon the following improvements over the legacy Matlab version: (i) the ability to ingest data provided in the BIDS format [84], and (ii) the calculation of diffusion kurtosis imaging (DKI [43]) metrics We will refer to the mAFQ and pyAFQ pipeline collectively as AFQ.
SM442505;pyAFQ;https://pypi.org/project/pyAFQ,https://yeatmanlab.github.io/pyAFQ;;;TRUE;10.1371/journal.pcbi.1009136;The sofware integrates within a broader automated fiber quantification software ecosystem: AFQ [5] and pyAFQ [57], which extract tract profile data from raw and processed dMRI datasets, as well as AFQ-Browser, which visualizes tract profiles data and facilitates sharing of the results of dMRI studies [58]
SM449318;gitlab;https://pypi.org/project/gitlab;;;TRUE;10.1371/journal.pcbi.1009301;In addition, the authors should guarantee that re-running their code from the gitlab repository is possible.
SM449318;gitlab;https://pypi.org/project/gitlab,https://github.com/python-gitlab/python-gitlab,https://python-gitlab.readthedocs.io/en/stable/,https://about.gitlab.com/;;;TRUE;10.1371/journal.pcbi.1008969;I can confirm that I could access the code shared on gitlab
SM449318;gitlab;https://pypi.org/project/gitlab,https://github.com/python-gitlab/python-gitlab,https://python-gitlab.readthedocs.io/en/stable/,https://about.gitlab.com/;;;TRUE;10.1371/journal.pone.0252775;"These scripts could be made on dedicated platforms such as the Open Science Framework, github, gitlab, ResearchBox, or the PsychArchives; or maybe also Supplementary Material to this paper"
SM449318;gitlab;https://pypi.org/project/gitlab,https://github.com/python-gitlab/python-gitlab,https://python-gitlab.readthedocs.io/en/stable/,https://about.gitlab.com/;;;TRUE;10.5334/jors.289;The software may be forked via gitlab which implements issue trackers to enable bug reporting and feature requests.
SM459266;fwdpy;https://pypi.org/project/fwdpy,https://github.com/molpopgen/fwdpy,https://molpopgen.github.io/fwdpy/;;;TRUE;10.1371/journal.pgen.1006573;The model was implemented using the Python package fwdpy version 0.0.4, which uses fwdpp[87] version 0.5.1 as a C++ back-end
SM46852;q?value;https://www.bioconductor.org/packages/release/bioc/html/qvalue.html;;;TRUE;10.1002/mnfr.201600372;False discovery rates were quantified using Bonferroni corrections for phylum level tests, and the q?value software package was used for remaining comparisons at the taxonomic level
SM46852;q-value;https://www.bioconductor.org/packages/release/bioc/html/qvalue.html;;;TRUE;10.1186/s12711-015-0111-y;The R package q-value [34] was used to calculate the FDR-based q-value to measure the statistical significance at the genome-wide level for association studies
SM46852;q?value;https://pypi.org/project/value,http://github.com/halst/value;;;FALSE;10.1002/mnfr.201600372;False discovery rates were quantified using Bonferroni corrections for phylum level tests, and the q?value software package was used for remaining comparisons at the taxonomic level
SM46852;q-value;https://pypi.org/project/value,http://github.com/halst/value;;;FALSE;10.1186/s12711-015-0111-y;The R package q-value [34] was used to calculate the FDR-based q-value to measure the statistical significance at the genome-wide level for association studies
SM46852;q-value;https://pypi.org/project/value,http://github.com/halst/value;;;FALSE;10.3389/fpls.2017.01463;Q-values were calculated using the R-package q-value (Storey et al., 2015)
SM46852;q?value;https://pypi.org/project/value,http://github.com/halst/value;;;FALSE;10.1111/eva.12944;For each association model related to the same environmental variable, p?values of G?scores (G) and Wald scores (W) were corrected for multiple testing using the R q?value package (v
SM46852;q-value;https://pypi.org/project/value,http://github.com/halst/value;;;FALSE;10.1534/g3.117.300125;p-values were adjusted for multiple testing using R package q-value (Storey )
SM46852;q-value;https://www.bioconductor.org/packages/release/bioc/html/qvalue.html;;;TRUE;10.3389/fpls.2017.01463;Q-values were calculated using the R-package q-value (Storey et al., 2015)
SM46852;q?value;https://www.bioconductor.org/packages/release/bioc/html/qvalue.html;;;TRUE;10.1111/eva.12944;For each association model related to the same environmental variable, p?values of G?scores (G) and Wald scores (W) were corrected for multiple testing using the R q?value package (v
SM46852;q-value;https://www.bioconductor.org/packages/release/bioc/html/qvalue.html;;;TRUE;10.1534/g3.117.300125;p-values were adjusted for multiple testing using R package q-value (Storey )
SM510719;pickpocket;https://pypi.org/project/pickpocket,https://github.com/benjaminviart/PickPocket;;;FALSE;10.1371/journal.pone.0248061;For accuracy, other software such as an artificial neural network (ANN), stabilized matrix method (SMM), MHC binding energy covariance matrix (SMMPMBEC), NetMHCpan, pickpocket, and NetMHCstapan, were adopted for this purpose
SM510719;pickpocket;https://pypi.org/project/pickpocket,https://github.com/benjaminviart/PickPocket;;;FALSE;10.1101/mcs.a002444;MHC Class I binding predictions were generated through pVACSeq using NetMHC v3.4, as well as five other algorithms from the Immune Epitope Database and Analysis resource (IEDB, iedb.org): netMHC, netmhccons, netmhcpan, pickpocket, smm, and smmpmbec
SM510719;pickpocket;https://pypi.org/project/pickpocket,https://github.com/benjaminviart/PickPocket;;;FALSE;10.1155/2020/2837670;For better predictive accuracy, other software such as artificial neural network (ANN), stabilized matrix method (SMM), MHC-binding energy covariance matrix (SMMPMBEC), NetMHCpan, pickpocket, and NetMHCpan were adopted for this purpose
SM530391;modes;https://pypi.org/project/modes,https://github.com/jtambasco/modesolverpy;;;FALSE;10.1371/journal.pone.0223490;0.75–7, and the bimodality coefficient after Ellison [55] was calculated with the R-package ‘modes’ v
SM530391;modes;https://pypi.org/project/modes,https://github.com/jtambasco/modesolverpy;;;FALSE;10.1098/rsos.191511;Trip duration distribution of these pooled trips was assessed for bimodality with calculation of the bimodality coefficient [61] and mode(s) estimation(s) by mixture distribution implemented in the modes package [62]
SM530391;modes;https://github.com/sathish-deevi/modes-Package;;;TRUE;10.1371/journal.pone.0223490;0.75–7, and the bimodality coefficient after Ellison [55] was calculated with the R-package ‘modes’ v
SM530391;modes;https://github.com/sathish-deevi/modes-Package;;;TRUE;10.1098/rsos.191511;Trip duration distribution of these pooled trips was assessed for bimodality with calculation of the bimodality coefficient [61] and mode(s) estimation(s) by mixture distribution implemented in the modes package [62]
SM532078;lunar;https://pypi.org/project/lunar,https://github.com/jasonlvhit/lunar;;;FALSE;10.1371/journal.pone.0246564;Lunar stage was included as a categorical variable of either ‘new’, ‘waxing’, ‘full’ or ‘waning’ and was obtained using the ‘lunar’ package [63] in the R programming environment [64]
SM532078;lunar;https://pypi.org/project/lunar,https://github.com/jasonlvhit/lunar;;;FALSE;10.1371/journal.pone.0252092;Lunar illumination was calculated through the ’lunar’ package in R [43] and represents the proportion of lunar illumination for any specific date and time
SM532078;lunar;https://pypi.org/project/lunar,https://github.com/jasonlvhit/lunar;;;FALSE;10.1002/ece3.7006;Visitation was used as the binary response variable, and the covariates included were the month of the visit, the size of the lick in m2, the lick type (face present or not present), elevation in m, slope in degrees, distance the closest river or stream in m, distance from the closest hunting camp in m (a proxy for hunting pressure, see Griffiths, 2020), and the brightness of the moon calculated using the lunar.illumination function in the lunar package (Lazaridis, 2014) in R
SM532078;lunar;https://cran.r-project.org/package=lunar;;;TRUE;10.1371/journal.pone.0246564;Lunar stage was included as a categorical variable of either ‘new’, ‘waxing’, ‘full’ or ‘waning’ and was obtained using the ‘lunar’ package [63] in the R programming environment [64]
SM532078;lunar;https://cran.r-project.org/package=lunar;;;TRUE;10.1371/journal.pone.0252092;Lunar illumination was calculated through the ’lunar’ package in R [43] and represents the proportion of lunar illumination for any specific date and time
SM532078;lunar;https://cran.r-project.org/package=lunar;;;TRUE;10.1002/ece3.7006;Visitation was used as the binary response variable, and the covariates included were the month of the visit, the size of the lick in m2, the lick type (face present or not present), elevation in m, slope in degrees, distance the closest river or stream in m, distance from the closest hunting camp in m (a proxy for hunting pressure, see Griffiths, 2020), and the brightness of the moon calculated using the lunar.illumination function in the lunar package (Lazaridis, 2014) in R
SM569443;ndl;https://cran.r-project.org/package=ndl;;;TRUE;10.1371/journal.pone.0218802;We therefore use the implementation of the equilibrium equations for the Rescorla-Wagner model [30] in version 0.2.18 of the ndl package for the statistical software r to estimate the connection strength (V) of cue (C) to outcome (O): where Pr(C|C) is the conditional probability of cue C given cue C, Pr(O|C) is the conditional probability of outcome O given cue C and n + 1 is the number of different cues
SM569443;ndl;https://cran.r-project.org/package=ndl;;;TRUE;10.1371/journal.pone.0075734;We then estimated the weights of the model using the ‘ndl’ package in R (version 0.2.10) which implements the Danks equations [23] introduced above
SM569443;ndl;https://cran.r-project.org/package=ndl;;;TRUE;10.1111/cogs.12910;(1), (2), (3) implemented in R (R Core Team, 2019) using the edl package (van Rij & Hoppe, 2020) and the ndl package (Arppe et al., 2018)
SM569443;ndl;https://pypi.org/project/ndl,https://github.com/msull/needle;;;FALSE;10.1371/journal.pone.0218802;We therefore use the implementation of the equilibrium equations for the Rescorla-Wagner model [30] in version 0.2.18 of the ndl package for the statistical software r to estimate the connection strength (V) of cue (C) to outcome (O): where Pr(C|C) is the conditional probability of cue C given cue C, Pr(O|C) is the conditional probability of outcome O given cue C and n + 1 is the number of different cues
SM569443;ndl;https://pypi.org/project/ndl,https://github.com/msull/needle;;;FALSE;10.1371/journal.pone.0075734;We then estimated the weights of the model using the ‘ndl’ package in R (version 0.2.10) which implements the Danks equations [23] introduced above
SM569443;ndl;https://pypi.org/project/ndl,https://github.com/msull/needle;;;FALSE;10.1111/cogs.12910;(1), (2), (3) implemented in R (R Core Team, 2019) using the edl package (van Rij & Hoppe, 2020) and the ndl package (Arppe et al., 2018)
SM589803;Toolserver;https://pypi.org/project/Toolserver,http://bitbucket.org/rfc1437/toolserver/;;;FALSE;10.1371/journal.pone.0071226;These three variables are calculated using the page history databases of Wikimedia Toolserver (http://toolserver.wikimedia.org), which register information about every modification made to the pages of Wikipedia
SM589803;Toolserver;https://www.mediawiki.org/wiki/Toolserver:Getting_started;;;TRUE;10.1371/journal.pone.0071226;These three variables are calculated using the page history databases of Wikimedia Toolserver (http://toolserver.wikimedia.org), which register information about every modification made to the pages of Wikipedia
SM596405;pymagnitude;https://pypi.org/project/pymagnitude,https://gitlab.com/Plasticity/magnitude;;;TRUE;10.1371/journal.pone.0240376;Our analogies of Word2Vec embeddings were carried out on Google CoLab using the pymagnitude package and vector similarity functions (see Section 3.1)
SM601858;mnnpy;https://pypi.org/project/mnnpy,http://github.com/chriscainx/mnnpy;;;TRUE;10.1016/j.cell.2020.08.013;The resulting peripheral retina, foveal retina, and developed organoid transcriptomes were integrated using the mnnpy implementation of MNN correction (Haghverdi et al., 2018)
SM601858;mnnpy;https://pypi.org/project/mnnpy,http://github.com/chriscainx/mnnpy;;;TRUE;10.1242/dev.174557;Batch effects between the two datasets were corrected by matching mutual nearest neighbours in the implementation of mnnpy (v0.1.9.3) (parameters: svd_mode=‘irlb’) (Lun et al., 2016)
SM601858;mnnpy;https://pypi.org/project/mnnpy,http://github.com/chriscainx/mnnpy;;;TRUE;10.1186/s13073-020-00799-2;Mutual nearest neighbor (MNN) correction [31] (mnnpy [32] version 0.1.9.5) was used to combine data across the eight donors for clustering and cell state identification
SM608599;gdsCAD;https://pypi.org/project/gdsCAD,https://github.com/hohlraum/gdsCAD;;;TRUE;10.3390/cells7080094;"The mask was manufactured by Delta Mask, Toppan, Netherlands, using a GDSII layout file that was created using the Python platform and gdsCAD 0.4.5 package containing the pattern designs; i.e., circle patterns with a diameter 50 ?m"
SM626692;libmesh;https://libmesh.github.io/,https://github.com/libMesh/libmesh;;;TRUE;10.1007/s00466-017-1381-8;For the implementation we used the C++ library libmesh [33], and the multi-frontal direct solver mumps [2] to solve the resulting linear systems
SM626692;libmesh;https://pypi.org/project/libmesh,https://github.com/superdima05/mesh/;;;FALSE;10.1007/s00466-017-1381-8;For the implementation we used the C++ library libmesh [33], and the multi-frontal direct solver mumps [2] to solve the resulting linear systems
SM64748;mpi4py;https://pypi.org/project/mpi4py,https://github.com/mpi4py/mpi4py/;;;TRUE;10.1186/s12859-020-03562-x;HPC-REDItools are again written in Python (to increase portability and for continuity with the previous version) and makes use of mpi4py library [17] (version 2.0.0) that is the binding of the Message Passing Interface (MPI) standard library for the Python programming language
SM64748;mpi4py;https://pypi.org/project/mpi4py,https://github.com/mpi4py/mpi4py/;;;TRUE;10.3389/fnhum.2013.00869;Simulations and analyses were performed in Python, using NumPy 1.7.1, SciPy 0.12.0, mpi4py 1.3, and OpenMPI 1.6.1 on commercially available x86_64 hardware
SM64748;mpi4py;https://pypi.org/project/mpi4py,https://github.com/mpi4py/mpi4py/;;;TRUE;10.3389/fninf.2018.00092;The simulated results and analysis presented here were made possible using Python 2.7.11 with the Intel(R) MPI Library v5.1.3, NEURON v7.5 (1472:078b74551227), Cython v0.23.4, LFPy (github.com/LFPy/LFPy, SHA:0d1509), mpi4py v2.0.0, numpy v1.10.4, scipy v0.17.0, h5py v2.6.0, parameters (github.com/NeuralEnsemble/parameters, SHA:v0aaeb), csa (github.com/INCF/csa, SHA:452a35) and matplotlib v2.1.0 running in parallel using 120-4800 cores on the JURECA cluster in Jülich, Germany, composed of two 2.5 GHz Intel X
SM64748;mpi4py;https://pypi.org/project/mpi4py,https://github.com/mpi4py/mpi4py/;;;TRUE;10.1371/journal.pcbi.1005930;We chose an MPI distributed-memory parallelization implemented with the Python library mpi4py [78] whereby simulation of every spot size is mapped to one MPI process
SM64748;mpi4py;https://pypi.org/project/mpi4py,https://github.com/mpi4py/mpi4py/;;;TRUE;10.1371/journal.pone.0146581;from mpi4py import MPI
SM650181;ABBYY;https://pypi.org/project/ABBYY,https://github.com/samueltc/ABBYY;;;TRUE;10.1186/s13637-017-0057-1;Hand-writing recognition is a well-established problem and we have experimented with different resources including Omnipage Capture SDK [18], Captricity [19], and ABBYY [20], which to the best of our knowledge are among the best tools in the market for recognizing hand-written letters and have been widely used in recognizing and transforming documents into usable digital forms [21]
SM650181;ABBYY;https://pypi.org/project/ABBYY,https://github.com/samueltc/ABBYY;;;TRUE;10.12688/f1000research.7329.3;We analyzed different freely available and commercial OCR systems and libraries including Aspose, PUMA, Microsoft OCR, Tesseract, LEADTOOLS, Nicomsoft OCR, MeOCR OCR, OmniPage, ABBYY, Bytescout claiming to be able to extract embedded text from figures
SM650181;ABBYY;https://pypi.org/project/ABBYY,https://github.com/samueltc/ABBYY;;;TRUE;10.1109/JTEHM.2019.2935451;Four different OCR Engines that can be implemented via an API were evaluated to determine the accuracy and usability of each engine: Google Machine Learning Kit (ML Kit) [26], Microsoft Azure’s Cognitive Services (Azure OCR) [27], ABBYY’s Real Time Recognition SDK (ABBY RTR) [28], and Amazon’s Rekognition SDK (Rekognition) [29]
SM650181;ABBYY;https://pypi.org/project/ABBYY,https://github.com/samueltc/ABBYY;;;TRUE;10.1109/JTEHM.2019.2935451;Successful search rate at zoom level differed significantly between the 4 OCR engines (, df = 3, p < 0.001), with ML Kit being the most successful in detecting keywords without needing to zoom in, followed by Rekognition, Azure OCR, and ABBYY RTR
SM650181;ABBYY;https://pypi.org/project/ABBYY,https://github.com/samueltc/ABBYY;;;TRUE;10.1109/JTEHM.2019.2935451;A 4-sample test for equality of proportions showed that the overall successful search rate differed significantly between the OCR engines (, df = 3, p < 0.001), with ML Kit and Rekognition having a significantly higher overall success rate than Azure OCR and ABBYY RTR (p < 0.001 for all multiple pairwise comparison with Bonferroni correction)
SM652180;insol;https://github.com/cran/insol,https://meteoexploration.com/R/insol/index.html;;;TRUE;10.1002/ece3.2001;"To identify the importance of seasonality in photoperiod for the distribution of F. distichus, we compiled two global rasters with the R packages ‘raster’ (Hijmans 2015) and ‘insol’ (Corripio 2014): (1) Summer solstice, representing the hours of daylight at midsummer (21 Jun); and (2) Winter solstice, representing the hours of daylight at the shortest day of the year (21 Dec)."
SM652180;insol;https://github.com/cran/insol,https://meteoexploration.com/R/insol/index.html;;;TRUE;10.1002/ece3.4189;The azimuth (a) and zenith (z) of the sun were extracted using the “insol” package (Corripio, 2015)
SM652180;insol;https://github.com/cran/insol,https://meteoexploration.com/R/insol/index.html;;;TRUE;10.1038/sdata.2018.177;The soil microclimate temperatures were divided into daytime and nighttime records by calculating the time of sunrise and sunset each day over the time period, per site, using the ‘insol’ package in R (ver
SM652180;insol;https://github.com/cran/insol,https://meteoexploration.com/R/insol/index.html;;;TRUE;10.1038/s41598-020-63005-8;Data on river discharge, water temperature and diel period (calculated with the insol package) was assembled for each hourly increment over the duration of the study.
SM652180;insol;https://pypi.org/project/insol;;;FALSE;10.1002/ece3.2001;"To identify the importance of seasonality in photoperiod for the distribution of F. distichus, we compiled two global rasters with the R packages ‘raster’ (Hijmans 2015) and ‘insol’ (Corripio 2014): (1) Summer solstice, representing the hours of daylight at midsummer (21 Jun); and (2) Winter solstice, representing the hours of daylight at the shortest day of the year (21 Dec)."
SM652180;insol;https://pypi.org/project/insol;;;FALSE;10.1002/ece3.4189;The azimuth (a) and zenith (z) of the sun were extracted using the “insol” package (Corripio, 2015)
SM652180;insol;https://pypi.org/project/insol;;;FALSE;10.1038/sdata.2018.177;The soil microclimate temperatures were divided into daytime and nighttime records by calculating the time of sunrise and sunset each day over the time period, per site, using the ‘insol’ package in R (ver
SM652180;insol;https://pypi.org/project/insol;;;FALSE;10.1038/s41598-020-63005-8;Data on river discharge, water temperature and diel period (calculated with the insol package) was assembled for each hourly increment over the duration of the study.
SM661915;nolds;https://pypi.org/project/nolds,https://github.com/CSchoel/nolds;;;TRUE;10.3390/e20120962;We simulated fBm signals using the Cholesky decomposition method [37] ( function of Python’s nolds library) at a Hurst exponent of H = 0.75 and five scaling coefficients D = 0.001, 0.01, 1, 10, and 100, where the value of D = 1 leads to the original form of fBm
SM661915;nolds;https://pypi.org/project/nolds,https://github.com/CSchoel/nolds;;;TRUE;10.1038/s41598-018-24318-x;SampE and DFA were computed using publicly available software “Nonlinear measures for dynamical systems” or nolds, version 0.3.2, which can be downloaded from (https://pypi.python.org/pypi/nolds).
SM661915;nolds;https://pypi.org/project/nolds,https://github.com/CSchoel/nolds;;;TRUE;10.3390/e20120962;We performed self-similarity analysis of epileptic EEG datasets by extracting their Hurst exponent through the standard rescaled range approach [38] ( function of Python’s nolds library)
SM665653;smnet;https://github.com/alastairrushworth/smnet;;;TRUE;10.1002/env.2340;"As such, smnet allows the user to fit spatial additive models based on P?splines, which may be particularly useful for capturing non?stationary and non?separable spatio?temporal effects; characteristics that we expect to be common in streams data (Peterson et al., 2013)"
SM665653;smnet;https://github.com/alastairrushworth/smnet;;;TRUE;10.1002/env.2340;Until recently, fitting these types of stream network models would have required a great deal of effort and technical expertise, but the SSN and smnet packages make these methods accessible to modellers from a wide variety of disciplines
SM665653;smnet;https://pypi.org/project/smnet;;;FALSE;10.1002/env.2340;"As such, smnet allows the user to fit spatial additive models based on P?splines, which may be particularly useful for capturing non?stationary and non?separable spatio?temporal effects; characteristics that we expect to be common in streams data (Peterson et al., 2013)"
SM665653;smnet;https://pypi.org/project/smnet;;;FALSE;10.1002/env.2340;Until recently, fitting these types of stream network models would have required a great deal of effort and technical expertise, but the SSN and smnet packages make these methods accessible to modellers from a wide variety of disciplines
SM666261;methylcheck;https://pypi.org/project/methylcheck,https://github.com/FOXOBioScience/methylcheck;;;TRUE;10.1186/s13072-019-0321-6;Data obtained via methylcheck python package
SM673828;mopac;http://openmopac.net/;;;TRUE;10.1155/2019/7523159;To understand the binding mechanisms of active constituents of gymnema leaves, molecular modelling studies were accomplished for deaclgymnemic acid, gymnemic acid, quercetin, and the aglycone moiety gymnemagenin with target proteins by the mopac 6 software package (Stewart Computational Chemistry, Colorado Springs, USA)
SM673828;MOPAC2016;http://openmopac.net/;;;TRUE;10.1155/2017/7496934;HNQs and FNQs were refined by the parametric method 7 (PM7) [56] and the Eigenvector Following (EF) [56] routine implemented in MOPAC2016 [52] by the Octopus Run_mopac routine, which automatically assigns the total molecular charge for each ligand and checks for errors in the structures
SM673828;mopac;https://pypi.org/project/mopac,https://github.com/mbanders/mopac_checker;;;FALSE;10.1155/2019/7523159;To understand the binding mechanisms of active constituents of gymnema leaves, molecular modelling studies were accomplished for deaclgymnemic acid, gymnemic acid, quercetin, and the aglycone moiety gymnemagenin with target proteins by the mopac 6 software package (Stewart Computational Chemistry, Colorado Springs, USA)
SM673828;MOPAC2016;https://pypi.org/project/mopac,https://github.com/mbanders/mopac_checker;;;FALSE;10.1155/2017/7496934;HNQs and FNQs were refined by the parametric method 7 (PM7) [56] and the Eigenvector Following (EF) [56] routine implemented in MOPAC2016 [52] by the Octopus Run_mopac routine, which automatically assigns the total molecular charge for each ligand and checks for errors in the structures
SM689759;edd-utils;https://pypi.org/project/edd-utils,https://github.com/JBEI/edd-utils;;;TRUE;10.3389/fbioe.2021.612893;The edd-utils package uses EDD's REST API to provide a DataFrame inside of your Jupyter notebook to visualize and manipulate as desired
SM689759;edd-utils;https://pypi.org/project/edd-utils,https://github.com/JBEI/edd-utils;;;TRUE;10.3389/fbioe.2021.612893;The users can run the export_study() function from the edd-utils package (see code availability) to download a study from a particular EDD instance
SM701486;spektral;https://pypi.org/project/spektral,https://github.com/danielegrattarola/spektral;;;TRUE;10.3389/fgene.2021.733906;We refer to scGAE to build a graph autoencoder that is based on TensorFlow 2.4.1 and Python package spektral 0.6.1
SM701486;spektral;https://pypi.org/project/spektral,https://github.com/danielegrattarola/spektral;;;TRUE;10.1186/s13059-020-02214-w;To construct GCNG, we used the python packages of “spektral,” “Keras,” and “Tensorflow.” See Fig. 1a for the architecture of GCNG
