ID;software_mention;package_url;homepage_url;github_repo;exact_match;doi;paragraph
SM48699;BeautifulSoup;https://pypi.org/project/beautifulsoup4,https://www.crummy.com/software/BeautifulSoup/,https://code.launchpad.net/beautifulsoup,https://github.com/wention/BeautifulSoup12;;;TRUE;10.1186/1751-0473-8-9;While we believe that the approach taken by twill and the robust parsing provided by BeautifulSoup will prevent many upstream changes breaking these wrappers, inevitably breakage will occur
SM48699;BeautifulSoup;https://pypi.org/project/beautifulsoup4,https://www.crummy.com/software/BeautifulSoup/,https://code.launchpad.net/beautifulsoup,https://github.com/wention/BeautifulSoup13;;;TRUE;10.3389/fmolb.2021.620475;BeautifulSoup is used for extracting the text between paragraphs (<p>) and tables (<table>) tags
SM8369;Flask;https://pypi.org/project/Flask,https://flask.palletsprojects.com/en/stable/,https://github.com/pallets/flask/,https://palletsprojects.com/projects/flask;;;TRUE;10.1093/database/baz075;The database was developed by using Flask framework with Python 3.4 and MySQL
SM8369;Flask;https://pypi.org/project/Flask,https://flask.palletsprojects.com/en/stable/,https://github.com/pallets/flask/,https://palletsprojects.com/projects/flask;;;TRUE;10.1038/s41598-021-87134-w;We developed a user-friendly web-server to implement the BChemRF-CPPred, which was coded using Flask, HTML, CSS, and JavaScript programming languages
SM8369;Flask;https://pypi.org/project/Flask,https://flask.palletsprojects.com/en/stable/,https://github.com/pallets/flask/,https://palletsprojects.com/projects/flask;;;TRUE;10.1093/database/baaa106;Python 3 using Flask was used as the framework programming language to develop a common interface (Figure 1).
SM8369;Flask;https://pypi.org/project/Flask,https://flask.palletsprojects.com/en/stable/,https://github.com/pallets/flask/,https://palletsprojects.com/projects/flask;;;TRUE;10.7717/peerj-cs.144;The core Flask code defines, via @-prefixed decorators, what actions should be performed when a user accesses specific URLs
SM8369;Flask;https://pypi.org/project/Flask,https://flask.palletsprojects.com/en/stable/,https://github.com/pallets/flask/,https://palletsprojects.com/projects/flask;;;TRUE;10.3390/s18020474;Flask, an MVC model, is used for better project organization and the need to bypass any middleware technologies
SM8369;Flask;https://pypi.org/project/Flask,https://flask.palletsprojects.com/en/stable/,https://github.com/pallets/flask/,https://palletsprojects.com/projects/flask;;;TRUE;10.1093/gigascience/giz060;The web application uses Flask and Nginx on a virtual machine, as well as Gunicorn as a Web Server Gateway Interface
SM8369;Flask;https://pypi.org/project/Flask,https://flask.palletsprojects.com/en/stable/,https://github.com/pallets/flask/,https://palletsprojects.com/projects/flask;;;TRUE;10.1093/bioinformatics/bty999;GBE extends the ExAC browser (Karczewski ) which is built in Python, utilizes Flask framework and uses d3 and plot.ly for plot rendering
SM8369;Flask;https://pypi.org/project/Flask,https://flask.palletsprojects.com/en/stable/,https://github.com/pallets/flask/,https://palletsprojects.com/projects/flask;;;TRUE;10.1093/database/baw052;The frontend HTML is designed using Flask (version 0.10.1), a web framework for Python (version 3.4.1)
SM8369;Flask;https://pypi.org/project/Flask,https://flask.palletsprojects.com/en/stable/,https://github.com/pallets/flask/,https://palletsprojects.com/projects/flask;;;TRUE;10.3390/genes12081117;The web server uses the Python programming language with the Flask library
SM8369;Flask;https://pypi.org/project/Flask,https://flask.palletsprojects.com/en/stable/,https://github.com/pallets/flask/,https://palletsprojects.com/projects/flask;;;TRUE;10.3390/ijerph17145243;The Python/Flask API template was then fleshed out with code logic to process API input parameters and form appropriate SQL queries to return requested exposures data.
