ID,software_mention,package_url,homepage_url,github_repo,exact_match,doi,paragraph,authors_oa,authors,field/topic/keywords
SM164348,cellranger,"https://cran.r-project.org/package=cellranger,https://github.com/rsheets/cellranger",,,True,10.1371/journal.pone.0251194,"Loaded via a namespace (and not attached): cellranger 1.1.0, cli 2.4.0, codetools 0.2-18, colorspace 2.0-0, compiler 4.0.3, crayon 1.4.1, crul 1.1.0, curl 4.3, digest 0.6.27, DT 0.18, ellipsis 0.3.1, evaluate 0.14, fansi 0.4.2, farver 2.1.0, fastmap 1.1.0, generics 0.0.2, glue 1.4.2, grid 4.0.3, gtable 0.3.0, hms 0.5.3, htmltools 0.5.1.1, htmlwidgets 1.5.3, httpcode 0.3.0, httpuv 1.5.5, httr 1.4.2, jsonlite 1.7.2, labeling 0.4.2, later 1.1.0.1, lifecycle 1.0.0, magrittr 2.0.1, mime 0.10, miniUI 0.1.1.1, mun","https://openalex.org/A5041457748,https://openalex.org/A5019829935,https://openalex.org/A5069278601,https://openalex.org/A5016119000,https://openalex.org/A5030070592,https://openalex.org/A5023187953,https://openalex.org/A5080727521,https://openalex.org/A5015430668,https://openalex.org/A5005118928,https://openalex.org/A5060691634,https://openalex.org/A5062689404,https://openalex.org/A5085172984,https://openalex.org/A5046706771,https://openalex.org/A5091106628,https://openalex.org/A5039363073,https://openalex.org/A5060529414,https://openalex.org/A5070571704,https://openalex.org/A5012766006,https://openalex.org/A5033939532,https://openalex.org/A5056823693,https://openalex.org/A5084443103,https://openalex.org/A5033154264,https://openalex.org/A5101717727,https://openalex.org/A5068458003,https://openalex.org/A5082155236,https://openalex.org/A5091467376,https://openalex.org/A5061652044,https://openalex.org/A5043736632,https://openalex.org/A5101731922,https://openalex.org/A5010666537,https://openalex.org/A5085463590","Heidi Seibold,Severin Czerny,Siona Decke,Roman Dieterle,Thomas Eder,Steffen Fohr,Nico Hahn,Rabea Hartmann,Christoph Heindl,Philipp Kopper,Dario Lepke,Verena Loidl,Maximilian M. Mandl,Sarah Musiol,Jessica Peter,Alexander Piehler,Elio Rojas,Stefanie Schmid,Hannah Schmidt,Melissa Schmoll,Lennart Schneider,Xiao-Yin To,Viet Tran,Antje Völker,Moritz Wagner,Joshua Wagner,Maria Waize,Hannah Wecker,Rui Yang,Simone Zellner,Malte Nalenz","Computer science,Software,Replication (statistics),Source code,Reproducibility,Code (set theory),Simple (philosophy),Open source"
SM164348,cellranger,"https://cran.r-project.org/package=cellranger,https://github.com/rsheets/cellranger",,,True,10.1093/jmcb/mjy089,Both ‘cellranger mkfastq’ and ‘cellranger count’ were run with default command line options,"https://openalex.org/A5101832265,https://openalex.org/A5042906022,https://openalex.org/A5017863802,https://openalex.org/A5017936091,https://openalex.org/A5012690730,https://openalex.org/A5101484485,https://openalex.org/A5014980713,https://openalex.org/A5036867780,https://openalex.org/A5046170093","Jian Peng,Ai-Li Sheng,Xiao Qi,Libing Shen,Xiang-Chun Ju,Min Zhang,Siting He,Chao Wu,Zhen‐Ge Luo","Transcriptome,Cerebellum,Biology,Cell type"
SM164348,cellranger,"https://cran.r-project.org/package=cellranger,https://github.com/rsheets/cellranger",,,True,10.1016/j.celrep.2020.03.063,The cellranger count output was fed into the cellranger aggr pipeline to normalize sequencing depth between samples,"https://openalex.org/A5048710135,https://openalex.org/A5003496300,https://openalex.org/A5030920948,https://openalex.org/A5003064759,https://openalex.org/A5016323560,https://openalex.org/A5000121750,https://openalex.org/A5047690691,https://openalex.org/A5005741024,https://openalex.org/A5060666271,https://openalex.org/A5071870162","Florian Mair,Jami R. Erickson,Valentin Voillet,Yannick Simoni,Timothy Bi,Aaron J. Tyznik,Jody Martin,Raphaël Gottardo,Evan W. Newell,Martin Prlic","Transcriptome,Computational biology,Biology,RNA-Seq,Single-cell analysis,Single cell sequencing"
SM164348,cellranger,"https://cran.r-project.org/package=cellranger,https://github.com/rsheets/cellranger",,,True,10.1186/s13059-021-02293-3,"First, cellranger count used STAR to align cDNA reads to the hg19 human reference transcriptome, which accompanied the Cell Ranger Single Cell Software Suite [44]","https://openalex.org/A5077634295,https://openalex.org/A5034599952,https://openalex.org/A5027478495,https://openalex.org/A5001181516,https://openalex.org/A5023041111,https://openalex.org/A5110894905,https://openalex.org/A5067377166,https://openalex.org/A5075240979,https://openalex.org/A5026496301,https://openalex.org/A5035184195,https://openalex.org/A5082473431,https://openalex.org/A5028848778,https://openalex.org/A5009651038,https://openalex.org/A5087836581,https://openalex.org/A5047336787,https://openalex.org/A5037433676,https://openalex.org/A5063458641","Drew Neavin,Quan Nguyen,Maciej Daniszewski,Helena Liang,Han Sheng Chiu,Yong Kiat Wee,Anne Senabouth,Samuel W. Lukowski,Duncan E. Crombie,Grace E. Lidgerwood,Damián Hernández,James C. Vickers,Anthony L. Cook,Nathan J. Palpant,Alice Pébay,Alex W. Hewitt,Joseph E. Powell","Biology,Expression quantitative trait loci,Reprogramming,Induced pluripotent stem cell,Cell type,Genetics,Gene expression,Population,Somatic cell"
SM17297,Rtrack,"https://cran.r-project.org/package=Rtrack,https://rupertoverall.net/Rtrack/,https://github.com/rupertoverall/Rtrack",,,True,10.1186/s40478-021-01190-x,"Analysis of search strategies with Rtrack revealed no significant differences one training day one, however rmTBI mice used significantly different search strategies by training days two (χ2 = 6.2, df = 2, p = 0.05) and three (χ2 = 33.9, df = 2, p < 0.0001) with rmTBI mice utilizing less allocentric strategies than shams by the end of training","https://openalex.org/A5069622435,https://openalex.org/A5072964837,https://openalex.org/A5085508118","Nicole Schwab,YoungJun Ju,Lili‐Naz Hazrati","Senescence,Neurodegeneration,Traumatic brain injury,DNA damage,Gliosis"
SM174627,fs,"https://cran.r-project.org/package=fs,https://fs.r-lib.org/,https://github.com/r-lib/fs",,,False,10.3390/s19204567,"The nCube, oneM2M middleware platform, has been developed using various open-source Node.js libraries, including express, fs, util, http, ip, url, coap, mqtt, websocket that are available in their GitHub repositories","https://openalex.org/A5039661531,https://openalex.org/A5015389420,https://openalex.org/A5073827174,https://openalex.org/A5100666840","Jaeseok Yun,Il-Yeup Ahn,JaeSeung Song,Jaeho Kim","Middleware (distributed applications),Internet of Things,Computer science,Embedded system,Focus (optics)"
SM174627,fs,https://nodejs.org/api/fs.html,,,True,10.3390/s19204567,"The nCube, oneM2M middleware platform, has been developed using various open-source Node.js libraries, including express, fs, util, http, ip, url, coap, mqtt, websocket that are available in their GitHub repositories","https://openalex.org/A5039661531,https://openalex.org/A5015389420,https://openalex.org/A5073827174,https://openalex.org/A5100666840","Jaeseok Yun,Il-Yeup Ahn,JaeSeung Song,Jaeho Kim","Middleware (distributed applications),Internet of Things,Computer science,Embedded system,Focus (optics)"
SM212430,paramtest,"https://cran.r-project.org/package=paramtest,https://github.com/cran/paramtest",,,True,10.1186/s12874-019-0742-8,"The simulations were all conducted in the R programming language using the simglm, paramtest and lme4 packages","https://openalex.org/A5019071894,https://openalex.org/A5060388268,https://openalex.org/A5013197946","Oscar L. Olvera Astivia,Anne Gadermann,Martin Guhn","Logistic regression,Multilevel model,Statistics"
SM212430,paramtest,"https://cran.r-project.org/package=paramtest,https://github.com/cran/paramtest",,,True,10.1186/s40359-021-00596-5,"Minimum sample size for establishing medium-sized effects (Beta = 0,5) was estimated at n = 250 (logistic multiple regression, power ≥ 0.80 for all random and fixed effects, a skewed level 1 predictor, a standard normal level 2 predictor, an interaction, 10 simulations) with a shiny R web application and its R packages lme4, simglm and paramtest [29]","https://openalex.org/A5060739578,https://openalex.org/A5009232718,https://openalex.org/A5043760616,https://openalex.org/A5013422978,https://openalex.org/A5090470112,https://openalex.org/A5038184388","Valérie Broers,Melina Van Scharrenburg,Lily Fredrix,Johan Lataster,Ansje Löhr,Nele Jacobs","Situational ethics,Sorting,Experience sampling method,Plastic waste"
SM212430,paramtest,"https://cran.r-project.org/package=paramtest,https://github.com/cran/paramtest",,,True,10.3389/fpsyt.2018.00748,"An a priori power analysis was applied through the lme4, simglm (57), and paramtest (58) R packages, on a model with two fixed dichotomic factors, and a random factor with σ2 = 0.50","https://openalex.org/A5021776392,https://openalex.org/A5025166057,https://openalex.org/A5089658835,https://openalex.org/A5012553396,https://openalex.org/A5012275925","Antonietta Curci,Tiziana Lanciano,Fabiana Battista,Sabrina Guaragno,Raffaella Maria Ribatti","Psychology,Experiential learning,Lie detection,Applied psychology"
SM212712,truncreg,"https://cran.r-project.org/package=truncreg,http://r-forge.r-project.org/projects/truncreg/,https://github.com/cran/truncreg",,,True,10.1186/s12874-020-01032-9,"This package uses familiar model syntax and has additional functionality to estimate parameters for the censored only or truncated only settings similar to the censReg and truncreg packages, respectively.","https://openalex.org/A5009328787,https://openalex.org/A5100613136,https://openalex.org/A5013552087","Justin Williams,Hyung Woo Kim,Catherine M. Crespi","Statistics,Censoring (clinical trials),Estimator,Covariate,Tobit model,Imputation (statistics)"
SM212712,truncreg,"https://cran.r-project.org/package=truncreg,http://r-forge.r-project.org/projects/truncreg/,https://github.com/cran/truncreg",,,True,10.1371/journal.pone.0199701,Truncated regression was performed with function truncreg from package truncreg.,"https://openalex.org/A5015669294,https://openalex.org/A5063352552,https://openalex.org/A5012978062","Beat Knechtle,Pantelis Τ. Nikolaidis,Fabio Valeri","Statistics,Demography,Linear regression"
SM212712,truncreg,"https://cran.r-project.org/package=truncreg,http://r-forge.r-project.org/projects/truncreg/,https://github.com/cran/truncreg",,,True,10.1186/s12992-021-00759-4,"We used R-Studio software with the package truncreg, which estimates model (1) for truncated Gaussian variables by maximum likelihood [12]","https://openalex.org/A5033100931,https://openalex.org/A5003309879,https://openalex.org/A5052510961","Pedro‐José Martínez‐Córdoba,Bernardino Benito,Isabel Sánchez","Corporate governance,Pandemic,Government (linguistics),Politics"
SM212712,truncreg,"https://cran.r-project.org/package=truncreg,http://r-forge.r-project.org/projects/truncreg/,https://github.com/cran/truncreg",,,True,10.1186/s12874-020-01032-9,This package is called in the censored only and truncated only maximum likelihood estimation packages in R such as censReg by [31] and truncreg by [32].,"https://openalex.org/A5009328787,https://openalex.org/A5100613136,https://openalex.org/A5013552087","Justin Williams,Hyung Woo Kim,Catherine M. Crespi","Statistics,Censoring (clinical trials),Estimator,Covariate,Tobit model,Imputation (statistics)"
SM218127,relaimpo,"https://cran.r-project.org/package=relaimpo,https://prof.bht-berlin.de/groemping/relaimpo/,https://github.com/cran/relaimpo",,,True,10.3389/fneur.2018.00526,Coefficients of determination were calculated with the “relaimpo” package,"https://openalex.org/A5007095962,https://openalex.org/A5049242843,https://openalex.org/A5103132128,https://openalex.org/A5103098987,https://openalex.org/A5035699131,https://openalex.org/A5088588603,https://openalex.org/A5066195949,https://openalex.org/A5036911759,https://openalex.org/A5061123357,https://openalex.org/A5087289959,https://openalex.org/A5041483447","Édouard Duchesnay,Fouad Hadj‐Selem,François De Guio,Mathieu Dubois,Jean‐François Mangin,Marco Duering,Stefan Ropele,Reinhold Schmidt,Martin Dichgans,Hugues Chabriat,Éric Jouvent","CADASIL,Hyperintensity,Leukoencephalopathy,White matter"
SM218127,relaimpo,"https://cran.r-project.org/package=relaimpo,https://prof.bht-berlin.de/groemping/relaimpo/,https://github.com/cran/relaimpo",,,True,10.3390/ijerph17155592,"For the regression models, the regression predictors were then assessed for relative importance via assigning of weights using the relaimpo package [34]","https://openalex.org/A5076867563,https://openalex.org/A5022431311,https://openalex.org/A5079190137,https://openalex.org/A5018299454","Mudassar Hassan Arsalan,Omar Mubin,Fady Alnajjar,Belal Alsinglawi","Coronavirus disease 2019 (COVID-19),Pandemic,Predictive power,Demography,Variable (mathematics)"
SM218127,relaimpo,"https://cran.r-project.org/package=relaimpo,https://prof.bht-berlin.de/groemping/relaimpo/,https://github.com/cran/relaimpo",,,True,10.1371/journal.pone.0050239,The relative contribution of each environmental variable included in the models was assessed by calculating average semi-partial R2 using the “lmg” metric in the “relaimpo” package [33],"https://openalex.org/A5060585750,https://openalex.org/A5021345205,https://openalex.org/A5038245880,https://openalex.org/A5112259172,https://openalex.org/A5024371058,https://openalex.org/A5071178128","Andrea Bertolo,F. Guillaume Blanchet,Pierre Magnan,Philippe Brodeur,Marc Mingelbier,Pierre Legendre","Biological dispersal,Perch,Habitat,Biology,Ecology,Larva,Spatial distribution"
SM218127,relaimpo,"https://cran.r-project.org/package=relaimpo,https://prof.bht-berlin.de/groemping/relaimpo/,https://github.com/cran/relaimpo",,,True,10.1371/journal.pone.0208923,"The relative importance of the BCT measures within- and across modalities was tested using the relaimpo package in R [70], which assesses relative importance of regressors in the linear model","https://openalex.org/A5065286269,https://openalex.org/A5043577807,https://openalex.org/A5082386973,https://openalex.org/A5084590426","Erica S. Edwards,Kali Burke,James R. Booth,Chris McNorgan","Dyslexia,Reading (process),Cognitive psychology,Task (project management)"
SM218127,relaimpo,"https://cran.r-project.org/package=relaimpo,https://prof.bht-berlin.de/groemping/relaimpo/,https://github.com/cran/relaimpo",,,True,10.1111/jvs.12367,From this model the individual contribution of each remaining environmental variable to the overall variation explained was calculated using the ‘lmg’ function of the ‘relaimpo’ package (Grömping 2006) using simple un‐weighted averages as recommended (see Appendix S1 for further detail on step‐wise regression predictor selection).,"https://openalex.org/A5039795220,https://openalex.org/A5033493825,https://openalex.org/A5083736213,https://openalex.org/A5030554109,https://openalex.org/A5114375076","Hilary Ford,Angus Garbutt,Cai Ladd,Jonathan Malarkey,Martin W. Skov","Species richness,Salt marsh,Biomass (ecology),Environmental science,Erosion,Abiotic component,Ecology,Context (archaeology),Vegetation (pathology)"
SM224725,BCEA,"https://cran.r-project.org/package=BCEA,https://gianluca.statistica.it/software/bcea/,https://github.com/giabaio/BCEA/,https://n8thangreen.github.io/BCEA/",,,True,10.1371/journal.pntd.0008521,We used the BCEA package in the software R 3.6.1 for the analysis [23].,"https://openalex.org/A5101986472,https://openalex.org/A5032167625,https://openalex.org/A5102856605,https://openalex.org/A5016645705","Anuj Tiwari,David J. Blok,Mohammad Arif,Jan Hendrik Richardus","Medicine,Disability-adjusted life year,Leprosy,Per capita,Cost effectiveness,Environmental health,Cost-effectiveness analysis"
SM22597,SentimentAnalysis,"https://cran.r-project.org/package=SentimentAnalysis,https://github.com/sfeuerriegel/SentimentAnalysis",,,True,10.34172/apb.2021.023,"To analyze comments, the library “SentimentAnalysis” has been used","https://openalex.org/A5024265182,https://openalex.org/A5073360626,https://openalex.org/A5044827385,https://openalex.org/A5067581540","Mehdi Dadkhah,Mohammad Lagzian,Fariborz Rahimnia,Khalil Kimiafar",Blockchain
SM22597,SentimentAnalysis,"https://cran.r-project.org/package=SentimentAnalysis,https://github.com/sfeuerriegel/SentimentAnalysis",,,True,10.1371/journal.pone.0209323,The package SentimentAnalysis is available for download via CRAN: https://cran.r-project.org/package=SentimentAnalysis.,"https://openalex.org/A5048633988,https://openalex.org/A5081442873,https://openalex.org/A5064008689","Nicolas Pröllochs,Stefan Feuerriegel,Dirk Neumann","Computer science,Exploit,Perception"
SM22597,SentimentAnalysis,"https://cran.r-project.org/package=SentimentAnalysis,https://github.com/sfeuerriegel/SentimentAnalysis",,,True,10.2196/jopm.9745,The SentimentAnalysis package [40] in R yielded the best results at 0.81 (average system-rater agreement measured using Cohen kappa) reaching good interrater agreement,"https://openalex.org/A5055827526,https://openalex.org/A5010383034,https://openalex.org/A5081331386,https://openalex.org/A5071178113","Sahiti Myneni,Vishnupriya Sridharan,Nathan Cobb,Trevor Cohen","User engagement,Psychological intervention,Health promotion,Smoking cessation"
SM228763,TPD,"https://cran.r-project.org/package=TPD,https://github.com/cran/TPD",,,False,10.1186/1471-2229-10-140,"In addition, the typical characters of PCD, such as DNA laddering, chromatin condensation, nuclear membrane blebbing and cytoplasm shrinkage, etc, were detected in TPD tree (communicated with Prof","https://openalex.org/A5101706830,https://openalex.org/A5081448618,https://openalex.org/A5032051423,https://openalex.org/A5100300280,https://openalex.org/A5036028066,https://openalex.org/A5100688268,https://openalex.org/A5109876528","Dejun Li,Zhi Deng,Chunliu Chen,Zhihui Xia,Min Wu,Peng He,Shou-Cai Chen","Hevea brasiliensis,Suppression subtractive hybridization,Biology,Gene,Genetics,Complementary DNA,cDNA library"
SM228763,TPD,"https://cran.r-project.org/package=TPD,https://github.com/cran/TPD",,,False,10.1371/journal.pone.0024210,The information content of the left half site of the motif identified by TPD and MEME is between TRANSFAC PWM and the one identified by HMS,"https://openalex.org/A5102859368,https://openalex.org/A5100441148,https://openalex.org/A5055850607,https://openalex.org/A5017429478","Yingtao Bi,Hyunsoo Kim,Ravi Gupta,Ramana V. Davuluri","Discriminative model,Computer science,DNA binding site,Tree (set theory)"
SM228763,TPD,"https://cran.r-project.org/package=TPD,https://github.com/cran/TPD",,,False,10.1371/journal.pone.0067134,A 500bp DNA sequence was extracted around each peak and run against MEME and TPD programs to identify potential EVI1 consensus binding motifs,"https://openalex.org/A5057490235,https://openalex.org/A5090935893,https://openalex.org/A5011659951,https://openalex.org/A5102859368,https://openalex.org/A5017429478,https://openalex.org/A5109086590,https://openalex.org/A5016407203,https://openalex.org/A5084496952,https://openalex.org/A5100388308,https://openalex.org/A5009969778","Carolyn Glass,Charles A. Wuertzer,Xiaohui Cui,Yingtao Bi,Ramana V. Davuluri,Ying-Yi Xiao,Michael P. Wilson,Kristina M. Owens,Yi Zhang,Archibald S. Perkins","Myeloid leukemia,Biology,Transcriptome,Gene,Myeloid,Transcription factor,Cancer research"
SM228763,TPD,"https://cran.r-project.org/package=TPD,https://github.com/cran/TPD",,,False,10.1038/s41598-021-91580-x,"To capture this, TPD uses an additional edit cost, given byHence, the total edit cost to convert an action-sequence to another action-sequence is given byHere, and denote the weight for the edit operations respectively for different and similar activities","https://openalex.org/A5102829523,https://openalex.org/A5034996659,https://openalex.org/A5053399459,https://openalex.org/A5043987532,https://openalex.org/A5048125024,https://openalex.org/A5050500830","Pratyusha Rakshit,Onintze Zaballa,Aritz Pérez,Elisa Gómez-Inhiesto,Maria T. Acaiturri-Ayesta,José A. Lozano","Health care,Computer science,Breast cancer,Markov chain,Average cost"
SM228763,TPD,"https://cran.r-project.org/package=TPD,https://github.com/cran/TPD",,,False,10.1371/journal.pone.0024210,"Comparison of CTCF motif patterns identified by TPD, MEME, HMS, and ChIPMunk, as well as known pattern stored in TRANSFAC database.","https://openalex.org/A5102859368,https://openalex.org/A5100441148,https://openalex.org/A5055850607,https://openalex.org/A5017429478","Yingtao Bi,Hyunsoo Kim,Ravi Gupta,Ramana V. Davuluri","Discriminative model,Computer science,DNA binding site,Tree (set theory)"
SM230502,logspline,"https://cran.r-project.org/package=logspline,https://github.com/cran/logspline",,,True,10.1186/s12870-019-1791-1,"All the statistical analyses and plots were performed using both Past multivariate statistics software package v3.0 [63] and the computing environment R 3.5.1 (R Development Core Team, 2005) with the following packages: ‘dplyr’, ‘fitdistrplus’, ‘ggplot2’, ‘logspline’, ‘multcomp’, ‘nsRFA’, and ‘Rmisc’.","https://openalex.org/A5015595199,https://openalex.org/A5075848346,https://openalex.org/A5015630986,https://openalex.org/A5079091692,https://openalex.org/A5017444814","Gennaro Carotenuto,Ivan Sciascia,Ludovica Oddi,Veronica Volpe,Andrea Genre","Medicago truncatula,Biology,Endoreduplication,Cell biology,Symbiosis,Mutant"
SM230502,logspline,"https://cran.r-project.org/package=logspline,https://github.com/cran/logspline",,,True,10.3390/ijerph18189589,"For statistical inference, the Savage-Dickey Bayes Factors (BF10) were computed [73,74] by using the package logspline 2.1.15 [75]","https://openalex.org/A5074541529,https://openalex.org/A5112685271,https://openalex.org/A5053824274,https://openalex.org/A5101640420,https://openalex.org/A5069455558","Valentina Moro,Michela Corbella,Silvio Ionta,Federico Ferrari,Michele Scandola","Spinal cord injury,Cognition,Physical medicine and rehabilitation"
SM230502,logspline,"https://cran.r-project.org/package=logspline,https://github.com/cran/logspline",,,True,10.1038/s41387-021-00154-3,"For calculating tail probabilities on permutation tests, the logspline-library was used","https://openalex.org/A5083299978,https://openalex.org/A5072412769,https://openalex.org/A5054091388,https://openalex.org/A5019055187,https://openalex.org/A5063384818,https://openalex.org/A5082369815,https://openalex.org/A5046882477","Yasaman Shahkhalili,Cathríona R. Monnard,Dominik Grathwohl,Julien Sauser,Maurice Beaumont,Corinne Ammon Zufferey,Katherine Macé","Postprandial,Medicine,Glycemic,Infant formula,Lactose,Insulin,Casein,Whey protein,Hydrolyzed protein"
SM232728,ggpmisc,"https://cran.r-project.org/package=ggpmisc,https://docs.r4photobiology.info/ggpmisc/,https://github.com/aphalo/ggpmisc",,,True,10.1038/s41598-018-25201-5,The Pearson’s correlation coefficient of determination R2 and the p-value were calculated and added to the plots using two functions (stat_poly_eq() and stat_fit_glance()) from the ggpmisc package,"https://openalex.org/A5043250865,https://openalex.org/A5070027028,https://openalex.org/A5046265418,https://openalex.org/A5059000460,https://openalex.org/A5014395674,https://openalex.org/A5077988966","Leonie J. Jahn,Andreas Porse,Christian Munck,Daniel Simon,Svetlana Volkova,Morten Otto Alexander Sommer","Biology,Experimental evolution,Computational biology,Selection (genetic algorithm)"
SM232728,ggpmisc,"https://cran.r-project.org/package=ggpmisc,https://docs.r4photobiology.info/ggpmisc/,https://github.com/aphalo/ggpmisc",,,True,10.1186/s12870-021-03103-5,"Peak SNP’s were then pinpointed for each selection scan using the ggpmisc package (Aphalo, 2020) in R","https://openalex.org/A5037313858,https://openalex.org/A5078311661,https://openalex.org/A5050009238,https://openalex.org/A5083366741,https://openalex.org/A5009078769,https://openalex.org/A5011574907","Rami‐Petteri Apuli,Thomas J. Richards,Martha Rendón‐Anaya,Almir Karačić,Ann Christin Rönnberg‐Wästljung,Pär K. Ingvarsson","Populus trichocarpa,Biology,Phenology,Population"
SM232728,ggpmisc,"https://cran.r-project.org/package=ggpmisc,https://docs.r4photobiology.info/ggpmisc/,https://github.com/aphalo/ggpmisc",,,True,10.3390/genes12020312,"These figures were prepared using R [38] with the library scales included in the basic R and further with packages ggplot2, forcats, and ggpmisc, all belonging to tidyverse [39]","https://openalex.org/A5090637110,https://openalex.org/A5005756261,https://openalex.org/A5089429349,https://openalex.org/A5003670028","Veronika Borůvková,W. Mike Howell,Dominik Matoulek,Radka Symonová","Biology,Vertebrate,GC-content,Genome,Evolutionary biology,Genetics"
SM232728,ggpmisc,"https://cran.r-project.org/package=ggpmisc,https://docs.r4photobiology.info/ggpmisc/,https://github.com/aphalo/ggpmisc",,,True,10.1016/j.molcel.2019.12.001,"Linear regression lines were plotted using stat_poly_eq function from the ggpmisc (v0.3.1) R package, together with the model’s R2 coefficient of determination","https://openalex.org/A5045947531,https://openalex.org/A5034407668,https://openalex.org/A5033483786,https://openalex.org/A5068227989,https://openalex.org/A5047776733,https://openalex.org/A5073071237","Neil P. Blackledge,Nadezda A. Fursova,Jessica R. Kelley,Miles K. Huseyin,Angelika Feldmann,Robert J. Klose","Chromatin,Biology,Polycomb-group proteins,Psychological repression,Histone"
SM232728,ggpmisc,"https://cran.r-project.org/package=ggpmisc,https://docs.r4photobiology.info/ggpmisc/,https://github.com/aphalo/ggpmisc",,,True,10.3389/fpls.2019.01645,The ggpmisc package was used to calculate and add p-values and R2 values to the graph using the functions stat_poly_eq and stat_fit_glance,"https://openalex.org/A5022067202,https://openalex.org/A5003411232,https://openalex.org/A5104001311,https://openalex.org/A5112520608,https://openalex.org/A5043045729","Paula Pongrac,Sina Fischer,Jacqueline A. Thompson,Gladys Wright,Philip J. White","Brassica oleracea,Phosphorus,Zinc,Brassica"
SM247422,cRegulome,"https://github.com/ropensci/cRegulome,https://docs.ropensci.org/cRegulome/",,,True,10.1186/s13104-018-3160-9,We developed an R package called cRegulome (unpublished) that interfaces the miRCancerdb programmatically from R environment,"https://openalex.org/A5005272443,https://openalex.org/A5039052980,https://openalex.org/A5023307183,https://openalex.org/A5021046528","Mahmoud Ahmed,Huynh Quoc Nguyen,Trang Huyen Lai,Deok Ryong Kim","microRNA,Gene,Computational biology,Biology,Gene expression"
SM247422,cRegulome,"https://github.com/ropensci/cRegulome,https://docs.ropensci.org/cRegulome/",,,True,10.7717/peerj.6509,"Although we didn’t show in this article nor provided a mechanism in cRegulome for integrating transcription factor and microRNA data, it should be possible at least in principle simply by combining the output of two separate queries or their graphs","https://openalex.org/A5005272443,https://openalex.org/A5021046528","Mahmoud Ahmed,Deok Ryong Kim","microRNA,Transcription factor,R package"
SM247422,cRegulome,"https://github.com/ropensci/cRegulome,https://docs.ropensci.org/cRegulome/",,,True,10.3390/cancers10080273,"To explore the last possibility, we queried the cRegulome database to identify transcription factors and microRNAs that target the RKIP/PEBP1 gene and one or more of EMT and autophagy genes in prostate cancer (preparing for publication)","https://openalex.org/A5005272443,https://openalex.org/A5023307183,https://openalex.org/A5010376335,https://openalex.org/A5075440508,https://openalex.org/A5023778081,https://openalex.org/A5024390931,https://openalex.org/A5021046528","Mahmoud Ahmed,Trang Huyen Lai,Sahib Zada,Jin Seok Hwang,Trang Minh Pham,Miyong Yun,Deok Ryong Kim","Epithelial–mesenchymal transition,Autophagy,Prostate cancer,Transition (genetics)"
SM247422,cRegulome,"https://github.com/ropensci/cRegulome,https://docs.ropensci.org/cRegulome/",,,True,10.7717/peerj.6509,"Using the cRegulome package, we identified two transcription factors and three microRNAs that commonly regulate PEBP1 and one or more of the eight gene products of interest.","https://openalex.org/A5005272443,https://openalex.org/A5021046528","Mahmoud Ahmed,Deok Ryong Kim","microRNA,Transcription factor,R package"
SM262814,biosignalEMG,"https://cran.r-project.org/package=biosignalEMG,https://github.com/cran/biosignalEMG",,,True,10.3758/s13428-020-01435-y,"In line with the recommendations of Fridlund and Cacioppo (1986), we also applied a low-pass filter at 250 Hz using the lowpass function from the biosignalEMG package (Guerrero & Macias-Diaz, 2018)","https://openalex.org/A5079553180,https://openalex.org/A5022479713","Laura Israel,Felix D. Schönbrodt","Variance (accounting),Facial expression,Set (abstract data type),Benchmark (surveying),Psychology,Dimension (graph theory)"
SM262814,biosignalEMG,"https://cran.r-project.org/package=biosignalEMG,https://github.com/cran/biosignalEMG",,,True,10.3758/s13428-020-01435-y,"In addition, a baseline correction using the mean level of activation during the baseline measurement was applied to the EMG channels using the dcbiasremoval function from the biosignalEMG package (Guerrero & Macias-Diaz, 2018)","https://openalex.org/A5079553180,https://openalex.org/A5022479713","Laura Israel,Felix D. Schönbrodt","Variance (accounting),Facial expression,Set (abstract data type),Benchmark (surveying),Psychology,Dimension (graph theory)"
SM266059,svUnit,"https://cran.r-project.org/package=svUnit,https://github.com/SciViews/svUnit,https://www.sciviews.org/svUnit/",,,True,10.1186/s13040-017-0151-7,RUnit and svUnit are R implementions of the widely used JUnit testing framework [56] and contain a set of functions that check calculations and error situations (Table 4),"https://openalex.org/A5073010916,https://openalex.org/A5000727068,https://openalex.org/A5090561416,https://openalex.org/A5059036271,https://openalex.org/A5007264926,https://openalex.org/A5032971510,https://openalex.org/A5101881419,https://openalex.org/A5022288501","Spiros Denaxas,Kenan Direk,Arturo González-Izquierdo,Maria Pikoula,Sera Aylin Cakiroglu,Jason H. Moore,Harry Hemingway,Liam Smeeth","Health records,Reproducibility,Computer science"
SM266059,svUnit,"https://cran.r-project.org/package=svUnit,https://github.com/SciViews/svUnit,https://www.sciviews.org/svUnit/",,,True,10.7717/peerj-cs.175,"Metric 2: Check for stated dependencies on one of the following testing packages: RUnit (Burger, Juenemann & Koenig, 2015), svUnit (Grosjean, 2014), testit (Xie, 2018), testthat (Wickham, 2011), unitizer (Gaslam, 2017), or unittest (Lentin & Hennessey, 2017)","https://openalex.org/A5015816926,https://openalex.org/A5075439357,https://openalex.org/A5100625252","Seth Russell,Tellen D. Bennett,Debashis Ghosh","Computer science,Software engineering,Software construction,Software development,Software"
