name,candidate_urls,doi,paragraph,synonyms,language,authors
hydroPSO,"https://github.com/twyoo/HydropsOTO,https://cran.r-project.org/package=hydroGOF,https://cran.r-project.org/package=dbhydroR,https://github.com/ropensci/dbhydroR,https://github.com/cran/hydra,https://github.com/cran/hydroGOF,https://cran.r-project.org/package=hydroTSM,https://cran.r-project.org/web/packages/hydroPSO/index.html,https://github.com/hzambran/hydroGOF,https://github.com/cran/hydroTSM,https://github.com/cran/hydrogeo,https://github.com/hzambran/hydroTSM,https://cran.r-project.org/package=hydra,https://github.com/cran/hydroPSO,https://github.com/cran/dbhydroR,https://github.com/hzambran/hydroPSO,https://cran.r-project.org/package=hydrogeo",10.1371/journal.pone.0178083,"To carry out the hydroPSO optimization procedure that we used for our research, one needs the CIELAB coordinates of the Munsell chips shown in Fig 1","hydro,R package hydroPSO",,"Yasmina Jraissati,Igor Douven"
bigutilsr,"https://github.com/cran/hgutils,https://github.com/GeoBosh/rbibutils,https://github.com/conda-forge/r-bigutilsr-feedstock,https://github.com/hvdboorn/hgutils,https://github.com/GeoBosh/gbutils(devel),https://github.com/GeoBosh/rbibutils(devel),https://cran.r-project.org/web/packages/bigutilsr/index.html,https://cran.r-project.org/package=gbutils,https://github.com/privefl/bigutilsr,https://cran.r-project.org/package=hgutils,https://github.com/cran/gbutils,https://github.com/GeoBosh/gbutils,https://cran.r-project.org/package=rbibutils,https://github.com/cran/bigutilsr,https://cran.r-project.org/package=bigutilsr,https://github.com/cran/rbibutils",10.1093/bioinformatics/btaa520,We implement (the two parts of) this statistic in function prob_dist of R package bigutilsr,"bigutils,R package bigutilsr",R,"Florian Privé,Keurcien Luu,Michaël G. B. Blum,John J. McGrath,Bjarni J. Vilhjálmsson"
bigutilsr,"https://github.com/cran/hgutils,https://github.com/GeoBosh/rbibutils,https://github.com/conda-forge/r-bigutilsr-feedstock,https://github.com/hvdboorn/hgutils,https://github.com/GeoBosh/gbutils(devel),https://github.com/GeoBosh/rbibutils(devel),https://cran.r-project.org/web/packages/bigutilsr/index.html,https://cran.r-project.org/package=gbutils,https://github.com/privefl/bigutilsr,https://cran.r-project.org/package=hgutils,https://github.com/cran/gbutils,https://github.com/GeoBosh/gbutils,https://cran.r-project.org/package=rbibutils,https://github.com/cran/bigutilsr,https://cran.r-project.org/package=bigutilsr,https://github.com/cran/rbibutils",10.1093/bioinformatics/btaa520,"To make it fast, we use the fast KNN implementation of R package nabor (Elseberg ) and parallelize it in function knn_parallel of package bigutilsr","bigutils,R package bigutilsr",R,"Florian Privé,Keurcien Luu,Michaël G. B. Blum,John J. McGrath,Bjarni J. Vilhjálmsson"
bigutilsr,"https://github.com/cran/hgutils,https://github.com/GeoBosh/rbibutils,https://github.com/conda-forge/r-bigutilsr-feedstock,https://github.com/hvdboorn/hgutils,https://github.com/GeoBosh/gbutils(devel),https://github.com/GeoBosh/rbibutils(devel),https://cran.r-project.org/web/packages/bigutilsr/index.html,https://cran.r-project.org/package=gbutils,https://github.com/privefl/bigutilsr,https://cran.r-project.org/package=hgutils,https://github.com/cran/gbutils,https://github.com/GeoBosh/gbutils,https://cran.r-project.org/package=rbibutils,https://github.com/cran/bigutilsr,https://cran.r-project.org/package=bigutilsr,https://github.com/cran/rbibutils",10.1093/bioinformatics/btaa520,We then implemented these solutions in R packages bigsnpr and bigutilsr,"bigutils,R package bigutilsr",R,"Florian Privé,Keurcien Luu,Michaël G. B. Blum,John J. McGrath,Bjarni J. Vilhjálmsson"
locfit,"https://github.com/cran/locfit,https://cran.r-project.org/package=conicfit,https://github.com/OpenMandrivaAssociation/R-locfit,https://github.com/brian-lau/locfit,https://github.com/clearlinux-pkgs/R-locfit,https://github.com/mlfit/mlfit,https://cran.r-project.org/web/packages/locfit/index.html,https://cran.r-project.org/package=mlfit,https://cran.r-project.org/package=locits,https://github.com/cran/locits,https://github.com/cran/conicfit,https://cran.r-project.org/package=locfit,https://github.com/conda-forge/r-locfit-feedstock,https://github.com/cran/mlfit",10.1186/1471-2156-14-44,The sex-specific genetic positions were interpolated using a local regression with a quadratic fit as implemented by the “locfit” package [43] of the statistical software R,"Locfit30,locfit R package,R package ‘locfit,locfit23,R CRAN package locfit,R package locfit,R package “locfit”,locfit R,R locfit",R,"Antònia Flaquer,Clemens Baumbach,Estefania Piñero,Fernando García Algas,María de la Fuente Sanchez,Jordi Rosell,Jorge Toquero,Luis Alonso-Pulpón,Pablo García‐Pavía,Konstantin Strauch,Damián Heine‐Suñer"
locfit,"https://github.com/cran/locfit,https://cran.r-project.org/package=conicfit,https://github.com/OpenMandrivaAssociation/R-locfit,https://github.com/brian-lau/locfit,https://github.com/clearlinux-pkgs/R-locfit,https://github.com/mlfit/mlfit,https://cran.r-project.org/web/packages/locfit/index.html,https://cran.r-project.org/package=mlfit,https://cran.r-project.org/package=locits,https://github.com/cran/locits,https://github.com/cran/conicfit,https://cran.r-project.org/package=locfit,https://github.com/conda-forge/r-locfit-feedstock,https://github.com/cran/mlfit",10.1038/s41598-020-77162-3,We interpolated locfit output using interp1.m function and applied z-score normalization to get the normalized density per cortical state per second,"Locfit30,locfit R package,R package ‘locfit,locfit23,R CRAN package locfit,R package locfit,R package “locfit”,locfit R,R locfit",,"Sijia Gao,Diany Paola Calderon"
locfit,"https://github.com/cran/locfit,https://cran.r-project.org/package=conicfit,https://github.com/OpenMandrivaAssociation/R-locfit,https://github.com/brian-lau/locfit,https://github.com/clearlinux-pkgs/R-locfit,https://github.com/mlfit/mlfit,https://cran.r-project.org/web/packages/locfit/index.html,https://cran.r-project.org/package=mlfit,https://cran.r-project.org/package=locits,https://github.com/cran/locits,https://github.com/cran/conicfit,https://cran.r-project.org/package=locfit,https://github.com/conda-forge/r-locfit-feedstock,https://github.com/cran/mlfit",10.1371/journal.pgen.1005195,"Using log2 transformed expression values, after normalization (S2 Table), the expression profiles of all transcripts of S and M strains were made continuous over time using locfit [74] with the bandwidth parameter ‘h’ optimized at 1.21 (S1 Text (Section 4), S4 Fig, S3 Table)","Locfit30,locfit R package,R package ‘locfit,locfit23,R CRAN package locfit,R package locfit,R package “locfit”,locfit R,R locfit",,"Saumya Gupta,Aparna Radhakrishnan,Pandu Raharja-Liu,Gen Lin,Lars M. Steinmetz,Julien Gagneur,Himanshu Sinha"
MANOVA.RM,"https://github.com/Dafinahramadhani/Analisis-Distribusi-Dana-Pendidikan-dan-Perbedaan-Jumlah-Siswa-SMA-dan-SMK-Menggunakan-RM-MANOVA-,https://github.com/cran/NMVANOVA,https://github.com/smn74/MANOVA.RM,https://github.com/cran/MANOVA.RM,https://cran.r-project.org/package=PERMANOVA,https://cran.r-project.org/package=BANOVA,https://github.com/cran/PERMANOVA,https://cran.r-project.org/web/packages/MANOVA.RM/index.html,https://cran.r-project.org/package=MANOVA.RM,https://github.com/cran/BANOVA,https://cran.r-project.org/package=NMVANOVA",10.1007/s00213-019-05299-9,MANOVA for modeling parameters was computed using the RM function from the MANOVA.RM package (Friedrich et al,"MANOV,MANOVA.RM,MANOVA,MANOVA.rm,MANOVA-RM",,"Miriam Sebold,Maria Garbusow,Paul Jetzschmann,Daniel J. Schad,Stephan Nebe,Florian Schlagenhauf,Andreas Heinz,Michael A. Rapp,Nina Romanczuk‐Seiferth"
MANOVA.RM,"https://github.com/Dafinahramadhani/Analisis-Distribusi-Dana-Pendidikan-dan-Perbedaan-Jumlah-Siswa-SMA-dan-SMK-Menggunakan-RM-MANOVA-,https://github.com/cran/NMVANOVA,https://github.com/smn74/MANOVA.RM,https://github.com/cran/MANOVA.RM,https://cran.r-project.org/package=PERMANOVA,https://cran.r-project.org/package=BANOVA,https://github.com/cran/PERMANOVA,https://cran.r-project.org/web/packages/MANOVA.RM/index.html,https://cran.r-project.org/package=MANOVA.RM,https://github.com/cran/BANOVA,https://cran.r-project.org/package=NMVANOVA",10.3389/fpsyg.2021.627118,"Following a non-parametric bootstrap approach through MANOVA, we could further confirm the mean difference for the 20 subscales, among clusters; specifically, the function “MANOVA.wide,” provided by package “MANOVA.RM” in R (Friedrich et al., 2019), return a Wald-Type Statistic equal to 1566.031 (p < 0.001) and a modified ANOVA-Type Statistic equal to 2075.464 (p < 0.001), and therefore the assumption that the mean vector remains the same through clusters is rejected.","MANOV,MANOVA.RM,MANOVA,MANOVA.rm,MANOVA-RM",R,"Fotios S. Milienos,Christos Rentzios,Leen Catrysse,David Gijbels,Sofia Mastrokoukou,Claudio Longobardi,Evangelia Karagiannopoulou"
MANOVA.RM,"https://github.com/Dafinahramadhani/Analisis-Distribusi-Dana-Pendidikan-dan-Perbedaan-Jumlah-Siswa-SMA-dan-SMK-Menggunakan-RM-MANOVA-,https://github.com/cran/NMVANOVA,https://github.com/smn74/MANOVA.RM,https://github.com/cran/MANOVA.RM,https://cran.r-project.org/package=PERMANOVA,https://cran.r-project.org/package=BANOVA,https://github.com/cran/PERMANOVA,https://cran.r-project.org/web/packages/MANOVA.RM/index.html,https://cran.r-project.org/package=MANOVA.RM,https://github.com/cran/BANOVA,https://cran.r-project.org/package=NMVANOVA",10.3390/brainsci11020261,"Main and interaction effects were investigated using 2 × 2 (TIME × CONDITION) repeated-measures analyses of variance (ANOVAs) using the “RM” function from the “MANOVA.RM” package [36] using 10,000 iterations by the parametric bootstrap approach","MANOV,MANOVA.RM,MANOVA,MANOVA.rm,MANOVA-RM",,"Frank J. van Schalkwijk,Walter Gruber,Laurie A. Miller,Eugen Trinka,Yvonne Höller"
vcdExtra,"https://cran.r-project.org/package=ggExtra,https://github.com/cran/ftExtra,https://cran.r-project.org/package=vcdExtra,https://github.com/friendly/vcdExtra,https://github.com/cran/gridExtra,https://github.com/friendly/vcdExtra-rforge,https://github.com/atusy/ftExtra,https://github.com/cran/ggExtra,https://github.com/r-forge/vcdextra,https://github.com/cran/vcdExtra,https://cran.r-project.org/package=ftExtra,https://github.com/daattali/ggExtra,https://github.com/cyberwarriorx/vcdextract,https://cran.r-project.org/web/packages/vcdExtra/index.html,https://cran.r-project.org/package=gridExtra",10.1186/s13058-016-0758-5,Pathology analyses were performed using R environment for statistical computing version 3.0.2 [20] including packages vcdExtra [21] and meta [22],vcdExtra R package,R,"Taru Muranen,Carl Blomqvist,Thilo Dörk,Anna Jakubowska,Päivi Heikkilä,Rainer Fagerholm,Dario Greco,Kristiina Aittomäki,Stig E. Bojesen,Mitul Shah,Alison M. Dunning,Valerie Rhenius,Per Hall,Kamila Czene,Judith S. Brand,Hatef Darabi,Jenny Chang‐Claude,Anja Rudolph,Børge G. Nordestgaard,Fergus J. Couch,Steven N. Hart,Jonine D. Figueroa,Montserrat García‐Closas,Peter A. Fasching,Matthias W. Beckmann,Jingmei Li,Jianjun Liu,Irene L. Andrulis,Robert Winqvist,Katri Pylkäs,Graham J. Mann,Vesa Kataja,Annika Lindblom,Sara Margolin,Jan Lubiński,Natalia Dubrowinskaja,Manjeet K. Bolla,Joe Dennis,Kyriaki Michailidou,Qin Wang,Douglas F. Easton,Paul D.P. Pharoah,Marjanka K. Schmidt,Heli Nevanlinna"
vcdExtra,"https://cran.r-project.org/package=ggExtra,https://github.com/cran/ftExtra,https://cran.r-project.org/package=vcdExtra,https://github.com/friendly/vcdExtra,https://github.com/cran/gridExtra,https://github.com/friendly/vcdExtra-rforge,https://github.com/atusy/ftExtra,https://github.com/cran/ggExtra,https://github.com/r-forge/vcdextra,https://github.com/cran/vcdExtra,https://cran.r-project.org/package=ftExtra,https://github.com/daattali/ggExtra,https://github.com/cyberwarriorx/vcdextract,https://cran.r-project.org/web/packages/vcdExtra/index.html,https://cran.r-project.org/package=gridExtra",10.3389/fonc.2021.618677,The Hosmer-Lemeshow test was done with the “vcdExtra” package,vcdExtra R package,,"Lili Shi,Weiya Shi,Xueqing Peng,Yi Zhan,Lingxiao Zhou,Yunpeng Wang,Mingxiang Feng,Jinli Zhao,Fei Shan,Lei Liu"
vcdExtra,"https://cran.r-project.org/package=ggExtra,https://github.com/cran/ftExtra,https://cran.r-project.org/package=vcdExtra,https://github.com/friendly/vcdExtra,https://github.com/cran/gridExtra,https://github.com/friendly/vcdExtra-rforge,https://github.com/atusy/ftExtra,https://github.com/cran/ggExtra,https://github.com/r-forge/vcdextra,https://github.com/cran/vcdExtra,https://cran.r-project.org/package=ftExtra,https://github.com/daattali/ggExtra,https://github.com/cyberwarriorx/vcdextract,https://cran.r-project.org/web/packages/vcdExtra/index.html,https://cran.r-project.org/package=gridExtra",10.1186/s13071-019-3812-1,"Zero inflation and over-dispersion were verified using “zero.test” function in vcdExtra package [34] and “dispersiontest” function in the AER package [35], respectively",vcdExtra R package,,"Yannick Grimaud,Hélène Guis,Frédéric Chiroleu,Floriane Boucher,Annelise Tran,Ignace Rakotoarivony,Maxime Duhayon,Catherine Cêtre-Sossah,Olivier Esnault,Éric Cardinale,Claire Garros"
gnlm,"https://cran.r-project.org/package=nltm,https://github.com/cran/gnm,https://github.com/cran/gnlm,https://github.com/cran/nltm,https://cran.r-project.org/package=pglm,https://github.com/swihart/gnlm,https://cran.r-project.org/package=gnlm,https://github.com/GnaritasInc/gnlms,https://github.com/thharter/GNLM,https://github.com/gagikbazikyan/gnlm,https://github.com/cran/pglm,https://cran.r-project.org/package=gnm,https://cran.r-project.org/web/packages/gnlm/index.html,https://github.com/hturner/gnm,https://github.com/grip-unina/GNLM,https://github.com/mclements/nltm",10.3390/nu5062144,"Using R (R Foundation for Statistical Computing, Vienna, Austria, [42]), in conjunction with the gnlm (by Lindsey, J., [43]) and odesolve (CRAN repository on [42]) libraries, parameter estimates were obtained from minimising the weighted residual sum of squares, with weights given by the length of the interval between time points",gnlm package,R,"G. E. Lobley,Grietje Holtrop,David Bremner,A. G. Calder,E. Milne,Alexandra M. Johnstone"
gnlm,"https://cran.r-project.org/package=nltm,https://github.com/cran/gnm,https://github.com/cran/gnlm,https://github.com/cran/nltm,https://cran.r-project.org/package=pglm,https://github.com/swihart/gnlm,https://cran.r-project.org/package=gnlm,https://github.com/GnaritasInc/gnlms,https://github.com/thharter/GNLM,https://github.com/gagikbazikyan/gnlm,https://github.com/cran/pglm,https://cran.r-project.org/package=gnm,https://cran.r-project.org/web/packages/gnlm/index.html,https://github.com/hturner/gnm,https://github.com/grip-unina/GNLM,https://github.com/mclements/nltm",10.1186/s13287-019-1510-8,All statistical analyses presented were performed using the freely available program R [31] and the publicly available libraries “gnlm” [32].,gnlm package,R,"Florence van Tienen,Ruby Zelissen,Erika Timmer,M. van Gisbergen,Patrick Lindsey,Mattia Quattrocelli,Maurilio Sampaolesi,Elvira Mulder-den Hartog,I.F.M. de Coo,Hubert J.M. Smeets"
gnlm,"https://cran.r-project.org/package=nltm,https://github.com/cran/gnm,https://github.com/cran/gnlm,https://github.com/cran/nltm,https://cran.r-project.org/package=pglm,https://github.com/swihart/gnlm,https://cran.r-project.org/package=gnlm,https://github.com/GnaritasInc/gnlms,https://github.com/thharter/GNLM,https://github.com/gagikbazikyan/gnlm,https://github.com/cran/pglm,https://cran.r-project.org/package=gnm,https://cran.r-project.org/web/packages/gnlm/index.html,https://github.com/hturner/gnm,https://github.com/grip-unina/GNLM,https://github.com/mclements/nltm",10.1186/bcr2223,All statistical analyses presented were performed using the freely available program R [24] and the publicly available library 'gnlm' [25].,gnlm package,R,"E. Gómez,Jan C. Oosterwijk,M. M. M. S. Timmermans,Christi J. van Asperen,Frans B.L. Hogervorst,Nicoline Hoogerbrugge,Rogier A. Oldenburg,Senno Verhoef,Charlotte J. Dommering,Margreet G.E.M. Ausems,Theo AM van Os,Annemarie H. van der Hout,Marjolijn J. L. Ligtenberg,Ans van den Ouweland,Rob B. van der Luijt,Juul Wijnen,Gilles Thomas,Patrick Lindsey,Peter Devilee,Marinus J. Blok,Maaike P.G. Vreeswijk"
matchingMarkets,"https://github.com/pi-kappa-devel/markets,https://github.com/QuantEcon/MatchingMarkets.py,https://github.com/reconhub/matchmaker,https://github.com/cran/markets,https://github.com/oyamad/MatchingMarkets.jl,https://github.com/thiloklein/matchingMarkets,https://cran.r-project.org/web/packages/matchingMarkets/index.html,https://github.com/cran/matchingR,https://cran.r-project.org/package=matchmaker,https://github.com/UTokyoMDcenter/MatchingMarkets,https://github.com/VHRanger/matchingmarkets,https://cran.r-project.org/package=matchingR,https://cran.r-project.org/package=matchingMarkets,https://cran.r-project.org/package=markets,https://github.com/cran/matchingMarkets,https://github.com/cran/matchmaker,https://github.com/jtilly/matchingR",10.36834/cmej.70106,The matchingMarkets package from R facilitated the match,matching,R,Heather Hickey
DatabaseConnector,"https://github.com/darwin-eu/CDMConnector,https://cran.r-project.org/package=DatabaseConnectorJars,https://github.com/cran/CDMConnector,https://cran.r-project.org/web/packages/DatabaseConnector/index.html,https://cran.r-project.org/package=DatabaseConnector,https://github.com/OHDSI/DatabaseConnectorJars,https://github.com/cran/DatabaseConnector,https://github.com/DragonJoker/DatabaseConnector,https://github.com/LeoLeos/DatabaseConnector,https://cran.r-project.org/package=CDMConnector,https://github.com/OHDSI/DatabaseConnector,https://github.com/Saad711T/DatabaseConnector,https://github.com/cran/DatabaseConnectorJars",10.1177/1176935119835538,"Statistical analyses were conducted using the OHDSI R packages patient-level prediction, Cyclops, Cohort Method, DatabaseConnector, SqlRender, FeatureExtraction, and others",DatabaseConnectorJars,R,"Aaron Galaznik,Christian Reich,Greg Klebanov,Yuriy Khoma,Eldar Allakhverdiiev,Greg Hather,Yaping Shou"
DatabaseConnector,"https://github.com/darwin-eu/CDMConnector,https://cran.r-project.org/package=DatabaseConnectorJars,https://github.com/cran/CDMConnector,https://cran.r-project.org/web/packages/DatabaseConnector/index.html,https://cran.r-project.org/package=DatabaseConnector,https://github.com/OHDSI/DatabaseConnectorJars,https://github.com/cran/DatabaseConnector,https://github.com/DragonJoker/DatabaseConnector,https://github.com/LeoLeos/DatabaseConnector,https://cran.r-project.org/package=CDMConnector,https://github.com/OHDSI/DatabaseConnector,https://github.com/Saad711T/DatabaseConnector,https://github.com/cran/DatabaseConnectorJars",10.1093/jamiaopen/ooy059,"ROMOP can connect to an OMOP-formatted EHR database in either MySQL format using odbc and RMySQL or a variety of others including, Oracle, PostgreSQL, Microsoft SQL Server, Amazon Redshift, Google BigQuery, and Microsoft Parallel Data Warehouse, made possible through the OHDSI group’s DatabaseConnector and DatabaseConnectorJars packages",DatabaseConnectorJars,,"Benjamin S. Glicksberg,Boris Oskotsky,Nicholas Giangreco,Phyllis Thangaraj,Vivek A. Rudrapatna,Debajyoti Datta,Remi Frazier,Nelson Lee,Rick Larsen,Nicholas P. Tatonetti,Atul J. Butte"
DatabaseConnector,"https://github.com/darwin-eu/CDMConnector,https://cran.r-project.org/package=DatabaseConnectorJars,https://github.com/cran/CDMConnector,https://cran.r-project.org/web/packages/DatabaseConnector/index.html,https://cran.r-project.org/package=DatabaseConnector,https://github.com/OHDSI/DatabaseConnectorJars,https://github.com/cran/DatabaseConnector,https://github.com/DragonJoker/DatabaseConnector,https://github.com/LeoLeos/DatabaseConnector,https://cran.r-project.org/package=CDMConnector,https://github.com/OHDSI/DatabaseConnector,https://github.com/Saad711T/DatabaseConnector,https://github.com/cran/DatabaseConnectorJars",10.1093/jamiaopen/ooy059,"These packages cover a range of useful tools beyond just the CDM (eg, CommonDataModel), including back-end engines (eg, ArachneExecutionEngine), connectors (eg, DatabaseConnector), user-interfaces (eg, ArachneUI and AthenaUI), web resources (eg, ATLAS, Achilles, and Athena), tools for data processing and extraction (eg, OhdsiRTools and FeatureExtraction), as well as those that automatically perform analyses (eg, PatientLevelPrection, CohortMethod, Cyclops, CaseCrossover, and CaseControl)",DatabaseConnectorJars,,"Benjamin S. Glicksberg,Boris Oskotsky,Nicholas Giangreco,Phyllis Thangaraj,Vivek A. Rudrapatna,Debajyoti Datta,Remi Frazier,Nelson Lee,Rick Larsen,Nicholas P. Tatonetti,Atul J. Butte"
ems,"https://cran.r-project.org/package=ClaimsProblems,https://github.com/cran/EMSaov,https://cran.r-project.org/package=ems,https://github.com/emscripten-core/emsdk,https://github.com/mogill/ems,https://cran.r-project.org/package=EMSaov,https://github.com/cran/dscoreMSM,https://github.com/cran/ems,https://cran.r-project.org/package=dscoreMSM,https://github.com/emscripten-core/emscripten,https://github.com/cran/ClaimsProblems,https://cran.r-project.org/package=AirportProblems,https://github.com/Human-Computer-Integration-Lab/ems,https://github.com/cran/AirportProblems,https://github.com/justjake/quickjs-emscripten,https://pypi.org/project/ems/,https://cran.r-project.org/web/packages/ems/index.html,https://github.com/emsesp/EMS-ESP32",10.1016/S2589-7500(21)00022-4,"The packages used included rsq (partial R2), version 2.0; ems (SMR), version 1.3.2; dplyr (data handling and summarising), version 1.0.0; and pRoc","expectation-maximization segmentation,EMSD,EMSY,EMST,eMSS,EMSC,EMSR,eMST,EMSE,EMSP,EMS2,ems,EMSA,EMSI,EMSB,EMSO,emsp,EMSS,EMSL",,"Rahuldeb Sarkar,Christopher S. Martin,Heather Mattie,Judy Wawira Gichoya,David J. Stone,Leo Anthony Celi"
ReviewR,"https://github.com/cran/ReviewR,https://github.com/sagirumati/EviewsR,https://github.com/EagleW/ReviewRobot,https://github.com/Trexology/laravel-reviewRateable,https://cran.r-project.org/package=overviewR,https://cran.r-project.org/package=EviewsR,https://github.com/adamMaier/reviewr,https://github.com/analogrelay/ReviewR,https://github.com/cosimameyer/overviewR,https://github.com/cran/EviewsR,https://cran.r-project.org/package=svgViewR,https://github.com/thewileylab/ReviewR,https://cran.r-project.org/web/packages/ReviewR/index.html,https://github.com/cran/svgViewR,https://cran.r-project.org/package=ReviewR,https://github.com/cran/overviewR",10.1002/lrh2.10233,"At NM, each reviewer used the ReviewR tool, which provides a graphical interface and filtering capabilities against an OMOP database","Review,,Revie,Reviewer,Reviews),Reviews,Revieew,ReviewIt,Review,Review (",,"Pascal Brandt,Richard C. Kiefer,Jennifer A. Pacheco,Prakash Adekkanattu,Evan Sholle,Faraz S. Ahmad,Jie Xu,Zhenxing Xu,Jessica S. Ancker,Fei Wang,Yuan Luo,Guoqian Jiang,Jyotishman Pathak,Luke V. Rasmussen"
Imap,"https://github.com/cran/interimApp,https://github.com/Bruneiverse/bruneimap,https://github.com/jake-bioinfo/minimapR,https://github.com/cran/minimap,https://github.com/cran/gimap,https://github.com/cran/Imap,https://github.com/seankross/minimap,https://cran.r-project.org/package=minimap,https://cran.r-project.org/web/packages/Imap/index.html,https://github.com/cran/minimapR,https://cran.r-project.org/package=bruneimap,https://cran.r-project.org/package=interimApp,https://github.com/mscdex/node-imap,https://cran.r-project.org/package=minimapR,https://github.com/barbushin/php-imap,https://github.com/cran/bruneimap,https://github.com/joeyates/imap-backup,https://github.com/FredHutch/gimap,https://github.com/emersion/go-imap,https://github.com/imapsync/imapsync,https://cran.r-project.org/package=gimap,https://pypi.org/project/imap/",10.1186/s40462-015-0050-9,"All spatial analyses were conducted in ArcGIS 10.2.2 using the Spatial Analyst extension and using the raster (version 2.3-34), geosphere (version 1.3-8) and Imap (version 1.32) R Statistical packages [48].","IMAPP,ima,IMAP+,ViMAP,PiMap,IMAP2,iMap2,HIMAP,GImap,LIMAP,iMap3,GIMAP,immap,BiMap,TIMAP,SiMap,VIMAP,IMAPCT,iMaps,Himap,IMA,ImapQ,iMapBC,AIMAP,KIMAP,iMA,gimap,Imaped,Simap,HiMAP,iMap4,SIMAP,WiMAP,HiMap,R package Imap,imape,Ima,iMAPBC,CIMAP,Gimap",R,"Lesley H. Thorne,Elliott L. Hazen,Steven J. Bograd,David G. Foley,Melinda G. Conners,Michelle A. Kappes,Hyemi Kim,Daniel P. Costa,Yann Tremblay,Scott A. Shaffer"
Imap,"https://github.com/cran/interimApp,https://github.com/Bruneiverse/bruneimap,https://github.com/jake-bioinfo/minimapR,https://github.com/cran/minimap,https://github.com/cran/gimap,https://github.com/cran/Imap,https://github.com/seankross/minimap,https://cran.r-project.org/package=minimap,https://cran.r-project.org/web/packages/Imap/index.html,https://github.com/cran/minimapR,https://cran.r-project.org/package=bruneimap,https://cran.r-project.org/package=interimApp,https://github.com/mscdex/node-imap,https://cran.r-project.org/package=minimapR,https://github.com/barbushin/php-imap,https://github.com/cran/bruneimap,https://github.com/joeyates/imap-backup,https://github.com/FredHutch/gimap,https://github.com/emersion/go-imap,https://github.com/imapsync/imapsync,https://cran.r-project.org/package=gimap,https://pypi.org/project/imap/",10.3390/genes12081240,"To create a geographical distance matrix among populations, we calculated pair-wise geographical distances based on latitude/longitude degrees on an ellipsoidal model of the Earth, also known as the method of Vincenty’s Formulae [57], using the gdist function under ‘Imap’ package in R [58]","IMAPP,ima,IMAP+,ViMAP,PiMap,IMAP2,iMap2,HIMAP,GImap,LIMAP,iMap3,GIMAP,immap,BiMap,TIMAP,SiMap,VIMAP,IMAPCT,iMaps,Himap,IMA,ImapQ,iMapBC,AIMAP,KIMAP,iMA,gimap,Imaped,Simap,HiMAP,iMap4,SIMAP,WiMAP,HiMap,R package Imap,imape,Ima,iMAPBC,CIMAP,Gimap",R,"Jia Guo,Patrick J. Brown,A. Lane Rayburn,Carolyn J. Butts-Wilmsmeyer,Arvid Boe,DoKyoung Lee"
Imap,"https://github.com/cran/interimApp,https://github.com/Bruneiverse/bruneimap,https://github.com/jake-bioinfo/minimapR,https://github.com/cran/minimap,https://github.com/cran/gimap,https://github.com/cran/Imap,https://github.com/seankross/minimap,https://cran.r-project.org/package=minimap,https://cran.r-project.org/web/packages/Imap/index.html,https://github.com/cran/minimapR,https://cran.r-project.org/package=bruneimap,https://cran.r-project.org/package=interimApp,https://github.com/mscdex/node-imap,https://cran.r-project.org/package=minimapR,https://github.com/barbushin/php-imap,https://github.com/cran/bruneimap,https://github.com/joeyates/imap-backup,https://github.com/FredHutch/gimap,https://github.com/emersion/go-imap,https://github.com/imapsync/imapsync,https://cran.r-project.org/package=gimap,https://pypi.org/project/imap/",10.1093/molbev/msy147,"In the sequence data file, each sequence name has a tag (following the caret ^) which is interpreted as an individual ID and used in the Imap file to assign the sequence to a population (fig. 3)","IMAPP,ima,IMAP+,ViMAP,PiMap,IMAP2,iMap2,HIMAP,GImap,LIMAP,iMap3,GIMAP,immap,BiMap,TIMAP,SiMap,VIMAP,IMAPCT,iMaps,Himap,IMA,ImapQ,iMapBC,AIMAP,KIMAP,iMA,gimap,Imaped,Simap,HiMAP,iMap4,SIMAP,WiMAP,HiMap,R package Imap,imape,Ima,iMAPBC,CIMAP,Gimap",,"Tomáš Flouri,Xiyun Jiao,Bruce Rannala,Ziheng Yang"
L0Learn,"https://github.com/hazimehh,https://cran.r-project.org/package=L0Learn,https://github.com/bryanhanson/LearnPCA,https://github.com/hazimehh/L0Learn,https://pypi.org/project/l0learn/,https://cran.r-project.org/web/packages/L0Learn/index.html,https://github.com/cran/L0Learn,https://cran.r-project.org/package=LearnSL,https://github.com/cran/LearnPCA,https://github.com/cran/LearnSL,https://cran.r-project.org/package=QLearning,https://github.com/cran/QLearning,https://github.com/ComiSeng/LearnSL,https://cran.r-project.org/package=LearnPCA,https://github.com/TNonet/L0LearnVersionData",10.1093/molbev/msab037,"Fortunately, The L0Learn package (Hazimeh and Mazumder 2020) a breakthrough in the field of computer science to solve L0-based optimization is available recently, which empowered PoolHapX to conduct this inference",,,"Chen Cao,Jingni He,Lauren Mak,Deshan Perera,Devin Kwok,Jia Wang,Minghao Li,Tobias Mourier,Stefan Gavriliuc,Matthew Greenberg,A. Sorana Morrissy,Laura K. Sycuro,Guang Yang,Daniel Jeffares,Quan Long"
