name,doi,paragraph,authors,language,candidate_urls,synonyms,metadata_name,metadata_authors,metadata_description,metadata_language,name_metric,author_metric,paragraph_metric,language_metric,synonym_metric,prediction
locfit,10.1002/jrsm.1185,"As there is some variability due to the random sampling, we used the R (R Core Team, 2012) package locfit (Loader, 2012) to smoothly estimate the mean","Elena Kulinskaya,Richard Huggins,Samson Henry Dogo",R,https://github.com/cran/conicfit,"R package locfit,R package ‘locfit,locfit R package,locfit23,R locfit,Locfit30,R package “locfit”,locfit R,R CRAN package locfit",conicfit,cran,":exclamation: This is a read-only mirror of the CRAN R package repository.  conicfit — Algorithms for Fitting Circles, Ellipses and Conics Based on the Work by Prof. Nikolai Chernov",R,0.6861111111111112,0.61,0.172052726149559,1.0,0.5298280423280423,0
locfit,10.1002/jrsm.1185,"As there is some variability due to the random sampling, we used the R (R Core Team, 2012) package locfit (Loader, 2012) to smoothly estimate the mean","Elena Kulinskaya,Richard Huggins,Samson Henry Dogo",R,https://cran.r-project.org/package=locfit,"R package locfit,R package ‘locfit,locfit R package,locfit23,R locfit,Locfit30,R package “locfit”,locfit R,R CRAN package locfit",locfit,"Catherine Loader, Jiayang Sun, Lucent Technologies cph, Andy Liaw","Local regression, likelihood and density estimation methods as described in the 1999 book by Loader.",R,1.0,0.6807553107789142,0.2543360292911529,1.0,0.6972883597883599,1
locfit,10.18632/aging.102925,"Statistical analyses were performed using R (Version 3.5.1, R Core Team 2018 [88]; locfit package version 1.5-9.1 [89]; ggplot2 package [90] for visualizations) with α set to 0.05.","Melina Hehl,Stephan P. Swinnen,Koen Cuypers",R,https://github.com/mlfit/mlfit,"R package locfit,R package ‘locfit,locfit R package,locfit23,R locfit,Locfit30,R package “locfit”,locfit R,R CRAN package locfit",mlfit,mlfit,Implementation of algorithms that extend IPF to nested structures,R,0.8222222222222223,0.3158730158730158,0.0101640839129686,1.0,0.4166666666666666,0
locfit,10.18632/aging.102925,"Statistical analyses were performed using R (Version 3.5.1, R Core Team 2018 [88]; locfit package version 1.5-9.1 [89]; ggplot2 package [90] for visualizations) with α set to 0.05.","Melina Hehl,Stephan P. Swinnen,Koen Cuypers",R,https://cran.r-project.org/package=locits,"R package locfit,R package ‘locfit,locfit R package,locfit23,R locfit,Locfit30,R package “locfit”,locfit R,R CRAN package locfit",locits,Guy Nason,"Provides test of second-order stationarity for time series (for dyadic and arbitrary-n length data). Provides localized autocovariance, with confidence intervals, for locally stationary (nonstationary) time series. See Nason, G P (2013) """"A test for second-order stationarity and approximate confidence intervals for localized autocovariance for locally stationary time series."""" Journal of the Royal Statistical Society, Series B, 75, 879-904.  <doi:10.1111/rssb.12015>.",R,0.9222222222222224,0.4365079365079365,0.1046640798449516,1.0,0.6527667548500884,0
locfit,10.18632/aging.102925,"Statistical analyses were performed using R (Version 3.5.1, R Core Team 2018 [88]; locfit package version 1.5-9.1 [89]; ggplot2 package [90] for visualizations) with α set to 0.05.","Melina Hehl,Stephan P. Swinnen,Koen Cuypers",R,https://github.com/conda-forge/r-locfit-feedstock,"R package locfit,R package ‘locfit,locfit R package,locfit23,R locfit,Locfit30,R package “locfit”,locfit R,R CRAN package locfit",r-locfit-feedstock,conda-forge,A conda-smithy repository for r-locfit.,Shell,0.7777777777777777,0.4516594516594516,0.3400796949863434,0.0,0.6820165945165946,0
locfit,10.18632/aging.102925,"Statistical analyses were performed using R (Version 3.5.1, R Core Team 2018 [88]; locfit package version 1.5-9.1 [89]; ggplot2 package [90] for visualizations) with α set to 0.05.","Melina Hehl,Stephan P. Swinnen,Koen Cuypers",R,https://github.com/cran/locfit,"R package locfit,R package ‘locfit,locfit R package,locfit23,R locfit,Locfit30,R package “locfit”,locfit R,R CRAN package locfit",locfit,cran,":exclamation: This is a read-only mirror of the CRAN R package repository.  locfit — Local Regression, Likelihood and Density Estimation",C,1.0,0.5158730158730159,0.4068109095096588,0.0,0.6972883597883599,1
locfit,10.18632/aging.102925,"Statistical analyses were performed using R (Version 3.5.1, R Core Team 2018 [88]; locfit package version 1.5-9.1 [89]; ggplot2 package [90] for visualizations) with α set to 0.05.","Melina Hehl,Stephan P. Swinnen,Koen Cuypers",R,https://cran.r-project.org/package=mlfit,"R package locfit,R package ‘locfit,locfit R package,locfit23,R locfit,Locfit30,R package “locfit”,locfit R,R CRAN package locfit",mlfit,"Kirill Müller, Kay W. Axhausen, Amarin Siripanich, Taha H. Rashidi","The Iterative Proportional Fitting (IPF) algorithm operates on count data. This package offers implementations for several algorithms that extend this to nested structures: 'parent' and 'child' items for both of which constraints can be provided. The fitting algorithms include Iterative Proportional Updating <https://trid.trb.org/view/881554>, Hierarchical IPF <doi:10.3929/ethz-a-006620748>, Entropy Optimization <https://trid.trb.org/view/881144>, and Generalized Raking <doi:10.2307/2290793>. Additionally, a number of replication methods is also provided such as 'Truncate, replicate, sample' <doi:10.1016/j.compenvurbsys.2013.03.004>.",R,0.8222222222222223,0.5874736638882593,0.0521079301834106,1.0,0.4166666666666666,0
locfit,10.18632/aging.102925,"Statistical analyses were performed using R (Version 3.5.1, R Core Team 2018 [88]; locfit package version 1.5-9.1 [89]; ggplot2 package [90] for visualizations) with α set to 0.05.","Melina Hehl,Stephan P. Swinnen,Koen Cuypers",R,https://github.com/cran/locits,"R package locfit,R package ‘locfit,locfit R package,locfit23,R locfit,Locfit30,R package “locfit”,locfit R,R CRAN package locfit",locits,cran,:exclamation: This is a read-only mirror of the CRAN R package repository.  locits — Test of Stationarity and Localized Autocovariance,R,0.9222222222222224,0.5158730158730159,0.2088235467672348,1.0,0.6527667548500884,0
locfit,10.18632/aging.102925,"Statistical analyses were performed using R (Version 3.5.1, R Core Team 2018 [88]; locfit package version 1.5-9.1 [89]; ggplot2 package [90] for visualizations) with α set to 0.05.","Melina Hehl,Stephan P. Swinnen,Koen Cuypers",R,https://github.com/brian-lau/locfit,"R package locfit,R package ‘locfit,locfit R package,locfit23,R locfit,Locfit30,R package “locfit”,locfit R,R CRAN package locfit",locfit,brian-lau,Locfit for Matlab,C,1.0,0.4248677248677248,0.3060745000839233,0.0,0.6972883597883599,0
locfit,10.18632/aging.102925,"Statistical analyses were performed using R (Version 3.5.1, R Core Team 2018 [88]; locfit package version 1.5-9.1 [89]; ggplot2 package [90] for visualizations) with α set to 0.05.","Melina Hehl,Stephan P. Swinnen,Koen Cuypers",R,https://cran.r-project.org/web/packages/locfit/index.html,"R package locfit,R package ‘locfit,locfit R package,locfit23,R locfit,Locfit30,R package “locfit”,locfit R,R CRAN package locfit",locfit,"Catherine Loader, Jiayang Sun, Lucent Technologies cph, Andy Liaw","Local regression, likelihood and density estimation methods as described in the 1999 book by Loader.",R,1.0,0.6551885987369858,0.2157473564147949,1.0,0.6972883597883599,1
locfit,10.18632/aging.102925,"Statistical analyses were performed using R (Version 3.5.1, R Core Team 2018 [88]; locfit package version 1.5-9.1 [89]; ggplot2 package [90] for visualizations) with α set to 0.05.","Melina Hehl,Stephan P. Swinnen,Koen Cuypers",R,https://github.com/cran/mlfit,"R package locfit,R package ‘locfit,locfit R package,locfit23,R locfit,Locfit30,R package “locfit”,locfit R,R CRAN package locfit",mlfit,cran,":exclamation: This is a read-only mirror of the CRAN R package repository.  mlfit — Iterative Proportional Fitting Algorithms for Nested Structures. Homepage: https://mlfit.github.io/mlfit/, https://github.com/mlfit/mlfit  Report bugs for this package: https://github.com/mlfit/mlfit/issues",R,0.8222222222222223,0.5158730158730159,0.1655259281396865,1.0,0.4166666666666666,0
locfit,10.18632/aging.102925,"Statistical analyses were performed using R (Version 3.5.1, R Core Team 2018 [88]; locfit package version 1.5-9.1 [89]; ggplot2 package [90] for visualizations) with α set to 0.05.","Melina Hehl,Stephan P. Swinnen,Koen Cuypers",R,https://cran.r-project.org/package=conicfit,"R package locfit,R package ‘locfit,locfit R package,locfit23,R locfit,Locfit30,R package “locfit”,locfit R,R CRAN package locfit",conicfit,"Jose Gama, Nikolai Chernov","Geometric circle fitting with Levenberg-Marquardt (a, b, R), Levenberg-Marquardt reduced (a, b), Landau, Spath and Chernov-Lesort. Algebraic circle fitting with Taubin, Kasa, Pratt and Fitzgibbon-Pilu-Fisher. Geometric ellipse fitting with ellipse LMG (geometric parameters) and conic LMA (algebraic parameters). Algebraic ellipse fitting with Fitzgibbon-Pilu-Fisher and Taubin.",R,0.6861111111111112,0.5380578898225957,0.2128775417804718,1.0,0.5298280423280423,0
locfit,10.18632/aging.102925,"Statistical analyses were performed using R (Version 3.5.1, R Core Team 2018 [88]; locfit package version 1.5-9.1 [89]; ggplot2 package [90] for visualizations) with α set to 0.05.","Melina Hehl,Stephan P. Swinnen,Koen Cuypers",R,https://github.com/cran/conicfit,"R package locfit,R package ‘locfit,locfit R package,locfit23,R locfit,Locfit30,R package “locfit”,locfit R,R CRAN package locfit",conicfit,cran,":exclamation: This is a read-only mirror of the CRAN R package repository.  conicfit — Algorithms for Fitting Circles, Ellipses and Conics Based on the Work by Prof. Nikolai Chernov",R,0.6861111111111112,0.5158730158730159,0.2309867441654205,1.0,0.5298280423280423,0
locfit,10.18632/aging.102925,"Statistical analyses were performed using R (Version 3.5.1, R Core Team 2018 [88]; locfit package version 1.5-9.1 [89]; ggplot2 package [90] for visualizations) with α set to 0.05.","Melina Hehl,Stephan P. Swinnen,Koen Cuypers",R,https://cran.r-project.org/package=locfit,"R package locfit,R package ‘locfit,locfit R package,locfit23,R locfit,Locfit30,R package “locfit”,locfit R,R CRAN package locfit",locfit,"Catherine Loader, Jiayang Sun, Lucent Technologies cph, Andy Liaw","Local regression, likelihood and density estimation methods as described in the 1999 book by Loader.",R,1.0,0.6551885987369858,0.2157473564147949,1.0,0.6972883597883599,1
varSel,10.1002/ece3.6786,"Whereas these methods aim at identifying the best subset of the available variables, our implementations address different problems: varSel removes variables to reduce collinearity, and reduceVar removes variables that contribute least to the model to increase parsimony","Sergio Vignali,Arnaud Barras,Raphaël Arlettaz,Veronika Braunisch",,https://github.com/timss/fastlege-varsel,"VarSelLCM,VarSelRF R,VARSELEC,VarSelLCM R,VarSeq,VarSelRF,VARS,varSelfRF,varSelRF,VarSelfRF,VarSelRF),varSelMD,VarSelect,VarS,varSelRF R,varSelRf,R package varSel",fastlege-varsel,timss,Varsel om ledig plass ved lege/-kontor scrapet fra MinFastlege,Python,0.5611111111111111,0.3104166666666667,0.163800299167633,,0.5707169736581501,0
varSel,10.1002/ece3.6786,"Whereas these methods aim at identifying the best subset of the available variables, our implementations address different problems: varSel removes variables to reduce collinearity, and reduceVar removes variables that contribute least to the model to increase parsimony","Sergio Vignali,Arnaud Barras,Raphaël Arlettaz,Veronika Braunisch",,https://github.com/cran/BayesVarSel,"VarSelLCM,VarSelRF R,VARSELEC,VarSelLCM R,VarSeq,VarSelRF,VARS,varSelfRF,varSelRF,VarSelfRF,VarSelRF),varSelMD,VarSelect,VarS,varSelRF R,varSelRf,R package varSel",BayesVarSel,cran,":exclamation: This is a read-only mirror of the CRAN R package repository.  BayesVarSel — Bayes Factors, Model Choice and Variable Selection in Linear Models. Homepage: https://github.com/comodin19/BayesVarSel  Report bugs for this package: https://github.com/comodin19/BayesVarSel/issues",C,0.4797979797979798,0.4878472222222221,0.4374983012676239,,0.5280699148346207,0
varSel,10.1002/ece3.6786,"Whereas these methods aim at identifying the best subset of the available variables, our implementations address different problems: varSel removes variables to reduce collinearity, and reduceVar removes variables that contribute least to the model to increase parsimony","Sergio Vignali,Arnaud Barras,Raphaël Arlettaz,Veronika Braunisch",,https://cran.r-project.org/package=BayesVarSel,"VarSelLCM,VarSelRF R,VARSELEC,VarSelLCM R,VarSeq,VarSelRF,VARS,varSelfRF,varSelRF,VarSelfRF,VarSelRF),varSelMD,VarSelect,VarS,varSelRF R,varSelRf,R package varSel",BayesVarSel,"Gonzalo Garcia-Donato, Anabel Forte, Carlos Vergara-Hernández","Bayes factors and posterior probabilities in Linear models, aimed at provide a formal Bayesian answer to testing and variable selection problems.",R,0.4797979797979798,0.694725552951076,0.389727234840393,,0.5280699148346207,0
varSel,10.1002/ece3.6786,"Whereas these methods aim at identifying the best subset of the available variables, our implementations address different problems: varSel removes variables to reduce collinearity, and reduceVar removes variables that contribute least to the model to increase parsimony","Sergio Vignali,Arnaud Barras,Raphaël Arlettaz,Veronika Braunisch",,https://cran.r-project.org/package=clustvarsel,"VarSelLCM,VarSelRF R,VARSELEC,VarSelLCM R,VarSeq,VarSelRF,VARS,varSelfRF,varSelRF,VarSelfRF,VarSelRF),varSelMD,VarSelect,VarS,varSelRF R,varSelRf,R package varSel",clustvarsel,"Nema Dean, Adrian E. Raftery, Luca Scrucca","Variable selection for Gaussian model-based clustering as implemented in the 'mclust' package. The methodology allows to find the (locally) optimal subset of variables in a data set that have group/cluster information. A greedy or headlong search can be used, either in a forward-backward or backward-forward direction, with or without sub-sampling at the hierarchical clustering stage for starting 'mclust' models. By default the algorithm uses a sequential search, but parallelisation is also available.",R,0.3383838383838384,0.6126602564102565,0.3600105047225952,,0.4298195540842599,0
varSel,10.1002/ece3.6786,"Whereas these methods aim at identifying the best subset of the available variables, our implementations address different problems: varSel removes variables to reduce collinearity, and reduceVar removes variables that contribute least to the model to increase parsimony","Sergio Vignali,Arnaud Barras,Raphaël Arlettaz,Veronika Braunisch",,https://cran.r-project.org/web/packages/varSel/index.html,"VarSelLCM,VarSelRF R,VARSELEC,VarSelLCM R,VarSeq,VarSelRF,VARS,varSelfRF,varSelRF,VarSelfRF,VarSelRF),varSelMD,VarSelect,VarS,varSelRF R,varSelRf,R package varSel",varSel,"Michele Dalponte, Hans Ole Oerka","Feature selection using Sequential Forward Floating feature Selection and Jeffries-Matusita distance. It returns a suboptimal set of features to use for image classification. Reference: Dalponte, M., Oerka, H.O., Gobakken, T., Gianelle, D. & Naesset, E. (2013). Tree Species Classification in Boreal Forests With Hyperspectral Data. IEEE Transactions on Geoscience and Remote Sensing, 51, 2632-2645, <DOI:10.1109/TGRS.2012.2216272>.",R,1.0,0.6072942514474773,0.1825357377529144,,0.9078713606654784,1
varSel,10.1002/ece3.6786,"Whereas these methods aim at identifying the best subset of the available variables, our implementations address different problems: varSel removes variables to reduce collinearity, and reduceVar removes variables that contribute least to the model to increase parsimony","Sergio Vignali,Arnaud Barras,Raphaël Arlettaz,Veronika Braunisch",,https://github.com/cran/clustvarsel,"VarSelLCM,VarSelRF R,VARSELEC,VarSelLCM R,VarSeq,VarSelRF,VARS,varSelfRF,varSelRF,VarSelfRF,VarSelRF),varSelMD,VarSelect,VarS,varSelRF R,varSelRf,R package varSel",clustvarsel,cran,:exclamation: This is a read-only mirror of the CRAN R package repository.  clustvarsel — Variable Selection for Gaussian Model-Based Clustering,R,0.3383838383838384,0.4878472222222221,0.3725239634513855,,0.4298195540842599,0
varSel,10.1002/ece3.6786,"Whereas these methods aim at identifying the best subset of the available variables, our implementations address different problems: varSel removes variables to reduce collinearity, and reduceVar removes variables that contribute least to the model to increase parsimony","Sergio Vignali,Arnaud Barras,Raphaël Arlettaz,Veronika Braunisch",,https://github.com/jpiironen/rstan-varsel,"VarSelLCM,VarSelRF R,VARSELEC,VarSelLCM R,VarSeq,VarSelRF,VARS,varSelfRF,varSelRF,VarSelfRF,VarSelRF),varSelMD,VarSelect,VarS,varSelRF R,varSelRf,R package varSel",rstan-varsel,jpiironen,Projection predictive input variable selection using Stan+R,R,0.4722222222222221,0.4756944444444444,0.2991955280303955,,0.522105862547039,0
varSel,10.1002/ece3.6786,"Whereas these methods aim at identifying the best subset of the available variables, our implementations address different problems: varSel removes variables to reduce collinearity, and reduceVar removes variables that contribute least to the model to increase parsimony","Sergio Vignali,Arnaud Barras,Raphaël Arlettaz,Veronika Braunisch",,https://github.com/rdiaz02/varSelRF,"VarSelLCM,VarSelRF R,VARSELEC,VarSelLCM R,VarSeq,VarSelRF,VARS,varSelfRF,varSelRF,VarSelfRF,VarSelRF),varSelMD,VarSelect,VarS,varSelRF R,varSelRf,R package varSel",varSelRF,rdiaz02,,R,0.95,0.5375,,,0.9109506833036244,0
varSel,10.1002/ece3.6786,"Whereas these methods aim at identifying the best subset of the available variables, our implementations address different problems: varSel removes variables to reduce collinearity, and reduceVar removes variables that contribute least to the model to increase parsimony","Sergio Vignali,Arnaud Barras,Raphaël Arlettaz,Veronika Braunisch",,https://github.com/topipa/gp-varsel-kl-var,"VarSelLCM,VarSelRF R,VARSELEC,VarSelLCM R,VarSeq,VarSelRF,VARS,varSelfRF,varSelRF,VarSelfRF,VarSelRF),varSelMD,VarSelect,VarS,varSelRF R,varSelRf,R package varSel",gp-varsel-kl-var,topipa,,Python,0.7916666666666666,0.4045138888888888,,,0.7019004144004145,0
varSel,10.1002/ece3.6786,"Whereas these methods aim at identifying the best subset of the available variables, our implementations address different problems: varSel removes variables to reduce collinearity, and reduceVar removes variables that contribute least to the model to increase parsimony","Sergio Vignali,Arnaud Barras,Raphaël Arlettaz,Veronika Braunisch",,https://cran.r-project.org/package=varSel,"VarSelLCM,VarSelRF R,VARSELEC,VarSelLCM R,VarSeq,VarSelRF,VARS,varSelfRF,varSelRF,VarSelfRF,VarSelRF),varSelMD,VarSelect,VarS,varSelRF R,varSelRf,R package varSel",varSel,"Michele Dalponte, Hans Ole Oerka","Feature selection using Sequential Forward Floating feature Selection and Jeffries-Matusita distance. It returns a suboptimal set of features to use for image classification. Reference: Dalponte, M., Oerka, H.O., Gobakken, T., Gianelle, D. & Naesset, E. (2013). Tree Species Classification in Boreal Forests With Hyperspectral Data. IEEE Transactions on Geoscience and Remote Sensing, 51, 2632-2645, <DOI:10.1109/TGRS.2012.2216272>.",R,1.0,0.6072942514474773,0.1825357377529144,,0.9078713606654784,1
varSel,10.1002/ece3.6786,"Whereas these methods aim at identifying the best subset of the available variables, our implementations address different problems: varSel removes variables to reduce collinearity, and reduceVar removes variables that contribute least to the model to increase parsimony","Sergio Vignali,Arnaud Barras,Raphaël Arlettaz,Veronika Braunisch",,https://github.com/Foxboron/KonkursVarsel,"VarSelLCM,VarSelRF R,VARSELEC,VarSelLCM R,VarSeq,VarSelRF,VARS,varSelfRF,varSelRF,VarSelfRF,VarSelRF),varSelMD,VarSelect,VarS,varSelRF R,varSelRf,R package varSel",KonkursVarsel,Foxboron,Konkurs varsler,JavaScript,0.4957264957264957,0.3541666666666667,0.1954542696475982,,0.521595289242348,0
varSel,10.1002/ece3.6786,"Whereas these methods aim at identifying the best subset of the available variables, our implementations address different problems: varSel removes variables to reduce collinearity, and reduceVar removes variables that contribute least to the model to increase parsimony","Sergio Vignali,Arnaud Barras,Raphaël Arlettaz,Veronika Braunisch",,https://cran.r-project.org/package=LCAvarsel,"VarSelLCM,VarSelRF R,VARSELEC,VarSelLCM R,VarSeq,VarSelRF,VARS,varSelfRF,varSelRF,VarSelfRF,VarSelRF),varSelMD,VarSelect,VarS,varSelRF R,varSelRf,R package varSel",LCAvarsel,"Michael Fop, Thomas Brendan Murphy","Variable selection for latent class analysis for model-based clustering of multivariate categorical data. The package implements a general framework for selecting the subset of variables with relevant clustering information and discard those that are redundant and/or not informative. The variable selection method is based on the approach of Fop et al. (2017) <doi:10.1214/17-AOAS1061> and Dean and Raftery (2010) <doi:10.1007/s10463-009-0258-9>. Different algorithms are available to perform the selection: stepwise, swap-stepwise and evolutionary stochastic search. Concomitant covariates used to predict the class membership probabilities can also be included in the latent class analysis model. The selection procedure can be run in parallel on multiple cores machines.",R,0.8333333333333334,0.5560669191919192,0.41758593916893,,0.7280154486036841,0
varSel,10.1002/ece3.6786,"Whereas these methods aim at identifying the best subset of the available variables, our implementations address different problems: varSel removes variables to reduce collinearity, and reduceVar removes variables that contribute least to the model to increase parsimony","Sergio Vignali,Arnaud Barras,Raphaël Arlettaz,Veronika Braunisch",,https://github.com/cran/varSel,"VarSelLCM,VarSelRF R,VARSELEC,VarSelLCM R,VarSeq,VarSelRF,VARS,varSelfRF,varSelRF,VarSelfRF,VarSelRF),varSelMD,VarSelect,VarS,varSelRF R,varSelRf,R package varSel",varSel,cran,:exclamation: This is a read-only mirror of the CRAN R package repository.  varSel — Sequential Forward Floating Selection using Jeffries-Matusita Distance,R,1.0,0.4878472222222221,0.3322826027870178,,0.9078713606654784,1
varSel,10.1002/ece3.6786,"Whereas these methods aim at identifying the best subset of the available variables, our implementations address different problems: varSel removes variables to reduce collinearity, and reduceVar removes variables that contribute least to the model to increase parsimony","Sergio Vignali,Arnaud Barras,Raphaël Arlettaz,Veronika Braunisch",,https://github.com/cran/LCAvarsel,"VarSelLCM,VarSelRF R,VARSELEC,VarSelLCM R,VarSeq,VarSelRF,VARS,varSelfRF,varSelRF,VarSelfRF,VarSelRF),varSelMD,VarSelect,VarS,varSelRF R,varSelRf,R package varSel",LCAvarsel,cran,:exclamation: This is a read-only mirror of the CRAN R package repository.  LCAvarsel — Variable Selection for Latent Class Analysis. Homepage: https://michaelfop.github.io/,R,0.8333333333333334,0.4878472222222221,0.3419017493724823,,0.7280154486036841,0
varSel,10.1002/ece3.6786,"Whereas these methods aim at identifying the best subset of the available variables, our implementations address different problems: varSel removes variables to reduce collinearity, and reduceVar removes variables that contribute least to the model to increase parsimony","Sergio Vignali,Arnaud Barras,Raphaël Arlettaz,Veronika Braunisch",,https://cran.r-project.org/package=GlarmaVarSel,"VarSelLCM,VarSelRF R,VARSELEC,VarSelLCM R,VarSeq,VarSelRF,VARS,varSelfRF,varSelRF,VarSelfRF,VarSelRF),varSelMD,VarSelect,VarS,varSelRF R,varSelRf,R package varSel",GlarmaVarSel,"M. Gomtsyan, C. Levy-Leduc, S. Ouadah, L. Sansonnet","Performs variable selection in high-dimensional sparse GLARMA models. For further details we refer the reader to the paper Gomtsyan et al. (2020), <arXiv:2007.08623v1>.",R,0.4722222222222221,0.6307375222816399,0.393414705991745,,0.5305753614577144,0
varSel,10.1002/ece3.6786,"Whereas these methods aim at identifying the best subset of the available variables, our implementations address different problems: varSel removes variables to reduce collinearity, and reduceVar removes variables that contribute least to the model to increase parsimony","Sergio Vignali,Arnaud Barras,Raphaël Arlettaz,Veronika Braunisch",,https://github.com/cran/GlarmaVarSel,"VarSelLCM,VarSelRF R,VARSELEC,VarSelLCM R,VarSeq,VarSelRF,VARS,varSelfRF,varSelRF,VarSelfRF,VarSelRF),varSelMD,VarSelect,VarS,varSelRF R,varSelRf,R package varSel",GlarmaVarSel,cran,:exclamation: This is a read-only mirror of the CRAN R package repository.  GlarmaVarSel — Variable Selection in Sparse GLARMA Models,R,0.4722222222222221,0.4878472222222221,0.4081903100013733,,0.5305753614577144,0
mvmeta,10.1016/j.mex.2020.100834,"Stata code for fitting the model is presented in the Appendix using mvmeta which performs inferences based on either Maximum Likelihood (ML9), the Restricted Maximum Likelihood (REML10) or the multivariate method of moments (MM11), which is the method of choice due to its non-iterative nature [12].","Konstantina E. Vennou,Daniele Piovani,Panagiota I. Kontou,Stefanos Bonovas,Pantelis G. Bagos",,https://github.com/cran/mmeta,"R package mvmeta (R Foundation for Statistical Computing),R package “mvmeta,s mvmeta,MVME,mvmeta1,mvmeta_make,R mvmeta,R package mvmeta",mmeta,cran,:exclamation: This is a read-only mirror of the CRAN R package repository.  mmeta — Multivariate Meta-Analysis,R,0.95,0.5074906367041199,0.326680839061737,,0.6940773809523809,0
mvmeta,10.1016/j.mex.2020.100834,"Stata code for fitting the model is presented in the Appendix using mvmeta which performs inferences based on either Maximum Likelihood (ML9), the Restricted Maximum Likelihood (REML10) or the multivariate method of moments (MM11), which is the method of choice due to its non-iterative nature [12].","Konstantina E. Vennou,Daniele Piovani,Panagiota I. Kontou,Stefanos Bonovas,Pantelis G. Bagos",,https://github.com/cran/mvmeta,"R package mvmeta (R Foundation for Statistical Computing),R package “mvmeta,s mvmeta,MVME,mvmeta1,mvmeta_make,R mvmeta,R package mvmeta",mvmeta,cran,:exclamation: This is a read-only mirror of the CRAN R package repository.  mvmeta — Multivariate and Univariate Meta-Analysis and Meta-Regression. Homepage: http://www.ag-myresearch.com/package-mvmeta,R,1.0,0.5074906367041199,0.4617553353309631,,0.7347492784992785,1
mvmeta,10.1016/j.mex.2020.100834,"Stata code for fitting the model is presented in the Appendix using mvmeta which performs inferences based on either Maximum Likelihood (ML9), the Restricted Maximum Likelihood (REML10) or the multivariate method of moments (MM11), which is the method of choice due to its non-iterative nature [12].","Konstantina E. Vennou,Daniele Piovani,Panagiota I. Kontou,Stefanos Bonovas,Pantelis G. Bagos",,https://github.com/timbulwidodostp/mvmeta,"R package mvmeta (R Foundation for Statistical Computing),R package “mvmeta,s mvmeta,MVME,mvmeta1,mvmeta_make,R mvmeta,R package mvmeta",mvmeta,timbulwidodostp,Multivariate random-effects meta-analysis and meta-regression Use mvmeta With STATA 18,Stata,1.0,0.5060549313358302,0.5022214651107788,,0.7347492784992785,1
mvmeta,10.1016/j.mex.2020.100834,"Stata code for fitting the model is presented in the Appendix using mvmeta which performs inferences based on either Maximum Likelihood (ML9), the Restricted Maximum Likelihood (REML10) or the multivariate method of moments (MM11), which is the method of choice due to its non-iterative nature [12].","Konstantina E. Vennou,Daniele Piovani,Panagiota I. Kontou,Stefanos Bonovas,Pantelis G. Bagos",,https://github.com/dgbonett/vcmeta,"R package mvmeta (R Foundation for Statistical Computing),R package “mvmeta,s mvmeta,MVME,mvmeta1,mvmeta_make,R mvmeta,R package mvmeta",vcmeta,dgbonett,"Implements functions for varying coefficient meta-analysis methods. These methods do not assume effect size homogeneity. Subgroup effect size comparisons, general linear effect size contrasts, and linear models of effect sizes based on varying coefficient methods can be used to describe effect size heterogeneity. Varying coefficient meta-analysis methods do not require the unrealistic assumptions of the traditional fixed-effect and random-effects meta-analysis methods.",R,0.8222222222222223,0.6132958801498127,0.2275758683681488,,0.6397050865800866,0
mvmeta,10.1016/j.mex.2020.100834,"Stata code for fitting the model is presented in the Appendix using mvmeta which performs inferences based on either Maximum Likelihood (ML9), the Restricted Maximum Likelihood (REML10) or the multivariate method of moments (MM11), which is the method of choice due to its non-iterative nature [12].","Konstantina E. Vennou,Daniele Piovani,Panagiota I. Kontou,Stefanos Bonovas,Pantelis G. Bagos",,https://github.com/cran/vcmeta,"R package mvmeta (R Foundation for Statistical Computing),R package “mvmeta,s mvmeta,MVME,mvmeta1,mvmeta_make,R mvmeta,R package mvmeta",vcmeta,cran,:exclamation: This is a read-only mirror of the CRAN R package repository.  vcmeta — Varying Coefficient Meta-Analysis. Homepage: https://github.com/dgbonett/vcmeta  Report bugs for this package: https://github.com/dgbonett/vcmeta/issues,R,0.8222222222222223,0.5074906367041199,0.2606858611106872,,0.6397050865800866,0
mvmeta,10.1016/j.mex.2020.100834,"Stata code for fitting the model is presented in the Appendix using mvmeta which performs inferences based on either Maximum Likelihood (ML9), the Restricted Maximum Likelihood (REML10) or the multivariate method of moments (MM11), which is the method of choice due to its non-iterative nature [12].","Konstantina E. Vennou,Daniele Piovani,Panagiota I. Kontou,Stefanos Bonovas,Pantelis G. Bagos",,https://github.com/gasparrini/mvmeta,"R package mvmeta (R Foundation for Statistical Computing),R package “mvmeta,s mvmeta,MVME,mvmeta1,mvmeta_make,R mvmeta,R package mvmeta",mvmeta,gasparrini,R package mvmeta,R,1.0,0.5049625468164795,0.4363680481910705,,0.7347492784992785,1
