name,candidate_urls,doi,paragraph,synonyms,language,authors
SPC,https://github.com/Tcat1024/SPC,10.3389/fnsys.2014.00006,"As well as comparing SPC (Blatt et al., 1996; Quiroga et al., 2004) with GAC on surrogate data (section Tests with Surrogate Data, Table 4) we tested it on our own data but found that it frequently was unable to separate distributions that were connected by narrow bridges of low density","spca,sPCA,sPCS,SPCE,SPC2,SPCA,SPCN,sPCR,spci,SPCP,SPCM,SPCe,SPCI,SPCR,SPCG,SPCD,SPCO,SPCQ,spcr,SPCS,SPCB,SPCF,SPC),sPCT,SPC5,SPCL,SPCH,SPCC,SPCT",,"Nicholas V. Swindale,Martin A. Spacek"
SPC,https://github.com/susam/spcss,10.1208/s12248-019-0354-6,"When σ is unknown, SPC software will, by default, estimate sigma by where is the average observed moving range and 2/ √ (π) is the expected value for the range between two values from a standard Normal Distribution","spca,sPCA,sPCS,SPCE,SPC2,SPCA,SPCN,sPCR,spci,SPCP,SPCM,SPCe,SPCI,SPCR,SPCG,SPCD,SPCO,SPCQ,spcr,SPCS,SPCB,SPCF,SPC),sPCT,SPC5,SPCL,SPCH,SPCC,SPCT",,"Mitra Azadeh,Perceval Sondag,Ying Wang,M Raines,Jeffrey Sailstad"
SPC,https://github.com/cran/DRviaSPCN,10.1208/s12248-019-0354-6,"When σ is unknown, SPC software will, by default, estimate sigma by where is the average observed moving range and 2/ √ (π) is the expected value for the range between two values from a standard Normal Distribution","spca,sPCA,sPCS,SPCE,SPC2,SPCA,SPCN,sPCR,spci,SPCP,SPCM,SPCe,SPCI,SPCR,SPCG,SPCD,SPCO,SPCQ,spcr,SPCS,SPCB,SPCF,SPC),sPCT,SPC5,SPCL,SPCH,SPCC,SPCT",,"Mitra Azadeh,Perceval Sondag,Ying Wang,M Raines,Jeffrey Sailstad"
SPC,https://cran.r-project.org/package=EESPCA,10.1208/s12248-019-0354-6,"When σ is unknown, SPC software will, by default, estimate sigma by where is the average observed moving range and 2/ √ (π) is the expected value for the range between two values from a standard Normal Distribution","spca,sPCA,sPCS,SPCE,SPC2,SPCA,SPCN,sPCR,spci,SPCP,SPCM,SPCe,SPCI,SPCR,SPCG,SPCD,SPCO,SPCQ,spcr,SPCS,SPCB,SPCF,SPC),sPCT,SPC5,SPCL,SPCH,SPCC,SPCT",,"Mitra Azadeh,Perceval Sondag,Ying Wang,M Raines,Jeffrey Sailstad"
SPC,https://github.com/cran/EESPCA,10.1208/s12248-019-0354-6,"When σ is unknown, SPC software will, by default, estimate sigma by where is the average observed moving range and 2/ √ (π) is the expected value for the range between two values from a standard Normal Distribution","spca,sPCA,sPCS,SPCE,SPC2,SPCA,SPCN,sPCR,spci,SPCP,SPCM,SPCe,SPCI,SPCR,SPCG,SPCD,SPCO,SPCQ,spcr,SPCS,SPCB,SPCF,SPC),sPCT,SPC5,SPCL,SPCH,SPCC,SPCT",,"Mitra Azadeh,Perceval Sondag,Ying Wang,M Raines,Jeffrey Sailstad"
SPC,https://github.com/cran/hySpc.testthat,10.1208/s12248-019-0354-6,"When σ is unknown, SPC software will, by default, estimate sigma by where is the average observed moving range and 2/ √ (π) is the expected value for the range between two values from a standard Normal Distribution","spca,sPCA,sPCS,SPCE,SPC2,SPCA,SPCN,sPCR,spci,SPCP,SPCM,SPCe,SPCI,SPCR,SPCG,SPCD,SPCO,SPCQ,spcr,SPCS,SPCB,SPCF,SPC),sPCT,SPC5,SPCL,SPCH,SPCC,SPCT",,"Mitra Azadeh,Perceval Sondag,Ying Wang,M Raines,Jeffrey Sailstad"
SPC,https://cran.r-project.org/package=hySpc.testthat,10.1208/s12248-019-0354-6,"When σ is unknown, SPC software will, by default, estimate sigma by where is the average observed moving range and 2/ √ (π) is the expected value for the range between two values from a standard Normal Distribution","spca,sPCA,sPCS,SPCE,SPC2,SPCA,SPCN,sPCR,spci,SPCP,SPCM,SPCe,SPCI,SPCR,SPCG,SPCD,SPCO,SPCQ,spcr,SPCS,SPCB,SPCF,SPC),sPCT,SPC5,SPCL,SPCH,SPCC,SPCT",,"Mitra Azadeh,Perceval Sondag,Ying Wang,M Raines,Jeffrey Sailstad"
SPC,https://cran.r-project.org/package=DRviaSPCN,10.1208/s12248-019-0354-6,"When σ is unknown, SPC software will, by default, estimate sigma by where is the average observed moving range and 2/ √ (π) is the expected value for the range between two values from a standard Normal Distribution","spca,sPCA,sPCS,SPCE,SPC2,SPCA,SPCN,sPCR,spci,SPCP,SPCM,SPCe,SPCI,SPCR,SPCG,SPCD,SPCO,SPCQ,spcr,SPCS,SPCB,SPCF,SPC),sPCT,SPC5,SPCL,SPCH,SPCC,SPCT",,"Mitra Azadeh,Perceval Sondag,Ying Wang,M Raines,Jeffrey Sailstad"
SPC,https://github.com/SPARK-inc/SPCRJointDynamicsUE4,10.1208/s12248-019-0354-6,"When σ is unknown, SPC software will, by default, estimate sigma by where is the average observed moving range and 2/ √ (π) is the expected value for the range between two values from a standard Normal Distribution","spca,sPCA,sPCS,SPCE,SPC2,SPCA,SPCN,sPCR,spci,SPCP,SPCM,SPCe,SPCI,SPCR,SPCG,SPCD,SPCO,SPCQ,spcr,SPCS,SPCB,SPCF,SPC),sPCT,SPC5,SPCL,SPCH,SPCC,SPCT",,"Mitra Azadeh,Perceval Sondag,Ying Wang,M Raines,Jeffrey Sailstad"
SPC,https://github.com/cran/gspcr,10.1208/s12248-019-0354-6,"When σ is unknown, SPC software will, by default, estimate sigma by where is the average observed moving range and 2/ √ (π) is the expected value for the range between two values from a standard Normal Distribution","spca,sPCA,sPCS,SPCE,SPC2,SPCA,SPCN,sPCR,spci,SPCP,SPCM,SPCe,SPCI,SPCR,SPCG,SPCD,SPCO,SPCQ,spcr,SPCS,SPCB,SPCF,SPC),sPCT,SPC5,SPCL,SPCH,SPCC,SPCT",,"Mitra Azadeh,Perceval Sondag,Ying Wang,M Raines,Jeffrey Sailstad"
SPC,https://cran.r-project.org/package=bspcov,10.1208/s12248-019-0354-6,"When σ is unknown, SPC software will, by default, estimate sigma by where is the average observed moving range and 2/ √ (π) is the expected value for the range between two values from a standard Normal Distribution","spca,sPCA,sPCS,SPCE,SPC2,SPCA,SPCN,sPCR,spci,SPCP,SPCM,SPCe,SPCI,SPCR,SPCG,SPCD,SPCO,SPCQ,spcr,SPCS,SPCB,SPCF,SPC),sPCT,SPC5,SPCL,SPCH,SPCC,SPCT",,"Mitra Azadeh,Perceval Sondag,Ying Wang,M Raines,Jeffrey Sailstad"
SPC,https://github.com/cran/bspcov,10.1208/s12248-019-0354-6,"When σ is unknown, SPC software will, by default, estimate sigma by where is the average observed moving range and 2/ √ (π) is the expected value for the range between two values from a standard Normal Distribution","spca,sPCA,sPCS,SPCE,SPC2,SPCA,SPCN,sPCR,spci,SPCP,SPCM,SPCe,SPCI,SPCR,SPCG,SPCD,SPCO,SPCQ,spcr,SPCS,SPCB,SPCF,SPC),sPCT,SPC5,SPCL,SPCH,SPCC,SPCT",,"Mitra Azadeh,Perceval Sondag,Ying Wang,M Raines,Jeffrey Sailstad"
SPC,https://github.com/statjs/bspcov,10.1208/s12248-019-0354-6,"When σ is unknown, SPC software will, by default, estimate sigma by where is the average observed moving range and 2/ √ (π) is the expected value for the range between two values from a standard Normal Distribution","spca,sPCA,sPCS,SPCE,SPC2,SPCA,SPCN,sPCR,spci,SPCP,SPCM,SPCe,SPCI,SPCR,SPCG,SPCD,SPCO,SPCQ,spcr,SPCS,SPCB,SPCF,SPC),sPCT,SPC5,SPCL,SPCH,SPCC,SPCT",,"Mitra Azadeh,Perceval Sondag,Ying Wang,M Raines,Jeffrey Sailstad"
SPC,https://github.com/traveller59/spconv,10.1208/s12248-019-0354-6,"When σ is unknown, SPC software will, by default, estimate sigma by where is the average observed moving range and 2/ √ (π) is the expected value for the range between two values from a standard Normal Distribution","spca,sPCA,sPCS,SPCE,SPC2,SPCA,SPCN,sPCR,spci,SPCP,SPCM,SPCe,SPCI,SPCR,SPCG,SPCD,SPCO,SPCQ,spcr,SPCS,SPCB,SPCF,SPC),sPCT,SPC5,SPCL,SPCH,SPCC,SPCT",,"Mitra Azadeh,Perceval Sondag,Ying Wang,M Raines,Jeffrey Sailstad"
SPC,https://github.com/petewarden/spchcat,10.1208/s12248-019-0354-6,"When σ is unknown, SPC software will, by default, estimate sigma by where is the average observed moving range and 2/ √ (π) is the expected value for the range between two values from a standard Normal Distribution","spca,sPCA,sPCS,SPCE,SPC2,SPCA,SPCN,sPCR,spci,SPCP,SPCM,SPCe,SPCI,SPCR,SPCG,SPCD,SPCO,SPCQ,spcr,SPCS,SPCB,SPCF,SPC),sPCT,SPC5,SPCL,SPCH,SPCC,SPCT",,"Mitra Azadeh,Perceval Sondag,Ying Wang,M Raines,Jeffrey Sailstad"
SPC,https://cran.r-project.org/package=gspcr,10.1208/s12248-019-0354-6,"When σ is unknown, SPC software will, by default, estimate sigma by where is the average observed moving range and 2/ √ (π) is the expected value for the range between two values from a standard Normal Distribution","spca,sPCA,sPCS,SPCE,SPC2,SPCA,SPCN,sPCR,spci,SPCP,SPCM,SPCe,SPCI,SPCR,SPCG,SPCD,SPCO,SPCQ,spcr,SPCS,SPCB,SPCF,SPC),sPCT,SPC5,SPCL,SPCH,SPCC,SPCT",,"Mitra Azadeh,Perceval Sondag,Ying Wang,M Raines,Jeffrey Sailstad"
SPC,https://github.com/SPARK-inc/SPCRJointDynamics,10.1208/s12248-019-0354-6,"When σ is unknown, SPC software will, by default, estimate sigma by where is the average observed moving range and 2/ √ (π) is the expected value for the range between two values from a standard Normal Distribution","spca,sPCA,sPCS,SPCE,SPC2,SPCA,SPCN,sPCR,spci,SPCP,SPCM,SPCe,SPCI,SPCR,SPCG,SPCD,SPCO,SPCQ,spcr,SPCS,SPCB,SPCF,SPC),sPCT,SPC5,SPCL,SPCH,SPCC,SPCT",,"Mitra Azadeh,Perceval Sondag,Ying Wang,M Raines,Jeffrey Sailstad"
SPC,https://github.com/Tcat1024/SPC,10.1208/s12248-019-0354-6,"When σ is unknown, SPC software will, by default, estimate sigma by where is the average observed moving range and 2/ √ (π) is the expected value for the range between two values from a standard Normal Distribution","spca,sPCA,sPCS,SPCE,SPC2,SPCA,SPCN,sPCR,spci,SPCP,SPCM,SPCe,SPCI,SPCR,SPCG,SPCD,SPCO,SPCQ,spcr,SPCS,SPCB,SPCF,SPC),sPCT,SPC5,SPCL,SPCH,SPCC,SPCT",,"Mitra Azadeh,Perceval Sondag,Ying Wang,M Raines,Jeffrey Sailstad"
Simulator,https://github.com/rtelmore/NFLSimulatoR,10.1186/1471-2334-11-37,For this reason the simulation scenario that we study in this application of the Simulator does not aim to realistically reproduce the timing of the spreading pattern of the 2009 H1N1 pandemic,"GWASimulator,SIMULATE,Simulator (FAMOUS,Simulator ns-3,Simulators Pool,Q simulator,simulator (CVS),Simulator of the,simulat,simulator (SACPS),ISsimulator,SimulatorAdapter,Simulator (SPS),Simulator 3D IRÎZ,simulator multi,simul,Simulator (DCCS),Simulatort′,Simulator 2,Simulator (RSNNS),Simulator Chamber,Pilsimulator,SimulatorTM,n1-simulator,Simulator-Leica,simulated,Simulators,Simulator of,GSIMULATOR,SimulatorDemo,XS simulator,Simula,Simulator005r6,Simulator Tool,Simulator GUI,Simul,gsimulator,K-Simulator,BitSimulator,Simulator (ABS,CT Simulator,SIMulator,Simulator Omnet,SN-simulator,Simulator (SeaSim,Python simulator for,MR Simulator,am simulator,Simulator for,Simulator (SNNS),simulator_gan,simulator (RDSS),Sim-emulators,SIMulator of,simulator (HFSS,MSSimulator,AI Simulator,BioSimulator,simula,Simulator Plug-in,Simulate,QX Simulator,EM Simulator,C_Simulator,SIMULA,in-simulator,LC Simulator,GWASIMULATOR,SIMULATE5,simulator.py,Simulator (HFSS,simulator,MS-Simulator,simulator (DAPS),simulator (CMS),SIMUL,simulator HFSS,GWAsimulator,simulator (HFSS),Simulator,Simulatortraining,ms simulator,simulator),mysimulator,Simulator NS-3,Simulator),Simulated,PN2Simulator,simulator (SCAPS),simulator (IBIS,sIMulator,IgSimulator,PG_simulator,simulate,Pi Simulator,simulator (VTS),H) simulator,Simulator (CTS),D3-simulator,Simulator®,LV Simulator,SH Simulator",,"Wouter Van den Broeck,Corrado Gioannini,Bruno Gonçalves,Marco Quaggiotto,Vittoria Colizza,Alessandro Vespignani"
Simulator,https://github.com/cran/QCSimulator,10.1186/1471-2334-11-37,For this reason the simulation scenario that we study in this application of the Simulator does not aim to realistically reproduce the timing of the spreading pattern of the 2009 H1N1 pandemic,"GWASimulator,SIMULATE,Simulator (FAMOUS,Simulator ns-3,Simulators Pool,Q simulator,simulator (CVS),Simulator of the,simulat,simulator (SACPS),ISsimulator,SimulatorAdapter,Simulator (SPS),Simulator 3D IRÎZ,simulator multi,simul,Simulator (DCCS),Simulatort′,Simulator 2,Simulator (RSNNS),Simulator Chamber,Pilsimulator,SimulatorTM,n1-simulator,Simulator-Leica,simulated,Simulators,Simulator of,GSIMULATOR,SimulatorDemo,XS simulator,Simula,Simulator005r6,Simulator Tool,Simulator GUI,Simul,gsimulator,K-Simulator,BitSimulator,Simulator (ABS,CT Simulator,SIMulator,Simulator Omnet,SN-simulator,Simulator (SeaSim,Python simulator for,MR Simulator,am simulator,Simulator for,Simulator (SNNS),simulator_gan,simulator (RDSS),Sim-emulators,SIMulator of,simulator (HFSS,MSSimulator,AI Simulator,BioSimulator,simula,Simulator Plug-in,Simulate,QX Simulator,EM Simulator,C_Simulator,SIMULA,in-simulator,LC Simulator,GWASIMULATOR,SIMULATE5,simulator.py,Simulator (HFSS,simulator,MS-Simulator,simulator (DAPS),simulator (CMS),SIMUL,simulator HFSS,GWAsimulator,simulator (HFSS),Simulator,Simulatortraining,ms simulator,simulator),mysimulator,Simulator NS-3,Simulator),Simulated,PN2Simulator,simulator (SCAPS),simulator (IBIS,sIMulator,IgSimulator,PG_simulator,simulate,Pi Simulator,simulator (VTS),H) simulator,Simulator (CTS),D3-simulator,Simulator®,LV Simulator,SH Simulator",,"Wouter Van den Broeck,Corrado Gioannini,Bruno Gonçalves,Marco Quaggiotto,Vittoria Colizza,Alessandro Vespignani"
Simulator,https://cran.r-project.org/package=NFLSimulatoR,10.1186/1471-2334-11-37,For this reason the simulation scenario that we study in this application of the Simulator does not aim to realistically reproduce the timing of the spreading pattern of the 2009 H1N1 pandemic,"GWASimulator,SIMULATE,Simulator (FAMOUS,Simulator ns-3,Simulators Pool,Q simulator,simulator (CVS),Simulator of the,simulat,simulator (SACPS),ISsimulator,SimulatorAdapter,Simulator (SPS),Simulator 3D IRÎZ,simulator multi,simul,Simulator (DCCS),Simulatort′,Simulator 2,Simulator (RSNNS),Simulator Chamber,Pilsimulator,SimulatorTM,n1-simulator,Simulator-Leica,simulated,Simulators,Simulator of,GSIMULATOR,SimulatorDemo,XS simulator,Simula,Simulator005r6,Simulator Tool,Simulator GUI,Simul,gsimulator,K-Simulator,BitSimulator,Simulator (ABS,CT Simulator,SIMulator,Simulator Omnet,SN-simulator,Simulator (SeaSim,Python simulator for,MR Simulator,am simulator,Simulator for,Simulator (SNNS),simulator_gan,simulator (RDSS),Sim-emulators,SIMulator of,simulator (HFSS,MSSimulator,AI Simulator,BioSimulator,simula,Simulator Plug-in,Simulate,QX Simulator,EM Simulator,C_Simulator,SIMULA,in-simulator,LC Simulator,GWASIMULATOR,SIMULATE5,simulator.py,Simulator (HFSS,simulator,MS-Simulator,simulator (DAPS),simulator (CMS),SIMUL,simulator HFSS,GWAsimulator,simulator (HFSS),Simulator,Simulatortraining,ms simulator,simulator),mysimulator,Simulator NS-3,Simulator),Simulated,PN2Simulator,simulator (SCAPS),simulator (IBIS,sIMulator,IgSimulator,PG_simulator,simulate,Pi Simulator,simulator (VTS),H) simulator,Simulator (CTS),D3-simulator,Simulator®,LV Simulator,SH Simulator",,"Wouter Van den Broeck,Corrado Gioannini,Bruno Gonçalves,Marco Quaggiotto,Vittoria Colizza,Alessandro Vespignani"
Simulator,https://github.com/cran/GlmSimulatoR,10.1186/1471-2334-11-37,For this reason the simulation scenario that we study in this application of the Simulator does not aim to realistically reproduce the timing of the spreading pattern of the 2009 H1N1 pandemic,"GWASimulator,SIMULATE,Simulator (FAMOUS,Simulator ns-3,Simulators Pool,Q simulator,simulator (CVS),Simulator of the,simulat,simulator (SACPS),ISsimulator,SimulatorAdapter,Simulator (SPS),Simulator 3D IRÎZ,simulator multi,simul,Simulator (DCCS),Simulatort′,Simulator 2,Simulator (RSNNS),Simulator Chamber,Pilsimulator,SimulatorTM,n1-simulator,Simulator-Leica,simulated,Simulators,Simulator of,GSIMULATOR,SimulatorDemo,XS simulator,Simula,Simulator005r6,Simulator Tool,Simulator GUI,Simul,gsimulator,K-Simulator,BitSimulator,Simulator (ABS,CT Simulator,SIMulator,Simulator Omnet,SN-simulator,Simulator (SeaSim,Python simulator for,MR Simulator,am simulator,Simulator for,Simulator (SNNS),simulator_gan,simulator (RDSS),Sim-emulators,SIMulator of,simulator (HFSS,MSSimulator,AI Simulator,BioSimulator,simula,Simulator Plug-in,Simulate,QX Simulator,EM Simulator,C_Simulator,SIMULA,in-simulator,LC Simulator,GWASIMULATOR,SIMULATE5,simulator.py,Simulator (HFSS,simulator,MS-Simulator,simulator (DAPS),simulator (CMS),SIMUL,simulator HFSS,GWAsimulator,simulator (HFSS),Simulator,Simulatortraining,ms simulator,simulator),mysimulator,Simulator NS-3,Simulator),Simulated,PN2Simulator,simulator (SCAPS),simulator (IBIS,sIMulator,IgSimulator,PG_simulator,simulate,Pi Simulator,simulator (VTS),H) simulator,Simulator (CTS),D3-simulator,Simulator®,LV Simulator,SH Simulator",,"Wouter Van den Broeck,Corrado Gioannini,Bruno Gonçalves,Marco Quaggiotto,Vittoria Colizza,Alessandro Vespignani"
Simulator,https://github.com/Schlaubischlump/LocationSimulator,10.1186/1471-2334-11-37,For this reason the simulation scenario that we study in this application of the Simulator does not aim to realistically reproduce the timing of the spreading pattern of the 2009 H1N1 pandemic,"GWASimulator,SIMULATE,Simulator (FAMOUS,Simulator ns-3,Simulators Pool,Q simulator,simulator (CVS),Simulator of the,simulat,simulator (SACPS),ISsimulator,SimulatorAdapter,Simulator (SPS),Simulator 3D IRÎZ,simulator multi,simul,Simulator (DCCS),Simulatort′,Simulator 2,Simulator (RSNNS),Simulator Chamber,Pilsimulator,SimulatorTM,n1-simulator,Simulator-Leica,simulated,Simulators,Simulator of,GSIMULATOR,SimulatorDemo,XS simulator,Simula,Simulator005r6,Simulator Tool,Simulator GUI,Simul,gsimulator,K-Simulator,BitSimulator,Simulator (ABS,CT Simulator,SIMulator,Simulator Omnet,SN-simulator,Simulator (SeaSim,Python simulator for,MR Simulator,am simulator,Simulator for,Simulator (SNNS),simulator_gan,simulator (RDSS),Sim-emulators,SIMulator of,simulator (HFSS,MSSimulator,AI Simulator,BioSimulator,simula,Simulator Plug-in,Simulate,QX Simulator,EM Simulator,C_Simulator,SIMULA,in-simulator,LC Simulator,GWASIMULATOR,SIMULATE5,simulator.py,Simulator (HFSS,simulator,MS-Simulator,simulator (DAPS),simulator (CMS),SIMUL,simulator HFSS,GWAsimulator,simulator (HFSS),Simulator,Simulatortraining,ms simulator,simulator),mysimulator,Simulator NS-3,Simulator),Simulated,PN2Simulator,simulator (SCAPS),simulator (IBIS,sIMulator,IgSimulator,PG_simulator,simulate,Pi Simulator,simulator (VTS),H) simulator,Simulator (CTS),D3-simulator,Simulator®,LV Simulator,SH Simulator",,"Wouter Van den Broeck,Corrado Gioannini,Bruno Gonçalves,Marco Quaggiotto,Vittoria Colizza,Alessandro Vespignani"
Simulator,https://github.com/HannahVMeyer/PhenotypeSimulator,10.1186/1471-2334-11-37,For this reason the simulation scenario that we study in this application of the Simulator does not aim to realistically reproduce the timing of the spreading pattern of the 2009 H1N1 pandemic,"GWASimulator,SIMULATE,Simulator (FAMOUS,Simulator ns-3,Simulators Pool,Q simulator,simulator (CVS),Simulator of the,simulat,simulator (SACPS),ISsimulator,SimulatorAdapter,Simulator (SPS),Simulator 3D IRÎZ,simulator multi,simul,Simulator (DCCS),Simulatort′,Simulator 2,Simulator (RSNNS),Simulator Chamber,Pilsimulator,SimulatorTM,n1-simulator,Simulator-Leica,simulated,Simulators,Simulator of,GSIMULATOR,SimulatorDemo,XS simulator,Simula,Simulator005r6,Simulator Tool,Simulator GUI,Simul,gsimulator,K-Simulator,BitSimulator,Simulator (ABS,CT Simulator,SIMulator,Simulator Omnet,SN-simulator,Simulator (SeaSim,Python simulator for,MR Simulator,am simulator,Simulator for,Simulator (SNNS),simulator_gan,simulator (RDSS),Sim-emulators,SIMulator of,simulator (HFSS,MSSimulator,AI Simulator,BioSimulator,simula,Simulator Plug-in,Simulate,QX Simulator,EM Simulator,C_Simulator,SIMULA,in-simulator,LC Simulator,GWASIMULATOR,SIMULATE5,simulator.py,Simulator (HFSS,simulator,MS-Simulator,simulator (DAPS),simulator (CMS),SIMUL,simulator HFSS,GWAsimulator,simulator (HFSS),Simulator,Simulatortraining,ms simulator,simulator),mysimulator,Simulator NS-3,Simulator),Simulated,PN2Simulator,simulator (SCAPS),simulator (IBIS,sIMulator,IgSimulator,PG_simulator,simulate,Pi Simulator,simulator (VTS),H) simulator,Simulator (CTS),D3-simulator,Simulator®,LV Simulator,SH Simulator",,"Wouter Van den Broeck,Corrado Gioannini,Bruno Gonçalves,Marco Quaggiotto,Vittoria Colizza,Alessandro Vespignani"
Simulator,https://github.com/shinydevelopment/SimulatorStatusMagic,10.1186/1471-2334-11-37,For this reason the simulation scenario that we study in this application of the Simulator does not aim to realistically reproduce the timing of the spreading pattern of the 2009 H1N1 pandemic,"GWASimulator,SIMULATE,Simulator (FAMOUS,Simulator ns-3,Simulators Pool,Q simulator,simulator (CVS),Simulator of the,simulat,simulator (SACPS),ISsimulator,SimulatorAdapter,Simulator (SPS),Simulator 3D IRÎZ,simulator multi,simul,Simulator (DCCS),Simulatort′,Simulator 2,Simulator (RSNNS),Simulator Chamber,Pilsimulator,SimulatorTM,n1-simulator,Simulator-Leica,simulated,Simulators,Simulator of,GSIMULATOR,SimulatorDemo,XS simulator,Simula,Simulator005r6,Simulator Tool,Simulator GUI,Simul,gsimulator,K-Simulator,BitSimulator,Simulator (ABS,CT Simulator,SIMulator,Simulator Omnet,SN-simulator,Simulator (SeaSim,Python simulator for,MR Simulator,am simulator,Simulator for,Simulator (SNNS),simulator_gan,simulator (RDSS),Sim-emulators,SIMulator of,simulator (HFSS,MSSimulator,AI Simulator,BioSimulator,simula,Simulator Plug-in,Simulate,QX Simulator,EM Simulator,C_Simulator,SIMULA,in-simulator,LC Simulator,GWASIMULATOR,SIMULATE5,simulator.py,Simulator (HFSS,simulator,MS-Simulator,simulator (DAPS),simulator (CMS),SIMUL,simulator HFSS,GWAsimulator,simulator (HFSS),Simulator,Simulatortraining,ms simulator,simulator),mysimulator,Simulator NS-3,Simulator),Simulated,PN2Simulator,simulator (SCAPS),simulator (IBIS,sIMulator,IgSimulator,PG_simulator,simulate,Pi Simulator,simulator (VTS),H) simulator,Simulator (CTS),D3-simulator,Simulator®,LV Simulator,SH Simulator",,"Wouter Van den Broeck,Corrado Gioannini,Bruno Gonçalves,Marco Quaggiotto,Vittoria Colizza,Alessandro Vespignani"
Simulator,https://github.com/cran/NFLSimulatoR,10.1186/1471-2334-11-37,For this reason the simulation scenario that we study in this application of the Simulator does not aim to realistically reproduce the timing of the spreading pattern of the 2009 H1N1 pandemic,"GWASimulator,SIMULATE,Simulator (FAMOUS,Simulator ns-3,Simulators Pool,Q simulator,simulator (CVS),Simulator of the,simulat,simulator (SACPS),ISsimulator,SimulatorAdapter,Simulator (SPS),Simulator 3D IRÎZ,simulator multi,simul,Simulator (DCCS),Simulatort′,Simulator 2,Simulator (RSNNS),Simulator Chamber,Pilsimulator,SimulatorTM,n1-simulator,Simulator-Leica,simulated,Simulators,Simulator of,GSIMULATOR,SimulatorDemo,XS simulator,Simula,Simulator005r6,Simulator Tool,Simulator GUI,Simul,gsimulator,K-Simulator,BitSimulator,Simulator (ABS,CT Simulator,SIMulator,Simulator Omnet,SN-simulator,Simulator (SeaSim,Python simulator for,MR Simulator,am simulator,Simulator for,Simulator (SNNS),simulator_gan,simulator (RDSS),Sim-emulators,SIMulator of,simulator (HFSS,MSSimulator,AI Simulator,BioSimulator,simula,Simulator Plug-in,Simulate,QX Simulator,EM Simulator,C_Simulator,SIMULA,in-simulator,LC Simulator,GWASIMULATOR,SIMULATE5,simulator.py,Simulator (HFSS,simulator,MS-Simulator,simulator (DAPS),simulator (CMS),SIMUL,simulator HFSS,GWAsimulator,simulator (HFSS),Simulator,Simulatortraining,ms simulator,simulator),mysimulator,Simulator NS-3,Simulator),Simulated,PN2Simulator,simulator (SCAPS),simulator (IBIS,sIMulator,IgSimulator,PG_simulator,simulate,Pi Simulator,simulator (VTS),H) simulator,Simulator (CTS),D3-simulator,Simulator®,LV Simulator,SH Simulator",,"Wouter Van den Broeck,Corrado Gioannini,Bruno Gonçalves,Marco Quaggiotto,Vittoria Colizza,Alessandro Vespignani"
Simulator,https://github.com/carla-simulator/carla,10.1186/1471-2334-11-37,For this reason the simulation scenario that we study in this application of the Simulator does not aim to realistically reproduce the timing of the spreading pattern of the 2009 H1N1 pandemic,"GWASimulator,SIMULATE,Simulator (FAMOUS,Simulator ns-3,Simulators Pool,Q simulator,simulator (CVS),Simulator of the,simulat,simulator (SACPS),ISsimulator,SimulatorAdapter,Simulator (SPS),Simulator 3D IRÎZ,simulator multi,simul,Simulator (DCCS),Simulatort′,Simulator 2,Simulator (RSNNS),Simulator Chamber,Pilsimulator,SimulatorTM,n1-simulator,Simulator-Leica,simulated,Simulators,Simulator of,GSIMULATOR,SimulatorDemo,XS simulator,Simula,Simulator005r6,Simulator Tool,Simulator GUI,Simul,gsimulator,K-Simulator,BitSimulator,Simulator (ABS,CT Simulator,SIMulator,Simulator Omnet,SN-simulator,Simulator (SeaSim,Python simulator for,MR Simulator,am simulator,Simulator for,Simulator (SNNS),simulator_gan,simulator (RDSS),Sim-emulators,SIMulator of,simulator (HFSS,MSSimulator,AI Simulator,BioSimulator,simula,Simulator Plug-in,Simulate,QX Simulator,EM Simulator,C_Simulator,SIMULA,in-simulator,LC Simulator,GWASIMULATOR,SIMULATE5,simulator.py,Simulator (HFSS,simulator,MS-Simulator,simulator (DAPS),simulator (CMS),SIMUL,simulator HFSS,GWAsimulator,simulator (HFSS),Simulator,Simulatortraining,ms simulator,simulator),mysimulator,Simulator NS-3,Simulator),Simulated,PN2Simulator,simulator (SCAPS),simulator (IBIS,sIMulator,IgSimulator,PG_simulator,simulate,Pi Simulator,simulator (VTS),H) simulator,Simulator (CTS),D3-simulator,Simulator®,LV Simulator,SH Simulator",,"Wouter Van den Broeck,Corrado Gioannini,Bruno Gonçalves,Marco Quaggiotto,Vittoria Colizza,Alessandro Vespignani"
